Load (N)	Extension (mm)
-41.298	-8.3917
-41.728	-8.4687
-42.158	-8.5458
-42.588	-8.6228
-43.018	-8.6998
-43.448	-8.7769
-43.878	-8.8539
-44.308	-8.9309
-44.738	-9.0080
-45.168	-9.0850
-45.598	-9.1620
-46.028	-9.2390
-46.457	-9.3161
-46.887	-9.3931
-47.317	-9.4705
-47.747	-9.5479
-48.177	-9.6253
-48.607	-9.7028
-49.037	-9.7802
-49.467	-9.8576
-49.897	-9.9350
-50.327	-10.012
-50.757	-10.090
-51.187	-10.167
-51.617	-10.245
-52.046	-10.322
-52.476	-10.399
-52.906	-10.476
-53.336	-10.554
-53.766	-10.631
-54.196	-10.708
-54.626	-10.785
-55.040	-10.863
-55.443	-10.940
-55.845	-11.017
-56.248	-11.094
-56.650	-11.171
-57.053	-11.249
-57.455	-11.326
-57.858	-11.403
-58.260	-11.480
-58.663	-11.557
-59.065	-11.635
-59.468	-11.712
-59.870	-11.789
-60.273	-11.866
-60.675	-11.944
-61.078	-12.021
-61.480	-12.098
-61.883	-12.175
-62.285	-12.252
-62.688	-12.330
-63.090	-12.407
-63.492	-12.484
-63.895	-12.561
-64.297	-12.638
-64.700	-12.716
-65.131	-12.793
-65.574	-12.870
-66.016	-12.947
-66.459	-13.024
-66.901	-13.102
-67.343	-13.179
-67.786	-13.256
-68.228	-13.333
-68.671	-13.410
-69.113	-13.488
-69.555	-13.565
-69.998	-13.642
-70.440	-13.719
-70.875	-13.796
-71.286	-13.873
-71.697	-13.951
-72.108	-14.028
-72.519	-14.105
-72.930	-14.182
-73.340	-14.259
-73.751	-14.336
-74.162	-14.413
-74.573	-14.491
-74.984	-14.568
-75.395	-14.645
-75.806	-14.722
-76.217	-14.799
-76.628	-14.876
-77.038	-14.954
-77.449	-15.031
-77.860	-15.108
-78.271	-15.185
-78.682	-15.262
-79.093	-15.339
-79.504	-15.417
-79.915	-15.494
-80.325	-15.571
-80.736	-15.648
-81.147	-15.725
-81.558	-15.802
-81.969	-15.879
-82.380	-15.956
-82.791	-16.033
-83.202	-16.110
-83.613	-16.187
-84.023	-16.264
-84.434	-16.341
-84.845	-16.418
-85.256	-16.495
-85.667	-16.572
-86.078	-16.649
-86.489	-16.726
-86.900	-16.803
-87.310	-16.880
-87.721	-16.957
-88.132	-17.034
-88.543	-17.111
-88.954	-17.188
-89.365	-17.265
-89.776	-17.342
-90.187	-17.418
-90.597	-17.495
-91.014	-17.572
-91.486	-17.649
-91.958	-17.726
-92.431	-17.803
-92.903	-17.880
-93.375	-17.957
-93.847	-18.035
-94.319	-18.114
-94.791	-18.192
-95.264	-18.269
-95.736	-18.346
-96.208	-18.423
-96.680	-18.500
-97.152	-18.577
-97.625	-18.655
-98.097	-18.732
-98.569	-18.809
-99.041	-18.886
-99.513	-18.963
-99.986	-19.040
-100.46	-19.117
-100.93	-19.194
-101.40	-19.272
-101.87	-19.349
-102.35	-19.426
-102.82	-19.503
-103.29	-19.580
-103.79	-19.657
-104.61	-19.734
-105.42	-19.811
-106.12	-19.888
-106.66	-19.966
-107.20	-20.043
-107.75	-20.120
-108.29	-20.197
-108.83	-20.274
-109.37	-20.351
-109.91	-20.428
-110.45	-20.505
-110.99	-20.583
-111.54	-20.660
-112.08	-20.737
-112.62	-20.814
-113.16	-20.891
-113.70	-20.968
-114.24	-21.045
-114.79	-21.122
-115.33	-21.200
-115.87	-21.277
-116.41	-21.354
-116.95	-21.431
-117.49	-21.508
-118.03	-21.585
-118.58	-21.662
-119.12	-21.739
-119.66	-21.816
-120.20	-21.894
-120.74	-21.971
-121.37	-22.048
-122.01	-22.125
-122.65	-22.202
-123.29	-22.279
-123.93	-22.356
-124.57	-22.433
-125.21	-22.511
-125.85	-22.588
-126.49	-22.665
-127.24	-22.742
-128.75	-22.819
-130.43	-22.896
-132.12	-22.973
-133.85	-23.050
-135.67	-23.126
-139.34	-23.203
-139.99	-23.280
-145.02	-23.357
-150.70	-23.434
-157.00	-23.511
-163.96	-23.588
-171.93	-23.665
-181.36	-23.742
-191.74	-23.819
-200.59	-23.896
-209.66	-23.973
-223.60	-24.050
-238.43	-24.127
-253.36	-24.203
-270.60	-24.280
-282.33	-24.357
-296.41	-24.434
-312.67	-24.511
-330.53	-24.587
-350.87	-24.664
-371.21	-24.740
-391.54	-24.816
-412.11	-24.892
-436.67	-24.969
-461.23	-25.045
-485.79	-25.119
-510.35	-25.159
-514.69	-25.162
-511.74	-25.162
-508.79	-25.162
-505.84	-25.161
-480.97	-25.105
-425.20	-25.027
-369.42	-24.953
-335.98	-24.880
-311.45	-24.807
-286.91	-24.735
-262.38	-24.662
-237.85	-24.587
-213.31	-24.510
-188.78	-24.433
-164.24	-24.356
-139.71	-24.278
-127.87	-24.201
-127.04	-24.124
-126.21	-24.047
-125.38	-23.970
-124.55	-23.893
-123.72	-23.816
-122.89	-23.738
-122.06	-23.661
-121.23	-23.584
-120.40	-23.507
-119.57	-23.430
-118.74	-23.353
-117.91	-23.275
-117.08	-23.198
-116.25	-23.121
-115.42	-23.044
-114.59	-22.967
-113.76	-22.890
-112.93	-22.813
-112.10	-22.735
-111.27	-22.658
-110.44	-22.581
-109.61	-22.504
-108.78	-22.427
-107.95	-22.350
-107.12	-22.273
-106.29	-22.195
-105.46	-22.118
-104.63	-22.041
-103.80	-21.964
-102.97	-21.887
-102.14	-21.810
-101.31	-21.733
-100.48	-21.655
-99.654	-21.578
-98.824	-21.501
-97.995	-21.424
-97.165	-21.347
-96.335	-21.270
-95.505	-21.193
-93.539	-21.115
-77.520	-21.038
-77.214	-20.961
-76.909	-20.884
-76.603	-20.807
-76.297	-20.730
-75.991	-20.653
-75.686	-20.575
-75.380	-20.498
-75.074	-20.421
-74.769	-20.344
-74.463	-20.267
-74.157	-20.190
-73.851	-20.113
-73.546	-20.035
-73.240	-19.958
-72.815	-19.881
-72.195	-19.804
-71.575	-19.727
-70.955	-19.650
-70.334	-19.572
-69.714	-19.495
-69.094	-19.418
-68.473	-19.341
-67.853	-19.264
-67.323	-19.187
-67.158	-19.110
-66.993	-19.032
-66.828	-18.955
-66.664	-18.878
-66.499	-18.801
-66.334	-18.724
-66.169	-18.647
-66.004	-18.570
-65.840	-18.492
-65.675	-18.415
-65.510	-18.338
-65.345	-18.261
-65.180	-18.184
-65.016	-18.107
-64.432	-18.030
-63.590	-17.952
-62.748	-17.875
-61.906	-17.798
-61.064	-17.721
-60.223	-17.644
-59.822	-17.567
-59.630	-17.490
-59.439	-17.412
-59.247	-17.335
-59.055	-17.258
-58.864	-17.181
-58.672	-17.104
-58.480	-17.027
-58.289	-16.950
-58.097	-16.872
-57.905	-16.795
-57.714	-16.718
-57.522	-16.641
-57.330	-16.564
-57.139	-16.487
-56.947	-16.410
-56.755	-16.332
-56.035	-16.255
-55.281	-16.178
-54.526	-16.101
-53.772	-16.024
-53.018	-15.947
-52.264	-15.869
-51.509	-15.792
-50.755	-15.715
-50.001	-15.638
-49.596	-15.562
-49.301	-15.486
-49.007	-15.409
-48.712	-15.332
-48.418	-15.255
-48.123	-15.178
-47.829	-15.101
-47.535	-15.024
-47.240	-14.947
-47.070	-14.869
-46.990	-14.792
-46.910	-14.715
-46.831	-14.638
-46.751	-14.561
-46.671	-14.484
-46.505	-14.407
-45.568	-14.330
-44.631	-14.252
-43.694	-14.175
-42.757	-14.098
-41.820	-14.021
-40.883	-13.944
-39.946	-13.867
-39.009	-13.790
-38.461	-13.712
-38.366	-13.635
-38.272	-13.558
-38.177	-13.481
-38.082	-13.404
-37.988	-13.327
-37.893	-13.250
-37.799	-13.173
-37.704	-13.095
-37.610	-13.018
-37.515	-12.941
-37.420	-12.864
-37.326	-12.787
-37.211	-12.710
-37.076	-12.633
-36.940	-12.555
-36.805	-12.478
-36.669	-12.401
-36.454	-12.324
-35.528	-12.247
-34.602	-12.170
-33.676	-12.093
-32.749	-12.016
-31.823	-11.938
-30.897	-11.861
-29.971	-11.784
-29.469	-11.707
-29.326	-11.630
-29.182	-11.553
-29.038	-11.476
-28.895	-11.398
-28.751	-11.321
-28.608	-11.244
-28.464	-11.167
-28.321	-11.090
-28.177	-11.012
-28.034	-10.935
-27.890	-10.858
-27.791	-10.781
-27.714	-10.703
-27.637	-10.626
-27.560	-10.549
-27.483	-10.472
-27.407	-10.394
-27.178	-10.317
-26.269	-10.240
-25.359	-10.163
-24.450	-10.086
-23.541	-10.008
-22.632	-9.9310
-21.723	-9.8538
-20.814	-9.7766
-20.421	-9.6993
-20.341	-9.6221
-20.262	-9.5448
-20.182	-9.4676
-20.102	-9.3904
-20.022	-9.3131
-19.942	-9.2359
-19.862	-9.1587
-19.783	-9.0814
-19.703	-9.0042
-19.623	-8.9271
-19.543	-8.8501
-19.463	-8.7731
-19.383	-8.6961
-19.304	-8.6191
-19.224	-8.5420
-18.780	-8.4650
-17.842	-8.3880
-16.903	-8.3110
-15.964	-8.2340
-15.026	-8.1570
-14.087	-8.0799
-13.149	-8.0029
-12.210	-7.9259
-11.968	-7.8489
-11.835	-7.7719
-11.702	-7.6948
-11.570	-7.6145
-11.437	-7.5354
-11.304	-7.4591
-11.172	-7.3828
-11.039	-7.3065
-10.906	-7.2302
-10.774	-7.1539
-10.641	-7.0777
-10.508	-7.0009
-10.376	-6.9237
-10.243	-6.8465
-10.110	-6.7694
-9.9777	-6.6922
-9.8451	-6.6150
-9.7124	-6.5378
-9.1231	-6.4607
-8.0856	-6.3835
-7.0481	-6.3063
-6.0106	-6.2291
-4.9731	-6.1520
-3.9356	-6.0748
-3.3994	-5.9976
-3.2494	-5.9204
-3.0993	-5.8432
-2.9493	-5.7661
-2.7992	-5.6889
-2.6492	-5.6117
-2.4991	-5.5345
-2.3491	-5.4574
-2.1990	-5.3802
-2.0490	-5.3030
-1.8990	-5.2258
-1.7489	-5.1486
-1.5989	-5.0715
-1.4488	-4.9943
-1.2988	-4.9171
-1.1487	-4.8399
-0.99868	-4.7628
-0.84864	-4.6856
-0.23833	-4.6084
0.52907	-4.5312
1.2965	-4.4540
2.0639	-4.3769
2.8313	-4.2997
3.5986	-4.2225
4.3660	-4.1453
5.1334	-4.0682
5.9008	-3.9910
6.2731	-3.9139
6.3424	-3.8367
6.4116	-3.7596
6.4808	-3.6824
6.5501	-3.6053
6.6193	-3.5282
6.6886	-3.4510
6.7578	-3.3739
6.8270	-3.2967
6.8963	-3.2196
6.9655	-3.1424
7.0348	-3.0653
7.1040	-2.9881
7.2183	-2.9110
7.9664	-2.8338
8.7145	-2.7567
9.4626	-2.6795
10.211	-2.6021
10.959	-2.5241
11.714	-2.4467
12.473	-2.3696
13.232	-2.2926
13.991	-2.2155
14.750	-2.1384
15.509	-2.0613
16.268	-1.9843
16.617	-1.9072
16.742	-1.8301
16.867	-1.7530
16.992	-1.6760
17.117	-1.5989
17.243	-1.5218
17.368	-1.4447
17.493	-1.3676
17.618	-1.2906
17.743	-1.2135
17.868	-1.1364
17.993	-1.0593
18.119	-0.98227
18.244	-0.90519
18.369	-0.82812
18.494	-0.75104
19.139	-0.67396
19.791	-0.59689
20.443	-0.51981
21.095	-0.44274
21.746	-0.36566
22.398	-0.28855
23.050	-0.21144
23.702	-0.13434
24.353	-0.057232
24.639	0.019874
24.839	0.096981
25.038	0.17409
25.237	0.25119
25.436	0.32830
25.635	0.40541
25.834	0.48251
26.033	0.55962
26.232	0.63672
26.431	0.71383
26.705	0.79094
27.041	0.86804
27.377	0.94515
27.712	1.0223
28.048	1.0994
28.384	1.1765
28.720	1.2536
29.055	1.3307
29.682	1.4078
30.311	1.4849
30.941	1.5620
31.571	1.6391
32.200	1.7162
32.830	1.7933
33.460	1.8704
33.700	1.9475
33.928	2.0246
34.155	2.1017
34.383	2.1788
34.610	2.2560
34.838	2.3331
35.065	2.4102
35.293	2.4873
35.520	2.5644
35.748	2.6415
35.975	2.7186
36.203	2.7957
36.430	2.8728
36.658	2.9500
36.885	3.0271
37.113	3.1042
37.454	3.1813
38.174	3.2584
38.894	3.3355
39.615	3.4126
40.335	3.4898
40.925	3.5669
41.294	3.6440
41.662	3.7211
42.030	3.7982
42.399	3.8753
42.767	3.9524
43.135	4.0296
43.503	4.1067
43.872	4.1838
44.240	4.2609
44.608	4.3380
44.977	4.4151
45.323	4.4922
45.647	4.5694
45.970	4.6465
46.294	4.7236
46.617	4.8007
46.941	4.8778
47.264	4.9549
47.588	5.0320
47.964	5.1092
48.421	5.1863
48.879	5.2634
49.336	5.3405
49.793	5.4176
50.250	5.4947
50.708	5.5718
51.165	5.6489
51.622	5.7261
52.080	5.8032
52.537	5.8803
52.915	5.9574
53.239	6.0347
53.563	6.1120
53.886	6.1893
54.210	6.2666
54.534	6.3439
54.857	6.4212
55.181	6.4985
55.505	6.5758
55.828	6.6531
56.152	6.7304
56.476	6.8076
56.799	6.8848
57.176	6.9620
57.584	7.0392
57.992	7.1164
58.400	7.1936
58.808	7.2708
59.216	7.3480
59.624	7.4252
60.032	7.5024
60.440	7.5796
60.848	7.6568
61.256	7.7339
61.664	7.8111
62.072	7.8883
62.480	7.9655
62.888	8.0427
63.296	8.1199
63.704	8.1971
64.112	8.2743
64.528	8.3515
64.965	8.4287
65.403	8.5059
65.840	8.5831
66.278	8.6603
66.715	8.7375
67.152	8.8147
67.590	8.8919
67.991	8.9691
68.378	9.0463
68.765	9.1235
69.152	9.2007
69.539	9.2779
69.926	9.3551
70.313	9.4323
70.700	9.5095
71.087	9.5867
71.474	9.6639
71.992	9.7410
72.512	9.7994
73.031	9.8789
73.551	9.9850
73.990	10.059
74.391	10.133
74.791	10.206
75.191	10.280
75.592	10.355
75.992	10.432
76.392	10.510
76.793	10.587
77.193	10.664
77.594	10.741
77.994	10.818
78.394	10.895
78.795	10.972
79.195	11.050
79.595	11.127
79.996	11.204
80.396	11.281
80.797	11.358
81.267	11.435
81.891	11.512
82.514	11.590
83.138	11.667
83.762	11.744
84.385	11.821
84.928	11.898
85.337	11.975
85.746	12.052
86.154	12.130
86.563	12.207
86.971	12.284
87.380	12.361
87.788	12.438
88.197	12.515
88.606	12.592
89.014	12.670
89.423	12.747
89.831	12.824
90.240	12.901
90.648	12.978
91.169	13.055
91.719	13.132
92.269	13.210
92.819	13.287
93.369	13.364
93.919	13.441
94.469	13.518
95.019	13.595
95.570	13.672
96.120	13.750
96.670	13.827
97.220	13.904
97.690	13.981
98.028	14.058
98.366	14.135
98.705	14.212
99.043	14.289
99.381	14.367
99.719	14.444
100.06	14.521
100.40	14.598
100.73	14.675
101.07	14.752
101.41	14.829
101.75	14.907
102.36	14.984
102.99	15.061
103.61	15.138
104.24	15.215
104.86	15.292
105.49	15.369
106.12	15.447
106.74	15.524
107.37	15.601
107.99	15.678
108.62	15.755
109.00	15.832
109.24	15.909
109.47	15.987
109.70	16.064
109.93	16.141
110.17	16.218
110.40	16.295
110.63	16.372
110.86	16.449
111.10	16.527
111.47	16.604
112.10	16.681
112.73	16.758
113.36	16.835
113.99	16.912
114.62	16.989
115.24	17.067
115.87	17.144
116.50	17.221
117.13	17.298
117.76	17.375
118.39	17.452
119.02	17.529
119.65	17.607
120.28	17.684
120.90	17.761
121.53	17.838
122.04	17.915
122.47	17.992
122.90	18.069
123.33	18.147
123.76	18.224
124.19	18.301
124.62	18.378
125.06	18.455
125.49	18.532
125.92	18.610
126.35	18.687
126.83	18.764
127.43	18.841
128.04	18.918
128.64	18.996
129.24	19.073
129.85	19.150
130.45	19.227
131.06	19.304
131.66	19.381
132.27	19.459
132.87	19.536
133.48	19.613
134.08	19.690
134.68	19.767
135.29	19.844
135.63	19.922
135.87	19.999
136.10	20.076
136.33	20.153
136.56	20.230
136.80	20.307
137.03	20.384
137.26	20.461
137.88	20.538
138.77	20.616
139.65	20.693
140.53	20.770
141.42	20.847
142.30	20.924
143.19	21.001
144.07	21.078
144.95	21.155
145.65	21.232
146.08	21.310
146.50	21.387
146.93	21.464
147.36	21.541
147.79	21.618
148.22	21.695
148.65	21.772
149.08	21.849
149.50	21.927
149.93	22.004
150.36	22.081
150.79	22.158
151.22	22.235
151.65	22.312
152.08	22.389
152.91	22.467
153.87	22.544
154.83	22.621
155.78	22.698
156.74	22.775
158.05	22.852
159.97	22.930
160.80	23.007
161.26	23.084
161.71	23.161
162.16	23.238
162.61	23.315
163.06	23.392
163.52	23.470
163.97	23.547
164.42	23.624
164.87	23.701
165.32	23.778
165.77	23.855
166.23	23.933
166.68	24.010
167.13	24.087
167.58	24.164
168.03	24.241
168.49	24.318
169.43	24.395
170.42	24.473
171.41	24.550
172.41	24.627
173.40	24.704
174.39	24.781
175.38	24.858
176.37	24.936
177.36	25.013
177.90	25.090
178.28	25.167
178.66	25.244
179.05	25.321
179.43	25.398
179.81	25.476
180.19	25.553
180.58	25.630
180.96	25.707
181.34	25.784
181.72	25.861
182.11	25.939
182.49	26.016
183.04	26.093
184.13	26.170
185.22	26.247
186.30	26.324
187.39	26.402
188.48	26.479
189.57	26.556
190.65	26.633
191.74	26.710
192.83	26.787
193.92	26.865
195.00	26.942
196.09	27.019
197.18	27.096
197.69	27.173
198.00	27.250
198.31	27.327
198.63	27.405
198.94	27.482
199.25	27.559
199.56	27.636
199.88	27.713
200.19	27.790
200.50	27.868
200.81	27.945
201.48	28.022
202.67	28.099
203.86	28.176
205.05	28.253
206.24	28.331
207.43	28.408
208.63	28.485
209.82	28.562
211.01	28.639
212.14	28.716
213.25	28.794
214.36	28.871
215.47	28.948
216.58	29.025
217.70	29.102
218.36	29.179
218.92	29.255
219.48	29.332
220.04	29.409
220.61	29.486
221.17	29.563
221.73	29.640
222.30	29.717
222.86	29.795
223.42	29.872
223.99	29.949
225.10	30.026
226.79	30.103
228.49	30.180
230.18	30.257
231.88	30.334
233.57	30.412
235.27	30.489
236.96	30.566
238.66	30.643
240.35	30.720
242.06	30.797
243.77	30.874
245.49	30.951
247.20	31.029
248.91	31.106
250.63	31.183
252.34	31.260
254.06	31.337
255.77	31.414
257.17	31.491
258.36	31.568
259.54	31.646
260.72	31.723
261.90	31.800
263.09	31.877
264.27	31.954
265.45	32.031
266.63	32.108
267.81	32.185
269.44	32.263
271.98	32.340
274.52	32.417
277.06	32.494
279.61	32.571
282.15	32.648
284.69	32.725
287.23	32.803
289.67	32.880
292.07	32.957
294.47	33.034
296.87	33.111
299.28	33.188
301.68	33.265
304.08	33.342
306.48	33.420
308.88	33.497
311.29	33.574
313.69	33.650
316.09	33.727
318.49	33.804
320.90	33.881
323.30	33.958
325.70	34.035
328.10	34.112
330.50	34.189
333.45	34.266
336.43	34.343
339.41	34.420
342.38	34.497
345.36	34.574
348.34	34.651
351.32	34.728
355.38	34.805
359.52	34.882
363.66	34.959
367.81	35.036
371.95	35.113
376.10	35.190
380.24	35.267
384.38	35.344
388.53	35.421
391.94	35.499
395.11	35.576
398.28	35.653
401.44	35.730
404.61	35.807
407.51	35.884
410.36	35.961
413.22	36.038
416.08	36.115
418.94	36.192
421.80	36.270
424.66	36.347
427.52	36.424
430.38	36.501
433.24	36.578
436.10	36.655
438.98	36.732
444.75	36.809
450.52	36.886
456.29	36.963
462.06	37.041
467.83	37.118
473.60	37.195
479.37	37.271
485.15	37.347
492.76	37.406
476.43	37.349
445.49	37.268
417.66	37.195
399.55	37.122
381.43	37.056
363.32	36.988
348.72	36.911
340.71	36.834
332.70	36.756
324.69	36.679
316.69	36.602
308.68	36.525
300.67	36.448
292.66	36.371
284.65	36.293
276.64	36.216
268.64	36.139
260.63	36.062
255.53	35.985
253.74	35.908
251.94	35.831
250.15	35.753
248.36	35.676
246.57	35.599
244.77	35.522
242.98	35.445
241.19	35.368
239.40	35.291
237.60	35.213
235.81	35.136
234.02	35.059
232.22	34.982
230.43	34.905
228.64	34.828
226.85	34.750
225.05	34.673
223.26	34.596
221.47	34.519
219.68	34.442
217.88	34.365
216.09	34.288
214.30	34.210
212.50	34.133
210.71	34.056
208.92	33.979
207.13	33.902
205.33	33.825
203.54	33.748
201.75	33.670
199.95	33.593
198.27	33.516
198.08	33.439
197.89	33.362
197.70	33.285
197.51	33.207
197.31	33.130
197.05	33.053
196.30	32.976
195.55	32.899
194.80	32.822
194.05	32.745
193.31	32.667
192.56	32.590
191.81	32.513
191.06	32.436
190.31	32.359
189.56	32.282
188.81	32.205
188.06	32.127
187.31	32.050
186.56	31.973
185.81	31.896
185.07	31.819
184.32	31.742
183.57	31.664
182.82	31.587
182.07	31.510
181.32	31.433
180.57	31.356
179.82	31.279
179.07	31.202
178.32	31.124
177.57	31.047
176.83	30.970
176.08	30.893
175.33	30.816
174.58	30.739
173.83	30.662
173.08	30.584
172.33	30.507
171.58	30.430
170.83	30.353
170.08	30.276
169.34	30.199
168.59	30.121
167.84	30.044
167.09	29.967
166.34	29.890
165.59	29.813
164.84	29.736
164.09	29.659
163.40	29.581
162.85	29.504
162.30	29.427
161.74	29.350
161.19	29.273
160.64	29.196
160.08	29.119
159.53	29.041
158.98	28.964
158.42	28.887
157.87	28.810
157.32	28.733
156.76	28.656
156.21	28.578
155.66	28.501
155.10	28.424
154.55	28.347
154.00	28.270
153.44	28.193
152.89	28.116
152.34	28.038
151.78	27.961
151.23	27.884
150.68	27.807
150.12	27.730
149.57	27.653
149.02	27.576
148.46	27.498
147.91	27.421
147.36	27.344
146.80	27.267
146.25	27.190
145.70	27.113
145.15	27.035
144.59	26.958
144.04	26.881
143.49	26.804
142.93	26.727
142.38	26.650
141.83	26.573
141.27	26.495
140.72	26.418
140.17	26.341
139.61	26.264
139.06	26.187
138.51	26.110
137.95	26.033
137.40	25.955
136.85	25.878
136.29	25.801
135.74	25.724
135.19	25.647
134.63	25.570
134.08	25.492
133.53	25.415
132.97	25.338
132.42	25.261
131.87	25.184
131.31	25.107
130.76	25.030
130.21	24.952
129.65	24.875
129.10	24.798
128.55	24.722
127.99	24.646
127.44	24.569
126.89	24.491
126.33	24.413
125.80	24.336
125.30	24.259
124.80	24.182
124.31	24.105
123.81	24.028
123.31	23.950
122.82	23.873
122.32	23.796
121.82	23.719
121.32	23.642
120.83	23.565
120.33	23.488
119.83	23.410
119.34	23.333
118.84	23.256
118.34	23.179
117.85	23.102
117.35	23.025
116.85	22.948
116.36	22.870
115.86	22.793
115.36	22.716
114.87	22.639
114.37	22.562
113.87	22.485
113.38	22.407
112.88	22.330
112.38	22.253
111.89	22.176
111.39	22.099
110.89	22.022
110.40	21.945
109.90	21.867
109.40	21.790
108.91	21.713
108.41	21.636
107.91	21.559
107.42	21.482
106.92	21.405
106.42	21.327
105.93	21.250
105.44	21.173
104.97	21.095
104.51	21.018
104.04	20.940
103.58	20.863
103.11	20.786
102.65	20.709
102.18	20.632
101.72	20.555
101.25	20.478
100.79	20.401
100.32	20.324
99.860	20.246
99.395	20.169
98.931	20.092
98.466	20.015
98.001	19.938
97.536	19.861
97.072	19.784
96.607	19.707
96.142	19.629
95.678	19.552
95.213	19.475
94.748	19.398
94.283	19.321
93.819	19.244
93.354	19.167
92.889	19.090
92.424	19.013
91.960	18.935
91.495	18.858
91.030	18.781
90.566	18.704
90.101	18.627
89.636	18.550
89.171	18.473
88.707	18.396
88.242	18.318
87.777	18.241
87.313	18.164
86.848	18.087
86.381	18.010
85.906	17.933
85.430	17.856
84.955	17.779
84.479	17.702
84.004	17.624
83.528	17.547
83.053	17.470
82.577	17.393
82.102	17.316
81.626	17.239
81.151	17.162
80.676	17.085
80.200	17.007
79.725	16.930
79.249	16.853
78.774	16.776
78.298	16.699
77.823	16.622
77.347	16.545
76.872	16.468
76.396	16.391
75.921	16.313
75.445	16.236
74.970	16.159
74.495	16.082
74.019	16.005
73.544	15.928
73.068	15.851
72.593	15.774
72.117	15.696
71.642	15.619
71.166	15.542
70.691	15.465
70.238	15.388
69.794	15.311
69.350	15.233
68.906	15.156
68.462	15.079
68.018	15.001
67.574	14.924
67.130	14.847
66.686	14.769
66.242	14.692
65.797	14.615
65.353	14.538
64.909	14.460
64.465	14.383
64.021	14.306
63.577	14.229
63.133	14.152
62.689	14.074
62.245	13.997
61.801	13.920
61.357	13.843
60.913	13.766
60.469	13.688
60.025	13.611
59.581	13.534
59.137	13.457
58.693	13.380
58.249	13.302
57.805	13.225
57.361	13.148
56.917	13.071
56.472	12.994
56.028	12.917
55.584	12.839
55.140	12.762
54.696	12.685
54.252	12.608
53.808	12.531
53.364	12.454
52.920	12.377
52.476	12.299
52.032	12.222
51.588	12.145
51.144	12.068
50.700	11.991
50.256	11.914
49.812	11.836
49.368	11.759
48.924	11.682
48.500	11.605
48.549	11.528
48.413	11.451
48.023	11.373
47.633	11.296
47.243	11.219
