Load (N)	Extension (mm)
7.7453	-0.094663
7.1910	-0.096347
6.7045	-0.098030
6.2179	-0.10719
5.7313	-0.12204
5.2448	-0.14560
4.7582	-0.16917
4.2716	-0.19274
3.7851	-0.21630
3.5707	-0.23987
3.4172	-0.26480
3.2637	-0.29260
3.1102	-0.32041
2.9567	-0.34822
2.8032	-0.37603
2.6497	-0.40384
2.4962	-0.43164
2.3427	-0.45945
2.1892	-0.48726
2.0358	-0.51507
1.8823	-0.54287
1.7288	-0.57068
1.5753	-0.59849
1.4218	-0.62630
1.2683	-0.65411
1.1148	-0.68191
0.96128	-0.70972
0.80778	-0.73753
0.65429	-0.76534
0.50079	-0.79315
0.34730	-0.82095
0.19380	-0.84876
0.040304	-0.87657
-0.11319	-0.90438
-0.26669	-0.93219
-0.42018	-0.95999
-0.57368	-0.98780
-0.72718	-1.0156
-0.88067	-1.0434
-1.0342	-1.0712
-1.1877	-1.0990
-1.3412	-1.1268
-1.4947	-1.1547
-1.6482	-1.1825
-1.8016	-1.2103
-1.9551	-1.2381
-2.1086	-1.2659
-2.2621	-1.2937
-2.4156	-1.3215
-2.5691	-1.3493
-2.7226	-1.3771
-2.8761	-1.4049
-3.0296	-1.4327
-3.1831	-1.4605
-3.3366	-1.4883
-3.4901	-1.5162
-3.6436	-1.5440
-3.7971	-1.5718
-3.9506	-1.5996
-4.1041	-1.6274
-4.2576	-1.6552
-4.4111	-1.6830
-4.5646	-1.7108
-4.7181	-1.7386
-4.8716	-1.7664
-5.0251	-1.7942
-5.1786	-1.8220
-5.3321	-1.8498
-5.4856	-1.8777
-5.6390	-1.9055
-5.7925	-1.9333
-5.9460	-1.9611
-6.0995	-1.9889
-6.2530	-2.0167
-6.4065	-2.0445
-6.5600	-2.0723
-6.7135	-2.1001
-6.8670	-2.1279
-7.0205	-2.1557
-7.1740	-2.1835
-7.3275	-2.2114
-7.4810	-2.2392
-7.6345	-2.2670
-7.7880	-2.2948
-7.9415	-2.3226
-8.0950	-2.3504
-8.2485	-2.3782
-8.4020	-2.4060
-8.5555	-2.4338
-8.7090	-2.4616
-8.8625	-2.4894
-9.0160	-2.5172
-9.1695	-2.5450
-9.3229	-2.5729
-9.4764	-2.6007
-9.6299	-2.6285
-9.7834	-2.6563
-9.9369	-2.6841
-10.090	-2.7119
-10.244	-2.7397
-10.397	-2.7675
-10.551	-2.7953
-10.704	-2.8231
-10.858	-2.8509
-11.011	-2.8787
-11.165	-2.9066
-11.318	-2.9344
-11.472	-2.9622
-11.625	-2.9900
-11.779	-3.0178
-11.932	-3.0456
-12.086	-3.0734
-12.239	-3.1012
-12.393	-3.1290
-12.546	-3.1568
-12.700	-3.1846
-12.853	-3.2124
-13.007	-3.2402
-13.160	-3.2681
-13.314	-3.2959
-13.467	-3.3237
-13.621	-3.3515
-13.774	-3.3793
-13.928	-3.4071
-14.081	-3.4349
-14.235	-3.4627
-14.388	-3.4905
-14.542	-3.5183
-14.695	-3.5461
-14.849	-3.5739
-15.002	-3.6018
-15.156	-3.6296
-15.309	-3.6574
-15.463	-3.6852
-15.616	-3.7130
-15.770	-3.7408
-15.923	-3.7686
-16.077	-3.7964
-16.230	-3.8242
-16.384	-3.8520
-16.537	-3.8798
-16.691	-3.9076
-16.844	-3.9354
-16.998	-3.9633
-17.151	-3.9911
-17.305	-4.0189
-17.458	-4.0467
-17.612	-4.0745
-17.765	-4.1023
-17.919	-4.1301
-18.072	-4.1579
-18.226	-4.1857
-18.379	-4.2135
-18.533	-4.2413
-18.686	-4.2691
-18.840	-4.2970
-18.993	-4.3248
-19.147	-4.3526
-19.300	-4.3804
-19.454	-4.4082
-19.607	-4.4360
-19.761	-4.4638
-19.914	-4.4916
-20.068	-4.5195
-20.221	-4.5473
-20.375	-4.5751
-20.528	-4.6029
-20.682	-4.6308
-20.835	-4.6586
-20.989	-4.6864
-21.142	-4.7142
-21.296	-4.7421
-21.449	-4.7699
-21.603	-4.7977
-21.756	-4.8255
-21.910	-4.8534
-22.063	-4.8812
-22.217	-4.9090
-22.370	-4.9368
-22.524	-4.9646
-22.677	-4.9925
-22.831	-5.0203
-22.984	-5.0481
-23.138	-5.0759
-23.291	-5.1038
-23.445	-5.1316
-23.598	-5.1594
-23.752	-5.1872
-23.905	-5.2151
-24.059	-5.2429
-24.212	-5.2707
-24.366	-5.2985
-24.519	-5.3264
-24.673	-5.3542
-24.826	-5.3820
-24.980	-5.4098
-25.133	-5.4376
-25.287	-5.4655
-25.440	-5.4933
-25.594	-5.5211
-25.747	-5.5489
-25.901	-5.5768
-26.054	-5.6046
-26.208	-5.6324
-26.361	-5.6602
-26.514	-5.6881
-26.668	-5.7159
-26.821	-5.7437
-26.975	-5.7715
-27.128	-5.7993
-27.282	-5.8270
-27.435	-5.8548
-27.589	-5.8825
-27.742	-5.9102
-27.896	-5.9379
-28.049	-5.9656
-28.203	-5.9933
-28.356	-6.0210
-28.510	-6.0487
-28.663	-6.0765
-28.817	-6.1042
-28.970	-6.1319
-29.124	-6.1596
-29.277	-6.1873
-29.431	-6.2150
-29.584	-6.2427
-29.738	-6.2704
-29.891	-6.2981
-30.045	-6.3259
-30.198	-6.3536
-30.352	-6.3815
-30.505	-6.4093
-30.659	-6.4371
-30.812	-6.4649
-30.966	-6.4928
-31.119	-6.5206
-31.273	-6.5484
-31.426	-6.5762
-31.580	-6.6040
-31.733	-6.6319
-31.887	-6.6597
-32.040	-6.6875
-32.194	-6.7153
-32.347	-6.7432
-32.501	-6.7710
-32.654	-6.7988
-32.808	-6.8266
-32.961	-6.8545
-33.115	-6.8823
-33.268	-6.9101
-33.422	-6.9379
-33.575	-6.9657
-33.729	-6.9936
-33.882	-7.0214
-34.036	-7.0492
-34.189	-7.0770
-34.343	-7.1049
-34.496	-7.1327
-34.648	-7.1605
-34.800	-7.1883
-34.952	-7.2161
-35.104	-7.2440
-35.256	-7.2718
-35.408	-7.2996
-35.560	-7.3274
-35.712	-7.3553
-35.864	-7.3831
-36.016	-7.4109
-36.168	-7.4387
-36.320	-7.4665
-36.472	-7.4944
-36.624	-7.5222
-36.775	-7.5500
-36.927	-7.5778
-37.079	-7.6057
-37.231	-7.6335
-37.383	-7.6613
-37.535	-7.6891
-37.687	-7.7169
-37.839	-7.7448
-37.991	-7.7726
-38.143	-7.8004
-38.295	-7.8282
-38.447	-7.8561
-38.599	-7.8839
-38.751	-7.9117
-38.902	-7.9395
-39.052	-7.9674
-39.202	-7.9952
-39.352	-8.0230
-39.502	-8.0508
-39.652	-8.0786
-39.802	-8.1065
-39.952	-8.1343
-40.102	-8.1621
-40.252	-8.1899
-40.402	-8.2178
-40.553	-8.2456
-40.703	-8.2734
-40.853	-8.3012
-41.003	-8.3290
-41.153	-8.3569
-41.303	-8.3847
-41.453	-8.4125
-41.603	-8.4403
-41.753	-8.4682
-41.903	-8.4960
-42.053	-8.5238
-42.204	-8.5516
-42.354	-8.5794
-42.504	-8.6073
-42.654	-8.6351
-42.804	-8.6629
-42.954	-8.6907
-43.104	-8.7186
-43.254	-8.7464
-43.404	-8.7742
-43.554	-8.8020
-43.704	-8.8298
-43.855	-8.8577
-44.005	-8.8855
-44.155	-8.9133
-44.305	-8.9411
-44.455	-8.9690
-44.605	-8.9968
-44.755	-9.0246
-44.905	-9.0524
-45.055	-9.0803
-45.205	-9.1081
-45.355	-9.1359
-45.506	-9.1637
-45.656	-9.1915
-45.806	-9.2194
-45.956	-9.2472
-46.106	-9.2750
-46.256	-9.3028
-46.406	-9.3307
-46.556	-9.3585
-46.706	-9.3863
-46.856	-9.4141
-47.006	-9.4419
-47.157	-9.4698
-47.307	-9.4976
-47.457	-9.5254
-47.607	-9.5532
-47.757	-9.5811
-47.907	-9.6089
-48.057	-9.6367
-48.207	-9.6645
-48.357	-9.6923
-48.507	-9.7202
-48.657	-9.7480
-48.808	-9.7758
-48.958	-9.8036
-49.108	-9.8315
-49.258	-9.8593
-49.408	-9.8871
-49.558	-9.9149
-49.708	-9.9427
-49.858	-9.9683
-50.008	-9.9909
-50.158	-10.014
-50.234	-10.028
-50.212	-10.031
-42.798	-10.017
-38.263	-10.009
-37.986	-10.008
-37.709	-10.008
-37.432	-10.007
-37.156	-10.006
-37.327	-10.006
-37.523	-10.005
-37.719	-10.004
-37.914	-10.004
-38.110	-9.9943
-38.306	-9.9748
-34.956	-9.9553
-32.960	-9.9326
-32.713	-9.9059
-32.467	-9.8793
-32.221	-9.8527
-31.975	-9.8260
-31.729	-9.7994
-31.483	-9.7728
-31.237	-9.7462
-30.991	-9.7195
-30.745	-9.6929
-30.499	-9.6663
-30.252	-9.6396
-30.006	-9.6130
-29.760	-9.5864
-29.514	-9.5598
-29.268	-9.5331
-29.022	-9.5065
-28.776	-9.4799
-28.530	-9.4532
-28.284	-9.4266
-28.038	-9.3988
-27.792	-9.3710
-27.545	-9.3432
-27.299	-9.3153
-27.053	-9.2875
-26.807	-9.2597
-26.561	-9.2319
-26.315	-9.2040
-26.069	-9.1762
-25.823	-9.1484
-25.577	-9.1206
-25.331	-9.0928
-25.085	-9.0649
-24.838	-9.0371
-24.592	-9.0093
-24.346	-8.9815
-24.100	-8.9537
-23.854	-8.9258
-23.608	-8.8980
-23.362	-8.8702
-23.116	-8.8424
-22.870	-8.8146
-22.699	-8.7867
-22.592	-8.7589
-22.486	-8.7311
-22.380	-8.7033
-22.274	-8.6754
-22.168	-8.6476
-22.061	-8.6198
-21.955	-8.5920
-21.849	-8.5642
-21.743	-8.5363
-21.637	-8.5085
-21.531	-8.4807
-21.424	-8.4529
-21.318	-8.4251
-21.212	-8.3972
-21.106	-8.3694
-21.000	-8.3416
-20.894	-8.3138
-20.787	-8.2860
-20.681	-8.2581
-20.575	-8.2303
-20.469	-8.2025
-20.363	-8.1747
-20.257	-8.1468
-20.150	-8.1190
-20.044	-8.0912
-19.938	-8.0634
-19.832	-8.0356
-19.726	-8.0077
-19.620	-7.9799
-19.513	-7.9521
-19.407	-7.9243
-19.301	-7.8965
-19.195	-7.8686
-19.089	-7.8408
-18.982	-7.8130
-18.876	-7.7852
-18.770	-7.7573
-18.664	-7.7295
-18.558	-7.7017
-18.452	-7.6739
-18.345	-7.6461
-18.239	-7.6182
-18.129	-7.5904
-17.981	-7.5626
-17.834	-7.5348
-17.687	-7.5070
-17.540	-7.4791
-17.393	-7.4513
-17.246	-7.4235
-17.099	-7.3957
-16.952	-7.3679
-16.805	-7.3400
-16.658	-7.3122
-16.511	-7.2844
-16.364	-7.2566
-16.217	-7.2287
-16.070	-7.2009
-15.923	-7.1731
-15.776	-7.1453
-15.629	-7.1175
-15.482	-7.0896
-15.334	-7.0618
-15.187	-7.0340
-15.040	-7.0062
-14.893	-6.9784
-14.746	-6.9505
-14.599	-6.9227
-14.452	-6.8949
-14.305	-6.8671
-14.158	-6.8393
-14.011	-6.8114
-13.864	-6.7836
-13.717	-6.7558
-13.570	-6.7280
-13.423	-6.7001
-13.276	-6.6723
-13.129	-6.6445
-12.982	-6.6167
-12.835	-6.5889
-12.687	-6.5610
-12.540	-6.5332
-12.393	-6.5054
-12.246	-6.4776
-12.099	-6.4498
-11.952	-6.4219
-11.805	-6.3941
-11.658	-6.3663
-11.511	-6.3385
-11.364	-6.3107
-11.217	-6.2828
-11.070	-6.2550
-10.923	-6.2272
-10.776	-6.1994
-10.629	-6.1715
-10.482	-6.1437
-10.335	-6.1159
-10.188	-6.0881
-10.040	-6.0603
-9.8934	-6.0324
-9.7464	-6.0046
-9.5993	-5.9768
-9.4523	-5.9490
-9.3052	-5.9212
-9.1581	-5.8933
-9.0111	-5.8655
-8.8640	-5.8377
-8.7170	-5.8099
-8.5699	-5.7820
-8.4229	-5.7542
-8.2758	-5.7264
-8.1288	-5.6986
-7.9817	-5.6708
-7.8346	-5.6429
-7.6876	-5.6151
-7.5405	-5.5873
-7.3935	-5.5595
-7.2464	-5.5317
-7.0994	-5.5038
-6.9523	-5.4760
-6.8053	-5.4482
-6.6582	-5.4204
-6.5111	-5.3926
-6.3641	-5.3647
-6.2170	-5.3369
-6.0700	-5.3091
-5.9229	-5.2813
-5.7759	-5.2534
-5.6288	-5.2256
-5.4818	-5.1978
-5.3347	-5.1700
-5.1876	-5.1422
-5.0406	-5.1143
-4.8935	-5.0865
-4.7465	-5.0587
-4.5994	-5.0309
-4.4524	-5.0031
-4.3053	-4.9752
-4.1583	-4.9474
-4.0112	-4.9196
-3.8642	-4.8918
-3.7171	-4.8640
-3.5700	-4.8361
-3.4230	-4.8083
-3.2759	-4.7805
-3.1289	-4.7527
-2.9818	-4.7248
-2.8348	-4.6970
-2.6877	-4.6692
-2.5407	-4.6414
-2.3936	-4.6136
-2.2465	-4.5857
-2.0995	-4.5579
-1.9524	-4.5301
-1.8054	-4.5023
-1.6583	-4.4745
-1.5113	-4.4466
-1.3642	-4.4188
-1.2172	-4.3910
-1.0701	-4.3632
-0.92304	-4.3354
-0.77599	-4.3075
-0.62893	-4.2797
-0.48188	-4.2519
-0.33482	-4.2241
-0.18776	-4.1962
-0.040709	-4.1684
0.10635	-4.1406
0.25340	-4.1128
0.40046	-4.0850
0.54751	-4.0571
0.69457	-4.0293
0.84162	-4.0015
0.98868	-3.9737
1.1357	-3.9459
1.2828	-3.9180
1.4298	-3.8902
1.5769	-3.8624
1.7240	-3.8346
1.8710	-3.8067
2.0181	-3.7789
2.1651	-3.7511
2.3122	-3.7233
2.4610	-3.6955
2.6101	-3.6676
2.7591	-3.6398
2.9082	-3.6120
3.0573	-3.5842
3.2064	-3.5564
3.3555	-3.5285
3.5046	-3.5007
3.6536	-3.4729
3.8027	-3.4451
3.9518	-3.4173
4.1009	-3.3894
4.2500	-3.3616
4.3991	-3.3338
4.5481	-3.3060
4.6972	-3.2781
4.8463	-3.2503
4.9954	-3.2225
5.1445	-3.1947
5.2936	-3.1669
5.4426	-3.1390
5.5917	-3.1112
5.7408	-3.0834
5.8899	-3.0556
6.0390	-3.0278
6.1881	-2.9999
6.3371	-2.9721
6.4862	-2.9443
6.6353	-2.9165
6.7844	-2.8887
6.9335	-2.8608
7.0826	-2.8330
7.2316	-2.8052
7.3807	-2.7774
7.5298	-2.7495
7.6789	-2.7217
7.8280	-2.6939
7.9771	-2.6661
8.1261	-2.6383
8.2752	-2.6104
8.4209	-2.5826
8.5619	-2.5548
8.7030	-2.5270
8.8440	-2.4992
8.9850	-2.4713
9.1261	-2.4435
9.2671	-2.4157
9.4082	-2.3879
9.5492	-2.3601
9.6902	-2.3322
9.8313	-2.3044
9.9723	-2.2766
10.113	-2.2488
10.254	-2.2209
10.395	-2.1931
10.536	-2.1653
10.678	-2.1375
10.819	-2.1097
10.960	-2.0818
11.101	-2.0540
11.242	-2.0262
11.383	-1.9984
11.524	-1.9706
11.665	-1.9427
11.806	-1.9149
11.947	-1.8871
12.088	-1.8593
12.229	-1.8314
12.370	-1.8036
12.511	-1.7758
12.652	-1.7480
12.793	-1.7202
12.934	-1.6923
13.075	-1.6645
13.216	-1.6367
13.357	-1.6089
13.498	-1.5810
13.639	-1.5532
13.780	-1.5254
13.921	-1.4975
14.062	-1.4697
14.203	-1.4418
14.344	-1.4140
14.486	-1.3862
14.627	-1.3583
14.768	-1.3305
14.909	-1.3027
15.050	-1.2748
15.191	-1.2470
15.332	-1.2192
15.473	-1.1913
15.614	-1.1635
15.755	-1.1357
15.896	-1.1078
16.037	-1.0800
16.178	-1.0521
16.319	-1.0243
16.460	-0.99647
16.601	-0.96863
16.742	-0.94080
16.883	-0.91296
17.024	-0.88513
17.165	-0.85729
17.306	-0.82945
17.447	-0.80162
17.588	-0.77378
17.729	-0.74595
17.870	-0.71811
18.011	-0.69027
18.153	-0.66244
18.294	-0.63460
18.435	-0.60677
18.576	-0.57893
18.717	-0.55109
18.858	-0.52326
18.999	-0.49542
19.140	-0.46758
19.281	-0.43975
19.422	-0.41191
19.563	-0.38408
19.704	-0.35624
19.845	-0.32840
19.986	-0.30057
20.127	-0.27273
20.268	-0.24490
20.409	-0.21706
20.550	-0.18922
20.691	-0.16139
20.832	-0.13355
20.973	-0.10572
21.114	-0.077879
21.255	-0.050043
21.396	-0.022207
21.537	0.0056293
21.678	0.033465
21.820	0.061302
21.961	0.089138
22.102	0.11697
22.243	0.14481
22.384	0.17265
22.525	0.20048
22.666	0.22832
22.807	0.25615
22.948	0.28399
23.089	0.31183
23.230	0.33966
23.371	0.36750
23.512	0.39533
23.653	0.42317
23.794	0.45101
23.935	0.47884
24.076	0.50668
24.217	0.53452
24.358	0.56235
24.499	0.59019
24.640	0.61802
24.781	0.64586
24.934	0.67370
25.094	0.70153
25.253	0.72937
25.413	0.75720
25.572	0.78504
25.732	0.81288
25.892	0.84071
26.051	0.86855
26.211	0.89639
26.370	0.92422
26.530	0.95206
26.690	0.97989
26.849	1.0077
27.009	1.0356
27.169	1.0634
27.328	1.0912
27.488	1.1191
27.647	1.1469
27.807	1.1747
27.967	1.2026
28.126	1.2304
28.286	1.2583
28.445	1.2861
28.605	1.3139
28.765	1.3418
28.924	1.3696
29.084	1.3974
29.243	1.4253
29.403	1.4531
29.563	1.4809
29.722	1.5088
29.882	1.5366
30.041	1.5645
30.201	1.5923
30.361	1.6201
30.520	1.6479
30.680	1.6757
30.839	1.7035
30.999	1.7313
31.159	1.7591
31.321	1.7869
31.494	1.8147
31.667	1.8425
31.841	1.8703
32.014	1.8982
32.187	1.9260
32.360	1.9538
32.534	1.9816
32.707	2.0094
32.880	2.0372
33.053	2.0650
33.227	2.0928
33.400	2.1206
33.573	2.1484
33.747	2.1762
33.920	2.2040
34.093	2.2318
34.266	2.2596
34.440	2.2874
34.613	2.3152
34.786	2.3430
34.959	2.3708
35.133	2.3986
35.306	2.4264
35.479	2.4542
35.652	2.4820
35.826	2.5098
35.999	2.5376
36.172	2.5654
36.345	2.5932
36.519	2.6210
36.692	2.6488
36.865	2.6767
37.038	2.7045
37.212	2.7323
37.421	2.7601
37.642	2.7879
37.863	2.8157
38.083	2.8435
38.304	2.8713
38.525	2.8991
38.746	2.9269
38.967	2.9547
39.187	2.9825
39.408	3.0103
39.629	3.0381
39.850	3.0659
40.070	3.0937
40.291	3.1215
40.512	3.1493
40.733	3.1771
40.954	3.2049
41.174	3.2327
41.395	3.2605
41.616	3.2883
41.837	3.3161
42.057	3.3439
42.278	3.3717
42.499	3.3995
42.720	3.4273
42.913	3.4551
43.044	3.4830
43.175	3.5108
43.306	3.5386
43.437	3.5664
43.568	3.5942
43.699	3.6220
43.830	3.6498
43.961	3.6776
44.091	3.7054
44.222	3.7332
44.353	3.7610
44.484	3.7888
44.615	3.8166
44.746	3.8444
44.877	3.8722
45.008	3.9000
45.139	3.9278
45.270	3.9556
45.401	3.9834
45.532	4.0112
45.663	4.0390
45.794	4.0668
45.925	4.0946
46.056	4.1224
46.187	4.1502
46.318	4.1780
46.448	4.2058
46.579	4.2336
46.710	4.2614
46.841	4.2893
46.972	4.3171
47.103	4.3449
47.234	4.3727
47.365	4.4005
47.496	4.4283
47.627	4.4561
47.758	4.4839
47.889	4.5117
48.020	4.5395
48.151	4.5673
48.282	4.5951
48.413	4.6229
48.544	4.6507
48.675	4.6785
48.805	4.7063
48.936	4.7341
49.067	4.7619
49.198	4.7897
49.329	4.8175
49.460	4.8453
49.591	4.8731
49.722	4.9009
49.853	4.9287
49.984	4.9565
50.115	4.9843
50.246	5.0121
50.377	5.0399
50.508	5.0678
50.639	5.0956
50.770	5.1234
50.901	5.1512
51.032	5.1790
51.163	5.2068
51.293	5.2347
51.424	5.2627
51.555	5.2906
51.686	5.3185
51.875	5.3465
52.068	5.3744
52.262	5.4023
52.455	5.4302
52.648	5.4582
52.842	5.4861
53.035	5.5140
53.228	5.5419
53.422	5.5699
53.615	5.5978
53.808	5.6257
54.002	5.6536
54.195	5.6816
54.389	5.7095
54.582	5.7374
54.775	5.7653
54.969	5.7931
55.162	5.8209
55.355	5.8487
55.549	5.8766
55.742	5.9044
55.935	5.9322
56.129	5.9600
56.322	5.9879
56.515	6.0157
56.709	6.0435
56.902	6.0713
57.095	6.0992
57.235	6.1270
57.315	6.1548
57.395	6.1827
57.475	6.2105
57.555	6.2383
57.634	6.2661
57.714	6.2940
57.794	6.3218
57.874	6.3496
57.954	6.3774
58.034	6.4053
58.114	6.4331
58.194	6.4609
58.274	6.4887
58.354	6.5166
58.434	6.5444
58.513	6.5722
58.593	6.6001
58.673	6.6279
58.753	6.6557
58.833	6.6835
58.913	6.7114
58.993	6.7392
59.073	6.7670
59.153	6.7948
59.235	6.8227
59.454	6.8505
59.672	6.8783
59.891	6.9061
60.109	6.9340
60.328	6.9618
60.547	6.9896
60.765	7.0175
60.984	7.0453
61.202	7.0731
61.421	7.1009
61.640	7.1288
61.858	7.1566
62.077	7.1844
62.295	7.2122
62.514	7.2401
62.732	7.2679
62.951	7.2957
63.170	7.3235
63.388	7.3514
63.607	7.3792
63.825	7.4070
64.044	7.4349
64.262	7.4627
64.481	7.4905
64.700	7.5183
64.918	7.5462
65.137	7.5740
65.355	7.6018
65.574	7.6296
65.793	7.6574
66.011	7.6852
66.230	7.7129
66.448	7.7407
66.667	7.7685
66.885	7.7963
67.104	7.8241
67.323	7.8518
67.541	7.8796
67.747	7.9074
67.816	7.9352
67.885	7.9629
67.954	7.9907
68.023	8.0185
68.092	8.0463
68.161	8.0741
68.230	8.1018
68.299	8.1296
68.368	8.1574
68.437	8.1852
68.506	8.2129
68.575	8.2407
68.644	8.2685
68.713	8.2963
68.782	8.3241
68.851	8.3518
68.920	8.3796
68.989	8.4074
69.058	8.4352
69.127	8.4630
69.196	8.4907
69.265	8.5185
69.334	8.5463
69.404	8.5741
69.473	8.6018
69.542	8.6296
69.611	8.6574
69.680	8.6852
69.749	8.7130
69.818	8.7407
69.887	8.7685
69.956	8.7963
70.025	8.8241
70.094	8.8518
70.163	8.8796
70.263	8.9074
70.540	8.9352
70.817	8.9630
71.095	8.9908
71.372	9.0187
71.649	9.0465
71.926	9.0744
72.203	9.1022
72.481	9.1301
72.758	9.1579
73.035	9.1858
73.312	9.2136
73.589	9.2415
73.866	9.2693
74.144	9.2972
74.421	9.3250
74.698	9.3529
74.975	9.3807
75.252	9.4086
75.529	9.4364
75.749	9.4643
75.943	9.4921
76.137	9.5200
76.330	9.5478
76.524	9.5757
76.717	9.6035
76.911	9.6314
77.104	9.6592
77.298	9.6871
77.491	9.7149
77.685	9.7428
77.879	9.7706
78.072	9.7985
78.266	9.8263
78.459	9.8542
78.653	9.8820
78.846	9.9099
79.040	9.9377
79.233	9.9656
79.254	9.9903
78.656	10.004
78.058	9.9935
75.708	9.9695
67.260	9.9285
64.944	9.8970
64.500	9.8699
62.559	9.8456
61.843	9.8213
61.576	9.7970
61.309	9.7727
61.043	9.7484
60.776	9.7239
60.510	9.6987
60.243	9.6735
59.977	9.6483
59.710	9.6232
59.444	9.5980
59.177	9.5721
58.911	9.5443
58.644	9.5165
58.377	9.4886
58.111	9.4608
57.844	9.4330
57.578	9.4052
57.311	9.3773
57.045	9.3495
56.778	9.3217
56.512	9.2939
56.245	9.2660
55.979	9.2382
55.712	9.2104
55.446	9.1825
55.179	9.1547
54.912	9.1269
54.646	9.0991
54.379	9.0712
54.113	9.0434
53.846	9.0156
53.580	8.9877
53.313	8.9599
53.047	8.9321
52.780	8.9043
52.514	8.8764
52.247	8.8486
51.981	8.8208
51.714	8.7930
51.447	8.7651
51.181	8.7373
50.914	8.7095
50.648	8.6816
50.381	8.6538
50.115	8.6260
49.848	8.5982
49.582	8.5703
49.315	8.5425
49.138	8.5147
48.980	8.4868
48.823	8.4590
48.665	8.4312
48.508	8.4034
48.351	8.3755
48.193	8.3477
48.036	8.3199
47.879	8.2921
47.721	8.2642
47.564	8.2364
47.407	8.2086
47.249	8.1807
47.092	8.1529
46.935	8.1251
46.777	8.0973
46.620	8.0694
46.463	8.0416
46.305	8.0138
46.148	7.9859
45.990	7.9581
45.833	7.9303
45.676	7.9025
45.518	7.8746
45.361	7.8468
45.204	7.8190
45.046	7.7911
44.889	7.7633
44.732	7.7355
44.574	7.7077
44.417	7.6798
44.260	7.6520
44.102	7.6242
43.945	7.5964
43.788	7.5685
43.630	7.5407
43.473	7.5129
43.315	7.4850
43.158	7.4572
43.001	7.4294
42.843	7.4016
42.686	7.3737
42.529	7.3459
42.371	7.3181
42.214	7.2902
42.057	7.2624
41.899	7.2346
41.742	7.2068
41.585	7.1789
41.427	7.1511
41.270	7.1233
41.112	7.0955
40.955	7.0676
40.798	7.0398
40.640	7.0120
40.483	6.9841
40.326	6.9563
40.168	6.9285
