Load (N)	Extension (mm)
-62.424	-9.1132
-62.634	-9.1871
-62.843	-9.2609
-63.053	-9.3348
-63.262	-9.4086
-63.620	-9.4825
-64.057	-9.5563
-64.495	-9.6302
-64.932	-9.7040
-65.369	-9.7779
-65.806	-9.8517
-66.243	-9.9255
-66.680	-9.9994
-67.117	-10.073
-67.554	-10.147
-67.991	-10.221
-68.428	-10.295
-68.865	-10.369
-69.302	-10.443
-69.739	-10.516
-70.176	-10.590
-70.613	-10.664
-71.050	-10.738
-71.487	-10.812
-71.924	-10.886
-72.361	-10.959
-72.798	-11.033
-73.235	-11.107
-73.672	-11.181
-74.109	-11.255
-74.546	-11.329
-74.983	-11.403
-75.420	-11.476
-75.857	-11.550
-76.294	-11.624
-76.731	-11.698
-77.168	-11.772
-77.605	-11.846
-78.042	-11.920
-78.479	-11.994
-78.916	-12.068
-79.353	-12.142
-79.790	-12.216
-80.227	-12.289
-80.664	-12.363
-81.101	-12.437
-81.538	-12.511
-81.975	-12.585
-82.412	-12.659
-82.849	-12.733
-83.286	-12.807
-83.737	-12.881
-84.189	-12.955
-84.641	-13.029
-85.092	-13.103
-85.544	-13.176
-85.996	-13.250
-86.447	-13.324
-86.899	-13.398
-87.351	-13.472
-87.802	-13.546
-88.254	-13.620
-88.706	-13.694
-89.157	-13.768
-89.609	-13.842
-90.060	-13.916
-90.512	-13.990
-90.963	-14.063
-91.415	-14.137
-91.866	-14.211
-92.318	-14.285
-92.769	-14.359
-93.221	-14.433
-93.672	-14.507
-94.124	-14.581
-94.575	-14.655
-95.027	-14.729
-95.478	-14.803
-95.930	-14.877
-96.381	-14.950
-96.833	-15.024
-97.284	-15.098
-97.736	-15.172
-98.148	-15.246
-98.555	-15.320
-98.962	-15.394
-99.368	-15.468
-99.775	-15.542
-100.18	-15.616
-100.59	-15.690
-101.00	-15.764
-101.40	-15.837
-101.81	-15.911
-102.22	-15.985
-102.62	-16.059
-103.03	-16.133
-103.44	-16.207
-103.84	-16.281
-104.25	-16.355
-104.71	-16.429
-105.22	-16.503
-105.73	-16.577
-106.24	-16.651
-106.74	-16.725
-107.25	-16.798
-107.76	-16.872
-108.27	-16.946
-108.78	-17.020
-109.29	-17.094
-109.80	-17.168
-110.30	-17.242
-110.81	-17.316
-111.32	-17.390
-111.83	-17.464
-112.34	-17.538
-112.85	-17.612
-113.36	-17.685
-113.86	-17.759
-114.37	-17.833
-114.88	-17.907
-115.39	-17.981
-115.90	-18.055
-116.41	-18.129
-116.92	-18.203
-117.43	-18.277
-117.93	-18.351
-118.44	-18.425
-118.95	-18.499
-119.46	-18.572
-119.97	-18.646
-120.48	-18.720
-120.97	-18.794
-121.43	-18.868
-121.90	-18.942
-122.36	-19.016
-122.83	-19.090
-123.29	-19.164
-123.76	-19.238
-124.22	-19.311
-124.68	-19.385
-125.15	-19.459
-125.61	-19.533
-126.08	-19.607
-126.54	-19.681
-127.00	-19.755
-127.50	-19.828
-128.01	-19.902
-128.51	-19.976
-129.02	-20.050
-129.52	-20.124
-130.03	-20.198
-130.53	-20.271
-131.04	-20.345
-131.54	-20.419
-132.05	-20.493
-132.58	-20.567
-133.25	-20.641
-133.92	-20.715
-134.59	-20.788
-135.26	-20.862
-135.93	-20.936
-136.60	-21.010
-137.57	-21.084
-138.98	-21.158
-140.38	-21.232
-141.83	-21.305
-144.67	-21.379
-147.50	-21.453
-149.27	-21.527
-153.50	-21.601
-164.36	-21.675
-175.21	-21.749
-188.26	-21.822
-202.52	-21.896
-221.52	-21.969
-251.41	-22.042
-288.88	-22.115
-327.29	-22.187
-366.14	-22.260
-410.84	-22.333
-455.54	-22.405
-500.24	-22.460
-513.78	-22.467
-513.33	-22.467
-512.88	-22.468
-512.43	-22.468
-500.76	-22.423
-438.47	-22.356
-376.18	-22.284
-313.89	-22.212
-273.24	-22.140
-238.00	-22.068
-202.76	-21.996
-167.52	-21.924
-141.80	-21.852
-139.24	-21.781
-136.67	-21.709
-134.11	-21.637
-131.55	-21.564
-128.98	-21.490
-126.42	-21.416
-123.86	-21.343
-121.29	-21.269
-118.73	-21.195
-116.17	-21.121
-113.60	-21.047
-111.04	-20.973
-108.48	-20.899
-105.91	-20.825
-103.35	-20.751
-100.79	-20.678
-98.223	-20.604
-96.219	-20.530
-95.832	-20.456
-95.444	-20.382
-95.056	-20.308
-94.668	-20.234
-94.281	-20.160
-93.893	-20.086
-93.505	-20.013
-93.117	-19.939
-92.730	-19.865
-92.342	-19.791
-91.954	-19.717
-91.566	-19.643
-91.179	-19.569
-90.791	-19.495
-90.403	-19.421
-90.015	-19.348
-89.628	-19.274
-89.240	-19.200
-88.852	-19.126
-88.464	-19.052
-88.076	-18.978
-87.689	-18.904
-87.301	-18.830
-86.913	-18.756
-86.525	-18.683
-86.138	-18.609
-85.750	-18.535
-85.362	-18.461
-84.974	-18.387
-84.587	-18.313
-84.199	-18.239
-83.811	-18.165
-83.423	-18.091
-83.036	-18.018
-82.648	-17.944
-82.260	-17.870
-81.872	-17.796
-81.485	-17.722
-81.097	-17.648
-80.717	-17.574
-80.339	-17.500
-79.960	-17.426
-79.582	-17.353
-79.204	-17.279
-78.826	-17.205
-78.448	-17.131
-78.070	-17.057
-77.692	-16.983
-77.313	-16.909
-76.935	-16.835
-76.557	-16.762
-76.179	-16.688
-75.801	-16.614
-75.423	-16.540
-75.045	-16.466
-74.592	-16.392
-74.053	-16.318
-73.514	-16.244
-72.975	-16.170
-72.436	-16.097
-71.898	-16.023
-71.359	-15.949
-70.820	-15.875
-69.937	-15.801
-68.799	-15.727
-67.661	-15.653
-66.714	-15.579
-66.573	-15.505
-66.432	-15.432
-66.290	-15.358
-66.149	-15.284
-66.008	-15.210
-65.867	-15.136
-65.725	-15.062
-65.584	-14.987
-65.443	-14.909
-65.302	-14.836
-65.160	-14.762
-65.019	-14.688
-64.878	-14.614
-64.737	-14.540
-64.595	-14.466
-64.454	-14.392
-64.152	-14.319
-63.446	-14.245
-62.740	-14.171
-62.034	-14.097
-61.328	-14.023
-60.622	-13.949
-59.916	-13.875
-59.210	-13.801
-58.702	-13.728
-58.203	-13.654
-57.704	-13.580
-57.205	-13.506
-56.705	-13.432
-56.206	-13.358
-55.707	-13.284
-55.208	-13.210
-54.709	-13.137
-54.428	-13.063
-54.508	-12.989
-54.588	-12.915
-54.668	-12.841
-54.747	-12.767
-54.827	-12.693
-54.907	-12.620
-54.987	-12.546
-55.067	-12.472
-55.011	-12.398
-54.944	-12.324
-54.877	-12.250
-54.810	-12.176
-54.743	-12.102
-54.677	-12.029
-53.969	-11.955
-53.017	-11.881
-52.065	-11.807
-51.113	-11.733
-50.161	-11.659
-49.226	-11.585
-48.477	-11.511
-47.728	-11.437
-46.978	-11.363
-46.229	-11.290
-45.479	-11.216
-45.062	-11.142
-45.045	-11.068
-45.028	-10.994
-45.012	-10.920
-44.995	-10.846
-44.979	-10.772
-44.962	-10.698
-44.945	-10.624
-44.929	-10.550
-44.912	-10.476
-44.895	-10.402
-44.679	-10.329
-44.393	-10.255
-44.108	-10.181
-43.823	-10.107
-43.537	-10.033
-43.252	-9.9589
-42.967	-9.8850
-42.014	-9.8110
-41.048	-9.7371
-40.083	-9.6633
-39.118	-9.5895
-38.153	-9.5156
-37.187	-9.4418
-36.222	-9.3680
-35.257	-9.2941
-34.292	-9.2203
-33.974	-9.1465
-33.680	-9.0727
-33.385	-8.9988
-33.091	-8.9250
-32.797	-8.8512
-32.503	-8.7773
-32.209	-8.7035
-31.915	-8.6297
-31.620	-8.5558
-31.326	-8.4820
-31.032	-8.4082
-31.003	-8.3343
-31.090	-8.2605
-31.177	-8.1867
-31.265	-8.1128
-31.352	-8.0390
-31.439	-7.9652
-31.527	-7.8914
-31.614	-7.8175
-31.702	-7.7437
-31.789	-7.6699
-31.387	-7.5960
-30.582	-7.5222
-29.778	-7.4484
-28.973	-7.3733
-28.169	-7.2977
-27.364	-7.2229
-26.560	-7.1490
-25.755	-7.0751
-24.951	-7.0012
-24.146	-6.9273
-23.987	-6.8534
-23.849	-6.7794
-23.711	-6.7055
-23.573	-6.6316
-23.435	-6.5577
-23.297	-6.4838
-23.159	-6.4099
-23.038	-6.3360
-23.110	-6.2621
-23.183	-6.1881
-23.255	-6.1142
-23.328	-6.0403
-23.400	-5.9664
-23.472	-5.8925
-23.545	-5.8186
-22.896	-5.7447
-22.009	-5.6707
-21.122	-5.5968
-20.235	-5.5229
-19.348	-5.4490
-18.461	-5.3751
-17.835	-5.3012
-17.422	-5.2273
-17.009	-5.1534
-16.596	-5.0794
-16.183	-5.0055
-15.770	-4.9316
-15.357	-4.8577
-14.943	-4.7838
-14.530	-4.7097
-14.117	-4.6356
-13.880	-4.5617
-13.897	-4.4878
-13.914	-4.4139
-13.931	-4.3400
-13.948	-4.2661
-13.965	-4.1922
-13.982	-4.1183
-13.999	-4.0444
-14.017	-3.9705
-14.034	-3.8966
-13.854	-3.8227
-13.127	-3.7488
-12.399	-3.6749
-11.671	-3.6010
-10.944	-3.5271
-10.216	-3.4532
-9.4882	-3.3793
-8.7605	-3.3054
-8.0328	-3.2315
-7.8270	-3.1576
-7.7436	-3.0837
-7.6603	-3.0098
-7.5769	-2.9359
-7.4935	-2.8620
-7.4101	-2.7881
-7.3268	-2.7142
-7.2434	-2.6403
-7.1600	-2.5664
-7.0766	-2.4925
-6.9933	-2.4186
-6.9099	-2.3447
-6.8265	-2.2708
-6.7431	-2.1969
-5.9700	-2.1230
-4.9295	-2.0492
-3.8890	-1.9753
-2.8485	-1.9014
-1.8079	-1.8275
-0.76739	-1.7536
0.27313	-1.6797
0.43951	-1.6058
0.56729	-1.5319
0.69507	-1.4580
0.82285	-1.3841
0.95063	-1.3102
1.0784	-1.2363
1.2062	-1.1624
1.3340	-1.0885
1.4617	-1.0146
1.5895	-0.94067
1.7173	-0.86677
2.0134	-0.79288
2.3866	-0.71898
2.7597	-0.64508
3.1329	-0.57118
3.5060	-0.49728
3.8792	-0.42338
4.5017	-0.34948
5.3870	-0.27559
6.2724	-0.20169
7.1577	-0.12779
8.0431	-0.053890
8.5855	0.020009
8.6438	0.093907
8.7022	0.16781
8.7606	0.24209
8.8190	0.31664
8.8774	0.39119
8.9358	0.46499
8.9941	0.53856
9.0525	0.61214
9.1779	0.68572
9.3059	0.75930
9.4340	0.83288
9.5620	0.90645
9.6901	0.98003
9.8181	1.0539
10.507	1.1278
11.372	1.2017
12.236	1.2756
13.101	1.3495
13.965	1.4234
14.830	1.4973
15.694	1.5712
16.559	1.6451
17.423	1.7190
18.288	1.7929
18.640	1.8668
18.675	1.9407
18.710	2.0146
18.746	2.0885
18.781	2.1624
18.816	2.2363
18.851	2.3102
18.886	2.3841
18.921	2.4580
18.956	2.5319
18.991	2.6058
19.026	2.6797
19.061	2.7536
19.152	2.8275
19.796	2.9014
20.440	2.9752
21.085	3.0491
21.729	3.1230
22.374	3.1969
23.018	3.2708
23.662	3.3447
24.307	3.4186
24.951	3.4925
25.595	3.5664
26.240	3.6403
26.402	3.7142
26.458	3.7881
26.514	3.8620
26.570	3.9359
26.626	4.0098
26.682	4.0837
26.738	4.1576
26.794	4.2315
26.801	4.3054
26.805	4.3793
26.808	4.4532
26.812	4.5271
26.815	4.6010
27.330	4.6749
27.930	4.7488
28.530	4.8227
29.130	4.8966
29.729	4.9705
30.329	5.0444
30.929	5.1183
31.529	5.1922
32.129	5.2661
32.728	5.3412
33.328	5.4163
33.928	5.4902
34.528	5.5641
34.956	5.6380
35.039	5.7119
35.123	5.7858
35.206	5.8597
35.290	5.9336
35.373	6.0075
35.456	6.0814
35.540	6.1553
35.623	6.2292
35.889	6.3031
36.549	6.3769
37.210	6.4508
37.871	6.5247
38.531	6.5986
39.192	6.6725
39.853	6.7464
40.513	6.8203
41.174	6.8942
41.835	6.9681
42.495	7.0420
43.156	7.1159
43.817	7.1898
44.477	7.2637
44.802	7.3376
45.038	7.4115
45.273	7.4854
45.509	7.5593
45.744	7.6332
45.979	7.7071
46.215	7.7810
46.450	7.8548
46.686	7.9287
46.921	8.0026
47.156	8.0765
47.264	8.1504
47.254	8.2243
47.243	8.2982
47.233	8.3710
47.222	8.4255
48.870	8.5055
49.786	8.6105
50.327	8.6793
50.868	8.7481
51.410	8.8170
51.951	8.8905
52.492	8.9644
53.033	9.0383
53.574	9.1122
54.115	9.1861
54.656	9.2600
55.197	9.3339
55.738	9.4078
55.976	9.4817
55.890	9.5556
55.803	9.6295
55.717	9.7034
55.631	9.7773
55.544	9.8512
55.458	9.9251
55.372	9.9990
55.285	10.073
55.632	10.147
56.474	10.221
57.316	10.295
58.158	10.369
59.000	10.442
59.842	10.516
60.684	10.590
61.526	10.664
62.368	10.738
63.210	10.812
63.804	10.886
63.877	10.960
63.949	11.034
64.022	11.108
64.094	11.181
64.167	11.255
64.239	11.329
64.312	11.403
64.384	11.477
64.456	11.551
64.529	11.625
64.929	11.699
65.535	11.773
66.141	11.847
66.746	11.920
67.352	11.994
67.958	12.068
68.564	12.142
69.170	12.216
69.803	12.290
70.447	12.364
71.090	12.438
71.734	12.512
72.377	12.586
73.021	12.659
73.664	12.733
74.100	12.807
74.220	12.881
74.340	12.955
74.461	13.028
74.581	13.101
74.701	13.174
74.821	13.247
74.941	13.320
75.062	13.394
75.182	13.468
75.302	13.542
75.422	13.616
76.022	13.690
76.995	13.764
77.967	13.838
78.940	13.912
79.913	13.986
80.886	14.059
81.859	14.133
82.832	14.207
83.263	14.281
83.431	14.355
83.599	14.429
83.766	14.503
83.934	14.577
84.102	14.651
84.269	14.725
84.437	14.798
84.605	14.872
84.772	14.946
84.940	15.020
85.108	15.094
85.275	15.168
85.443	15.242
85.611	15.316
85.778	15.390
85.946	15.464
86.291	15.538
87.337	15.611
88.383	15.685
89.429	15.759
90.476	15.833
91.522	15.907
92.097	15.981
92.311	16.055
92.525	16.129
92.740	16.203
92.954	16.277
93.168	16.350
93.382	16.424
93.596	16.498
93.810	16.572
94.024	16.646
94.238	16.720
94.452	16.794
94.660	16.868
94.835	16.942
95.011	17.016
95.187	17.089
95.363	17.163
95.614	17.237
96.592	17.311
97.569	17.385
98.547	17.459
99.525	17.533
100.50	17.607
101.29	17.681
101.86	17.755
102.43	17.829
103.00	17.902
103.57	17.976
104.13	18.050
104.70	18.124
104.96	18.198
105.09	18.272
105.22	18.346
105.35	18.420
105.48	18.494
105.60	18.567
105.73	18.641
105.86	18.715
105.99	18.789
106.12	18.863
106.25	18.937
106.37	19.011
106.50	19.085
107.20	19.158
108.10	19.232
109.00	19.306
109.90	19.380
110.80	19.454
111.70	19.528
112.60	19.602
113.50	19.676
114.40	19.750
115.30	19.823
115.71	19.897
115.79	19.971
115.86	20.045
115.94	20.119
116.01	20.193
116.08	20.267
116.16	20.341
116.23	20.415
116.31	20.488
116.38	20.562
116.46	20.636
116.69	20.710
116.94	20.785
117.20	20.859
117.45	20.933
117.70	21.007
118.17	21.082
119.30	21.156
120.43	21.230
121.56	21.304
122.69	21.378
123.82	21.452
124.95	21.526
126.08	21.600
126.52	21.674
126.89	21.748
127.27	21.822
127.64	21.896
128.02	21.970
128.40	22.044
128.77	22.117
129.15	22.191
129.31	22.265
129.22	22.339
129.14	22.413
129.06	22.487
128.97	22.561
128.89	22.635
129.75	22.709
130.80	22.782
131.86	22.856
132.91	22.930
133.97	23.004
135.02	23.078
136.08	23.152
137.18	23.226
138.27	23.300
139.37	23.374
140.37	23.447
140.65	23.521
140.94	23.595
141.22	23.669
141.51	23.743
141.80	23.817
142.08	23.891
142.37	23.965
142.66	24.039
142.94	24.112
143.23	24.186
143.51	24.260
143.79	24.334
144.02	24.408
144.26	24.482
144.50	24.556
145.01	24.630
146.04	24.704
147.08	24.777
148.12	24.851
149.15	24.925
150.19	24.999
151.23	25.073
152.26	25.147
153.30	25.221
154.34	25.295
155.37	25.369
155.87	25.442
156.06	25.516
156.25	25.590
156.43	25.664
156.62	25.738
156.81	25.812
157.00	25.886
157.18	25.960
157.37	26.033
157.44	26.107
157.43	26.181
157.43	26.255
157.42	26.329
157.55	26.403
158.83	26.477
160.10	26.551
161.38	26.625
162.66	26.698
163.93	26.772
165.21	26.846
166.49	26.920
167.76	26.994
169.04	27.068
169.88	27.142
170.34	27.216
170.80	27.290
171.26	27.363
171.71	27.437
172.17	27.511
172.63	27.585
173.09	27.659
173.55	27.733
174.00	27.807
174.46	27.881
174.42	27.955
174.27	28.028
174.12	28.102
173.96	28.176
175.16	28.250
176.54	28.324
177.93	28.398
179.32	28.472
180.70	28.546
182.09	28.620
183.45	28.693
184.58	28.767
185.71	28.841
186.84	28.915
187.97	28.989
189.10	29.063
190.23	29.137
191.36	29.211
192.49	29.284
192.94	29.358
193.03	29.432
193.12	29.506
193.21	29.581
193.30	29.655
193.39	29.729
193.47	29.803
193.56	29.878
193.65	29.952
193.74	30.026
193.83	30.100
194.57	30.174
196.36	30.248
198.14	30.322
199.92	30.396
201.71	30.470
203.49	30.544
205.27	30.618
207.06	30.691
208.84	30.765
210.62	30.839
212.41	30.913
213.22	30.987
213.56	31.061
213.91	31.135
214.25	31.209
214.60	31.283
214.95	31.357
215.29	31.431
215.64	31.504
215.98	31.578
216.33	31.652
216.73	31.726
217.17	31.800
217.61	31.874
218.05	31.948
218.53	32.022
220.62	32.096
222.71	32.170
224.80	32.244
226.89	32.318
228.98	32.391
231.07	32.465
233.16	32.539
235.25	32.613
237.34	32.687
239.43	32.761
241.09	32.835
241.83	32.909
242.57	32.983
243.31	33.057
244.05	33.131
244.79	33.204
245.53	33.278
246.27	33.352
247.01	33.426
247.75	33.500
248.49	33.574
249.26	33.648
250.04	33.721
250.83	33.795
251.62	33.869
253.64	33.943
256.29	34.017
258.94	34.091
261.58	34.165
264.23	34.238
266.88	34.312
269.52	34.386
272.17	34.460
274.82	34.534
277.46	34.608
280.11	34.682
282.76	34.756
285.40	34.829
288.05	34.903
290.70	34.977
293.34	35.051
295.02	35.125
296.56	35.199
298.10	35.273
299.64	35.346
301.19	35.420
302.73	35.494
304.27	35.568
305.82	35.642
307.36	35.716
308.67	35.790
309.94	35.863
311.31	35.937
314.54	36.011
317.77	36.085
320.99	36.159
324.22	36.233
327.45	36.307
330.68	36.380
333.90	36.454
337.13	36.528
340.36	36.602
343.59	36.676
345.15	36.750
346.55	36.823
347.94	36.897
349.33	36.971
350.13	37.045
350.90	37.119
351.67	37.192
352.44	37.266
353.21	37.340
353.98	37.414
359.46	37.488
366.41	37.561
373.36	37.635
379.84	37.709
385.53	37.783
391.22	37.856
396.91	37.930
402.60	38.004
408.29	38.078
413.98	38.152
419.67	38.225
425.36	38.299
431.05	38.373
436.74	38.447
442.56	38.520
449.51	38.594
456.45	38.668
463.40	38.742
470.34	38.816
477.29	38.889
484.23	38.959
491.18	39.029
484.22	38.987
439.93	38.902
419.73	38.832
399.53	38.762
381.44	38.692
368.99	38.620
356.55	38.546
344.10	38.472
331.66	38.398
320.52	38.324
314.59	38.250
308.66	38.176
302.73	38.103
296.79	38.029
290.86	37.955
284.93	37.881
279.00	37.807
273.07	37.733
267.14	37.659
263.40	37.586
261.01	37.512
258.62	37.438
256.22	37.364
253.83	37.290
251.44	37.216
249.04	37.142
246.65	37.069
244.25	36.995
241.86	36.921
239.47	36.847
237.07	36.773
234.68	36.699
232.29	36.625
229.89	36.552
227.50	36.478
225.11	36.404
223.39	36.330
221.96	36.256
220.53	36.182
219.09	36.108
217.66	36.035
216.22	35.961
214.79	35.887
213.35	35.813
211.92	35.739
210.48	35.665
209.05	35.591
207.61	35.518
206.18	35.444
204.74	35.370
203.31	35.296
201.87	35.222
200.80	35.148
199.75	35.074
198.71	35.001
197.66	34.927
196.61	34.853
195.57	34.779
194.52	34.705
193.47	34.631
192.42	34.557
191.38	34.484
190.33	34.410
189.28	34.336
188.24	34.262
187.19	34.188
186.14	34.114
185.10	34.040
184.06	33.966
183.28	33.892
182.50	33.819
181.72	33.745
180.94	33.671
180.16	33.597
179.38	33.523
178.60	33.449
177.82	33.375
177.05	33.301
176.27	33.228
175.49	33.154
174.71	33.080
173.93	33.006
173.15	32.932
172.37	32.858
171.59	32.784
170.82	32.710
170.04	32.636
169.26	32.563
168.48	32.489
167.70	32.415
166.93	32.341
166.30	32.267
165.68	32.193
165.06	32.119
164.43	32.045
163.81	31.972
163.18	31.898
162.56	31.823
161.93	31.749
161.31	31.675
160.68	31.601
160.06	31.527
159.44	31.453
158.81	31.379
158.19	31.305
157.56	31.231
156.94	31.157
156.31	31.083
155.69	31.009
155.06	30.935
154.44	30.861
153.82	30.787
153.19	30.713
152.57	30.639
151.94	30.565
151.32	30.491
150.74	30.417
150.18	30.343
149.61	30.269
149.05	30.195
148.49	30.121
147.93	30.047
147.37	29.973
146.81	29.899
146.24	29.825
145.68	29.751
145.12	29.677
144.56	29.604
144.00	29.530
143.44	29.456
142.88	29.382
142.31	29.308
141.75	29.234
141.19	29.160
140.63	29.086
140.07	29.012
139.51	28.939
138.94	28.865
138.38	28.791
137.82	28.717
137.26	28.643
136.70	28.569
136.14	28.495
135.58	28.421
135.01	28.347
134.45	28.273
133.89	28.199
133.36	28.125
132.85	28.052
132.34	27.978
131.83	27.904
131.32	27.830
130.81	27.756
130.30	27.682
129.80	27.608
129.29	27.534
128.78	27.460
128.27	27.386
127.76	27.312
127.25	27.238
126.74	27.164
126.23	27.091
125.72	27.017
125.21	26.943
124.70	26.869
124.19	26.795
123.68	26.721
123.17	26.647
122.66	26.573
122.15	26.499
121.64	26.425
121.13	26.351
120.62	26.277
120.11	26.204
119.60	26.130
119.09	26.056
118.58	25.982
118.07	25.908
117.56	25.834
117.05	25.761
116.54	25.687
116.03	25.613
115.52	25.539
115.01	25.465
114.52	25.391
114.03	25.318
113.54	25.244
113.06	25.170
112.57	25.096
112.08	25.022
111.59	24.949
111.11	24.875
110.62	24.801
110.13	24.727
109.64	24.653
109.15	24.579
108.67	24.506
108.18	24.432
107.69	24.358
107.20	24.284
106.72	24.210
106.23	24.136
105.74	24.063
105.25	23.989
104.77	23.915
104.28	23.841
103.79	23.767
103.30	23.693
102.82	23.619
102.33	23.545
101.84	23.471
101.35	23.397
100.86	23.323
100.38	23.249
99.889	23.175
99.401	23.101
98.914	23.027
98.426	22.953
97.938	22.879
97.451	22.806
96.963	22.732
96.475	22.657
95.995	22.583
95.554	22.509
95.112	22.435
94.670	22.361
94.228	22.286
93.786	22.212
93.344	22.138
92.903	22.065
92.461	21.994
92.019	21.920
91.577	21.845
91.135	21.770
90.694	21.694
90.252	21.620
89.810	21.546
89.368	21.472
88.926	21.398
88.484	21.325
88.043	21.251
87.601	21.177
87.159	21.103
86.717	21.029
86.275	20.955
85.833	20.881
85.392	20.807
84.950	20.733
84.508	20.659
84.066	20.585
83.624	20.512
83.182	20.438
82.741	20.364
82.299	20.290
81.857	20.216
81.415	20.142
80.973	20.068
80.532	19.994
80.083	19.920
79.631	19.846
79.179	19.772
78.727	19.698
78.275	19.625
77.823	19.551
77.371	19.477
76.919	19.403
76.468	19.329
76.016	19.255
75.564	19.181
75.112	19.107
74.660	19.033
74.208	18.959
73.756	18.885
73.304	18.811
72.852	18.738
72.400	18.664
71.948	18.590
71.496	18.516
71.044	18.442
70.592	18.368
70.140	18.294
69.689	18.220
69.237	18.146
68.785	18.072
68.333	17.998
67.881	17.925
67.429	17.851
66.998	17.777
66.568	17.703
66.139	17.629
65.709	17.555
65.280	17.481
64.850	17.407
64.421	17.333
63.991	17.259
63.562	17.185
63.132	17.111
62.703	17.038
62.273	16.964
61.844	16.890
61.414	16.816
60.985	16.742
60.555	16.668
60.126	16.594
59.696	16.520
59.267	16.446
58.837	16.372
58.408	16.299
57.979	16.225
57.549	16.151
57.120	16.077
56.690	16.003
56.261	15.930
55.831	15.856
55.402	15.782
54.972	15.708
54.543	15.635
54.128	15.561
53.712	15.487
53.297	15.413
52.882	15.339
52.466	15.266
52.051	15.192
51.635	15.118
51.220	15.044
50.804	14.970
50.389	14.897
49.973	14.823
49.558	14.749
49.142	14.675
48.727	14.601
48.312	14.527
47.896	14.453
47.481	14.379
47.065	14.305
46.650	14.231
46.234	14.158
45.819	14.084
45.403	14.010
44.988	13.936
44.572	13.862
44.157	13.788
43.742	13.714
43.326	13.640
42.911	13.566
42.495	13.492
42.080	13.418
41.664	13.344
41.249	13.270
40.833	13.196
40.418	13.122
40.002	13.048
39.587	12.974
39.171	12.900
38.756	12.826
38.341	12.753
37.925	12.679
37.510	12.605
37.094	12.531
36.679	12.457
36.263	12.383
35.848	12.309
35.432	12.235
35.017	12.161
34.604	12.087
