Load (N)	Extension (mm)
-55.270	-9.6629
-55.734	-9.7382
-56.198	-9.8135
-56.662	-9.8888
-57.127	-9.9640
-57.591	-10.039
-58.046	-10.115
-58.494	-10.190
-58.941	-10.265
-59.388	-10.340
-59.835	-10.416
-60.282	-10.491
-60.729	-10.566
-61.176	-10.642
-61.624	-10.717
-62.071	-10.792
-62.518	-10.868
-62.965	-10.943
-63.342	-11.018
-63.709	-11.094
-64.076	-11.169
-64.442	-11.244
-64.809	-11.320
-65.176	-11.395
-65.543	-11.470
-65.910	-11.546
-66.276	-11.621
-66.686	-11.696
-67.144	-11.772
-67.602	-11.847
-68.060	-11.922
-68.517	-11.998
-68.975	-12.073
-69.433	-12.148
-69.891	-12.224
-70.349	-12.299
-70.806	-12.374
-71.264	-12.450
-71.722	-12.525
-72.180	-12.601
-72.638	-12.676
-73.074	-12.751
-73.498	-12.827
-73.922	-12.902
-74.346	-12.977
-74.771	-13.053
-75.195	-13.128
-75.619	-13.203
-76.044	-13.279
-76.468	-13.354
-76.892	-13.429
-77.316	-13.505
-77.741	-13.580
-78.165	-13.655
-78.589	-13.731
-79.013	-13.806
-79.438	-13.881
-79.862	-13.957
-80.286	-14.032
-80.711	-14.107
-81.135	-14.183
-81.559	-14.258
-81.983	-14.333
-82.408	-14.409
-82.832	-14.484
-83.256	-14.559
-83.680	-14.635
-84.105	-14.710
-84.529	-14.785
-84.953	-14.861
-85.378	-14.936
-85.802	-15.011
-86.226	-15.087
-86.650	-15.162
-87.075	-15.237
-87.499	-15.313
-88.035	-15.388
-88.597	-15.463
-89.159	-15.539
-89.721	-15.614
-90.283	-15.690
-90.845	-15.765
-91.386	-15.841
-91.827	-15.917
-92.267	-15.993
-92.708	-16.068
-93.148	-16.144
-93.589	-16.220
-94.029	-16.295
-94.469	-16.370
-94.910	-16.446
-95.350	-16.521
-95.791	-16.596
-96.231	-16.671
-96.672	-16.747
-97.112	-16.822
-97.553	-16.897
-97.993	-16.973
-98.434	-17.048
-98.874	-17.123
-99.314	-17.199
-99.755	-17.274
-100.20	-17.349
-100.64	-17.424
-101.08	-17.500
-101.52	-17.575
-101.96	-17.650
-102.40	-17.726
-102.84	-17.801
-103.28	-17.876
-103.72	-17.952
-104.16	-18.027
-104.60	-18.102
-105.04	-18.178
-105.48	-18.253
-105.92	-18.328
-106.36	-18.403
-106.80	-18.479
-107.24	-18.554
-107.68	-18.629
-108.12	-18.705
-108.56	-18.780
-109.00	-18.855
-109.44	-18.931
-109.89	-19.006
-110.33	-19.081
-110.77	-19.156
-111.09	-19.232
-111.41	-19.307
-111.73	-19.383
-112.05	-19.458
-112.50	-19.533
-113.06	-19.609
-113.63	-19.684
-114.19	-19.759
-114.76	-19.835
-115.33	-19.910
-115.89	-19.985
-116.46	-20.061
-117.02	-20.136
-117.59	-20.211
-118.16	-20.287
-118.72	-20.362
-119.29	-20.437
-119.85	-20.513
-120.42	-20.588
-120.99	-20.663
-121.55	-20.739
-122.12	-20.814
-122.69	-20.889
-124.14	-20.965
-125.95	-21.040
-127.76	-21.115
-129.57	-21.191
-131.38	-21.266
-133.19	-21.341
-135.00	-21.417
-136.81	-21.491
-138.83	-21.566
-140.86	-21.640
-142.89	-21.715
-144.86	-21.790
-146.27	-21.864
-147.67	-21.939
-150.19	-22.014
-157.26	-22.089
-165.56	-22.163
-173.86	-22.238
-182.17	-22.313
-190.47	-22.388
-198.15	-22.462
-206.99	-22.537
-223.88	-22.612
-248.30	-22.687
-272.72	-22.761
-299.78	-22.836
-327.40	-22.911
-353.68	-22.986
-379.14	-23.060
-404.60	-23.135
-432.52	-23.210
-466.21	-23.285
-499.90	-23.347
-515.01	-23.358
-513.89	-23.358
-512.77	-23.357
-511.65	-23.357
-510.53	-23.357
-509.41	-23.357
-480.88	-23.300
-418.97	-23.228
-357.07	-23.153
-300.26	-23.078
-276.65	-23.004
-253.04	-22.929
-229.42	-22.854
-205.81	-22.780
-182.20	-22.705
-158.59	-22.631
-134.97	-22.556
-132.16	-22.481
-130.58	-22.407
-128.99	-22.332
-127.41	-22.258
-125.82	-22.183
-124.24	-22.108
-122.65	-22.034
-121.07	-21.959
-119.48	-21.884
-117.90	-21.810
-116.31	-21.735
-114.73	-21.661
-113.14	-21.586
-111.55	-21.511
-109.97	-21.437
-108.38	-21.362
-106.80	-21.288
-105.21	-21.213
-103.63	-21.138
-102.04	-21.063
-100.46	-20.988
-98.872	-20.912
-86.865	-20.837
-86.397	-20.762
-85.928	-20.686
-85.460	-20.611
-84.992	-20.536
-84.523	-20.460
-84.055	-20.385
-83.587	-20.310
-83.118	-20.234
-82.650	-20.159
-82.181	-20.084
-81.713	-20.009
-81.245	-19.933
-80.776	-19.858
-80.308	-19.783
-79.840	-19.707
-79.400	-19.632
-79.054	-19.557
-78.707	-19.481
-78.361	-19.406
-78.014	-19.331
-77.668	-19.255
-77.321	-19.180
-76.975	-19.105
-76.628	-19.029
-76.282	-18.954
-75.935	-18.879
-75.589	-18.804
-75.242	-18.728
-74.896	-18.653
-74.549	-18.578
-74.203	-18.502
-73.856	-18.427
-73.510	-18.352
-73.163	-18.276
-72.817	-18.201
-72.470	-18.126
-72.124	-18.050
-71.777	-17.975
-71.431	-17.900
-71.084	-17.824
-70.644	-17.749
-70.032	-17.674
-69.420	-17.599
-68.808	-17.523
-68.196	-17.448
-67.698	-17.373
-67.388	-17.297
-67.079	-17.222
-66.770	-17.147
-66.460	-17.071
-66.151	-16.996
-65.841	-16.921
-65.532	-16.845
-65.222	-16.770
-64.913	-16.695
-64.603	-16.619
-64.294	-16.544
-63.985	-16.469
-63.675	-16.394
-63.366	-16.318
-63.056	-16.243
-62.747	-16.168
-62.437	-16.092
-62.128	-16.017
-61.818	-15.942
-61.509	-15.866
-60.801	-15.791
-60.057	-15.716
-59.312	-15.640
-58.568	-15.565
-57.824	-15.490
-57.574	-15.414
-57.356	-15.339
-57.138	-15.264
-56.920	-15.188
-56.702	-15.113
-56.484	-15.038
-56.266	-14.963
-56.048	-14.887
-55.830	-14.812
-55.612	-14.737
-55.394	-14.661
-55.176	-14.586
-54.958	-14.511
-54.741	-14.435
-54.523	-14.360
-54.161	-14.285
-53.627	-14.209
-53.094	-14.134
-52.561	-14.059
-52.027	-13.983
-51.494	-13.908
-50.960	-13.833
-50.427	-13.758
-49.893	-13.682
-49.360	-13.607
-48.826	-13.532
-48.293	-13.456
-47.760	-13.381
-47.285	-13.306
-47.071	-13.230
-46.856	-13.155
-46.642	-13.080
-46.428	-13.004
-46.213	-12.929
-45.999	-12.854
-45.785	-12.778
-45.571	-12.703
-45.356	-12.628
-45.142	-12.553
-44.928	-12.477
-44.714	-12.402
-44.499	-12.327
-44.285	-12.251
-44.071	-12.176
-43.634	-12.101
-43.102	-12.025
-42.570	-11.950
-42.038	-11.875
-41.506	-11.799
-40.974	-11.724
-40.442	-11.648
-39.910	-11.573
-39.378	-11.498
-38.847	-11.422
-38.315	-11.347
-37.783	-11.272
-37.251	-11.196
-36.719	-11.121
-36.510	-11.046
-36.347	-10.970
-36.184	-10.895
-36.021	-10.820
-35.858	-10.744
-35.695	-10.669
-35.532	-10.594
-35.369	-10.518
-35.206	-10.443
-35.043	-10.368
-34.880	-10.292
-34.717	-10.217
-34.200	-10.142
-33.539	-10.066
-32.879	-9.9909
-32.218	-9.9155
-31.558	-9.8402
-30.897	-9.7648
-30.420	-9.6895
-30.050	-9.6123
-29.680	-9.5351
-29.311	-9.4600
-28.941	-9.3849
-28.571	-9.3098
-28.201	-9.2347
-27.832	-9.1596
-27.462	-9.0845
-27.148	-9.0094
-27.023	-8.9343
-26.897	-8.8592
-26.772	-8.7841
-26.646	-8.7090
-26.521	-8.6339
-26.395	-8.5588
-26.270	-8.4837
-26.144	-8.4086
-25.597	-8.3336
-25.020	-8.2585
-24.442	-8.1833
-23.865	-8.1080
-23.288	-8.0326
-22.710	-7.9573
-22.133	-7.8819
-21.556	-7.8066
-20.979	-7.7312
-20.401	-7.6559
-19.824	-7.5805
-19.247	-7.5052
-18.669	-7.4298
-18.313	-7.3544
-18.068	-7.2791
-17.824	-7.2037
-17.580	-7.1284
-17.336	-7.0530
-17.092	-6.9777
-16.847	-6.9023
-16.603	-6.8270
-16.566	-6.7516
-16.547	-6.6763
-16.528	-6.6009
-16.509	-6.5256
-16.490	-6.4502
-16.250	-6.3749
-15.666	-6.2995
-15.082	-6.2242
-14.497	-6.1488
-13.913	-6.0735
-13.329	-5.9981
-12.745	-5.9228
-12.161	-5.8474
-11.577	-5.7721
-10.992	-5.6967
-10.408	-5.6214
-9.9495	-5.5460
-9.7443	-5.4707
-9.5391	-5.3953
-9.3339	-5.3199
-9.1286	-5.2445
-8.9234	-5.1691
-8.7182	-5.0938
-8.5130	-5.0184
-8.3078	-4.9430
-8.1026	-4.8676
-7.8974	-4.7922
-7.7498	-4.7169
-7.6145	-4.6414
-7.4791	-4.5655
-7.3438	-4.4899
-7.2085	-4.4146
-6.7155	-4.3393
-6.1584	-4.2639
-5.6013	-4.1886
-5.0443	-4.1133
-4.4872	-4.0380
-3.9301	-3.9626
-3.4271	-3.8873
-3.1252	-3.8120
-2.8233	-3.7366
-2.5213	-3.6613
-2.2194	-3.5860
-1.9175	-3.5107
-1.6156	-3.4353
-1.3136	-3.3600
-1.0117	-3.2847
-0.70977	-3.2093
-0.40785	-3.1340
-0.10592	-3.0587
0.19601	-2.9834
0.50871	-2.9080
0.83245	-2.8327
1.1562	-2.7574
1.4799	-2.6820
1.8037	-2.6067
2.1274	-2.5314
2.4512	-2.4560
2.7749	-2.3807
3.1582	-2.3054
3.7810	-2.2301
4.4037	-2.1547
5.0265	-2.0794
5.6492	-2.0041
6.2719	-1.9287
6.8947	-1.8534
7.5132	-1.7781
7.7383	-1.7028
7.9633	-1.6274
8.1883	-1.5521
8.4133	-1.4768
8.6384	-1.4014
8.8634	-1.3261
9.0884	-1.2508
9.3134	-1.1755
9.5384	-1.1001
9.7635	-1.0248
9.9885	-0.94946
10.213	-0.87413
10.439	-0.79881
10.664	-0.72348
10.905	-0.64815
11.329	-0.57282
11.753	-0.49749
12.178	-0.42216
12.602	-0.34683
13.026	-0.27150
13.451	-0.19617
13.875	-0.12084
14.299	-0.045513
14.724	0.029816
15.148	0.10515
15.572	0.18047
15.997	0.25580
16.381	0.32895
16.695	0.40278
17.009	0.47921
17.323	0.55558
17.637	0.63093
17.951	0.70628
18.266	0.78163
18.580	0.85697
18.894	0.93232
19.208	1.0077
19.522	1.0830
19.836	1.1584
20.150	1.2337
20.464	1.3091
20.778	1.3844
21.092	1.4598
21.406	1.5351
21.720	1.6105
22.034	1.6858
22.349	1.7612
22.663	1.8365
22.977	1.9118
23.345	1.9872
23.880	2.0625
24.416	2.1379
24.951	2.2132
25.487	2.2886
26.023	2.3639
26.558	2.4393
27.094	2.5146
27.630	2.5900
28.165	2.6653
28.701	2.7407
29.236	2.8160
29.549	2.8913
29.731	2.9666
29.914	3.0419
30.096	3.1171
30.278	3.1924
30.460	3.2677
30.642	3.3429
30.825	3.4182
31.007	3.4935
31.189	3.5687
31.410	3.6440
31.901	3.7193
32.392	3.7946
32.883	3.8698
33.374	3.9451
33.865	4.0204
34.356	4.0956
34.847	4.1709
35.338	4.2462
35.830	4.3214
36.321	4.3967
36.812	4.4720
37.303	4.5472
37.794	4.6225
38.285	4.6978
38.727	4.7730
38.961	4.8483
39.196	4.9236
39.431	4.9989
39.666	5.0741
39.900	5.1494
40.135	5.2247
40.370	5.2999
40.605	5.3752
40.839	5.4505
41.074	5.5258
41.343	5.6011
41.833	5.6765
42.323	5.7518
42.813	5.8271
43.304	5.9025
43.794	5.9778
44.284	6.0531
44.774	6.1284
45.264	6.2038
45.718	6.2791
46.081	6.3544
46.445	6.4298
46.808	6.5051
47.172	6.5804
47.535	6.6557
47.899	6.7311
48.262	6.8064
48.626	6.8817
48.989	6.9571
49.352	7.0324
49.744	7.1077
50.142	7.1831
50.541	7.2584
50.940	7.3337
51.339	7.4090
51.738	7.4844
52.137	7.5597
52.536	7.6350
52.934	7.7104
53.441	7.7857
53.955	7.8610
54.469	7.9363
54.983	8.0117
55.498	8.0870
55.940	8.1583
56.275	8.2236
56.610	8.2947
56.946	8.3959
57.281	8.4736
57.616	8.5454
57.952	8.6171
58.287	8.6895
58.622	8.7648
58.958	8.8401
59.293	8.9154
59.628	8.9907
59.964	9.0660
60.299	9.1413
60.634	9.2166
60.970	9.2919
61.387	9.3672
61.945	9.4424
62.503	9.5177
63.061	9.5930
63.620	9.6683
64.178	9.7436
64.736	9.8189
65.294	9.8942
65.853	9.9695
66.411	10.045
66.872	10.120
67.195	10.195
67.518	10.271
67.841	10.346
68.163	10.421
68.486	10.497
68.809	10.572
69.132	10.647
69.455	10.722
69.778	10.798
70.100	10.873
70.423	10.948
70.746	11.024
71.069	11.099
71.392	11.174
71.812	11.249
72.336	11.325
72.860	11.400
73.384	11.475
73.908	11.551
74.432	11.626
74.956	11.701
75.480	11.776
76.004	11.852
76.528	11.927
77.052	12.002
77.455	12.078
77.693	12.153
77.930	12.228
78.168	12.303
78.405	12.379
78.643	12.454
78.880	12.529
79.118	12.605
79.355	12.680
79.593	12.755
79.831	12.830
80.068	12.906
80.476	12.981
81.372	13.056
82.269	13.132
83.165	13.207
83.666	13.282
84.142	13.358
84.618	13.433
85.093	13.508
85.569	13.583
86.044	13.659
86.520	13.734
86.996	13.809
87.453	13.885
87.900	13.960
88.347	14.035
88.794	14.110
89.241	14.186
89.459	14.261
89.563	14.336
89.666	14.412
89.770	14.487
89.874	14.562
89.977	14.637
90.081	14.713
90.185	14.788
90.756	14.863
91.364	14.939
91.972	15.014
92.580	15.089
93.188	15.164
93.796	15.240
94.404	15.315
95.012	15.390
95.620	15.466
96.228	15.541
96.836	15.618
97.444	15.695
98.052	15.771
98.660	15.846
99.268	15.921
99.644	15.997
99.729	16.072
99.814	16.147
99.899	16.223
99.984	16.298
100.07	16.374
100.15	16.449
100.24	16.524
100.32	16.600
100.41	16.675
100.81	16.751
101.55	16.826
102.29	16.901
103.03	16.977
103.76	17.052
104.50	17.127
105.24	17.203
105.98	17.278
106.71	17.353
107.45	17.429
108.19	17.504
108.93	17.579
109.19	17.655
109.46	17.730
109.94	17.805
110.42	17.881
110.91	17.956
111.39	18.031
111.88	18.107
112.32	18.181
112.50	18.256
112.68	18.330
112.86	18.405
113.04	18.480
113.22	18.556
113.40	18.631
113.59	18.706
114.18	18.782
114.80	18.857
115.42	18.932
116.04	19.008
116.65	19.083
117.36	19.158
118.18	19.234
119.01	19.309
119.83	19.384
120.66	19.460
121.48	19.535
121.96	19.610
122.40	19.686
122.84	19.761
123.27	19.836
123.71	19.912
124.15	19.987
124.59	20.063
125.02	20.138
125.36	20.213
125.63	20.289
125.91	20.364
126.18	20.439
126.45	20.515
126.72	20.590
126.99	20.666
127.26	20.741
127.53	20.816
128.27	20.892
129.15	20.967
130.04	21.042
130.93	21.118
131.82	21.193
132.70	21.268
133.59	21.344
134.48	21.419
135.37	21.495
136.25	21.570
136.67	21.645
136.97	21.721
137.27	21.796
137.56	21.871
137.86	21.947
138.15	22.022
138.45	22.097
138.75	22.173
139.04	22.248
139.34	22.324
139.63	22.399
139.93	22.474
140.23	22.550
140.52	22.625
140.82	22.700
141.12	22.776
141.41	22.851
142.07	22.926
142.93	23.002
143.79	23.077
144.65	23.152
145.51	23.228
146.36	23.303
147.22	23.378
148.08	23.454
148.94	23.529
149.67	23.605
150.00	23.680
150.34	23.755
150.68	23.831
151.01	23.906
151.35	23.981
151.69	24.057
152.02	24.132
152.36	24.207
152.69	24.283
153.03	24.358
153.37	24.433
153.70	24.509
154.04	24.584
154.38	24.659
154.93	24.735
155.95	24.810
156.98	24.886
158.00	24.961
159.02	25.036
160.04	25.112
161.06	25.187
162.09	25.262
162.90	25.338
163.57	25.413
164.24	25.489
164.90	25.564
165.57	25.639
166.24	25.715
166.90	25.790
167.15	25.865
167.36	25.941
167.58	26.016
167.80	26.092
168.02	26.167
168.23	26.242
168.45	26.318
168.67	26.393
168.89	26.468
169.53	26.544
170.54	26.619
171.55	26.693
172.55	26.768
173.56	26.843
174.57	26.919
175.58	26.994
176.58	27.069
177.59	27.145
178.61	27.220
179.68	27.295
180.75	27.371
181.82	27.446
182.89	27.521
183.96	27.596
185.03	27.672
185.72	27.747
186.04	27.822
186.35	27.898
186.67	27.973
186.98	28.048
187.30	28.124
187.61	28.199
187.93	28.274
188.24	28.350
188.56	28.425
188.87	28.500
189.19	28.576
189.50	28.651
189.81	28.726
190.52	28.802
191.40	28.877
192.28	28.952
193.17	29.027
194.05	29.103
194.93	29.178
195.82	29.253
196.70	29.329
197.59	29.404
198.47	29.479
199.35	29.555
200.76	29.630
202.48	29.705
204.20	29.781
205.92	29.856
206.97	29.931
207.80	30.007
208.62	30.082
209.45	30.157
210.27	30.233
211.10	30.308
211.92	30.383
212.75	30.459
213.57	30.534
214.40	30.609
215.22	30.685
216.05	30.760
216.87	30.836
217.70	30.911
218.52	30.986
219.35	31.062
220.06	31.137
220.72	31.212
221.39	31.288
222.05	31.363
222.72	31.438
223.38	31.514
224.04	31.589
224.71	31.664
225.37	31.740
226.03	31.815
226.70	31.890
227.36	31.966
228.02	32.041
228.69	32.116
229.35	32.191
230.25	32.267
231.92	32.342
233.60	32.417
235.28	32.493
236.95	32.568
238.63	32.643
240.30	32.719
242.05	32.794
243.83	32.869
245.62	32.945
247.41	33.020
249.03	33.095
249.82	33.171
250.61	33.246
251.40	33.321
252.20	33.396
252.99	33.472
253.78	33.547
254.58	33.622
255.37	33.698
256.16	33.773
256.95	33.848
257.75	33.924
258.54	33.999
259.81	34.074
261.66	34.150
263.50	34.225
265.35	34.300
267.20	34.376
269.05	34.451
270.89	34.526
273.71	34.601
276.75	34.677
279.78	34.752
282.09	34.827
283.67	34.903
285.24	34.978
286.82	35.053
288.40	35.129
289.98	35.204
291.56	35.279
293.14	35.355
294.72	35.430
296.29	35.505
297.87	35.580
299.45	35.655
301.03	35.730
302.61	35.805
304.31	35.880
306.90	35.955
309.48	36.030
312.07	36.106
314.66	36.181
317.24	36.256
319.87	36.331
323.43	36.406
326.99	36.481
330.55	36.556
334.11	36.631
336.92	36.706
339.27	36.781
341.61	36.857
343.96	36.932
346.31	37.007
348.66	37.082
351.01	37.157
353.35	37.233
355.70	37.308
358.05	37.383
360.40	37.458
362.75	37.534
366.77	37.609
370.80	37.684
374.83	37.759
378.85	37.835
382.88	37.910
387.84	37.985
393.86	38.060
399.87	38.136
405.88	38.211
411.90	38.286
417.91	38.361
423.92	38.437
429.94	38.512
435.95	38.587
441.96	38.662
447.98	38.738
453.99	38.813
460.67	38.888
468.86	38.963
477.05	39.038
485.24	39.113
493.43	39.182
481.25	39.122
438.99	39.043
416.73	38.970
397.95	38.896
379.18	38.822
363.43	38.748
353.18	38.674
342.92	38.600
332.67	38.526
322.42	38.451
312.17	38.376
303.55	38.301
299.30	38.225
295.05	38.150
290.80	38.075
286.55	38.000
282.30	37.924
278.05	37.849
273.80	37.774
269.55	37.698
265.30	37.623
261.05	37.548
257.31	37.472
255.48	37.397
253.65	37.322
251.82	37.246
249.99	37.171
248.16	37.096
246.33	37.020
244.50	36.945
242.67	36.870
240.84	36.795
239.01	36.719
237.18	36.644
235.34	36.569
233.51	36.493
231.68	36.418
229.85	36.343
228.02	36.267
226.19	36.192
224.36	36.117
222.53	36.041
221.28	35.966
220.13	35.891
218.97	35.815
217.82	35.740
216.67	35.665
215.51	35.589
214.36	35.514
213.21	35.439
212.05	35.364
210.90	35.288
209.75	35.213
208.59	35.138
207.44	35.062
206.29	34.987
205.13	34.912
203.98	34.836
202.83	34.761
201.72	34.686
200.86	34.610
200.00	34.535
199.14	34.460
198.28	34.384
197.42	34.309
196.55	34.234
195.69	34.159
194.83	34.083
193.97	34.008
193.11	33.933
192.25	33.857
191.39	33.782
190.52	33.707
189.66	33.631
188.80	33.556
187.94	33.481
187.08	33.405
186.22	33.330
185.41	33.255
184.71	33.179
184.01	33.104
183.31	33.029
182.61	32.954
181.91	32.878
181.21	32.803
180.51	32.728
179.81	32.652
179.11	32.577
178.41	32.502
177.71	32.426
177.00	32.351
176.30	32.276
175.60	32.200
174.90	32.125
174.20	32.050
173.50	31.974
172.80	31.899
172.10	31.824
171.40	31.748
170.70	31.673
170.00	31.598
169.31	31.522
168.71	31.447
168.11	31.372
167.51	31.296
166.91	31.221
166.31	31.146
165.71	31.070
165.11	30.995
164.51	30.920
163.92	30.844
163.32	30.769
162.72	30.694
162.12	30.618
161.52	30.543
160.92	30.468
160.32	30.392
159.72	30.317
159.12	30.242
158.52	30.166
157.92	30.091
157.32	30.016
156.72	29.940
156.12	29.865
155.52	29.790
154.92	29.714
154.32	29.639
153.72	29.564
153.12	29.488
152.52	29.413
151.92	29.338
151.33	29.262
150.73	29.187
150.13	29.112
149.53	29.036
148.98	28.961
148.43	28.886
147.88	28.810
147.33	28.735
146.78	28.660
146.23	28.584
145.68	28.509
145.13	28.434
144.58	28.358
144.03	28.283
143.48	28.208
142.94	28.132
142.39	28.057
141.84	27.982
141.29	27.906
140.74	27.831
140.19	27.756
139.64	27.680
139.09	27.605
138.54	27.530
137.99	27.454
137.45	27.379
136.90	27.304
136.35	27.228
135.80	27.153
135.25	27.078
134.70	27.002
134.15	26.927
133.60	26.852
133.05	26.776
132.50	26.701
131.95	26.626
131.41	26.551
130.86	26.475
130.31	26.400
129.79	26.325
129.29	26.249
128.80	26.174
128.30	26.099
127.81	26.024
127.31	25.948
126.82	25.873
126.32	25.798
125.82	25.723
125.33	25.647
124.83	25.572
124.34	25.497
123.84	25.421
123.35	25.346
122.85	25.271
122.36	25.196
121.86	25.120
121.36	25.045
120.87	24.970
120.37	24.894
119.88	24.818
119.38	24.742
118.89	24.666
118.39	24.590
117.89	24.515
117.40	24.440
116.90	24.365
116.41	24.289
115.91	24.214
115.42	24.139
114.92	24.064
114.43	23.989
113.93	23.913
113.43	23.838
112.94	23.763
112.44	23.688
111.95	23.613
111.45	23.538
110.96	23.462
110.46	23.387
109.97	23.311
109.47	23.236
108.97	23.160
108.48	23.084
107.98	23.009
107.52	22.933
107.06	22.858
106.61	22.783
106.15	22.707
105.70	22.632
105.24	22.556
104.78	22.481
104.33	22.405
103.87	22.330
103.42	22.255
102.96	22.179
102.50	22.104
102.05	22.028
101.59	21.953
101.14	21.877
100.68	21.802
100.23	21.726
99.770	21.651
99.314	21.576
98.858	21.500
98.402	21.425
97.946	21.350
97.491	21.274
97.035	21.199
96.579	21.124
96.123	21.048
95.667	20.973
95.212	20.898
94.756	20.822
94.300	20.747
93.844	20.672
93.388	20.596
92.933	20.521
92.477	20.446
92.021	20.370
91.565	20.295
91.109	20.220
90.654	20.144
90.198	20.069
89.742	19.994
89.286	19.918
88.830	19.843
88.375	19.768
87.919	19.692
87.463	19.617
87.007	19.542
86.551	19.466
86.096	19.391
85.640	19.316
85.190	19.240
84.745	19.165
84.299	19.090
83.854	19.014
83.409	18.939
82.964	18.864
82.519	18.788
82.073	18.713
81.628	18.638
81.183	18.562
80.738	18.487
80.292	18.412
79.847	18.336
79.402	18.261
78.957	18.186
78.511	18.110
78.066	18.035
77.621	17.960
77.176	17.885
76.731	17.809
76.285	17.734
75.840	17.659
75.395	17.583
74.950	17.508
74.504	17.433
74.059	17.357
73.614	17.282
73.169	17.207
72.724	17.131
72.278	17.056
71.833	16.981
71.388	16.905
70.943	16.830
70.497	16.755
70.052	16.679
69.607	16.604
69.162	16.529
68.716	16.454
68.271	16.378
67.826	16.303
67.381	16.228
66.940	16.153
66.502	16.078
66.065	16.002
65.627	15.927
65.189	15.852
64.751	15.777
64.313	15.702
63.875	15.626
63.438	15.551
63.000	15.476
62.562	15.401
62.124	15.326
61.686	15.251
61.249	15.175
60.811	15.100
60.373	15.025
59.935	14.950
59.497	14.875
59.059	14.799
58.622	14.724
58.184	14.649
57.746	14.573
57.308	14.498
56.870	14.423
56.432	14.347
55.995	14.272
55.557	14.196
55.119	14.121
54.681	14.045
54.243	13.970
53.805	13.894
53.368	13.819
52.930	13.744
52.492	13.668
52.054	13.593
51.616	13.517
51.178	13.442
50.741	13.366
50.303	13.291
49.951	13.216
49.738	13.140
49.492	13.065
49.083	12.989
48.673	12.914
48.264	12.838
47.854	12.763
47.445	12.687
47.036	12.612
46.626	12.537
46.217	12.461
45.807	12.386
45.398	12.311
44.988	12.235
44.579	12.160
44.169	12.085
43.760	12.009
43.351	11.934
42.941	11.859
42.532	11.783
42.122	11.708
