Load (N)	Extension (mm)
-48.800	-9.3587
-49.210	-9.4344
-49.621	-9.5101
-50.031	-9.5858
-50.441	-9.6614
-50.851	-9.7371
-51.261	-9.8128
-51.671	-9.8885
-52.081	-9.9641
-52.492	-10.040
-52.902	-10.115
-53.312	-10.191
-53.722	-10.267
-54.132	-10.342
-54.542	-10.418
-54.952	-10.494
-55.363	-10.570
-55.773	-10.645
-56.183	-10.721
-56.593	-10.797
-57.003	-10.872
-57.413	-10.948
-57.823	-11.024
-58.233	-11.099
-58.644	-11.175
-59.054	-11.251
-59.464	-11.326
-59.874	-11.402
-60.284	-11.478
-60.694	-11.553
-61.104	-11.629
-61.515	-11.705
-61.925	-11.780
-62.335	-11.856
-62.745	-11.932
-63.118	-12.007
-63.441	-12.083
-63.764	-12.159
-64.087	-12.234
-64.409	-12.310
-64.787	-12.386
-65.228	-12.461
-65.668	-12.537
-66.109	-12.613
-66.549	-12.688
-66.989	-12.764
-67.430	-12.840
-67.870	-12.915
-68.310	-12.991
-68.751	-13.067
-69.191	-13.142
-69.632	-13.218
-70.084	-13.294
-70.557	-13.369
-71.031	-13.445
-71.505	-13.521
-71.978	-13.596
-72.452	-13.672
-72.926	-13.748
-73.399	-13.823
-73.873	-13.899
-74.347	-13.975
-74.820	-14.050
-75.294	-14.126
-75.768	-14.202
-76.241	-14.277
-76.715	-14.353
-77.188	-14.429
-77.662	-14.504
-78.136	-14.580
-78.609	-14.656
-79.083	-14.731
-79.557	-14.807
-80.030	-14.883
-80.504	-14.958
-80.978	-15.034
-81.451	-15.110
-81.925	-15.185
-82.398	-15.261
-82.872	-15.337
-83.346	-15.412
-83.819	-15.488
-84.293	-15.564
-84.767	-15.639
-85.240	-15.715
-85.722	-15.791
-86.219	-15.866
-86.717	-15.942
-87.214	-16.018
-87.712	-16.093
-88.209	-16.169
-88.707	-16.245
-89.204	-16.320
-89.702	-16.396
-90.241	-16.472
-90.820	-16.547
-91.400	-16.623
-91.979	-16.699
-92.558	-16.774
-93.137	-16.850
-93.716	-16.925
-94.295	-17.001
-94.874	-17.077
-95.450	-17.152
-96.025	-17.228
-96.600	-17.304
-97.175	-17.379
-97.751	-17.455
-98.326	-17.531
-98.901	-17.606
-99.476	-17.682
-100.05	-17.758
-100.63	-17.833
-101.19	-17.909
-101.73	-17.984
-102.26	-18.060
-102.80	-18.136
-103.33	-18.211
-103.87	-18.287
-104.40	-18.363
-104.94	-18.438
-105.47	-18.514
-106.01	-18.589
-106.54	-18.665
-107.08	-18.740
-107.61	-18.816
-108.15	-18.891
-108.68	-18.967
-109.22	-19.042
-110.01	-19.118
-110.87	-19.193
-111.69	-19.268
-112.24	-19.344
-112.78	-19.419
-113.33	-19.495
-113.87	-19.570
-114.41	-19.646
-114.96	-19.721
-115.67	-19.796
-116.38	-19.873
-117.09	-19.949
-117.80	-20.025
-118.51	-20.101
-119.22	-20.177
-119.94	-20.253
-120.65	-20.329
-121.36	-20.405
-122.10	-20.480
-123.06	-20.556
-124.02	-20.632
-124.98	-20.708
-125.94	-20.783
-126.90	-20.859
-128.38	-20.935
-130.20	-21.011
-132.02	-21.086
-133.84	-21.162
-135.67	-21.237
-137.59	-21.312
-140.39	-21.388
-143.19	-21.463
-145.99	-21.538
-148.80	-21.613
-155.49	-21.689
-163.87	-21.764
-172.24	-21.839
-181.36	-21.914
-191.61	-21.990
-208.50	-22.065
-227.67	-22.140
-253.64	-22.215
-285.37	-22.290
-317.09	-22.365
-353.19	-22.439
-390.45	-22.513
-427.72	-22.587
-464.98	-22.660
-502.25	-22.734
-530.47	-22.775
-535.94	-22.782
-534.84	-22.780
-529.93	-22.777
-525.02	-22.774
-503.38	-22.712
-447.67	-22.643
-391.95	-22.574
-336.24	-22.504
-280.52	-22.435
-239.23	-22.360
-222.03	-22.284
-204.82	-22.208
-187.62	-22.133
-170.41	-22.057
-153.21	-21.982
-136.00	-21.906
-118.80	-21.830
-112.77	-21.755
-112.33	-21.679
-111.88	-21.604
-111.44	-21.528
-110.99	-21.452
-110.55	-21.377
-110.10	-21.301
-109.66	-21.226
-109.21	-21.150
-108.77	-21.074
-108.32	-20.999
-107.88	-20.923
-107.43	-20.847
-106.99	-20.772
-106.54	-20.696
-106.10	-20.621
-105.65	-20.545
-105.21	-20.469
-104.76	-20.394
-104.32	-20.318
-103.87	-20.243
-103.43	-20.167
-102.98	-20.091
-102.53	-20.016
-102.09	-19.940
-101.64	-19.865
-101.20	-19.789
-100.75	-19.713
-100.31	-19.638
-99.864	-19.562
-99.419	-19.487
-98.974	-19.411
-98.529	-19.335
-98.084	-19.260
-97.639	-19.184
-97.194	-19.109
-96.749	-19.033
-96.304	-18.957
-95.858	-18.882
-95.413	-18.806
-94.968	-18.730
-94.523	-18.655
-94.078	-18.579
-88.815	-18.504
-78.039	-18.428
-77.664	-18.352
-77.289	-18.277
-76.914	-18.201
-76.539	-18.126
-76.164	-18.050
-75.789	-17.974
-75.414	-17.899
-75.039	-17.823
-74.664	-17.747
-74.289	-17.672
-73.914	-17.596
-73.539	-17.521
-73.163	-17.445
-72.788	-17.369
-72.413	-17.294
-72.038	-17.218
-71.663	-17.143
-71.288	-17.067
-70.913	-16.991
-70.538	-16.916
-70.163	-16.840
-69.788	-16.765
-69.413	-16.689
-69.038	-16.613
-68.663	-16.538
-68.288	-16.462
-67.913	-16.386
-67.538	-16.311
-67.162	-16.235
-66.787	-16.160
-66.412	-16.084
-66.045	-16.008
-65.721	-15.933
-65.398	-15.857
-65.074	-15.782
-64.751	-15.706
-64.427	-15.630
-64.104	-15.555
-63.781	-15.479
-63.457	-15.403
-63.134	-15.328
-62.810	-15.252
-62.487	-15.177
-62.163	-15.101
-61.840	-15.025
-61.517	-14.950
-61.193	-14.874
-60.870	-14.798
-60.546	-14.723
-60.242	-14.647
-59.955	-14.572
-59.667	-14.496
-59.380	-14.420
-59.093	-14.345
-58.805	-14.269
-58.518	-14.193
-58.231	-14.118
-57.943	-14.042
-57.656	-13.967
-57.369	-13.891
-57.081	-13.815
-56.794	-13.740
-56.507	-13.664
-56.219	-13.588
-55.932	-13.513
-55.645	-13.437
-55.358	-13.362
-55.070	-13.286
-54.756	-13.210
-54.363	-13.134
-53.971	-13.058
-53.578	-12.982
-53.186	-12.906
-52.793	-12.830
-52.401	-12.755
-52.008	-12.679
-51.616	-12.603
-51.223	-12.528
-50.831	-12.452
-50.438	-12.376
-50.046	-12.301
-49.653	-12.225
-49.261	-12.149
-48.888	-12.074
-48.516	-11.998
-48.145	-11.922
-47.773	-11.846
-47.401	-11.771
-47.029	-11.695
-46.658	-11.619
-46.286	-11.544
-45.914	-11.468
-45.542	-11.392
-45.170	-11.317
-44.799	-11.241
-44.427	-11.165
-44.055	-11.090
-43.683	-11.014
-43.312	-10.938
-42.940	-10.863
-42.568	-10.787
-42.196	-10.711
-41.825	-10.636
-41.453	-10.560
-41.081	-10.484
-40.709	-10.409
-40.338	-10.333
-39.966	-10.257
-39.594	-10.182
-39.294	-10.106
-39.060	-10.031
-38.826	-9.9549
-38.592	-9.8792
-38.358	-9.8036
-38.124	-9.7279
-37.890	-9.6523
-37.656	-9.5766
-37.422	-9.5010
-37.188	-9.4253
-36.954	-9.3497
-36.720	-9.2740
-36.486	-9.1984
-36.252	-9.1227
-35.932	-9.0471
-35.584	-8.9714
-35.236	-8.8958
-34.888	-8.8201
-34.540	-8.7445
-34.192	-8.6688
-33.845	-8.5932
-33.497	-8.5175
-33.149	-8.4419
-32.801	-8.3662
-32.453	-8.2906
-32.105	-8.2149
-31.757	-8.1393
-31.409	-8.0636
-31.061	-7.9880
-30.713	-7.9123
-30.365	-7.8367
-30.017	-7.7610
-29.669	-7.6854
-29.321	-7.6097
-28.974	-7.5341
-28.626	-7.4584
-28.278	-7.3828
-27.930	-7.3071
-27.582	-7.2315
-27.234	-7.1558
-26.886	-7.0802
-26.538	-7.0045
-26.190	-6.9289
-25.842	-6.8532
-25.494	-6.7776
-25.146	-6.7019
-24.798	-6.6262
-24.450	-6.5506
-24.102	-6.4749
-23.737	-6.3993
-23.354	-6.3236
-22.971	-6.2480
-22.588	-6.1723
-22.206	-6.0967
-21.823	-6.0210
-21.440	-5.9454
-21.058	-5.8697
-20.675	-5.7941
-20.292	-5.7184
-19.910	-5.6428
-19.527	-5.5671
-19.144	-5.4915
-18.776	-5.4158
-18.411	-5.3402
-18.045	-5.2645
-17.680	-5.1889
-17.315	-5.1132
-16.949	-5.0376
-16.584	-4.9619
-16.218	-4.8863
-15.853	-4.8106
-15.487	-4.7350
-15.122	-4.6588
-14.757	-4.5820
-14.391	-4.5054
-14.026	-4.4298
-13.660	-4.3542
-13.295	-4.2785
-12.929	-4.2029
-12.564	-4.1273
-12.198	-4.0516
-11.832	-3.9760
-11.465	-3.9004
-11.099	-3.8248
-10.733	-3.7491
-10.367	-3.6735
-10.000	-3.5979
-9.6342	-3.5223
-9.2680	-3.4466
-8.9017	-3.3710
-8.5355	-3.2954
-8.1692	-3.2198
-7.8030	-3.1441
-7.4367	-3.0685
-7.0705	-2.9929
-6.7059	-2.9172
-6.3457	-2.8416
-5.9856	-2.7660
-5.6254	-2.6904
-5.2652	-2.6147
-4.9051	-2.5391
-4.5449	-2.4635
-4.1847	-2.3879
-3.8246	-2.3122
-3.4644	-2.2366
-3.1042	-2.1610
-2.7441	-2.0854
-2.3839	-2.0097
-2.0237	-1.9341
-1.6636	-1.8585
-1.3034	-1.7829
-0.94322	-1.7074
-0.58306	-1.6318
-0.22289	-1.5562
0.13728	-1.4806
0.49745	-1.4050
0.85761	-1.3294
1.2178	-1.2538
1.5779	-1.1782
1.9381	-1.1026
2.2983	-1.0271
2.6585	-0.95146
3.0186	-0.87588
3.3788	-0.80029
3.7390	-0.72470
4.0991	-0.64911
4.4593	-0.57352
4.8195	-0.49793
5.1796	-0.42234
5.5398	-0.34675
5.9000	-0.27116
6.2601	-0.19557
6.6180	-0.11998
6.9757	-0.044348
7.3334	0.031400
7.6911	0.10715
8.0488	0.18289
8.4065	0.25864
8.7642	0.33439
9.1219	0.41010
9.4796	0.48566
9.8374	0.56123
10.195	0.63680
10.553	0.71236
10.910	0.78793
11.268	0.86350
11.626	0.93906
11.984	1.0146
12.341	1.0902
12.699	1.1658
13.057	1.2413
13.414	1.3169
13.772	1.3925
14.130	1.4680
14.488	1.5436
14.845	1.6192
15.203	1.6947
15.561	1.7703
15.918	1.8459
16.276	1.9214
16.634	1.9970
16.991	2.0726
17.349	2.1482
17.707	2.2240
18.071	2.2998
18.435	2.3757
18.799	2.4515
19.163	2.5273
19.527	2.6032
19.891	2.6790
20.255	2.7548
20.619	2.8307
20.983	2.9065
21.346	2.9823
21.710	3.0582
22.074	3.1340
22.438	3.2098
22.802	3.2856
23.166	3.3615
23.530	3.4371
23.895	3.5128
24.259	3.5885
24.624	3.6641
24.988	3.7398
25.353	3.8155
25.717	3.8911
26.081	3.9668
26.446	4.0425
26.810	4.1181
27.175	4.1938
27.539	4.2695
27.904	4.3451
28.268	4.4208
28.633	4.4965
28.997	4.5721
29.362	4.6478
29.726	4.7235
30.091	4.7991
30.455	4.8748
30.820	4.9505
31.184	5.0261
31.548	5.1018
31.913	5.1775
32.277	5.2531
32.642	5.3288
33.006	5.4045
33.392	5.4801
33.791	5.5558
34.191	5.6314
34.590	5.7071
34.989	5.7827
35.388	5.8584
35.788	5.9340
36.187	6.0097
36.586	6.0853
36.985	6.1610
37.385	6.2366
37.784	6.3123
38.183	6.3879
38.582	6.4636
38.982	6.5393
39.381	6.6149
39.780	6.6906
40.180	6.7662
40.579	6.8419
40.978	6.9175
41.377	6.9932
41.777	7.0688
42.176	7.1445
42.575	7.2201
42.974	7.2958
43.374	7.3714
43.773	7.4471
44.172	7.5227
44.571	7.5984
44.971	7.6740
45.370	7.7497
45.769	7.8253
46.168	7.9010
46.568	7.9766
46.967	8.0523
47.366	8.1280
47.765	8.2036
48.165	8.2769
48.564	8.3493
48.963	8.4216
49.362	8.4876
49.762	8.5801
50.161	8.6593
50.584	8.7336
51.018	8.8079
51.453	8.8822
51.887	8.9565
52.322	9.0308
52.756	9.1051
53.191	9.1804
53.625	9.2563
54.060	9.3322
54.495	9.4081
54.929	9.4841
55.364	9.5600
55.798	9.6359
56.233	9.7118
56.526	9.7877
56.806	9.8636
57.086	9.9396
57.366	10.015
57.646	10.091
58.056	10.167
58.659	10.243
59.261	10.319
59.863	10.395
60.466	10.471
61.068	10.547
61.670	10.622
62.273	10.698
62.875	10.774
63.466	10.849
63.829	10.925
64.192	11.001
64.555	11.076
64.918	11.152
65.280	11.227
65.643	11.303
66.006	11.379
66.369	11.454
66.732	11.530
67.094	11.606
67.457	11.681
67.820	11.757
68.183	11.833
68.546	11.908
68.908	11.984
69.271	12.060
69.762	12.135
70.365	12.211
70.969	12.287
71.573	12.362
72.176	12.438
72.780	12.513
73.384	12.589
73.987	12.665
74.591	12.740
75.195	12.816
75.798	12.892
76.402	12.967
76.828	13.043
77.248	13.119
77.668	13.194
78.088	13.270
78.508	13.346
78.928	13.421
79.348	13.497
79.768	13.573
80.188	13.648
80.608	13.724
81.028	13.800
81.448	13.875
81.868	13.951
82.288	14.026
82.708	14.102
83.128	14.178
83.548	14.253
83.968	14.329
84.388	14.405
84.808	14.480
85.228	14.556
85.648	14.632
86.068	14.707
86.488	14.783
86.908	14.859
87.328	14.934
87.748	15.010
88.168	15.086
88.588	15.161
89.008	15.237
89.428	15.312
89.848	15.388
90.268	15.464
90.688	15.539
91.108	15.615
91.528	15.691
91.947	15.766
92.367	15.842
92.787	15.918
93.207	15.993
93.627	16.069
94.047	16.145
94.449	16.221
94.838	16.297
95.226	16.373
95.615	16.449
96.003	16.525
96.391	16.601
96.780	16.676
97.168	16.752
97.557	16.828
97.945	16.903
98.334	16.979
98.722	17.054
99.111	17.130
99.546	17.206
99.985	17.281
100.42	17.357
100.86	17.432
101.30	17.508
101.74	17.584
102.18	17.659
102.62	17.735
103.06	17.811
103.50	17.886
103.94	17.962
104.52	18.037
105.35	18.113
106.18	18.189
107.01	18.264
107.84	18.340
108.67	18.415
109.50	18.491
110.33	18.567
110.80	18.642
111.06	18.718
111.32	18.793
111.58	18.869
111.84	18.945
112.10	19.020
112.37	19.096
112.63	19.171
112.89	19.247
113.15	19.323
113.41	19.398
113.67	19.474
113.93	19.550
114.19	19.625
114.80	19.701
115.45	19.777
116.10	19.852
116.75	19.928
117.40	20.004
118.05	20.079
118.93	20.155
119.87	20.231
120.81	20.306
121.74	20.382
122.68	20.458
123.61	20.533
124.48	20.609
125.12	20.685
125.76	20.760
126.40	20.836
127.04	20.912
127.57	20.987
127.80	21.063
128.03	21.139
128.27	21.214
128.50	21.290
128.73	21.366
128.96	21.441
129.20	21.517
129.43	21.594
129.66	21.670
129.89	21.746
130.12	21.822
130.36	21.897
130.84	21.973
131.48	22.049
132.12	22.124
132.76	22.200
133.40	22.276
134.05	22.351
134.69	22.427
135.33	22.503
135.97	22.578
137.12	22.654
138.40	22.730
139.69	22.805
140.97	22.881
142.25	22.957
142.70	23.032
142.99	23.108
143.27	23.184
143.56	23.259
143.85	23.335
144.14	23.411
144.43	23.486
144.72	23.562
145.00	23.638
145.29	23.713
145.58	23.789
145.87	23.865
146.16	23.940
146.45	24.016
147.01	24.092
147.81	24.167
148.61	24.243
149.42	24.319
150.22	24.394
151.02	24.470
151.83	24.546
152.96	24.621
154.13	24.697
155.29	24.773
156.45	24.848
157.62	24.924
158.19	25.000
158.74	25.075
159.29	25.151
159.84	25.227
160.39	25.302
160.95	25.378
161.50	25.454
162.05	25.529
162.60	25.605
163.15	25.681
163.70	25.756
164.25	25.832
164.81	25.908
165.36	25.983
165.91	26.059
166.46	26.135
167.01	26.210
167.56	26.286
168.11	26.362
168.66	26.437
169.65	26.513
170.93	26.589
172.21	26.664
173.49	26.740
174.77	26.816
176.05	26.892
177.33	26.967
177.95	27.043
178.57	27.119
179.19	27.195
179.81	27.270
180.44	27.346
181.06	27.422
181.68	27.498
182.30	27.573
182.92	27.649
183.54	27.725
184.16	27.800
184.78	27.876
185.40	27.951
186.02	28.027
186.64	28.103
187.26	28.178
187.88	28.254
188.50	28.330
189.12	28.405
189.74	28.481
190.36	28.557
191.51	28.632
193.15	28.708
194.79	28.784
196.43	28.859
198.07	28.935
199.70	29.011
200.34	29.086
200.97	29.162
201.61	29.238
202.24	29.313
202.88	29.389
203.51	29.465
204.15	29.540
204.79	29.616
205.42	29.692
206.06	29.767
206.69	29.843
207.33	29.919
207.96	29.994
208.60	30.070
209.24	30.146
209.87	30.221
210.51	30.297
211.61	30.373
212.73	30.448
213.86	30.524
214.99	30.599
216.12	30.675
217.25	30.751
218.54	30.826
220.16	30.902
221.79	30.978
223.41	31.053
225.03	31.129
226.65	31.205
227.57	31.280
228.34	31.356
229.11	31.432
229.88	31.507
230.65	31.583
231.42	31.659
232.19	31.734
232.96	31.810
233.73	31.886
234.50	31.961
235.27	32.037
236.04	32.113
236.81	32.188
237.58	32.264
238.36	32.340
239.13	32.415
240.06	32.491
241.35	32.567
242.64	32.642
243.93	32.718
245.22	32.794
246.74	32.869
248.65	32.945
250.57	33.020
252.49	33.096
254.40	33.171
255.98	33.247
257.05	33.323
258.13	33.398
259.20	33.474
260.28	33.549
261.35	33.625
262.43	33.700
263.50	33.776
264.58	33.852
265.65	33.927
266.73	34.003
267.80	34.078
268.88	34.154
269.95	34.230
271.10	34.305
272.92	34.381
274.75	34.456
276.57	34.532
278.40	34.607
280.22	34.683
282.05	34.759
283.87	34.834
285.75	34.910
287.72	34.985
289.68	35.061
291.65	35.136
293.62	35.212
295.58	35.288
297.55	35.363
299.51	35.439
301.11	35.514
302.53	35.590
303.96	35.665
305.38	35.741
306.80	35.816
308.23	35.892
309.65	35.968
311.07	36.043
312.50	36.119
313.92	36.194
315.34	36.270
316.77	36.345
318.19	36.421
319.61	36.497
321.04	36.572
322.46	36.648
323.88	36.724
325.31	36.799
326.73	36.875
327.98	36.950
328.97	37.026
329.96	37.102
330.95	37.177
331.94	37.253
332.93	37.329
333.92	37.404
335.59	37.480
337.44	37.555
339.41	37.631
343.67	37.707
347.92	37.782
351.65	37.858
354.12	37.934
356.59	38.009
359.05	38.085
361.52	38.160
363.99	38.236
366.46	38.312
368.93	38.387
371.40	38.463
373.87	38.539
376.34	38.614
378.80	38.690
381.27	38.765
383.95	38.841
388.88	38.917
393.81	38.992
398.73	39.068
403.66	39.144
408.59	39.219
413.52	39.295
418.45	39.370
423.37	39.446
428.30	39.521
433.23	39.596
438.16	39.671
443.08	39.747
448.01	39.822
454.44	39.897
461.09	39.973
467.73	40.048
474.38	40.123
481.03	40.198
487.68	40.269
484.20	40.243
439.85	40.150
412.53	40.080
396.89	40.010
381.25	39.938
365.61	39.862
349.98	39.787
340.24	39.711
333.57	39.635
326.89	39.560
320.21	39.484
313.53	39.408
306.86	39.333
300.18	39.257
293.50	39.182
286.82	39.106
283.82	39.030
281.46	38.955
279.10	38.879
276.74	38.803
274.38	38.728
272.02	38.652
269.66	38.577
267.31	38.501
264.95	38.425
262.59	38.350
260.23	38.274
257.87	38.199
255.51	38.123
253.15	38.047
250.79	37.972
248.43	37.896
246.91	37.820
245.50	37.745
244.09	37.669
242.68	37.594
241.26	37.518
239.85	37.442
238.44	37.367
237.03	37.291
235.62	37.215
234.21	37.140
232.79	37.064
231.38	36.989
229.97	36.913
228.56	36.837
227.15	36.762
226.11	36.686
225.07	36.611
224.03	36.535
222.99	36.459
221.95	36.384
220.91	36.308
219.87	36.232
218.84	36.157
217.80	36.081
216.76	36.005
215.72	35.930
214.68	35.854
213.64	35.779
212.60	35.703
211.56	35.627
210.52	35.552
209.48	35.476
208.63	35.400
207.79	35.325
206.95	35.249
206.11	35.174
205.28	35.098
204.44	35.022
203.60	34.947
202.76	34.871
201.92	34.795
201.08	34.720
200.25	34.644
199.41	34.568
198.57	34.493
197.73	34.417
196.89	34.342
196.06	34.266
195.22	34.190
194.38	34.115
193.54	34.039
192.70	33.963
191.95	33.888
191.25	33.812
190.55	33.736
189.85	33.661
189.15	33.585
188.45	33.510
187.75	33.434
187.05	33.358
186.35	33.283
185.65	33.207
184.95	33.131
184.25	33.056
183.55	32.980
182.85	32.904
182.16	32.829
181.46	32.753
180.76	32.678
180.06	32.602
179.36	32.526
178.66	32.451
177.96	32.375
177.26	32.299
176.56	32.224
175.96	32.148
175.35	32.073
174.74	31.997
174.14	31.921
173.53	31.845
172.93	31.765
172.32	31.690
171.71	31.614
171.11	31.538
170.50	31.463
169.90	31.387
169.29	31.312
168.69	31.236
168.08	31.161
167.47	31.085
166.87	31.009
166.26	30.934
165.66	30.858
165.05	30.783
164.44	30.707
163.84	30.631
163.23	30.556
162.63	30.480
162.02	30.404
161.41	30.329
160.81	30.253
160.20	30.177
159.63	30.102
159.08	30.026
158.53	29.950
157.99	29.875
157.44	29.799
156.89	29.724
156.35	29.648
155.80	29.572
155.26	29.497
154.71	29.421
154.16	29.345
153.62	29.269
153.07	29.194
152.53	29.118
151.98	29.042
151.43	28.967
150.89	28.891
150.34	28.815
149.80	28.740
149.25	28.664
148.70	28.588
148.16	28.512
147.61	28.437
147.06	28.361
146.52	28.285
145.97	28.210
145.43	28.134
144.88	28.058
144.33	27.983
143.79	27.907
143.24	27.831
142.70	27.755
142.15	27.680
141.60	27.604
141.06	27.528
140.52	27.453
140.02	27.377
139.52	27.301
139.02	27.226
138.52	27.150
138.02	27.074
137.52	26.998
137.02	26.923
136.52	26.847
136.02	26.771
135.52	26.696
135.02	26.620
134.52	26.544
134.02	26.469
133.52	26.393
133.02	26.317
132.51	26.241
132.01	26.166
131.51	26.090
131.01	26.014
130.51	25.939
130.01	25.863
129.51	25.787
129.01	25.712
128.51	25.636
128.01	25.560
127.52	25.485
127.04	25.409
126.57	25.333
126.09	25.258
125.61	25.182
125.14	25.106
124.66	25.031
124.18	24.955
123.71	24.880
123.23	24.804
122.75	24.728
122.28	24.653
121.80	24.577
121.33	24.501
120.85	24.426
120.37	24.350
119.90	24.275
119.42	24.199
118.94	24.123
118.47	24.048
117.99	23.972
117.51	23.896
117.04	23.822
116.56	23.749
116.09	23.673
115.61	23.596
115.13	23.519
114.66	23.443
114.18	23.366
113.70	23.291
113.23	23.215
112.75	23.139
112.27	23.064
111.80	22.988
111.32	22.912
110.85	22.837
110.37	22.761
109.89	22.685
109.42	22.610
108.94	22.534
108.48	22.458
108.03	22.383
107.58	22.307
107.13	22.231
106.68	22.156
106.23	22.080
105.78	22.004
105.33	21.929
104.88	21.853
104.43	21.777
103.98	21.702
103.53	21.626
103.08	21.550
102.63	21.475
102.18	21.399
101.73	21.323
101.28	21.248
100.83	21.172
100.38	21.096
99.926	21.021
99.475	20.945
99.025	20.869
98.575	20.793
98.124	20.718
97.674	20.642
97.224	20.566
96.773	20.491
96.323	20.415
95.872	20.339
95.422	20.264
94.972	20.188
94.521	20.112
94.071	20.037
93.621	19.961
93.170	19.885
92.720	19.809
92.270	19.734
91.819	19.658
91.369	19.582
90.919	19.507
90.468	19.431
90.018	19.355
89.567	19.280
89.117	19.204
88.667	19.128
88.216	19.052
87.766	18.977
87.316	18.901
86.865	18.825
86.415	18.750
85.965	18.674
85.514	18.598
85.064	18.523
84.614	18.447
84.163	18.371
83.715	18.296
83.282	18.220
82.850	18.144
82.417	18.068
81.985	17.993
81.552	17.917
81.119	17.841
80.687	17.766
80.254	17.690
79.821	17.614
79.389	17.539
78.956	17.463
78.523	17.387
78.091	17.312
77.658	17.236
77.226	17.160
76.793	17.084
76.360	17.009
75.928	16.933
75.495	16.857
75.062	16.782
74.630	16.706
74.197	16.630
73.764	16.555
73.332	16.479
72.899	16.403
72.467	16.327
72.035	16.252
71.610	16.176
71.185	16.100
70.760	16.025
70.335	15.949
69.910	15.873
69.485	15.798
69.060	15.722
68.635	15.650
68.210	15.575
67.785	15.499
67.360	15.424
66.935	15.348
66.510	15.272
66.085	15.197
65.660	15.121
65.237	15.046
64.823	14.970
64.409	14.894
63.996	14.819
63.582	14.743
63.168	14.667
62.754	14.592
62.341	14.516
61.927	14.440
61.513	14.365
61.099	14.289
60.686	14.213
60.263	14.137
59.836	14.062
59.409	13.986
58.982	13.910
58.554	13.834
58.127	13.758
57.700	13.682
57.273	13.606
56.845	13.531
56.418	13.455
55.991	13.379
55.564	13.303
55.136	13.227
54.709	13.151
54.282	13.076
53.843	13.000
53.399	12.924
52.956	12.848
52.513	12.773
52.070	12.697
51.627	12.621
51.183	12.546
50.740	12.470
50.297	12.394
49.854	12.319
