Load (N)	Extension (mm)
-22.491	-2.3071
-22.646	-2.3333
-22.801	-2.3594
-22.956	-2.3856
-23.110	-2.4117
-23.265	-2.4379
-23.420	-2.4640
-23.575	-2.4902
-23.730	-2.5163
-23.884	-2.5425
-24.039	-2.5686
-24.194	-2.5948
-24.349	-2.6209
-24.503	-2.6471
-24.658	-2.6732
-24.813	-2.6994
-24.968	-2.7255
-25.123	-2.7517
-25.277	-2.7778
-25.432	-2.8040
-25.587	-2.8301
-25.742	-2.8563
-25.896	-2.8824
-26.051	-2.9086
-26.206	-2.9347
-26.361	-2.9609
-26.516	-2.9870
-26.670	-3.0132
-26.825	-3.0393
-26.980	-3.0655
-27.135	-3.0916
-27.290	-3.1178
-27.444	-3.1439
-27.599	-3.1701
-27.754	-3.1962
-27.909	-3.2224
-28.063	-3.2485
-28.218	-3.2747
-28.373	-3.3008
-28.528	-3.3270
-28.683	-3.3531
-28.837	-3.3793
-28.992	-3.4054
-29.147	-3.4316
-29.302	-3.4577
-29.456	-3.4839
-29.611	-3.5100
-29.766	-3.5362
-29.921	-3.5623
-30.076	-3.5885
-30.230	-3.6146
-30.385	-3.6408
-30.540	-3.6669
-30.695	-3.6930
-30.850	-3.7191
-31.004	-3.7452
-31.159	-3.7714
-31.314	-3.7975
-31.469	-3.8236
-31.623	-3.8497
-31.778	-3.8758
-31.933	-3.9019
-32.088	-3.9280
-32.243	-3.9542
-32.397	-3.9803
-32.552	-4.0064
-32.707	-4.0325
-32.862	-4.0586
-33.017	-4.0847
-33.171	-4.1108
-33.326	-4.1370
-33.481	-4.1631
-33.636	-4.1892
-33.790	-4.2153
-33.945	-4.2414
-34.100	-4.2675
-34.255	-4.2936
-34.410	-4.3198
-34.564	-4.3459
-34.719	-4.3720
-34.874	-4.3981
-35.029	-4.4242
-35.183	-4.4503
-35.338	-4.4765
-35.493	-4.5026
-35.648	-4.5287
-35.803	-4.5548
-35.957	-4.5809
-36.112	-4.6070
-36.267	-4.6331
-36.422	-4.6593
-36.577	-4.6854
-36.731	-4.7115
-36.886	-4.7376
-37.041	-4.7637
-37.196	-4.7898
-37.350	-4.8159
-37.505	-4.8421
-37.660	-4.8682
-37.815	-4.8943
-37.970	-4.9204
-38.124	-4.9465
-38.279	-4.9726
-38.434	-4.9987
-38.589	-5.0249
-38.743	-5.0510
-38.898	-5.0771
-39.053	-5.1032
-39.208	-5.1293
-39.363	-5.1554
-39.517	-5.1815
-39.672	-5.2077
-39.827	-5.2338
-39.982	-5.2599
-40.137	-5.2860
-40.291	-5.3121
-40.446	-5.3382
-40.601	-5.3644
-40.756	-5.3905
-40.910	-5.4166
-41.065	-5.4427
-41.220	-5.4688
-41.375	-5.4949
-41.530	-5.5210
-41.684	-5.5472
-41.839	-5.5733
-41.994	-5.5994
-42.149	-5.6255
-42.304	-5.6516
-42.458	-5.6777
-42.613	-5.7038
-42.768	-5.7300
-42.923	-5.7561
-43.077	-5.7822
-43.232	-5.8083
-43.387	-5.8345
-43.542	-5.8607
-43.697	-5.8868
-43.849	-5.9130
-43.994	-5.9391
-44.139	-5.9653
-44.283	-5.9914
-44.428	-6.0176
-44.573	-6.0438
-44.718	-6.0699
-44.863	-6.0961
-45.007	-6.1222
-45.152	-6.1484
-45.297	-6.1746
-45.442	-6.2007
-45.587	-6.2269
-45.732	-6.2530
-45.876	-6.2792
-46.021	-6.3053
-46.166	-6.3315
-46.311	-6.3577
-46.456	-6.3838
-46.601	-6.4100
-46.745	-6.4361
-46.890	-6.4623
-47.035	-6.4884
-47.180	-6.5146
-47.325	-6.5408
-47.470	-6.5669
-47.614	-6.5931
-47.759	-6.6192
-47.904	-6.6454
-48.049	-6.6715
-48.194	-6.6977
-48.338	-6.7239
-48.483	-6.7500
-48.628	-6.7762
-48.773	-6.8023
-48.918	-6.8285
-49.063	-6.8546
-49.207	-6.8808
-49.352	-6.9070
-49.497	-6.9331
-49.646	-6.9593
-49.802	-6.9854
-49.958	-7.0116
-50.115	-7.0377
-50.271	-7.0639
-50.427	-7.0901
-50.583	-7.1162
-50.739	-7.1424
-50.895	-7.1685
-51.051	-7.1947
-51.207	-7.2208
-51.363	-7.2470
-51.519	-7.2732
-51.675	-7.2993
-51.831	-7.3255
-51.987	-7.3516
-52.143	-7.3778
-52.299	-7.4040
-52.455	-7.4301
-52.611	-7.4563
-52.767	-7.4824
-52.924	-7.5086
-53.080	-7.5347
-53.236	-7.5609
-53.392	-7.5871
-53.548	-7.6132
-53.704	-7.6394
-53.860	-7.6655
-54.016	-7.6917
-54.172	-7.7178
-54.328	-7.7440
-54.484	-7.7702
-54.640	-7.7963
-54.796	-7.8225
-54.952	-7.8486
-55.108	-7.8748
-55.264	-7.9009
-55.420	-7.9271
-55.576	-7.9533
-55.732	-7.9794
-55.889	-8.0056
-56.045	-8.0317
-56.201	-8.0578
-56.357	-8.0839
-56.513	-8.1099
-56.669	-8.1360
-56.825	-8.1621
-56.981	-8.1882
-57.137	-8.2142
-57.293	-8.2403
-57.449	-8.2664
-57.605	-8.2924
-57.761	-8.3185
-57.917	-8.3446
-58.073	-8.3707
-58.229	-8.3967
-58.385	-8.4228
-58.541	-8.4489
-58.697	-8.4749
-58.854	-8.5010
-59.010	-8.5271
-59.166	-8.5532
-59.322	-8.5792
-59.478	-8.6053
-59.634	-8.6314
-59.790	-8.6574
-59.946	-8.6835
-60.102	-8.7096
-60.258	-8.7356
-60.414	-8.7617
-60.570	-8.7878
-60.726	-8.8139
-60.882	-8.8399
-61.036	-8.8660
-61.161	-8.8921
-61.285	-8.9181
-61.410	-8.9442
-61.534	-8.9703
-61.659	-8.9964
-61.783	-9.0224
-61.908	-9.0485
-62.032	-9.0746
-62.157	-9.1006
-62.282	-9.1267
-62.406	-9.1528
-62.531	-9.1789
-62.655	-9.2049
-62.780	-9.2310
-62.904	-9.2571
-63.029	-9.2831
-63.153	-9.3092
-63.278	-9.3353
-63.402	-9.3613
-63.527	-9.3874
-63.652	-9.4135
-63.776	-9.4396
-63.901	-9.4656
-64.025	-9.4917
-64.150	-9.5178
-64.274	-9.5438
-64.399	-9.5699
-64.523	-9.5960
-64.648	-9.6221
-64.773	-9.6481
-64.896	-9.6742
-65.019	-9.7004
-65.142	-9.7269
-65.264	-9.7535
-65.387	-9.7801
-65.510	-9.8067
-65.633	-9.8331
-65.756	-9.8592
-65.879	-9.8853
-66.002	-9.9114
-66.125	-9.9375
-66.248	-9.9637
-66.371	-9.9897
-66.494	-10.012
-66.449	-10.023
-66.188	-10.021
-64.508	-10.012
-62.823	-10.004
-61.943	-10.004
-61.657	-10.004
-61.688	-10.004
-61.720	-10.004
-61.751	-10.004
-61.783	-10.004
-61.814	-10.004
-61.846	-10.004
-61.877	-10.004
-61.908	-9.9883
-61.740	-9.9656
-59.498	-9.9429
-57.256	-9.9202
-55.014	-9.8975
-52.772	-9.8748
-50.530	-9.8521
-48.288	-9.8294
-47.558	-9.8067
-47.442	-9.7836
-47.326	-9.7575
-47.210	-9.7313
-47.094	-9.7052
-46.978	-9.6791
-46.862	-9.6530
-46.746	-9.6268
-46.630	-9.6007
-46.514	-9.5746
-46.399	-9.5485
-46.283	-9.5223
-46.167	-9.4962
-46.051	-9.4701
-45.935	-9.4439
-45.819	-9.4178
-45.703	-9.3917
-45.587	-9.3656
-45.471	-9.3394
-45.355	-9.3133
-45.239	-9.2872
-45.123	-9.2611
-45.007	-9.2349
-44.891	-9.2088
-44.775	-9.1827
-44.659	-9.1566
-44.543	-9.1304
-44.428	-9.1043
-44.312	-9.0782
-44.196	-9.0521
-44.080	-9.0259
-43.964	-8.9998
-43.848	-8.9737
-43.732	-8.9476
-43.616	-8.9214
-43.500	-8.8953
-43.384	-8.8692
-43.268	-8.8430
-43.152	-8.8169
-43.036	-8.7908
-42.920	-8.7647
-42.804	-8.7385
-42.688	-8.7124
-42.572	-8.6863
-42.456	-8.6602
-42.341	-8.6340
-42.225	-8.6079
-42.109	-8.5818
-41.993	-8.5557
-41.877	-8.5295
-41.761	-8.5034
-41.635	-8.4773
-41.504	-8.4512
-41.373	-8.4250
-41.243	-8.3989
-41.112	-8.3728
-40.981	-8.3467
-40.851	-8.3205
-40.720	-8.2944
-40.589	-8.2683
-40.459	-8.2422
-40.328	-8.2160
-40.198	-8.1899
-40.067	-8.1638
-39.936	-8.1376
-39.806	-8.1115
-39.675	-8.0854
-39.544	-8.0593
-39.414	-8.0331
-39.283	-8.0070
-39.152	-7.9809
-39.022	-7.9548
-38.891	-7.9286
-38.760	-7.9025
-38.630	-7.8764
-38.499	-7.8503
-38.368	-7.8241
-38.238	-7.7980
-38.107	-7.7719
-37.977	-7.7458
-37.846	-7.7196
-37.715	-7.6935
-37.585	-7.6674
-37.454	-7.6413
-37.323	-7.6151
-37.193	-7.5890
-37.062	-7.5629
-36.931	-7.5368
-36.801	-7.5106
-36.670	-7.4845
-36.539	-7.4584
-36.409	-7.4322
-36.278	-7.4061
-36.148	-7.3800
-36.017	-7.3539
-35.886	-7.3277
-35.756	-7.3016
-35.623	-7.2755
-35.488	-7.2494
-35.353	-7.2232
-35.218	-7.1971
-35.083	-7.1710
-34.948	-7.1449
-34.812	-7.1187
-34.677	-7.0926
-34.542	-7.0665
-34.407	-7.0404
-34.272	-7.0142
-34.137	-6.9881
-34.002	-6.9620
-33.867	-6.9359
-33.732	-6.9097
-33.597	-6.8836
-33.462	-6.8575
-33.327	-6.8313
-33.192	-6.8052
-33.057	-6.7791
-32.921	-6.7530
-32.786	-6.7268
-32.651	-6.7007
-32.516	-6.6746
-32.381	-6.6485
-32.246	-6.6223
-32.111	-6.5962
-31.976	-6.5701
-31.841	-6.5440
-31.706	-6.5178
-31.571	-6.4917
-31.436	-6.4656
-31.301	-6.4395
-31.166	-6.4133
-31.030	-6.3872
-30.895	-6.3611
-30.760	-6.3350
-30.625	-6.3088
-30.490	-6.2827
-30.355	-6.2566
-30.220	-6.2305
-30.085	-6.2043
-29.950	-6.1782
-29.815	-6.1521
-29.680	-6.1259
-29.545	-6.0998
-29.410	-6.0737
-29.275	-6.0476
-29.140	-6.0214
-29.004	-5.9953
-28.869	-5.9692
-28.734	-5.9431
-28.599	-5.9169
-28.464	-5.8908
-28.329	-5.8647
-28.194	-5.8386
-28.059	-5.8124
-27.924	-5.7863
-27.789	-5.7602
-27.654	-5.7341
-27.519	-5.7079
-27.384	-5.6818
-27.249	-5.6557
-27.113	-5.6296
-26.978	-5.6034
-26.839	-5.5773
-26.666	-5.5512
-26.493	-5.5250
-26.321	-5.4989
-26.148	-5.4728
-25.975	-5.4467
-25.802	-5.4205
-25.629	-5.3944
-25.456	-5.3683
-25.284	-5.3422
-25.111	-5.3160
-24.938	-5.2899
-24.765	-5.2638
-24.592	-5.2377
-24.420	-5.2115
-24.247	-5.1854
-24.074	-5.1593
-23.901	-5.1332
-23.728	-5.1070
-23.555	-5.0809
-23.383	-5.0548
-23.210	-5.0287
-23.037	-5.0025
-22.864	-4.9764
-22.691	-4.9503
-22.519	-4.9242
-22.346	-4.8980
-22.174	-4.8719
-22.044	-4.8458
-21.914	-4.8196
-21.785	-4.7935
-21.655	-4.7674
-21.525	-4.7413
-21.396	-4.7151
-21.266	-4.6890
-21.136	-4.6629
-21.007	-4.6368
-20.877	-4.6106
-20.747	-4.5845
-20.618	-4.5584
-20.488	-4.5323
-20.358	-4.5061
-20.229	-4.4800
-20.099	-4.4539
-19.969	-4.4278
-19.840	-4.4016
-19.710	-4.3755
-19.580	-4.3494
-19.451	-4.3233
-19.321	-4.2971
-19.191	-4.2710
-19.062	-4.2449
-18.932	-4.2188
-18.802	-4.1926
-18.673	-4.1665
-18.543	-4.1404
-18.413	-4.1142
-18.284	-4.0881
-18.154	-4.0620
-18.024	-4.0359
-17.895	-4.0097
-17.765	-3.9836
-17.636	-3.9575
-17.506	-3.9314
-17.376	-3.9052
-17.247	-3.8791
-17.117	-3.8530
-16.987	-3.8269
-16.858	-3.8007
-16.728	-3.7746
-16.598	-3.7485
-16.469	-3.7224
-16.339	-3.6962
-16.209	-3.6701
-16.080	-3.6440
-15.950	-3.6179
-15.820	-3.5917
-15.691	-3.5656
-15.561	-3.5395
-15.431	-3.5133
-15.302	-3.4872
-15.172	-3.4611
-15.042	-3.4350
-14.913	-3.4088
-14.783	-3.3827
-14.653	-3.3566
-14.524	-3.3305
-14.394	-3.3043
-14.264	-3.2782
-14.135	-3.2521
-14.005	-3.2260
-13.875	-3.1998
-13.746	-3.1737
-13.616	-3.1476
-13.486	-3.1215
-13.357	-3.0953
-13.227	-3.0692
-13.097	-3.0431
-12.968	-3.0170
-12.838	-2.9908
-12.709	-2.9647
-12.579	-2.9386
-12.449	-2.9125
-12.320	-2.8863
-12.190	-2.8602
-12.060	-2.8341
-11.931	-2.8079
-11.801	-2.7818
-11.671	-2.7557
-11.542	-2.7296
-11.412	-2.7034
-11.282	-2.6773
-11.153	-2.6512
-11.023	-2.6251
-10.893	-2.5989
-10.764	-2.5728
-10.634	-2.5467
-10.504	-2.5206
-10.375	-2.4944
-10.245	-2.4683
-10.104	-2.4422
-9.9546	-2.4161
-9.8049	-2.3899
-9.6553	-2.3638
-9.5057	-2.3377
-9.3560	-2.3116
-9.2064	-2.2855
-9.0567	-2.2593
-8.9071	-2.2332
-8.7574	-2.2071
-8.6078	-2.1810
-8.4581	-2.1549
-8.3085	-2.1287
-8.1588	-2.1026
-8.0092	-2.0765
-7.8595	-2.0504
-7.7099	-2.0243
-7.5602	-1.9981
-7.4106	-1.9720
-7.2609	-1.9459
-7.1113	-1.9198
-6.9616	-1.8937
-6.8060	-1.8676
-6.6312	-1.8414
-6.4564	-1.8153
-6.2817	-1.7892
-6.1069	-1.7631
-5.9321	-1.7370
-5.7574	-1.7108
-5.5826	-1.6847
-5.4078	-1.6586
-5.2331	-1.6325
-5.0583	-1.6064
-4.8835	-1.5802
-4.7088	-1.5541
-4.5340	-1.5280
-4.3592	-1.5019
-4.1844	-1.4758
-4.0221	-1.4497
-3.8893	-1.4235
-3.7564	-1.3974
-3.6235	-1.3713
-3.4906	-1.3452
-3.3577	-1.3191
-3.2248	-1.2929
-3.0919	-1.2668
-2.9591	-1.2407
-2.8262	-1.2146
-2.6933	-1.1885
-2.5604	-1.1623
-2.4275	-1.1362
-2.2946	-1.1101
-2.1617	-1.0840
-1.9497	-1.0579
-1.7336	-1.0318
-1.5175	-1.0056
-1.3014	-0.97952
-1.0853	-0.95340
-0.86921	-0.92728
-0.65310	-0.90116
-0.43699	-0.87504
-0.22089	-0.84892
-0.0047804	-0.82280
0.21133	-0.79669
0.42743	-0.77057
0.64354	-0.74445
0.85965	-0.71833
1.0758	-0.69221
1.2919	-0.66609
1.5080	-0.63997
1.7241	-0.61385
1.9402	-0.58774
2.1563	-0.56162
2.3724	-0.53550
2.5885	-0.50938
2.8046	-0.48326
3.0207	-0.45714
3.2368	-0.43102
3.4529	-0.40491
3.6690	-0.37879
3.8852	-0.35267
4.1013	-0.32655
4.3174	-0.30043
4.5335	-0.27431
4.7391	-0.24819
4.8031	-0.22207
4.8670	-0.19596
4.9309	-0.16984
4.9948	-0.14372
5.0587	-0.11760
5.1226	-0.091481
5.1865	-0.065362
5.2504	-0.039243
5.3144	-0.013125
5.3783	0.012994
5.4422	0.039113
5.5061	0.065232
5.5700	0.091350
5.6339	0.11747
5.6978	0.14359
5.7564	0.16971
5.7785	0.19583
5.8005	0.22194
5.8226	0.24806
5.8446	0.27401
5.8667	0.29994
5.8887	0.32588
5.9108	0.35182
5.9328	0.37775
5.9549	0.40369
5.9769	0.42962
5.9990	0.45556
6.0210	0.48149
6.0748	0.50743
6.1815	0.53337
6.2883	0.55930
6.3950	0.58524
6.5017	0.61117
6.6084	0.63711
6.7151	0.66304
6.8218	0.68898
6.9286	0.71492
7.0353	0.74085
7.1420	0.76679
7.2487	0.79272
7.3554	0.81866
7.5591	0.84459
7.8216	0.87053
8.0842	0.89646
8.3468	0.92240
8.6093	0.94834
8.8719	0.97448
9.1345	1.0007
9.3970	1.0268
9.6596	1.0530
9.9222	1.0792
10.185	1.1054
10.447	1.1315
10.710	1.1577
10.972	1.1839
11.235	1.2101
11.498	1.2363
11.760	1.2624
12.023	1.2886
12.285	1.3148
12.548	1.3410
12.810	1.3672
13.073	1.3933
13.336	1.4195
13.598	1.4457
13.861	1.4719
14.123	1.4981
14.386	1.5242
14.543	1.5504
14.603	1.5766
14.663	1.6028
14.723	1.6289
14.783	1.6551
14.844	1.6813
14.904	1.7075
14.964	1.7337
15.024	1.7598
15.084	1.7860
15.145	1.8122
15.205	1.8384
15.265	1.8646
15.325	1.8907
15.385	1.9169
15.446	1.9431
15.506	1.9693
15.566	1.9954
15.626	2.0216
15.686	2.0478
15.747	2.0740
15.807	2.1002
15.867	2.1263
15.927	2.1525
15.987	2.1787
16.048	2.2049
16.108	2.2311
16.168	2.2572
16.228	2.2834
16.288	2.3096
16.349	2.3358
16.409	2.3619
16.469	2.3881
16.529	2.4143
16.589	2.4405
16.650	2.4667
16.710	2.4928
16.770	2.5190
16.830	2.5452
16.890	2.5714
17.050	2.5976
17.258	2.6237
17.466	2.6499
17.675	2.6761
17.883	2.7023
18.091	2.7284
18.299	2.7546
18.508	2.7808
18.716	2.8070
18.924	2.8332
19.132	2.8593
19.341	2.8855
19.549	2.9117
19.757	2.9379
19.965	2.9641
20.173	2.9902
20.382	3.0164
20.590	3.0426
20.798	3.0688
21.006	3.0950
21.215	3.1211
21.423	3.1473
21.631	3.1735
21.839	3.1997
22.048	3.2258
22.256	3.2520
22.464	3.2782
22.672	3.3044
22.881	3.3306
23.089	3.3567
23.297	3.3829
23.505	3.4091
23.714	3.4353
23.885	3.4614
23.905	3.4876
23.924	3.5137
23.944	3.5398
23.964	3.5659
23.983	3.5920
24.003	3.6181
24.022	3.6443
24.042	3.6704
24.061	3.6965
24.081	3.7226
24.101	3.7487
24.120	3.7748
24.140	3.8009
24.159	3.8271
24.179	3.8532
24.198	3.8793
24.218	3.9054
24.238	3.9315
24.257	3.9576
24.277	3.9838
24.296	4.0099
24.316	4.0360
24.335	4.0621
24.355	4.0882
24.375	4.1143
24.394	4.1405
24.414	4.1666
24.433	4.1927
24.453	4.2188
24.472	4.2449
24.630	4.2710
24.801	4.2971
24.973	4.3233
25.145	4.3494
25.316	4.3755
25.488	4.4016
25.660	4.4277
25.831	4.4538
26.003	4.4800
26.175	4.5061
26.346	4.5322
26.518	4.5583
26.690	4.5844
26.861	4.6105
27.033	4.6367
27.205	4.6628
27.418	4.6889
27.634	4.7150
27.849	4.7411
28.064	4.7672
28.279	4.7933
28.494	4.8195
28.709	4.8456
28.924	4.8717
29.139	4.8978
29.354	4.9239
29.570	4.9500
29.785	4.9762
30.000	5.0023
30.215	5.0284
30.430	5.0545
30.645	5.0806
30.860	5.1067
31.075	5.1329
31.290	5.1590
31.506	5.1851
31.721	5.2112
31.936	5.2373
32.062	5.2634
32.140	5.2896
32.218	5.3157
32.296	5.3419
32.374	5.3680
32.451	5.3941
32.529	5.4203
32.607	5.4464
32.685	5.4726
32.763	5.4987
32.841	5.5248
32.919	5.5510
32.997	5.5771
33.075	5.6033
33.152	5.6294
33.230	5.6556
33.308	5.6817
33.391	5.7078
33.511	5.7340
33.631	5.7601
33.751	5.7863
33.871	5.8124
33.991	5.8385
34.111	5.8647
34.230	5.8908
34.350	5.9170
34.470	5.9431
34.590	5.9692
34.710	5.9954
34.830	6.0215
34.950	6.0477
35.070	6.0738
35.190	6.0999
35.310	6.1261
35.430	6.1522
35.550	6.1784
35.670	6.2045
35.790	6.2306
35.910	6.2568
36.030	6.2829
36.229	6.3091
36.449	6.3352
36.669	6.3613
36.888	6.3875
37.108	6.4136
37.328	6.4398
37.548	6.4659
37.768	6.4920
37.988	6.5182
38.207	6.5443
38.427	6.5705
38.647	6.5966
38.867	6.6227
39.087	6.6489
39.306	6.6750
39.526	6.7012
39.746	6.7273
39.966	6.7535
40.186	6.7797
40.406	6.8060
40.625	6.8322
40.845	6.8585
41.065	6.8847
41.285	6.9110
41.505	6.9371
41.724	6.9632
41.944	6.9893
42.164	7.0155
42.384	7.0416
42.604	7.0677
42.824	7.0938
43.043	7.1200
43.187	7.1461
43.324	7.1722
43.461	7.1983
43.597	7.2245
43.734	7.2506
43.871	7.2767
44.007	7.3028
44.144	7.3290
44.281	7.3551
44.417	7.3812
44.554	7.4073
44.691	7.4335
44.827	7.4596
44.964	7.4857
45.101	7.5118
45.237	7.5380
45.374	7.5641
45.511	7.5902
45.647	7.6163
45.726	7.6424
45.788	7.6686
45.850	7.6947
45.912	7.7208
45.974	7.7469
46.037	7.7731
46.099	7.7992
46.161	7.8253
46.223	7.8514
46.285	7.8776
46.348	7.9037
46.410	7.9298
46.472	7.9559
46.534	7.9821
46.596	8.0082
46.659	8.0343
46.721	8.0598
46.783	8.0852
46.845	8.1105
46.907	8.1366
46.969	8.1630
47.032	8.1894
47.094	8.2158
47.156	8.2422
47.218	8.2686
47.280	8.2948
47.343	8.3207
47.405	8.3466
47.479	8.3725
47.678	8.3983
47.876	8.4242
48.074	8.4501
48.272	8.4760
48.470	8.5019
48.668	8.5278
48.867	8.5536
49.065	8.5796
49.263	8.6060
49.461	8.6324
49.659	8.6588
49.858	8.6852
50.056	8.7111
50.254	8.7360
50.452	8.7609
50.650	8.7858
50.849	8.8107
51.047	8.8369
51.245	8.8642
51.443	8.8915
51.641	8.9188
51.839	8.9460
52.038	8.9733
52.236	9.0004
52.434	9.0265
52.632	9.0527
52.830	9.0788
53.029	9.1049
53.227	9.1311
53.425	9.1572
53.623	9.1833
53.821	9.2095
54.020	9.2356
54.218	9.2617
54.412	9.2879
54.404	9.3140
54.396	9.3401
54.388	9.3663
54.380	9.3924
54.372	9.4185
54.364	9.4447
54.356	9.4708
54.348	9.4970
54.340	9.5231
54.332	9.5492
54.324	9.5754
54.316	9.6015
54.308	9.6276
54.300	9.6538
54.292	9.6799
54.284	9.7060
54.275	9.7322
54.267	9.7583
54.259	9.7844
54.251	9.8106
54.243	9.8367
54.235	9.8628
54.227	9.8890
54.219	9.9151
54.211	9.9412
54.203	9.9674
54.195	9.9935
54.672	10.009
54.386	10.010
52.437	9.9819
49.153	9.9478
45.845	9.9116
45.433	9.8753
45.021	9.8455
44.609	9.8211
44.197	9.7968
43.785	9.7724
43.373	9.7480
42.961	9.7237
42.549	9.6993
42.137	9.6749
41.725	9.6506
41.314	9.6262
40.902	9.6018
40.490	9.5774
40.078	9.5531
39.666	9.5287
39.254	9.5043
38.842	9.4800
38.430	9.4545
38.020	9.4284
37.865	9.4023
37.709	9.3761
37.553	9.3500
37.397	9.3239
37.241	9.2977
37.086	9.2716
36.930	9.2455
36.774	9.2193
36.618	9.1932
36.462	9.1671
36.307	9.1409
36.151	9.1148
35.995	9.0887
35.839	9.0625
35.684	9.0364
35.528	9.0103
35.372	8.9842
35.216	8.9580
35.060	8.9319
34.905	8.9058
34.749	8.8796
34.593	8.8535
34.437	8.8274
34.282	8.8012
34.126	8.7751
33.970	8.7490
33.814	8.7228
33.658	8.6967
33.503	8.6706
33.347	8.6444
33.191	8.6183
33.035	8.5922
32.880	8.5660
32.724	8.5399
32.568	8.5138
32.412	8.4876
32.256	8.4615
32.101	8.4354
31.945	8.4092
31.789	8.3831
31.633	8.3570
31.477	8.3308
31.322	8.3047
31.166	8.2786
31.010	8.2524
30.854	8.2263
30.699	8.2002
30.543	8.1740
30.387	8.1479
30.231	8.1218
30.075	8.0956
29.920	8.0695
29.764	8.0434
29.608	8.0172
29.452	7.9911
29.297	7.9650
29.141	7.9388
28.985	7.9127
28.829	7.8866
28.673	7.8604
28.518	7.8343
28.362	7.8082
28.206	7.7820
28.050	7.7559
27.894	7.7298
27.739	7.7036
27.583	7.6775
27.427	7.6514
27.271	7.6252
27.116	7.5991
26.960	7.5730
26.804	7.5468
26.648	7.5207
26.492	7.4946
26.337	7.4684
26.181	7.4423
26.025	7.4162
25.869	7.3900
25.714	7.3639
25.558	7.3378
25.402	7.3116
25.246	7.2855
25.090	7.2594
24.935	7.2332
24.779	7.2071
24.623	7.1810
24.467	7.1548
24.311	7.1287
24.156	7.1026
24.000	7.0764
23.844	7.0503
23.688	7.0242
23.533	6.9981
23.377	6.9719
23.221	6.9458
23.065	6.9197
22.909	6.8935
22.754	6.8674
22.598	6.8413
22.442	6.8151
22.286	6.7890
22.131	6.7629
21.975	6.7367
21.819	6.7106
21.663	6.6845
21.507	6.6583
21.352	6.6322
21.196	6.6061
21.040	6.5799
20.884	6.5538
20.728	6.5277
