Load (N)	Extension (mm)
-35.362	-7.9516
-35.744	-8.0279
-36.125	-8.1042
-36.507	-8.1806
-36.889	-8.2569
-37.270	-8.3333
-37.652	-8.4096
-38.033	-8.4860
-38.415	-8.5623
-38.796	-8.6386
-39.178	-8.7150
-39.560	-8.7913
-39.941	-8.8677
-40.323	-8.9440
-40.704	-9.0203
-40.987	-9.0967
-41.242	-9.1730
-41.498	-9.2494
-41.753	-9.3257
-42.069	-9.4021
-42.471	-9.4784
-42.874	-9.5547
-43.276	-9.6311
-43.678	-9.7074
-44.081	-9.7838
-44.483	-9.8601
-44.885	-9.9364
-45.288	-10.013
-45.690	-10.089
-46.092	-10.165
-46.495	-10.242
-46.897	-10.318
-47.299	-10.394
-47.702	-10.471
-48.104	-10.547
-48.506	-10.624
-48.909	-10.701
-49.311	-10.778
-49.713	-10.855
-50.116	-10.932
-50.518	-11.008
-50.920	-11.084
-51.323	-11.161
-51.725	-11.237
-52.127	-11.313
-52.530	-11.389
-52.932	-11.466
-53.334	-11.542
-53.737	-11.618
-54.139	-11.695
-54.541	-11.771
-54.944	-11.847
-55.346	-11.924
-55.748	-12.000
-56.151	-12.076
-56.553	-12.153
-56.955	-12.229
-57.358	-12.305
-57.760	-12.382
-58.162	-12.458
-58.565	-12.534
-58.967	-12.610
-59.369	-12.687
-59.772	-12.763
-60.174	-12.839
-60.576	-12.916
-60.979	-12.992
-61.381	-13.068
-61.783	-13.145
-62.186	-13.221
-62.588	-13.297
-62.990	-13.374
-63.393	-13.450
-63.795	-13.526
-64.197	-13.603
-64.600	-13.679
-65.002	-13.755
-65.448	-13.832
-65.925	-13.908
-66.402	-13.984
-66.878	-14.060
-67.355	-14.137
-67.832	-14.213
-68.309	-14.289
-68.786	-14.366
-69.262	-14.442
-69.739	-14.518
-70.216	-14.595
-70.693	-14.671
-71.170	-14.747
-71.646	-14.824
-72.123	-14.900
-72.600	-14.976
-73.077	-15.053
-73.553	-15.129
-74.030	-15.205
-74.507	-15.282
-74.984	-15.358
-75.461	-15.434
-75.937	-15.511
-76.414	-15.587
-76.891	-15.663
-77.368	-15.740
-77.845	-15.816
-78.321	-15.892
-78.798	-15.969
-79.275	-16.045
-79.752	-16.122
-80.229	-16.198
-80.705	-16.274
-81.182	-16.351
-81.659	-16.427
-82.136	-16.503
-82.613	-16.580
-83.089	-16.656
-83.566	-16.732
-84.043	-16.809
-84.520	-16.885
-85.001	-16.961
-85.518	-17.038
-86.035	-17.114
-86.552	-17.190
-87.068	-17.267
-87.585	-17.343
-88.102	-17.419
-88.619	-17.496
-89.135	-17.572
-89.652	-17.648
-90.169	-17.725
-90.686	-17.801
-91.202	-17.877
-91.719	-17.954
-92.236	-18.030
-92.752	-18.106
-93.315	-18.183
-93.885	-18.259
-94.456	-18.335
-95.026	-18.412
-95.596	-18.488
-96.167	-18.564
-96.737	-18.641
-97.308	-18.717
-97.878	-18.793
-98.449	-18.870
-99.019	-18.948
-99.590	-19.025
-100.16	-19.101
-100.73	-19.177
-101.30	-19.254
-101.87	-19.330
-102.44	-19.406
-103.01	-19.483
-103.58	-19.559
-104.15	-19.635
-104.72	-19.712
-105.29	-19.788
-105.86	-19.864
-106.44	-19.941
-107.07	-20.017
-107.71	-20.093
-108.35	-20.170
-108.99	-20.246
-109.63	-20.322
-110.27	-20.399
-110.91	-20.475
-111.55	-20.551
-112.20	-20.628
-112.84	-20.704
-113.48	-20.780
-114.12	-20.857
-114.76	-20.933
-115.40	-21.009
-116.04	-21.086
-116.68	-21.162
-117.33	-21.238
-117.97	-21.315
-118.61	-21.391
-119.25	-21.467
-119.89	-21.544
-120.53	-21.620
-121.17	-21.696
-121.82	-21.773
-122.46	-21.849
-123.10	-21.925
-124.01	-22.002
-125.08	-22.078
-126.06	-22.154
-126.94	-22.231
-127.82	-22.307
-128.70	-22.383
-129.59	-22.460
-130.47	-22.536
-131.35	-22.612
-132.23	-22.688
-133.12	-22.765
-134.00	-22.841
-134.88	-22.917
-135.76	-22.994
-136.65	-23.070
-137.53	-23.146
-138.41	-23.222
-139.29	-23.299
-140.25	-23.375
-141.84	-23.451
-143.44	-23.527
-147.43	-23.604
-152.54	-23.680
-159.25	-23.756
-166.57	-23.833
-175.39	-23.909
-183.48	-23.985
-193.33	-24.061
-206.08	-24.137
-220.77	-24.213
-236.81	-24.288
-255.62	-24.364
-279.42	-24.439
-303.27	-24.515
-329.13	-24.590
-358.49	-24.666
-389.16	-24.742
-425.84	-24.817
-454.63	-24.891
-486.88	-24.966
-516.33	-25.026
-521.98	-25.044
-518.98	-25.044
-515.97	-25.043
-512.97	-25.043
-509.96	-25.028
-463.11	-24.961
-406.73	-24.888
-350.33	-24.815
-294.07	-24.742
-276.46	-24.669
-258.84	-24.596
-241.23	-24.523
-223.62	-24.450
-206.00	-24.374
-188.39	-24.297
-170.78	-24.221
-153.17	-24.144
-135.55	-24.068
-117.94	-23.992
-101.92	-23.915
-101.53	-23.839
-101.15	-23.763
-100.76	-23.686
-100.38	-23.610
-99.991	-23.534
-99.607	-23.457
-99.222	-23.381
-98.837	-23.305
-98.452	-23.228
-98.067	-23.152
-97.682	-23.075
-97.298	-22.999
-96.913	-22.923
-96.528	-22.846
-96.143	-22.770
-95.758	-22.694
-95.373	-22.617
-94.989	-22.541
-94.604	-22.465
-94.219	-22.388
-93.834	-22.312
-93.449	-22.235
-93.064	-22.159
-92.680	-22.083
-92.295	-22.006
-91.910	-21.930
-91.525	-21.854
-91.140	-21.777
-90.755	-21.701
-90.371	-21.625
-89.986	-21.548
-89.601	-21.472
-89.216	-21.396
-88.831	-21.319
-88.446	-21.243
-88.062	-21.166
-87.677	-21.090
-87.292	-21.014
-86.907	-20.937
-86.522	-20.861
-86.137	-20.785
-85.753	-20.708
-85.368	-20.632
-84.983	-20.556
-84.598	-20.479
-84.213	-20.403
-83.828	-20.326
-83.444	-20.250
-83.059	-20.174
-82.674	-20.097
-82.289	-20.021
-81.904	-19.944
-81.517	-19.868
-81.116	-19.791
-80.716	-19.714
-80.316	-19.637
-79.915	-19.560
-79.515	-19.484
-79.114	-19.407
-78.714	-19.331
-78.314	-19.255
-77.913	-19.178
-77.513	-19.102
-77.112	-19.026
-76.712	-18.949
-76.312	-18.873
-75.911	-18.797
-75.511	-18.720
-75.111	-18.644
-74.710	-18.567
-74.310	-18.491
-73.909	-18.415
-73.509	-18.338
-73.109	-18.262
-72.708	-18.186
-72.308	-18.109
-71.648	-18.033
-69.678	-17.957
-68.642	-17.880
-68.438	-17.804
-68.233	-17.728
-68.029	-17.651
-67.825	-17.575
-67.620	-17.498
-67.416	-17.422
-67.212	-17.346
-67.008	-17.269
-66.803	-17.193
-66.599	-17.117
-66.395	-17.040
-66.190	-16.964
-65.986	-16.888
-65.782	-16.811
-65.577	-16.735
-65.373	-16.659
-65.169	-16.582
-64.784	-16.506
-64.235	-16.430
-63.686	-16.353
-63.137	-16.277
-62.589	-16.200
-62.041	-16.124
-61.514	-16.048
-60.986	-15.971
-60.459	-15.895
-59.931	-15.819
-59.457	-15.742
-59.264	-15.666
-59.072	-15.590
-58.879	-15.513
-58.687	-15.437
-58.494	-15.361
-58.302	-15.284
-58.109	-15.208
-57.917	-15.131
-57.724	-15.055
-57.532	-14.979
-57.340	-14.902
-57.147	-14.826
-56.955	-14.750
-56.762	-14.673
-56.570	-14.597
-56.377	-14.521
-56.185	-14.444
-55.992	-14.368
-55.767	-14.292
-55.052	-14.215
-54.337	-14.139
-53.622	-14.062
-53.006	-13.986
-52.693	-13.910
-52.381	-13.833
-52.069	-13.757
-51.756	-13.681
-51.444	-13.604
-51.132	-13.528
-50.819	-13.452
-50.507	-13.375
-50.195	-13.299
-49.882	-13.223
-49.570	-13.146
-49.258	-13.070
-48.945	-12.993
-48.633	-12.917
-48.321	-12.840
-48.009	-12.764
-47.696	-12.687
-47.384	-12.611
-47.072	-12.535
-46.759	-12.458
-46.447	-12.382
-46.135	-12.306
-45.711	-12.230
-45.272	-12.153
-44.834	-12.077
-44.395	-12.001
-43.956	-11.925
-43.517	-11.848
-43.078	-11.772
-42.734	-11.696
-42.416	-11.620
-42.098	-11.543
-41.781	-11.467
-41.463	-11.391
-41.145	-11.314
-40.827	-11.238
-40.510	-11.162
-40.192	-11.086
-39.874	-11.009
-39.556	-10.933
-39.239	-10.857
-38.921	-10.780
-38.603	-10.704
-38.285	-10.628
-37.968	-10.551
-37.650	-10.475
-37.332	-10.399
-37.014	-10.322
-36.689	-10.246
-36.361	-10.169
-36.033	-10.093
-35.705	-10.017
-35.377	-9.9402
-35.049	-9.8638
-34.721	-9.7874
-34.393	-9.7110
-34.065	-9.6346
-33.737	-9.5582
-33.409	-9.4818
-33.081	-9.4054
-32.753	-9.3290
-32.425	-9.2526
-32.097	-9.1762
-31.769	-9.0998
-31.441	-9.0235
-31.112	-8.9471
-30.784	-8.8707
-30.456	-8.7943
-30.128	-8.7179
-29.800	-8.6415
-29.472	-8.5651
-29.144	-8.4887
-26.718	-8.4123
-26.416	-8.3359
-26.114	-8.2595
-25.812	-8.1831
-25.510	-8.1068
-25.208	-8.0304
-24.906	-7.9540
-24.604	-7.8776
-24.302	-7.8012
-24.000	-7.7248
-23.698	-7.6484
-23.396	-7.5712
-23.094	-7.4912
-22.793	-7.4136
-22.491	-7.3377
-22.189	-7.2619
-21.887	-7.1860
-21.585	-7.1102
-21.283	-7.0343
-20.981	-6.9585
-20.679	-6.8826
-20.377	-6.8067
-20.075	-6.7309
-19.773	-6.6550
-19.471	-6.5792
-18.831	-6.5033
-17.951	-6.4275
-17.304	-6.3516
-17.001	-6.2756
-16.697	-6.1992
-16.394	-6.1228
-16.090	-6.0464
-15.787	-5.9700
-15.483	-5.8936
-15.179	-5.8172
-14.876	-5.7409
-14.572	-5.6645
-14.269	-5.5881
-13.965	-5.5117
-13.662	-5.4353
-13.358	-5.3589
-13.054	-5.2825
-12.751	-5.2061
-12.447	-5.1298
-12.144	-5.0534
-11.840	-4.9770
-11.537	-4.9006
-11.233	-4.8242
-10.929	-4.7478
-10.398	-4.6714
-9.7029	-4.5950
-9.0074	-4.5186
-8.3119	-4.4423
-7.6992	-4.3659
-7.3869	-4.2895
-7.0746	-4.2131
-6.7623	-4.1367
-6.4500	-4.0603
-6.1378	-3.9839
-5.8255	-3.9075
-5.5132	-3.8312
-5.2009	-3.7548
-4.8886	-3.6784
-4.5764	-3.6020
-4.2641	-3.5256
-3.9518	-3.4492
-3.6395	-3.3728
-3.3272	-3.2964
-3.0150	-3.2200
-2.7027	-3.1437
-2.3904	-3.0673
-2.0781	-2.9909
-1.7658	-2.9145
-1.4536	-2.8381
-0.70018	-2.7617
0.52365	-2.6853
1.4576	-2.6089
1.7200	-2.5326
1.9824	-2.4560
2.2449	-2.3781
2.5073	-2.3018
2.7697	-2.2255
3.0322	-2.1492
3.2946	-2.0730
3.5571	-1.9967
3.8195	-1.9204
4.0819	-1.8442
4.3444	-1.7679
4.6068	-1.6916
4.8693	-1.6153
5.1317	-1.5391
5.3941	-1.4628
5.6566	-1.3865
5.9190	-1.3102
6.1815	-1.2340
6.4439	-1.1577
6.7063	-1.0814
6.9688	-1.0052
7.2312	-0.92888
7.7116	-0.85261
8.5368	-0.77634
9.3620	-0.70007
9.8199	-0.62380
10.088	-0.54746
10.356	-0.47109
10.624	-0.39471
10.893	-0.31833
11.161	-0.24196
11.429	-0.16558
11.697	-0.089201
11.965	-0.012824
12.233	0.063553
12.501	0.13993
12.770	0.21631
13.038	0.29268
13.306	0.36906
13.574	0.44544
13.842	0.52182
14.110	0.59819
14.379	0.67457
14.647	0.75095
14.915	0.82732
15.183	0.90370
15.451	0.98008
15.773	1.0565
16.224	1.1328
16.676	1.2092
17.127	1.2856
17.579	1.3620
17.990	1.4384
18.335	1.5147
18.681	1.5911
19.026	1.6675
19.371	1.7439
19.716	1.8203
20.061	1.8967
20.407	1.9730
20.752	2.0494
21.097	2.1258
21.442	2.2022
21.787	2.2786
22.133	2.3550
22.478	2.4314
22.823	2.5077
23.168	2.5841
23.514	2.6605
23.859	2.7369
24.201	2.8133
24.538	2.8897
24.875	2.9661
25.212	3.0424
25.550	3.1188
25.887	3.1952
26.224	3.2716
26.561	3.3480
26.898	3.4244
27.235	3.5008
27.573	3.5771
27.910	3.6535
28.247	3.7299
28.584	3.8063
28.921	3.8827
29.258	3.9591
29.595	4.0354
29.933	4.1118
30.270	4.1882
30.607	4.2646
30.944	4.3410
31.281	4.4174
31.987	4.4938
32.991	4.5701
33.995	4.6465
34.448	4.7229
34.784	4.7993
35.120	4.8757
35.457	4.9521
35.793	5.0285
36.129	5.1048
36.465	5.1812
36.801	5.2576
37.137	5.3340
37.474	5.4104
37.810	5.4868
38.146	5.5624
38.482	5.6379
38.818	5.7135
39.154	5.7898
39.491	5.8662
39.827	5.9425
40.163	6.0188
40.499	6.0951
40.835	6.1714
41.171	6.2477
41.681	6.3240
42.333	6.4003
42.986	6.4767
43.639	6.5530
44.291	6.6293
44.914	6.7056
45.245	6.7819
45.575	6.8582
45.906	6.9345
46.237	7.0109
46.567	7.0872
46.898	7.1635
47.229	7.2398
47.559	7.3161
47.890	7.3924
48.221	7.4687
48.551	7.5450
48.882	7.6214
49.213	7.6977
49.543	7.7740
49.874	7.8503
50.205	7.9266
50.535	8.0029
50.866	8.0792
51.197	8.1556
51.737	8.2319
52.533	8.3082
53.329	8.3845
54.125	8.4608
54.630	8.5371
54.966	8.6134
55.302	8.6898
55.638	8.7661
55.974	8.8424
56.310	8.9188
56.647	8.9952
56.983	9.0716
57.319	9.1480
57.655	9.2243
57.991	9.3007
58.327	9.3771
58.663	9.4535
58.999	9.5299
59.335	9.6063
59.671	9.6827
60.007	9.7591
60.344	9.8354
60.680	9.9118
61.016	9.9882
61.508	10.065
62.196	10.130
62.883	10.194
63.570	10.285
64.257	10.381
64.944	10.455
65.632	10.529
66.188	10.603
66.506	10.677
66.824	10.751
67.142	10.825
67.460	10.901
67.778	10.978
68.096	11.054
68.414	11.130
68.732	11.207
69.050	11.283
69.367	11.359
69.685	11.435
70.003	11.512
70.321	11.588
70.639	11.664
70.957	11.741
71.275	11.817
71.746	11.893
72.410	11.969
73.075	12.046
73.739	12.122
74.404	12.198
75.069	12.275
75.591	12.351
75.932	12.427
76.272	12.503
76.613	12.580
76.954	12.656
77.294	12.737
77.635	12.818
77.976	12.895
78.316	12.971
78.657	13.047
78.998	13.124
79.338	13.200
79.679	13.276
80.020	13.353
80.360	13.429
80.701	13.505
81.042	13.582
81.382	13.658
81.723	13.734
82.357	13.811
83.551	13.887
84.745	13.963
85.414	14.040
85.756	14.116
86.097	14.192
86.438	14.269
86.779	14.345
87.121	14.421
87.462	14.498
87.803	14.574
88.145	14.650
88.486	14.727
88.827	14.803
89.169	14.879
89.510	14.956
89.851	15.032
90.192	15.108
90.534	15.185
90.875	15.261
91.216	15.337
91.558	15.414
91.899	15.490
92.240	15.566
92.582	15.643
93.418	15.719
95.762	15.795
96.881	15.872
97.216	15.948
97.551	16.024
97.886	16.101
98.221	16.177
98.556	16.253
98.890	16.330
99.225	16.406
99.560	16.482
99.895	16.559
100.23	16.635
100.57	16.711
100.90	16.788
101.24	16.864
101.57	16.940
101.91	17.017
102.24	17.093
102.58	17.169
102.91	17.246
103.24	17.322
103.58	17.398
103.91	17.475
104.38	17.551
105.24	17.627
106.09	17.704
106.88	17.780
107.67	17.856
108.46	17.933
109.25	18.009
110.04	18.085
110.83	18.162
111.62	18.238
112.24	18.314
112.62	18.391
113.00	18.467
113.38	18.543
113.75	18.620
114.13	18.696
114.51	18.772
114.89	18.849
115.27	18.925
115.65	19.001
116.03	19.075
116.40	19.150
116.78	19.225
117.16	19.301
117.54	19.377
117.92	19.454
118.30	19.530
118.68	19.606
119.66	19.683
120.68	19.759
121.69	19.836
122.70	19.912
123.71	19.988
124.72	20.065
125.73	20.141
126.75	20.217
127.58	20.294
127.81	20.370
128.05	20.446
128.28	20.523
128.52	20.599
128.76	20.675
128.99	20.752
129.23	20.828
129.46	20.905
129.70	20.981
129.94	21.057
130.17	21.134
130.41	21.210
130.64	21.286
130.88	21.363
131.12	21.439
131.35	21.515
131.59	21.592
131.82	21.668
133.06	21.744
134.75	21.821
136.45	21.897
138.14	21.974
139.83	22.050
141.21	22.126
141.49	22.203
141.77	22.279
142.05	22.355
142.33	22.432
142.61	22.508
142.89	22.584
143.17	22.661
143.45	22.737
143.73	22.813
144.01	22.890
144.29	22.966
144.57	23.042
144.85	23.119
145.13	23.195
145.41	23.271
145.69	23.348
145.97	23.424
146.24	23.500
146.52	23.577
147.98	23.653
150.26	23.729
152.55	23.805
154.83	23.882
155.59	23.958
155.90	24.034
156.20	24.111
156.50	24.187
156.81	24.263
157.11	24.340
157.41	24.416
157.71	24.492
158.02	24.569
158.32	24.645
158.62	24.721
158.93	24.797
159.23	24.874
159.53	24.950
159.83	25.026
160.14	25.103
160.44	25.179
160.74	25.255
161.05	25.332
161.35	25.408
161.65	25.484
162.81	25.561
164.86	25.637
166.90	25.713
168.95	25.790
171.00	25.866
172.12	25.942
172.57	26.019
173.01	26.095
173.46	26.171
173.91	26.248
174.36	26.324
174.81	26.400
175.26	26.477
175.71	26.553
176.15	26.629
176.60	26.706
177.05	26.782
177.50	26.858
177.95	26.935
178.40	27.011
178.85	27.087
179.29	27.163
179.74	27.240
180.19	27.316
181.49	27.392
183.71	27.469
185.92	27.545
188.13	27.621
190.35	27.698
192.56	27.774
193.92	27.850
194.37	27.927
194.82	28.003
195.27	28.079
195.72	28.156
196.17	28.232
196.62	28.308
197.07	28.385
197.52	28.461
197.97	28.537
198.42	28.614
198.87	28.690
199.32	28.766
199.77	28.843
200.22	28.919
200.66	28.995
201.11	29.072
202.01	29.148
203.23	29.224
204.45	29.301
205.67	29.377
207.19	29.453
209.86	29.530
212.54	29.606
215.21	29.682
217.88	29.759
219.95	29.835
220.57	29.911
221.20	29.988
221.83	30.064
222.45	30.140
223.08	30.217
223.70	30.293
224.33	30.369
224.95	30.446
225.58	30.522
226.20	30.599
226.83	30.675
227.46	30.752
228.08	30.829
228.71	30.905
229.33	30.982
229.96	31.058
230.58	31.134
231.69	31.211
233.96	31.287
236.24	31.363
238.51	31.440
240.78	31.516
242.76	31.592
244.71	31.669
246.66	31.745
248.61	31.821
250.55	31.898
252.02	31.974
253.50	32.050
254.97	32.127
256.45	32.203
257.92	32.279
259.39	32.355
260.87	32.432
262.34	32.508
263.82	32.584
265.29	32.660
266.76	32.737
268.24	32.813
269.71	32.889
271.18	32.965
272.66	33.041
274.34	33.118
276.91	33.194
279.47	33.270
282.04	33.346
285.45	33.423
288.93	33.499
292.14	33.575
294.23	33.651
296.32	33.728
298.41	33.804
300.49	33.880
302.58	33.956
304.67	34.033
307.00	34.109
311.50	34.185
316.00	34.261
320.49	34.338
324.80	34.414
328.63	34.490
332.46	34.566
336.29	34.643
340.12	34.719
343.94	34.795
347.77	34.872
351.60	34.948
355.43	35.024
359.26	35.101
363.09	35.177
366.92	35.253
370.74	35.330
374.57	35.406
378.40	35.482
383.73	35.558
390.27	35.635
396.82	35.711
403.36	35.787
409.91	35.863
416.45	35.939
423.01	36.015
431.99	36.090
440.97	36.166
449.95	36.242
458.94	36.318
467.92	36.394
476.90	36.470
485.88	36.546
494.86	36.604
474.38	36.548
431.50	36.467
409.04	36.397
386.58	36.326
369.45	36.258
358.67	36.194
347.89	36.119
337.11	36.043
326.33	35.967
315.55	35.890
304.77	35.814
293.99	35.738
283.21	35.661
272.43	35.585
261.65	35.509
255.69	35.432
253.77	35.356
251.85	35.280
249.93	35.203
248.01	35.127
246.09	35.050
244.17	34.974
242.25	34.898
240.33	34.821
238.41	34.745
236.49	34.669
234.57	34.592
232.65	34.516
230.73	34.440
228.81	34.363
226.89	34.287
224.97	34.211
223.05	34.134
221.13	34.058
219.21	33.982
217.29	33.905
215.37	33.829
213.45	33.752
211.53	33.676
209.61	33.600
207.69	33.523
205.77	33.447
203.85	33.371
201.93	33.294
200.01	33.218
198.09	33.142
196.18	33.065
196.16	32.989
196.36	32.913
196.56	32.836
196.75	32.760
196.95	32.684
196.27	32.607
195.58	32.531
194.89	32.454
194.20	32.378
193.51	32.302
192.82	32.225
192.13	32.149
191.44	32.073
190.75	31.996
190.06	31.920
189.37	31.844
188.68	31.767
187.99	31.691
187.30	31.615
186.61	31.538
185.92	31.462
185.23	31.385
184.54	31.309
183.85	31.233
183.16	31.156
182.47	31.080
181.78	31.004
181.09	30.927
180.40	30.851
179.71	30.775
179.02	30.698
178.33	30.622
177.64	30.546
176.95	30.469
176.26	30.393
175.57	30.317
174.88	30.240
174.19	30.164
173.50	30.087
172.81	30.011
172.12	29.935
171.43	29.858
170.74	29.782
170.05	29.706
169.36	29.629
168.67	29.553
167.98	29.477
167.29	29.400
166.60	29.324
165.91	29.247
165.22	29.171
164.53	29.094
163.84	29.018
163.15	28.941
162.46	28.864
161.77	28.788
161.08	28.711
160.40	28.635
159.85	28.558
159.31	28.482
158.77	28.405
158.23	28.328
157.69	28.252
157.15	28.175
156.60	28.099
156.06	28.022
155.52	27.946
154.98	27.870
154.44	27.793
153.90	27.717
153.35	27.640
152.81	27.564
152.27	27.487
151.73	27.411
151.19	27.335
150.65	27.258
150.10	27.182
149.56	27.105
149.02	27.029
148.48	26.952
147.94	26.876
147.40	26.800
146.85	26.723
146.31	26.647
145.77	26.570
145.23	26.494
144.69	26.418
144.15	26.342
143.60	26.266
143.06	26.189
142.52	26.113
141.98	26.037
141.44	25.961
140.90	25.885
140.35	25.808
139.81	25.732
139.27	25.656
138.73	25.579
138.19	25.503
137.64	25.427
137.10	25.350
136.56	25.274
136.02	25.198
135.48	25.121
134.94	25.045
134.39	24.969
133.85	24.892
133.31	24.816
132.77	24.740
132.23	24.663
131.69	24.587
131.18	24.511
130.70	24.434
130.22	24.358
129.74	24.282
129.26	24.205
128.78	24.129
128.30	24.053
127.81	23.976
127.33	23.900
126.85	23.824
126.37	23.747
125.89	23.671
125.41	23.595
124.93	23.518
124.45	23.442
123.97	23.365
123.49	23.289
123.00	23.213
122.52	23.136
122.04	23.060
121.56	22.984
121.08	22.907
120.60	22.831
120.12	22.755
119.64	22.678
119.16	22.602
118.68	22.526
118.19	22.449
117.71	22.373
117.23	22.297
116.75	22.220
116.27	22.144
115.79	22.068
115.31	21.991
114.83	21.915
114.35	21.839
113.87	21.762
113.39	21.686
112.90	21.610
112.42	21.533
111.94	21.457
111.46	21.380
110.98	21.303
110.50	21.226
110.02	21.149
109.54	21.073
109.06	20.997
108.58	20.921
108.09	20.845
107.61	20.769
107.13	20.693
106.65	20.617
106.17	20.541
105.69	20.464
105.21	20.388
104.73	20.311
104.25	20.235
103.77	20.159
103.28	20.082
102.80	20.006
102.32	19.930
101.84	19.853
101.36	19.777
100.88	19.700
100.40	19.624
99.950	19.548
99.496	19.471
99.041	19.395
98.587	19.319
98.132	19.242
97.677	19.166
97.223	19.089
96.768	19.013
96.314	18.937
95.859	18.860
95.404	18.784
94.950	18.708
94.495	18.631
94.041	18.555
93.586	18.478
93.131	18.402
92.677	18.326
92.222	18.249
91.768	18.173
91.313	18.097
90.859	18.020
90.404	17.944
89.949	17.868
89.495	17.791
89.040	17.715
88.586	17.638
88.131	17.562
87.676	17.486
87.222	17.409
86.767	17.333
86.313	17.257
85.858	17.180
85.403	17.104
84.949	17.028
84.494	16.951
84.040	16.875
83.585	16.798
83.130	16.722
82.676	16.646
82.221	16.569
81.767	16.493
81.312	16.417
80.857	16.340
80.403	16.264
79.948	16.187
79.494	16.111
79.039	16.035
78.585	15.958
78.130	15.882
77.675	15.806
77.221	15.729
76.766	15.653
76.312	15.577
75.857	15.500
75.402	15.424
74.948	15.347
74.493	15.271
74.039	15.195
73.584	15.118
73.129	15.042
72.675	14.966
72.220	14.889
71.766	14.813
71.311	14.737
70.856	14.660
70.402	14.584
69.947	14.507
69.493	14.431
69.038	14.355
68.583	14.278
68.129	14.202
67.674	14.126
67.220	14.049
66.765	13.973
66.311	13.897
65.856	13.820
65.401	13.744
64.947	13.667
64.492	13.591
64.038	13.515
63.583	13.438
63.128	13.362
62.674	13.286
62.219	13.209
61.765	13.133
61.310	13.057
60.855	12.980
60.410	12.905
59.966	12.830
59.521	12.756
59.076	12.679
58.632	12.603
58.187	12.526
57.742	12.450
57.298	12.374
56.853	12.297
56.409	12.221
55.964	12.144
55.519	12.068
55.075	11.992
54.630	11.915
54.186	11.839
53.741	11.762
53.296	11.686
52.852	11.610
52.407	11.533
51.963	11.457
51.518	11.380
