Load (N)	Extension (mm)
-68.215	-9.6087
-68.755	-9.6845
-69.295	-9.7603
-69.835	-9.8360
-70.375	-9.9118
-70.915	-9.9876
-71.410	-10.063
-71.821	-10.139
-72.232	-10.215
-72.643	-10.291
-73.054	-10.367
-73.465	-10.442
-73.876	-10.518
-74.287	-10.594
-74.698	-10.670
-75.109	-10.745
-75.520	-10.821
-75.931	-10.897
-76.342	-10.973
-76.753	-11.049
-77.166	-11.124
-77.613	-11.200
-78.060	-11.276
-78.508	-11.352
-78.955	-11.428
-79.374	-11.504
-79.569	-11.580
-79.765	-11.655
-80.068	-11.731
-80.558	-11.807
-81.048	-11.883
-81.539	-11.959
-82.029	-12.035
-82.519	-12.110
-83.009	-12.186
-83.500	-12.262
-83.990	-12.338
-84.480	-12.414
-84.971	-12.490
-85.461	-12.566
-85.884	-12.641
-86.293	-12.717
-86.702	-12.793
-87.111	-12.869
-87.520	-12.945
-87.929	-13.021
-88.338	-13.097
-88.747	-13.172
-89.156	-13.248
-89.569	-13.324
-89.985	-13.400
-90.400	-13.476
-90.816	-13.552
-91.232	-13.627
-91.648	-13.703
-92.064	-13.779
-92.480	-13.855
-92.895	-13.931
-93.311	-14.007
-93.727	-14.083
-94.143	-14.158
-94.559	-14.234
-94.975	-14.310
-95.391	-14.386
-95.806	-14.462
-96.222	-14.538
-96.638	-14.613
-97.054	-14.689
-97.470	-14.765
-97.886	-14.841
-98.302	-14.917
-98.717	-14.992
-99.133	-15.068
-99.549	-15.144
-99.965	-15.220
-100.38	-15.296
-100.80	-15.371
-101.21	-15.447
-101.63	-15.523
-102.04	-15.599
-102.54	-15.674
-103.08	-15.750
-103.61	-15.826
-104.15	-15.902
-104.68	-15.978
-105.21	-16.053
-105.75	-16.129
-106.28	-16.205
-106.82	-16.281
-107.43	-16.357
-108.18	-16.432
-108.93	-16.508
-109.68	-16.584
-110.43	-16.660
-111.19	-16.735
-111.94	-16.811
-112.69	-16.887
-113.42	-16.963
-114.04	-17.039
-114.66	-17.114
-115.28	-17.190
-115.90	-17.266
-116.51	-17.342
-117.13	-17.418
-117.75	-17.493
-118.37	-17.569
-118.99	-17.645
-119.54	-17.721
-120.08	-17.796
-120.61	-17.872
-121.15	-17.948
-121.69	-18.024
-122.22	-18.100
-122.76	-18.175
-123.29	-18.251
-123.90	-18.327
-124.55	-18.403
-125.21	-18.478
-125.87	-18.554
-126.53	-18.630
-127.19	-18.706
-127.85	-18.782
-128.51	-18.857
-129.17	-18.933
-129.83	-19.009
-130.48	-19.085
-131.14	-19.160
-131.85	-19.236
-132.55	-19.312
-133.25	-19.388
-133.96	-19.463
-134.66	-19.539
-135.36	-19.615
-136.15	-19.691
-137.05	-19.767
-137.95	-19.842
-138.85	-19.918
-139.75	-19.994
-140.65	-20.070
-139.71	-20.145
-141.59	-20.221
-142.98	-20.297
-143.92	-20.373
-144.86	-20.448
-145.81	-20.524
-146.75	-20.600
-147.69	-20.676
-148.63	-20.752
-149.57	-20.827
-150.51	-20.903
-151.46	-20.979
-152.40	-21.055
-153.34	-21.130
-154.28	-21.206
-155.22	-21.282
-156.16	-21.358
-157.11	-21.434
-158.05	-21.509
-158.99	-21.585
-159.93	-21.661
-160.87	-21.737
-161.81	-21.812
-163.18	-21.888
-165.57	-21.964
-167.95	-22.040
-172.35	-22.115
-178.42	-22.191
-186.75	-22.267
-199.35	-22.343
-214.74	-22.419
-231.68	-22.493
-255.27	-22.568
-278.85	-22.642
-304.01	-22.717
-332.79	-22.792
-361.58	-22.867
-397.90	-22.942
-440.26	-23.017
-482.62	-23.091
-529.70	-23.127
-495.77	-23.087
-484.39	-23.105
-498.87	-23.123
-503.72	-23.120
-487.35	-23.059
-424.50	-22.989
-361.64	-22.919
-298.79	-22.849
-251.09	-22.779
-220.70	-22.707
-190.31	-22.631
-159.92	-22.555
-131.58	-22.480
-129.95	-22.404
-128.32	-22.328
-126.70	-22.252
-125.07	-22.176
-123.44	-22.101
-121.82	-22.025
-120.19	-21.949
-118.57	-21.873
-116.94	-21.798
-115.31	-21.722
-113.69	-21.646
-112.06	-21.570
-110.43	-21.494
-108.81	-21.419
-107.18	-21.343
-105.55	-21.267
-103.93	-21.191
-102.30	-21.115
-100.68	-21.040
-99.049	-20.964
-97.423	-20.888
-95.797	-20.812
-94.796	-20.737
-94.322	-20.661
-93.848	-20.585
-93.374	-20.509
-92.901	-20.433
-92.427	-20.358
-91.953	-20.282
-91.480	-20.206
-91.006	-20.130
-90.532	-20.054
-90.059	-19.979
-89.585	-19.903
-89.111	-19.827
-88.637	-19.751
-88.164	-19.676
-87.690	-19.600
-87.216	-19.524
-86.743	-19.448
-86.269	-19.372
-85.795	-19.297
-85.321	-19.221
-84.848	-19.145
-84.374	-19.069
-83.900	-18.993
-83.427	-18.918
-82.927	-18.842
-82.422	-18.766
-81.916	-18.690
-81.411	-18.615
-80.906	-18.539
-80.400	-18.463
-79.895	-18.387
-79.390	-18.311
-78.884	-18.236
-78.379	-18.160
-77.873	-18.084
-77.368	-18.008
-76.863	-17.932
-76.357	-17.857
-75.852	-17.781
-75.347	-17.705
-74.841	-17.629
-74.336	-17.553
-73.831	-17.478
-73.325	-17.402
-72.820	-17.326
-72.612	-17.250
-72.425	-17.175
-72.238	-17.099
-72.050	-17.023
-71.863	-16.947
-71.676	-16.871
-71.489	-16.796
-71.301	-16.720
-71.114	-16.644
-70.515	-16.568
-69.636	-16.492
-68.757	-16.417
-67.878	-16.341
-66.999	-16.265
-66.120	-16.189
-65.241	-16.114
-64.362	-16.038
-63.483	-15.962
-63.177	-15.886
-63.011	-15.810
-62.845	-15.735
-62.679	-15.659
-62.514	-15.583
-62.348	-15.507
-62.182	-15.431
-62.016	-15.356
-61.851	-15.280
-61.685	-15.204
-61.519	-15.128
-61.353	-15.053
-61.184	-14.977
-60.998	-14.901
-60.811	-14.825
-60.624	-14.749
-60.438	-14.674
-60.251	-14.598
-60.011	-14.522
-59.375	-14.446
-58.740	-14.370
-58.104	-14.295
-57.469	-14.219
-56.833	-14.143
-56.198	-14.067
-55.563	-13.991
-54.927	-13.915
-54.292	-13.840
-53.656	-13.764
-53.021	-13.688
-52.385	-13.612
-52.005	-13.536
-51.898	-13.460
-51.791	-13.385
-51.684	-13.309
-51.577	-13.233
-51.470	-13.157
-51.363	-13.081
-51.256	-13.005
-51.148	-12.929
-51.041	-12.854
-50.934	-12.778
-50.813	-12.704
-50.677	-12.629
-50.541	-12.554
-50.406	-12.478
-50.270	-12.402
-50.134	-12.326
-49.277	-12.250
-48.418	-12.174
-47.560	-12.098
-46.701	-12.023
-45.843	-11.947
-44.984	-11.871
-44.126	-11.795
-43.267	-11.719
-42.934	-11.643
-42.771	-11.567
-42.607	-11.491
-42.444	-11.416
-42.280	-11.340
-42.117	-11.264
-41.953	-11.188
-41.789	-11.112
-41.626	-11.036
-41.462	-10.960
-41.340	-10.884
-41.305	-10.809
-41.271	-10.733
-41.237	-10.657
-41.203	-10.581
-41.168	-10.505
-40.976	-10.429
-40.361	-10.353
-39.747	-10.277
-39.132	-10.202
-38.517	-10.126
-37.903	-10.051
-37.288	-9.9749
-36.673	-9.8992
-36.058	-9.8236
-35.444	-9.7479
-34.829	-9.6723
-34.214	-9.5965
-33.687	-9.5208
-33.548	-9.4450
-33.410	-9.3692
-33.271	-9.2935
-33.133	-9.2177
-32.994	-9.1419
-32.855	-9.0662
-32.717	-8.9904
-32.604	-8.9146
-32.517	-8.8389
-32.430	-8.7631
-32.344	-8.6873
-32.257	-8.6116
-32.170	-8.5358
-31.821	-8.4600
-31.146	-8.3842
-30.471	-8.3085
-29.797	-8.2327
-29.035	-8.1569
-28.216	-8.0812
-27.398	-8.0054
-26.579	-7.9296
-25.760	-7.8539
-25.394	-7.7781
-25.268	-7.7023
-25.141	-7.6266
-25.015	-7.5508
-24.888	-7.4750
-24.762	-7.3992
-24.635	-7.3234
-24.509	-7.2476
-24.382	-7.1718
-24.256	-7.0960
-24.129	-7.0202
-24.003	-6.9444
-23.876	-6.8686
-23.750	-6.7928
-23.623	-6.7170
-23.497	-6.6411
-23.258	-6.5653
-22.472	-6.4895
-21.686	-6.4137
-20.900	-6.3379
-20.114	-6.2621
-19.328	-6.1863
-18.542	-6.1105
-17.756	-6.0347
-16.970	-5.9589
-16.185	-5.8831
-15.399	-5.8073
-15.041	-5.7315
-14.841	-5.6557
-14.641	-5.5798
-14.441	-5.5040
-14.241	-5.4282
-14.042	-5.3524
-13.842	-5.2766
-13.642	-5.2008
-13.442	-5.1250
-13.242	-5.0492
-13.042	-4.9734
-12.927	-4.8976
-12.842	-4.8218
-12.757	-4.7460
-12.671	-4.6702
-12.586	-4.5885
-12.501	-4.5118
-12.415	-4.4365
-11.880	-4.3612
-11.042	-4.2859
-10.204	-4.2107
-9.3663	-4.1354
-8.5283	-4.0601
-7.7599	-3.9849
-7.5967	-3.9096
-7.4335	-3.8343
-7.2703	-3.7588
-7.1071	-3.6830
-6.9439	-3.6071
-6.7807	-3.5313
-6.6175	-3.4555
-6.4544	-3.3796
-6.2912	-3.3038
-6.1280	-3.2279
-5.9648	-3.1521
-5.8013	-3.0762
-5.6164	-3.0004
-5.4315	-2.9245
-5.2467	-2.8487
-5.0618	-2.7728
-4.8769	-2.6970
-4.6921	-2.6211
-4.2235	-2.5453
-3.3646	-2.4694
-2.5057	-2.3936
-1.6467	-2.3177
-0.78780	-2.2419
0.071127	-2.1660
0.93006	-2.0902
1.2300	-2.0143
1.4132	-1.9385
1.5964	-1.8626
1.7795	-1.7868
1.9627	-1.7109
2.1458	-1.6351
2.3290	-1.5592
2.5121	-1.4834
2.6953	-1.4075
2.8784	-1.3317
3.0616	-1.2558
3.2259	-1.1800
3.3437	-1.1041
3.4615	-1.0283
3.5792	-0.95243
3.6970	-0.87658
3.8148	-0.80073
4.0832	-0.72489
4.8189	-0.64908
5.5545	-0.57328
6.2902	-0.49749
7.0258	-0.42170
7.7615	-0.34591
8.4972	-0.27012
9.2328	-0.19432
9.9685	-0.11853
10.414	-0.042741
10.507	0.033051
10.599	0.10884
10.692	0.18463
10.785	0.26043
10.878	0.33589
10.971	0.41193
11.064	0.48865
11.157	0.56395
11.250	0.63926
11.343	0.71457
11.436	0.78987
11.529	0.86518
11.775	0.94064
12.446	1.0165
13.117	1.0924
13.788	1.1683
14.459	1.2442
15.130	1.3200
15.676	1.3959
16.185	1.4718
16.695	1.5477
17.204	1.6235
17.713	1.6994
18.222	1.7753
18.427	1.8512
18.518	1.9271
18.609	2.0029
18.700	2.0788
18.791	2.1547
18.881	2.2306
18.972	2.3065
19.063	2.3823
19.154	2.4582
19.244	2.5341
19.335	2.6100
19.556	2.6859
20.343	2.7617
21.131	2.8376
21.918	2.9135
22.705	2.9894
23.493	3.0653
24.280	3.1411
25.068	3.2170
25.855	3.2929
26.074	3.3688
26.259	3.4446
26.444	3.5205
26.630	3.5964
26.815	3.6723
27.000	3.7481
27.186	3.8239
27.371	3.8997
27.557	3.9755
27.742	4.0513
27.927	4.1271
28.113	4.2029
28.298	4.2787
28.483	4.3545
28.722	4.4303
29.399	4.5061
30.075	4.5819
30.752	4.6577
31.428	4.7335
32.105	4.8093
32.781	4.8851
33.458	4.9609
34.134	5.0367
34.393	5.1125
34.587	5.1883
34.781	5.2641
34.975	5.3399
35.169	5.4157
35.363	5.4915
35.557	5.5673
35.752	5.6431
35.946	5.7189
36.140	5.7947
36.334	5.8705
36.887	5.9463
37.491	6.0221
38.095	6.0979
38.699	6.1737
39.303	6.2495
39.906	6.3253
40.510	6.4011
41.114	6.4769
41.690	6.5527
41.961	6.6285
42.232	6.7043
42.504	6.7801
42.775	6.8559
43.046	6.9317
43.317	7.0075
43.589	7.0833
43.860	7.1591
44.131	7.2349
44.403	7.3107
44.674	7.3865
44.945	7.4623
45.217	7.5381
45.488	7.6139
46.088	7.6897
46.771	7.7655
47.454	7.8413
48.137	7.9171
48.820	7.9929
49.503	8.0687
50.186	8.1445
50.557	8.2203
50.764	8.2961
50.970	8.3719
51.177	8.4462
51.384	8.5181
51.590	8.5910
51.797	8.6693
52.004	8.7475
52.210	8.8258
52.417	8.9020
52.624	8.9779
52.830	9.0538
53.037	9.1297
53.414	9.2055
53.983	9.2814
54.553	9.3573
55.123	9.4332
55.693	9.5091
56.262	9.5850
56.832	9.6609
57.402	9.7368
57.972	9.8126
58.541	9.8885
59.111	9.9644
59.681	10.040
60.251	10.116
60.588	10.192
60.877	10.268
61.167	10.344
61.457	10.420
61.746	10.496
62.036	10.571
62.325	10.647
62.615	10.723
62.904	10.799
63.194	10.875
63.484	10.951
63.773	11.027
64.233	11.103
64.752	11.179
65.271	11.254
65.790	11.330
66.309	11.406
66.828	11.482
67.347	11.558
67.866	11.633
68.385	11.709
68.904	11.785
69.423	11.861
69.942	11.936
70.461	12.012
70.980	12.088
71.400	12.163
71.701	12.239
72.003	12.315
72.304	12.391
72.606	12.466
72.907	12.542
73.209	12.618
73.511	12.693
73.812	12.769
74.114	12.845
74.419	12.920
74.999	12.996
75.578	13.072
76.157	13.148
76.737	13.223
77.316	13.299
77.895	13.375
78.475	13.450
79.054	13.526
79.634	13.602
80.173	13.678
80.435	13.753
80.696	13.829
80.957	13.905
81.218	13.980
81.480	14.056
81.741	14.132
82.002	14.208
82.263	14.283
82.525	14.359
82.786	14.435
83.328	14.511
84.000	14.587
84.671	14.662
85.343	14.738
86.015	14.814
86.686	14.890
87.389	14.966
88.405	15.042
89.421	15.117
89.776	15.193
90.051	15.269
90.327	15.345
90.602	15.421
90.877	15.496
91.153	15.572
91.428	15.648
91.703	15.724
91.979	15.800
92.254	15.875
92.529	15.951
92.804	16.027
93.080	16.103
93.355	16.179
93.630	16.255
93.906	16.330
94.326	16.406
94.957	16.482
95.587	16.558
96.218	16.634
96.848	16.709
97.479	16.785
98.110	16.861
98.740	16.937
99.365	17.013
99.960	17.088
100.56	17.164
101.15	17.240
101.75	17.316
102.27	17.392
102.53	17.468
102.78	17.543
103.04	17.619
103.30	17.695
103.56	17.771
103.82	17.847
104.08	17.922
104.34	17.998
104.60	18.074
104.85	18.150
105.11	18.226
105.44	18.302
106.19	18.377
106.94	18.453
107.69	18.529
108.44	18.604
109.19	18.680
109.94	18.755
110.69	18.831
111.44	18.906
112.19	18.982
112.95	19.058
113.70	19.134
114.45	19.209
115.20	19.285
115.73	19.361
115.94	19.437
116.14	19.513
116.35	19.589
116.55	19.665
116.76	19.741
116.96	19.816
117.17	19.892
117.37	19.968
117.58	20.044
117.78	20.120
117.99	20.196
118.66	20.272
119.42	20.348
120.17	20.423
120.92	20.499
121.67	20.575
122.42	20.651
123.18	20.727
123.93	20.803
124.68	20.879
125.43	20.955
126.18	21.030
126.94	21.106
127.69	21.182
128.44	21.258
128.82	21.334
128.91	21.409
129.00	21.485
129.09	21.561
129.18	21.637
129.28	21.713
129.37	21.789
129.46	21.864
129.55	21.940
129.64	22.016
130.20	22.092
130.96	22.168
131.73	22.243
132.50	22.319
133.26	22.395
134.03	22.471
134.80	22.547
135.57	22.623
136.33	22.698
137.10	22.774
137.87	22.850
138.63	22.926
139.40	23.002
140.17	23.077
140.94	23.153
141.70	23.229
142.47	23.305
143.19	23.381
143.41	23.456
143.63	23.532
143.86	23.608
144.08	23.684
144.31	23.760
144.53	23.836
144.76	23.911
144.98	23.987
145.21	24.063
145.72	24.139
146.33	24.215
146.94	24.290
147.54	24.366
148.15	24.442
148.85	24.518
149.80	24.594
150.75	24.670
151.70	24.745
152.65	24.821
153.59	24.897
154.54	24.973
155.43	25.049
155.83	25.124
156.24	25.200
156.64	25.276
157.05	25.352
157.45	25.428
157.86	25.504
158.26	25.579
158.67	25.655
159.10	25.731
159.57	25.807
160.04	25.882
160.51	25.958
160.98	26.034
161.45	26.109
161.92	26.185
162.39	26.261
163.30	26.336
164.46	26.412
165.62	26.487
166.78	26.563
167.94	26.639
169.11	26.714
170.24	26.790
170.75	26.866
171.27	26.941
171.78	27.017
172.29	27.093
172.81	27.168
173.32	27.244
173.83	27.320
174.34	27.396
174.86	27.472
175.14	27.547
175.33	27.623
175.52	27.699
175.71	27.775
175.89	27.851
176.08	27.927
176.27	28.003
176.46	28.079
177.44	28.154
178.41	28.230
179.39	28.306
180.37	28.382
181.35	28.458
182.32	28.534
183.30	28.610
184.54	28.685
185.81	28.761
187.09	28.837
188.36	28.913
189.64	28.989
190.23	29.065
190.76	29.141
191.30	29.217
191.83	29.292
192.36	29.368
192.89	29.444
193.42	29.520
193.95	29.596
194.48	29.672
195.01	29.748
195.33	29.824
195.66	29.899
195.99	29.975
196.32	30.051
196.65	30.127
196.98	30.203
197.30	30.279
198.17	30.355
199.10	30.430
200.04	30.506
200.97	30.582
201.90	30.658
203.57	30.734
205.28	30.809
206.99	30.885
207.88	30.961
208.31	31.037
208.74	31.112
209.17	31.188
209.60	31.264
210.03	31.340
210.46	31.415
210.88	31.491
211.31	31.567
211.74	31.643
212.17	31.719
212.60	31.794
213.03	31.870
213.46	31.946
213.89	32.022
214.52	32.097
215.72	32.173
216.93	32.249
218.13	32.325
219.34	32.400
220.55	32.476
221.75	32.552
222.96	32.628
224.17	32.703
225.37	32.779
226.58	32.855
227.78	32.931
228.99	33.007
230.20	33.082
231.40	33.158
232.40	33.234
233.12	33.310
233.84	33.386
234.56	33.461
235.28	33.537
236.00	33.613
236.72	33.689
237.43	33.764
238.15	33.840
238.87	33.916
240.22	33.992
242.14	34.068
244.06	34.143
245.98	34.219
247.90	34.295
249.81	34.371
251.73	34.446
253.65	34.522
255.57	34.598
257.49	34.674
259.41	34.750
261.48	34.825
263.70	34.901
265.92	34.977
268.13	35.053
270.35	35.128
272.56	35.204
274.78	35.280
277.00	35.356
279.21	35.432
281.43	35.507
283.64	35.583
285.86	35.659
287.83	35.735
289.51	35.811
291.19	35.886
292.87	35.962
294.55	36.038
296.23	36.114
297.36	36.190
298.47	36.266
299.57	36.341
300.68	36.417
301.78	36.493
302.89	36.569
304.62	36.645
307.45	36.720
310.29	36.796
313.12	36.872
315.95	36.947
318.78	37.023
321.94	37.099
325.82	37.174
329.69	37.250
333.57	37.326
337.44	37.401
341.31	37.477
342.70	37.553
343.55	37.629
344.41	37.704
345.26	37.780
346.11	37.856
348.57	37.931
351.25	38.007
353.93	38.083
356.62	38.158
359.30	38.234
361.98	38.310
364.66	38.386
367.34	38.461
370.02	38.537
372.71	38.613
378.76	38.688
384.86	38.764
390.96	38.839
397.06	38.915
403.16	38.991
409.26	39.066
415.51	39.142
421.99	39.217
428.46	39.293
434.94	39.368
441.42	39.444
447.90	39.520
454.37	39.595
460.85	39.671
467.33	39.746
473.80	39.822
480.28	39.898
486.76	39.973
493.24	40.014
463.91	39.931
423.93	39.854
401.82	39.784
386.64	39.714
371.46	39.639
356.27	39.563
341.09	39.488
326.46	39.412
320.01	39.336
313.56	39.260
307.12	39.184
300.67	39.109
294.22	39.033
287.77	38.957
281.33	38.881
274.88	38.806
268.43	38.730
264.90	38.654
262.50	38.578
260.09	38.502
257.69	38.427
255.28	38.351
252.88	38.275
250.47	38.199
248.07	38.124
245.66	38.048
243.26	37.972
240.85	37.896
238.45	37.820
236.04	37.745
233.64	37.669
231.23	37.593
229.09	37.517
227.45	37.442
225.82	37.366
224.18	37.290
222.54	37.214
220.91	37.138
219.27	37.063
217.64	36.987
216.00	36.911
214.68	36.835
213.63	36.760
212.58	36.684
211.52	36.608
210.47	36.532
209.42	36.457
208.36	36.381
207.31	36.305
206.26	36.229
205.20	36.153
204.15	36.078
203.10	36.002
202.05	35.926
200.99	35.850
199.94	35.775
198.89	35.699
197.85	35.623
197.05	35.547
196.25	35.471
195.44	35.396
194.64	35.320
193.84	35.244
193.04	35.168
192.24	35.093
191.44	35.017
190.64	34.941
189.83	34.865
189.03	34.789
188.23	34.714
187.43	34.638
186.63	34.562
185.83	34.486
185.03	34.411
184.22	34.335
183.42	34.259
182.62	34.183
181.82	34.107
181.13	34.032
180.48	33.956
179.83	33.880
179.18	33.804
178.53	33.728
177.88	33.653
177.23	33.577
176.59	33.501
175.94	33.425
175.29	33.349
174.64	33.273
173.99	33.197
173.34	33.121
172.69	33.045
172.04	32.969
171.39	32.893
170.74	32.818
170.09	32.742
169.45	32.666
168.80	32.590
168.15	32.514
167.50	32.438
166.85	32.362
166.21	32.287
165.64	32.211
165.07	32.135
164.49	32.059
163.92	31.983
163.35	31.907
162.78	31.831
162.21	31.755
161.64	31.680
161.07	31.604
160.49	31.528
159.92	31.452
159.35	31.376
158.78	31.300
158.21	31.224
157.64	31.148
157.07	31.073
156.50	30.997
155.92	30.921
155.35	30.845
154.78	30.769
154.21	30.693
153.64	30.617
153.07	30.541
152.50	30.466
151.93	30.390
151.35	30.314
150.78	30.238
150.21	30.162
149.64	30.086
149.07	30.010
148.50	29.935
147.93	29.859
147.36	29.783
146.84	29.707
146.32	29.631
145.80	29.556
145.28	29.480
144.75	29.404
144.23	29.328
143.71	29.253
143.19	29.177
142.67	29.101
142.15	29.025
141.63	28.949
141.10	28.874
140.58	28.798
140.06	28.722
139.54	28.646
139.02	28.571
138.50	28.495
137.98	28.419
137.45	28.343
136.93	28.267
136.41	28.192
135.89	28.116
135.37	28.040
134.85	27.964
134.33	27.888
133.80	27.813
133.28	27.737
132.76	27.661
132.24	27.585
131.72	27.510
131.20	27.434
130.68	27.358
130.15	27.282
129.63	27.206
129.11	27.131
128.59	27.055
128.07	26.979
127.55	26.903
127.03	26.827
126.50	26.752
125.98	26.676
125.46	26.600
124.94	26.524
124.42	26.449
123.90	26.373
123.37	26.297
122.85	26.221
122.33	26.145
121.81	26.070
121.29	25.994
120.77	25.918
120.25	25.842
119.72	25.767
119.20	25.691
118.68	25.615
118.16	25.539
117.64	25.463
117.12	25.388
116.61	25.312
116.13	25.236
115.65	25.160
115.16	25.085
114.68	25.009
114.20	24.933
113.72	24.857
113.24	24.781
112.76	24.706
112.27	24.630
111.79	24.554
111.31	24.478
110.83	24.403
110.35	24.327
109.87	24.251
109.38	24.175
108.90	24.099
108.42	24.024
107.94	23.948
107.46	23.873
106.97	23.797
106.49	23.721
106.01	23.646
105.53	23.570
105.05	23.494
104.57	23.419
104.08	23.343
103.60	23.267
103.12	23.191
102.64	23.115
102.16	23.039
101.68	22.963
101.19	22.888
100.71	22.812
100.23	22.736
99.748	22.660
99.267	22.584
98.785	22.508
98.303	22.432
97.821	22.356
97.340	22.280
96.858	22.202
96.376	22.126
95.907	22.049
95.452	21.973
94.997	21.896
94.541	21.820
94.086	21.744
93.631	21.668
93.176	21.592
92.720	21.516
92.265	21.441
91.810	21.365
91.355	21.289
90.899	21.213
90.444	21.138
89.989	21.062
89.534	20.986
89.078	20.910
88.623	20.834
88.168	20.759
87.713	20.683
87.257	20.607
86.802	20.531
86.347	20.456
85.892	20.380
85.436	20.304
84.981	20.228
84.526	20.152
84.071	20.077
83.615	20.001
83.160	19.925
82.705	19.849
82.250	19.774
81.794	19.698
81.339	19.622
80.884	19.546
80.429	19.470
79.973	19.395
79.518	19.319
79.063	19.243
78.608	19.167
78.152	19.092
77.697	19.016
77.242	18.940
76.787	18.864
76.331	18.788
75.876	18.713
75.421	18.637
74.966	18.561
74.510	18.485
74.055	18.410
73.600	18.334
73.145	18.258
72.689	18.182
72.234	18.106
71.779	18.031
71.324	17.955
70.868	17.879
70.413	17.803
70.021	17.728
69.638	17.652
69.254	17.576
68.871	17.500
68.487	17.424
68.104	17.349
67.720	17.273
67.329	17.197
66.904	17.121
66.478	17.046
66.053	16.970
65.628	16.894
65.202	16.819
64.777	16.743
64.352	16.668
63.926	16.592
63.501	16.517
63.076	16.441
62.650	16.365
62.225	16.290
61.800	16.214
61.374	16.138
60.949	16.062
60.524	15.987
60.098	15.911
59.673	15.835
59.248	15.759
58.823	15.683
58.397	15.608
57.972	15.532
57.547	15.457
57.121	15.382
56.696	15.306
56.271	15.231
55.845	15.155
55.420	15.079
54.995	15.003
54.569	14.927
54.144	14.851
53.719	14.775
53.293	14.699
52.868	14.623
52.443	14.547
52.018	14.471
51.592	14.395
51.167	14.319
50.742	14.243
50.316	14.167
49.891	14.091
49.466	14.015
49.040	13.939
48.615	13.863
48.190	13.787
47.764	13.711
47.339	13.635
46.914	13.559
46.488	13.483
46.063	13.407
45.638	13.331
45.212	13.256
44.787	13.181
44.362	13.105
43.937	13.030
43.511	12.954
43.086	12.879
42.661	12.803
42.235	12.727
41.810	12.652
41.385	12.576
40.959	12.500
40.534	12.424
40.109	12.348
39.683	12.273
39.258	12.197
38.833	12.121
38.407	12.045
37.982	11.969
