Load (N)	Extension (mm)
-5.4378	-1.1664
-5.5969	-1.1936
-5.7559	-1.2209
-5.9150	-1.2481
-6.0740	-1.2754
-6.2330	-1.3026
-6.3921	-1.3293
-6.5511	-1.3558
-6.7102	-1.3823
-6.8692	-1.4089
-7.0282	-1.4354
-7.1873	-1.4620
-7.3463	-1.4885
-7.5054	-1.5151
-7.6644	-1.5416
-7.8234	-1.5682
-7.9825	-1.5947
-8.1415	-1.6213
-8.3006	-1.6478
-8.4596	-1.6744
-8.6186	-1.7009
-8.7777	-1.7275
-8.9367	-1.7540
-9.0958	-1.7806
-9.2548	-1.8071
-9.4138	-1.8337
-9.5604	-1.8602
-9.6985	-1.8868
-9.8365	-1.9133
-9.9746	-1.9400
-10.113	-1.9669
-10.251	-1.9938
-10.389	-2.0206
-10.527	-2.0475
-10.665	-2.0744
-10.803	-2.1012
-10.941	-2.1281
-11.079	-2.1550
-11.217	-2.1819
-11.356	-2.2087
-11.494	-2.2356
-11.632	-2.2625
-11.770	-2.2893
-11.908	-2.3162
-12.046	-2.3431
-12.184	-2.3699
-12.322	-2.3968
-12.460	-2.4237
-12.598	-2.4505
-12.736	-2.4774
-12.874	-2.5043
-13.013	-2.5312
-13.151	-2.5580
-13.289	-2.5849
-13.427	-2.6118
-13.565	-2.6386
-13.703	-2.6655
-13.841	-2.6924
-13.979	-2.7192
-14.117	-2.7461
-14.255	-2.7730
-14.393	-2.7998
-14.532	-2.8267
-14.670	-2.8536
-14.808	-2.8805
-14.946	-2.9073
-15.084	-2.9342
-15.222	-2.9611
-15.360	-2.9879
-15.498	-3.0148
-15.636	-3.0417
-15.774	-3.0685
-15.912	-3.0954
-16.050	-3.1223
-16.189	-3.1492
-16.327	-3.1760
-16.465	-3.2028
-16.603	-3.2295
-16.741	-3.2562
-16.879	-3.2830
-17.017	-3.3097
-17.155	-3.3364
-17.293	-3.3631
-17.431	-3.3899
-17.569	-3.4166
-17.708	-3.4433
-17.846	-3.4700
-17.984	-3.4968
-18.122	-3.5235
-18.260	-3.5502
-18.398	-3.5769
-18.536	-3.6037
-18.674	-3.6304
-18.812	-3.6571
-18.950	-3.6838
-19.088	-3.7106
-19.226	-3.7373
-19.365	-3.7640
-19.503	-3.7907
-19.641	-3.8175
-19.779	-3.8442
-19.917	-3.8709
-20.055	-3.8976
-20.193	-3.9244
-20.331	-3.9511
-20.469	-3.9778
-20.607	-4.0045
-20.745	-4.0313
-20.884	-4.0580
-21.022	-4.0847
-21.160	-4.1114
-21.298	-4.1381
-21.436	-4.1649
-21.574	-4.1916
-21.712	-4.2183
-21.850	-4.2450
-21.988	-4.2718
-22.126	-4.2985
-22.264	-4.3252
-22.402	-4.3519
-22.541	-4.3786
-22.679	-4.4053
-22.817	-4.4320
-22.955	-4.4587
-23.093	-4.4854
-23.231	-4.5121
-23.369	-4.5388
-23.507	-4.5655
-23.645	-4.5922
-23.783	-4.6189
-23.921	-4.6456
-24.060	-4.6723
-24.198	-4.6990
-24.336	-4.7257
-24.474	-4.7524
-24.612	-4.7791
-24.750	-4.8058
-24.888	-4.8325
-25.026	-4.8592
-25.164	-4.8859
-25.302	-4.9126
-25.440	-4.9393
-25.578	-4.9660
-25.717	-4.9927
-25.855	-5.0194
-25.993	-5.0461
-26.131	-5.0728
-26.269	-5.0995
-26.407	-5.1262
-26.545	-5.1529
-26.683	-5.1796
-26.821	-5.2063
-26.959	-5.2330
-27.097	-5.2597
-27.236	-5.2864
-27.374	-5.3131
-27.512	-5.3398
-27.650	-5.3665
-27.788	-5.3932
-27.926	-5.4199
-28.064	-5.4466
-28.202	-5.4733
-28.340	-5.5000
-28.478	-5.5267
-28.616	-5.5534
-28.754	-5.5801
-28.893	-5.6068
-29.031	-5.6335
-29.169	-5.6602
-29.307	-5.6869
-29.445	-5.7136
-29.583	-5.7403
-29.721	-5.7670
-29.859	-5.7937
-29.997	-5.8204
-30.135	-5.8471
-30.273	-5.8738
-30.412	-5.9005
-30.550	-5.9272
-30.688	-5.9539
-30.826	-5.9806
-30.964	-6.0073
-31.102	-6.0340
-31.240	-6.0607
-31.378	-6.0874
-31.516	-6.1141
-31.654	-6.1408
-31.792	-6.1675
-31.931	-6.1942
-32.069	-6.2209
-32.207	-6.2476
-32.345	-6.2743
-32.483	-6.3010
-32.621	-6.3277
-32.759	-6.3544
-32.897	-6.3810
-33.035	-6.4077
-33.173	-6.4344
-33.311	-6.4611
-33.449	-6.4878
-33.588	-6.5145
-33.764	-6.5412
-33.943	-6.5679
-34.122	-6.5946
-34.300	-6.6213
-34.479	-6.6480
-34.657	-6.6747
-34.836	-6.7014
-35.014	-6.7281
-35.193	-6.7548
-35.371	-6.7815
-35.549	-6.8082
-35.700	-6.8349
-35.851	-6.8616
-36.002	-6.8883
-36.153	-6.9150
-36.304	-6.9417
-36.455	-6.9684
-36.606	-6.9951
-36.757	-7.0218
-36.908	-7.0485
-37.059	-7.0752
-37.210	-7.1019
-37.361	-7.1286
-37.512	-7.1553
-37.662	-7.1820
-37.813	-7.2087
-37.964	-7.2354
-38.115	-7.2622
-38.266	-7.2889
-38.417	-7.3157
-38.568	-7.3424
-38.719	-7.3692
-38.870	-7.3959
-39.021	-7.4227
-39.172	-7.4494
-39.323	-7.4761
-39.474	-7.5029
-39.625	-7.5296
-39.776	-7.5564
-39.927	-7.5831
-40.078	-7.6099
-40.229	-7.6366
-40.380	-7.6634
-40.531	-7.6901
-40.682	-7.7169
-40.833	-7.7436
-40.984	-7.7704
-41.135	-7.7971
-41.286	-7.8239
-41.437	-7.8506
-41.588	-7.8773
-41.739	-7.9041
-41.890	-7.9308
-42.041	-7.9576
-42.192	-7.9843
-42.343	-8.0111
-42.494	-8.0378
-42.645	-8.0646
-42.796	-8.0913
-42.947	-8.1181
-43.098	-8.1448
-43.249	-8.1716
-43.400	-8.1983
-43.551	-8.2250
-43.702	-8.2518
-43.853	-8.2785
-44.004	-8.3053
-44.154	-8.3320
-44.305	-8.3588
-44.456	-8.3855
-44.607	-8.4123
-44.758	-8.4390
-44.909	-8.4658
-45.060	-8.4925
-45.211	-8.5193
-45.362	-8.5460
-45.513	-8.5727
-45.664	-8.5995
-45.815	-8.6262
-45.966	-8.6530
-46.117	-8.6797
-46.268	-8.7065
-46.419	-8.7332
-46.570	-8.7600
-46.721	-8.7867
-46.872	-8.8135
-47.023	-8.8402
-47.174	-8.8670
-47.325	-8.8937
-47.476	-8.9205
-47.627	-8.9472
-47.778	-8.9739
-47.929	-9.0007
-48.080	-9.0274
-48.231	-9.0542
-48.382	-9.0809
-48.533	-9.1077
-48.684	-9.1344
-48.835	-9.1612
-48.986	-9.1879
-49.137	-9.2147
-49.288	-9.2414
-49.439	-9.2682
-49.590	-9.2949
-49.741	-9.3216
-49.892	-9.3484
-50.043	-9.3751
-50.194	-9.4019
-50.345	-9.4286
-50.496	-9.4554
-50.647	-9.4821
-50.797	-9.5089
-50.948	-9.5356
-51.099	-9.5624
-51.250	-9.5891
-51.401	-9.6159
-51.552	-9.6426
-51.703	-9.6695
-51.854	-9.6964
-52.005	-9.7233
-52.156	-9.7502
-52.307	-9.7771
-52.458	-9.8039
-52.609	-9.8308
-52.760	-9.8577
-52.911	-9.8846
-53.062	-9.9115
-53.213	-9.9384
-53.364	-9.9653
-53.515	-9.9922
-53.666	-10.019
-53.817	-10.026
-53.128	-10.026
-51.273	-10.019
-48.306	-10.012
-46.132	-10.007
-46.230	-10.008
-46.329	-10.008
-46.427	-10.008
-46.526	-10.009
-46.624	-10.009
-46.723	-10.009
-46.821	-10.010
-46.784	-10.001
-46.613	-9.9833
-46.124	-9.9583
-45.616	-9.9328
-45.108	-9.9074
-44.600	-9.8820
-44.093	-9.8566
-43.585	-9.8311
-43.347	-9.8057
-43.220	-9.7803
-43.093	-9.7548
-42.967	-9.7294
-42.840	-9.7040
-42.713	-9.6785
-42.587	-9.6531
-42.460	-9.6277
-42.333	-9.6023
-42.207	-9.5768
-42.080	-9.5514
-41.953	-9.5260
-41.827	-9.5005
-41.700	-9.4751
-41.573	-9.4488
-41.447	-9.4221
-41.320	-9.3953
-41.193	-9.3686
-41.067	-9.3419
-40.940	-9.3151
-40.813	-9.2884
-40.686	-9.2617
-40.560	-9.2349
-40.433	-9.2082
-40.306	-9.1815
-40.180	-9.1548
-40.053	-9.1280
-39.926	-9.1013
-39.800	-9.0746
-39.673	-9.0478
-39.546	-9.0211
-39.420	-8.9944
-39.293	-8.9676
-39.166	-8.9409
-39.040	-8.9142
-38.913	-8.8874
-38.786	-8.8607
-38.660	-8.8340
-38.533	-8.8072
-38.406	-8.7805
-38.279	-8.7538
-38.153	-8.7270
-38.026	-8.7003
-37.899	-8.6736
-37.773	-8.6469
-37.646	-8.6201
-37.519	-8.5934
-37.393	-8.5667
-37.266	-8.5399
-37.139	-8.5132
-37.013	-8.4865
-36.886	-8.4597
-36.759	-8.4330
-36.633	-8.4063
-36.506	-8.3795
-36.379	-8.3528
-36.253	-8.3261
-36.126	-8.2993
-35.999	-8.2726
-35.873	-8.2459
-35.746	-8.2191
-35.619	-8.1924
-35.492	-8.1657
-35.366	-8.1390
-35.239	-8.1122
-35.112	-8.0855
-34.986	-8.0588
-34.859	-8.0320
-34.732	-8.0053
-34.606	-7.9786
-34.479	-7.9518
-34.352	-7.9251
-34.226	-7.8984
-34.099	-7.8716
-33.972	-7.8449
-33.846	-7.8182
-33.719	-7.7914
-33.592	-7.7647
-33.466	-7.7380
-33.339	-7.7112
-33.212	-7.6845
-33.085	-7.6578
-32.959	-7.6311
-32.832	-7.6043
-32.705	-7.5776
-32.579	-7.5509
-32.452	-7.5241
-32.325	-7.4974
-32.199	-7.4707
-32.072	-7.4439
-31.945	-7.4172
-31.819	-7.3905
-31.692	-7.3637
-31.567	-7.3370
-31.454	-7.3103
-31.342	-7.2835
-31.229	-7.2568
-31.116	-7.2301
-31.003	-7.2033
-30.890	-7.1766
-30.777	-7.1499
-30.664	-7.1232
-30.551	-7.0964
-30.438	-7.0697
-30.325	-7.0430
-30.212	-7.0162
-30.099	-6.9895
-29.986	-6.9628
-29.874	-6.9360
-29.761	-6.9093
-29.648	-6.8826
-29.535	-6.8558
-29.422	-6.8291
-29.309	-6.8024
-29.196	-6.7756
-29.083	-6.7489
-28.970	-6.7222
-28.857	-6.6954
-28.744	-6.6687
-28.631	-6.6420
-28.518	-6.6153
-28.406	-6.5885
-28.293	-6.5618
-28.180	-6.5351
-28.067	-6.5083
-27.954	-6.4816
-27.841	-6.4549
-27.728	-6.4281
-27.606	-6.4014
-27.482	-6.3747
-27.358	-6.3479
-27.234	-6.3212
-27.110	-6.2945
-26.987	-6.2677
-26.863	-6.2410
-26.739	-6.2143
-26.615	-6.1875
-26.491	-6.1608
-26.367	-6.1341
-26.243	-6.1074
-26.120	-6.0806
-25.996	-6.0539
-25.872	-6.0272
-25.748	-6.0004
-25.624	-5.9737
-25.500	-5.9470
-25.376	-5.9202
-25.253	-5.8935
-25.129	-5.8668
-25.005	-5.8400
-24.881	-5.8133
-24.757	-5.7866
-24.633	-5.7598
-24.509	-5.7331
-24.386	-5.7064
-24.262	-5.6796
-24.138	-5.6529
-24.014	-5.6262
-23.890	-5.5995
-23.766	-5.5727
-23.642	-5.5460
-23.519	-5.5193
-23.395	-5.4925
-23.271	-5.4658
-23.147	-5.4391
-23.023	-5.4123
-22.899	-5.3856
-22.775	-5.3589
-22.652	-5.3321
-22.528	-5.3054
-22.404	-5.2787
-22.280	-5.2519
-22.156	-5.2252
-22.032	-5.1985
-21.908	-5.1717
-21.785	-5.1450
-21.661	-5.1183
-21.537	-5.0916
-21.413	-5.0648
-21.289	-5.0381
-21.165	-5.0114
-21.041	-4.9846
-20.918	-4.9579
-20.794	-4.9312
-20.670	-4.9044
-20.546	-4.8777
-20.422	-4.8510
-20.298	-4.8242
-20.174	-4.7975
-20.050	-4.7708
-19.927	-4.7440
-19.803	-4.7173
-19.679	-4.6906
-19.555	-4.6638
-19.431	-4.6371
-19.307	-4.6104
-19.183	-4.5837
-19.060	-4.5569
-18.926	-4.5302
-18.787	-4.5035
-18.649	-4.4767
-18.510	-4.4500
-18.372	-4.4233
-18.233	-4.3965
-18.094	-4.3698
-17.956	-4.3431
-17.817	-4.3163
-17.679	-4.2896
-17.540	-4.2629
-17.402	-4.2361
-17.263	-4.2094
-17.125	-4.1827
-16.986	-4.1560
-16.847	-4.1292
-16.709	-4.1025
-16.570	-4.0758
-16.432	-4.0490
-16.293	-4.0223
-16.155	-3.9956
-16.016	-3.9688
-15.878	-3.9421
-15.739	-3.9154
-15.601	-3.8886
-15.462	-3.8619
-15.323	-3.8352
-15.185	-3.8084
-15.046	-3.7817
-14.908	-3.7550
-14.769	-3.7282
-14.631	-3.7015
-14.492	-3.6748
-14.354	-3.6481
-14.215	-3.6213
-14.076	-3.5946
-13.938	-3.5679
-13.799	-3.5411
-13.661	-3.5144
-13.522	-3.4877
-13.384	-3.4609
-13.245	-3.4342
-13.107	-3.4075
-12.968	-3.3807
-12.829	-3.3540
-12.691	-3.3273
-12.552	-3.3005
-12.414	-3.2738
-12.275	-3.2471
-12.137	-3.2203
-12.012	-3.1936
-11.892	-3.1669
-11.772	-3.1402
-11.651	-3.1134
-11.531	-3.0867
-11.411	-3.0600
-11.290	-3.0332
-11.170	-3.0065
-11.050	-2.9798
-10.930	-2.9530
-10.809	-2.9263
-10.689	-2.8996
-10.569	-2.8728
-10.448	-2.8461
-10.328	-2.8194
-10.208	-2.7926
-10.087	-2.7659
-9.9670	-2.7392
-9.8466	-2.7124
-9.7263	-2.6857
-9.6060	-2.6590
-9.4857	-2.6323
-9.3654	-2.6055
-9.2451	-2.5788
-9.1247	-2.5521
-9.0044	-2.5253
-8.8841	-2.4986
-8.7638	-2.4719
-8.6435	-2.4451
-8.5231	-2.4184
-8.4028	-2.3917
-8.2825	-2.3649
-8.1618	-2.3382
-8.0314	-2.3115
-7.9010	-2.2847
-7.7706	-2.2580
-7.6402	-2.2313
-7.5098	-2.2045
-7.3794	-2.1778
-7.2489	-2.1511
-7.1185	-2.1244
-6.9881	-2.0976
-6.8577	-2.0709
-6.7273	-2.0442
-6.5969	-2.0174
-6.4665	-1.9907
-6.3361	-1.9640
-6.2057	-1.9373
-6.0753	-1.9106
-5.9448	-1.8839
-5.8144	-1.8572
-5.6797	-1.8305
-5.5360	-1.8037
-5.3923	-1.7770
-5.2486	-1.7503
-5.1049	-1.7236
-4.9612	-1.6969
-4.8175	-1.6702
-4.6738	-1.6435
-4.5300	-1.6168
-4.3863	-1.5900
-4.2426	-1.5633
-4.0989	-1.5366
-3.9552	-1.5099
-3.8115	-1.4832
-3.6678	-1.4565
-3.5241	-1.4298
-3.3804	-1.4031
-3.2367	-1.3763
-3.0930	-1.3496
-2.9493	-1.3229
-2.8055	-1.2962
-2.6618	-1.2695
-2.5181	-1.2428
-2.3744	-1.2161
-2.2307	-1.1893
-2.0870	-1.1626
-1.9433	-1.1359
-1.7996	-1.1092
-1.6559	-1.0825
-1.5122	-1.0558
-1.3685	-1.0291
-1.2248	-1.0024
-1.0811	-0.97564
-0.93735	-0.94893
-0.79364	-0.92222
-0.64993	-0.89550
-0.50622	-0.86879
-0.36252	-0.84208
-0.23419	-0.81537
-0.10753	-0.78865
0.019131	-0.76194
0.14579	-0.73523
0.27245	-0.70851
0.39912	-0.68180
0.52578	-0.65508
0.65244	-0.62835
0.77910	-0.60162
0.90576	-0.57489
1.0324	-0.54816
1.1591	-0.52143
1.2858	-0.49470
1.4124	-0.46797
1.5391	-0.44124
1.6657	-0.41451
1.7924	-0.38778
1.9191	-0.36105
2.0457	-0.33432
2.1724	-0.30760
2.2990	-0.28087
2.4257	-0.25414
2.5524	-0.22741
2.6790	-0.20068
2.8057	-0.17395
2.9324	-0.14722
3.0590	-0.12049
3.1857	-0.093760
3.3123	-0.067031
3.4390	-0.040301
3.5657	-0.013572
3.6923	0.013157
3.8190	0.039887
3.9457	0.066616
4.0723	0.093345
4.1990	0.12007
4.3256	0.14680
4.4523	0.17353
4.5790	0.20026
4.7056	0.22699
4.8323	0.25372
4.9589	0.28045
5.1030	0.30718
5.2513	0.33391
5.3997	0.36064
5.5480	0.38737
5.6963	0.41410
5.8447	0.44083
5.9930	0.46756
6.1413	0.49429
6.2897	0.52102
6.4380	0.54775
6.5863	0.57447
6.7347	0.60120
6.8830	0.62793
7.0314	0.65466
7.1797	0.68139
7.3280	0.70812
7.4764	0.73485
7.6247	0.76158
7.7730	0.78831
7.9214	0.81504
8.0697	0.84177
8.2180	0.86850
8.3664	0.89523
8.5147	0.92196
8.6631	0.94869
8.8114	0.97542
8.9597	1.0021
9.1081	1.0289
9.2564	1.0556
9.4047	1.0823
9.5531	1.1091
9.7014	1.1358
9.8497	1.1625
9.9981	1.1893
10.146	1.2160
10.295	1.2427
10.443	1.2694
10.591	1.2962
10.740	1.3229
10.888	1.3496
11.036	1.3763
11.185	1.4031
11.329	1.4298
11.471	1.4565
11.613	1.4832
11.754	1.5099
11.896	1.5366
12.038	1.5633
12.180	1.5900
12.322	1.6167
12.464	1.6434
12.606	1.6701
12.748	1.6968
12.890	1.7235
13.032	1.7502
13.174	1.7769
13.316	1.8036
13.458	1.8303
13.600	1.8570
13.742	1.8837
13.884	1.9104
14.026	1.9371
14.168	1.9638
14.310	1.9905
14.451	2.0172
14.593	2.0439
14.735	2.0706
14.877	2.0973
15.019	2.1240
15.161	2.1507
15.303	2.1774
15.445	2.2041
15.587	2.2308
15.729	2.2575
15.871	2.2842
16.013	2.3109
16.155	2.3376
16.297	2.3643
16.439	2.3910
16.581	2.4177
16.723	2.4445
16.865	2.4712
17.006	2.4979
17.148	2.5246
17.290	2.5513
17.433	2.5780
17.584	2.6047
17.736	2.6314
17.888	2.6581
18.039	2.6848
18.191	2.7115
18.343	2.7382
18.494	2.7649
18.646	2.7916
18.798	2.8183
18.949	2.8450
19.101	2.8717
19.253	2.8984
19.404	2.9251
19.556	2.9518
19.708	2.9785
19.860	3.0052
20.011	3.0319
20.163	3.0586
20.315	3.0853
20.466	3.1120
20.618	3.1387
20.770	3.1654
20.921	3.1921
21.073	3.2188
21.225	3.2455
21.376	3.2722
21.528	3.2989
21.680	3.3256
21.816	3.3523
21.952	3.3790
22.088	3.4057
22.224	3.4324
22.361	3.4591
22.497	3.4859
22.633	3.5126
22.769	3.5393
22.905	3.5660
23.041	3.5927
23.177	3.6194
23.313	3.6461
23.449	3.6728
23.585	3.6995
23.722	3.7262
23.858	3.7529
23.994	3.7796
24.130	3.8063
24.266	3.8330
24.402	3.8597
24.538	3.8864
24.674	3.9131
24.810	3.9398
24.946	3.9665
25.083	3.9932
25.219	4.0199
25.355	4.0466
25.491	4.0733
25.627	4.1000
25.763	4.1267
25.899	4.1534
26.035	4.1804
26.171	4.2074
26.307	4.2345
26.444	4.2615
26.580	4.2885
26.716	4.3156
26.852	4.3424
26.988	4.3692
27.124	4.3959
27.260	4.4227
27.396	4.4494
27.532	4.4761
27.668	4.5029
27.805	4.5296
27.941	4.5563
28.077	4.5831
28.213	4.6098
28.349	4.6365
28.485	4.6633
28.621	4.6900
28.757	4.7167
28.893	4.7435
29.029	4.7702
29.166	4.7969
29.302	4.8237
29.438	4.8504
29.574	4.8771
29.710	4.9039
29.846	4.9306
29.982	4.9574
30.118	4.9841
30.254	5.0108
30.390	5.0376
30.527	5.0643
30.663	5.0910
30.799	5.1178
30.935	5.1445
31.071	5.1712
31.207	5.1980
31.343	5.2247
31.479	5.2514
31.615	5.2782
31.751	5.3049
31.888	5.3316
32.024	5.3584
32.160	5.3851
32.296	5.4118
32.423	5.4386
32.550	5.4653
32.676	5.4921
32.803	5.5188
32.930	5.5455
33.057	5.5723
33.184	5.5990
33.311	5.6257
33.438	5.6525
33.565	5.6792
33.691	5.7059
33.818	5.7327
33.945	5.7594
34.072	5.7861
34.199	5.8129
34.326	5.8396
34.453	5.8663
34.580	5.8931
34.707	5.9198
34.833	5.9465
34.960	5.9733
35.087	6.0000
35.214	6.0268
35.341	6.0535
35.468	6.0802
35.595	6.1070
35.722	6.1337
35.849	6.1604
35.975	6.1872
36.102	6.2139
36.229	6.2406
36.356	6.2674
36.483	6.2941
36.610	6.3208
36.737	6.3476
36.864	6.3743
36.991	6.4010
37.117	6.4278
37.244	6.4545
37.371	6.4812
37.498	6.5080
37.625	6.5347
37.746	6.5614
37.866	6.5882
37.985	6.6149
38.105	6.6417
38.225	6.6684
38.345	6.6951
38.465	6.7219
38.585	6.7484
38.705	6.7734
38.825	6.7984
38.945	6.8234
39.065	6.8501
39.185	6.8769
39.305	6.9036
39.425	6.9303
39.545	6.9571
39.665	6.9838
39.785	7.0106
39.904	7.0373
40.024	7.0640
40.144	7.0908
40.264	7.1175
40.384	7.1442
40.504	7.1710
40.624	7.1977
40.744	7.2245
40.864	7.2502
40.984	7.2746
41.104	7.2949
41.257	7.3187
41.494	7.3531
41.732	7.3875
41.969	7.4205
42.206	7.4467
42.444	7.4728
42.681	7.4989
42.918	7.5250
43.156	7.5511
43.393	7.5772
43.630	7.6033
43.868	7.6294
44.105	7.6555
44.342	7.6816
44.580	7.7077
44.817	7.7338
44.957	7.7599
45.052	7.7860
45.148	7.8121
45.244	7.8382
45.339	7.8643
45.435	7.8904
45.531	7.9165
45.626	7.9426
45.722	7.9687
45.818	7.9950
45.913	8.0218
46.009	8.0486
46.105	8.0754
46.200	8.1022
46.296	8.1290
46.392	8.1558
46.488	8.1826
46.583	8.2094
46.679	8.2362
46.775	8.2629
46.870	8.2897
46.966	8.3165
47.062	8.3433
47.157	8.3701
47.253	8.3969
47.349	8.4237
47.444	8.4505
47.540	8.4773
47.636	8.5041
47.731	8.5309
47.827	8.5576
47.923	8.5844
48.018	8.6112
48.114	8.6380
48.210	8.6648
48.305	8.6916
48.401	8.7184
48.497	8.7452
48.592	8.7720
48.688	8.7988
48.795	8.8256
48.968	8.8524
49.141	8.8791
49.314	8.9059
49.487	8.9327
49.660	8.9595
49.833	8.9863
50.006	9.0131
50.179	9.0399
50.352	9.0667
50.525	9.0935
50.698	9.1203
50.871	9.1471
51.044	9.1738
51.217	9.2006
51.390	9.2274
51.563	9.2542
51.736	9.2810
51.909	9.3078
52.082	9.3346
52.255	9.3614
52.428	9.3882
52.601	9.4150
52.774	9.4418
52.947	9.4685
53.120	9.4953
53.293	9.5221
53.466	9.5489
53.639	9.5757
53.812	9.6025
53.985	9.6293
54.158	9.6561
54.331	9.6829
54.504	9.7097
54.677	9.7365
54.850	9.7632
54.980	9.7900
55.004	9.8168
55.028	9.8436
55.052	9.8704
55.076	9.8972
55.100	9.9240
55.124	9.9508
55.148	9.9776
55.172	10.000
55.195	10.019
55.219	10.004
54.398	9.9807
52.141	9.9474
51.457	9.9141
51.138	9.8830
50.820	9.8581
50.502	9.8332
50.184	9.8084
49.866	9.7835
49.548	9.7586
49.230	9.7338
48.912	9.7089
48.594	9.6840
48.276	9.6592
47.958	9.6343
47.640	9.6094
47.322	9.5845
47.140	9.5597
46.998	9.5344
46.855	9.5077
46.712	9.4810
46.569	9.4543
46.427	9.4275
46.284	9.4008
46.141	9.3741
45.999	9.3474
45.856	9.3207
45.713	9.2940
45.570	9.2673
45.428	9.2406
45.285	9.2138
45.142	9.1871
45.000	9.1604
44.857	9.1337
44.714	9.1070
44.571	9.0803
44.429	9.0536
44.286	9.0268
44.143	9.0001
44.001	8.9734
43.858	8.9467
43.715	8.9200
43.572	8.8933
43.430	8.8666
43.287	8.8398
43.144	8.8131
43.002	8.7864
42.859	8.7597
42.716	8.7330
42.573	8.7063
42.431	8.6796
42.288	8.6528
42.145	8.6261
42.003	8.5994
41.860	8.5727
41.717	8.5460
41.574	8.5193
41.432	8.4926
41.289	8.4659
41.146	8.4391
41.004	8.4124
40.861	8.3857
40.718	8.3590
40.575	8.3323
40.433	8.3056
40.290	8.2789
40.147	8.2521
40.005	8.2254
39.862	8.1987
39.719	8.1720
39.576	8.1453
39.434	8.1186
39.291	8.0919
39.148	8.0651
39.005	8.0384
38.863	8.0117
38.720	7.9850
38.577	7.9583
38.435	7.9316
38.292	7.9049
38.149	7.8782
38.006	7.8514
37.864	7.8247
37.721	7.7980
37.578	7.7713
37.436	7.7446
37.293	7.7179
37.150	7.6912
37.007	7.6644
36.865	7.6377
36.722	7.6110
36.579	7.5843
36.437	7.5576
36.294	7.5309
36.151	7.5042
36.008	7.4774
35.866	7.4507
35.723	7.4240
35.580	7.3973
35.438	7.3706
35.295	7.3439
35.152	7.3172
35.009	7.2904
34.867	7.2637
