Load (N)	Extension (mm)
-16.844	-2.2668
-17.007	-2.2931
-17.170	-2.3194
-17.334	-2.3457
-17.497	-2.3721
-17.660	-2.3984
-17.824	-2.4247
-17.987	-2.4510
-18.150	-2.4773
-18.314	-2.5035
-18.477	-2.5295
-18.640	-2.5555
-18.804	-2.5815
-18.967	-2.6075
-19.130	-2.6335
-19.294	-2.6595
-19.457	-2.6857
-19.621	-2.7118
-19.784	-2.7380
-19.947	-2.7641
-20.111	-2.7902
-20.274	-2.8164
-20.437	-2.8425
-20.601	-2.8687
-20.764	-2.8948
-20.927	-2.9210
-21.091	-2.9471
-21.254	-2.9733
-21.417	-2.9994
-21.581	-3.0255
-21.732	-3.0517
-21.882	-3.0778
-22.033	-3.1040
-22.183	-3.1301
-22.334	-3.1563
-22.484	-3.1824
-22.634	-3.2086
-22.785	-3.2347
-22.935	-3.2609
-23.086	-3.2872
-23.236	-3.3134
-23.387	-3.3396
-23.537	-3.3658
-23.687	-3.3921
-23.838	-3.4183
-23.988	-3.4445
-24.139	-3.4707
-24.289	-3.4970
-24.439	-3.5232
-24.590	-3.5494
-24.740	-3.5757
-24.891	-3.6019
-25.041	-3.6281
-25.192	-3.6543
-25.342	-3.6806
-25.492	-3.7068
-25.643	-3.7330
-25.793	-3.7592
-25.944	-3.7855
-26.094	-3.8117
-26.244	-3.8379
-26.395	-3.8642
-26.545	-3.8904
-26.696	-3.9166
-26.846	-3.9428
-26.997	-3.9691
-27.147	-3.9953
-27.297	-4.0215
-27.448	-4.0477
-27.598	-4.0740
-27.749	-4.1002
-27.899	-4.1264
-28.049	-4.1526
-28.200	-4.1789
-28.350	-4.2051
-28.501	-4.2313
-28.651	-4.2576
-28.802	-4.2838
-28.952	-4.3100
-29.102	-4.3362
-29.253	-4.3625
-29.403	-4.3887
-29.554	-4.4149
-29.704	-4.4411
-29.854	-4.4674
-30.005	-4.4936
-30.155	-4.5198
-30.306	-4.5461
-30.456	-4.5723
-30.607	-4.5985
-30.757	-4.6247
-30.907	-4.6510
-31.058	-4.6772
-31.208	-4.7034
-31.359	-4.7296
-31.509	-4.7559
-31.659	-4.7821
-31.810	-4.8083
-31.960	-4.8345
-32.111	-4.8608
-32.261	-4.8870
-32.412	-4.9132
-32.562	-4.9394
-32.712	-4.9656
-32.863	-4.9917
-33.013	-5.0179
-33.164	-5.0441
-33.314	-5.0703
-33.464	-5.0964
-33.586	-5.1226
-33.655	-5.1488
-33.724	-5.1750
-33.793	-5.2011
-33.862	-5.2273
-33.931	-5.2535
-34.000	-5.2797
-34.069	-5.3058
-34.169	-5.3320
-34.317	-5.3582
-34.465	-5.3844
-34.613	-5.4105
-34.760	-5.4367
-34.908	-5.4629
-35.056	-5.4891
-35.204	-5.5152
-35.351	-5.5414
-35.499	-5.5676
-35.647	-5.5938
-35.795	-5.6199
-35.942	-5.6461
-36.090	-5.6723
-36.238	-5.6985
-36.385	-5.7246
-36.533	-5.7508
-36.681	-5.7770
-36.829	-5.8032
-36.976	-5.8293
-37.124	-5.8555
-37.272	-5.8817
-37.420	-5.9079
-37.567	-5.9340
-37.715	-5.9602
-37.863	-5.9864
-38.011	-6.0126
-38.158	-6.0387
-38.306	-6.0649
-38.454	-6.0911
-38.602	-6.1173
-38.749	-6.1434
-38.897	-6.1696
-39.045	-6.1958
-39.193	-6.2220
-39.340	-6.2481
-39.488	-6.2743
-39.636	-6.3005
-39.783	-6.3267
-39.931	-6.3528
-40.079	-6.3790
-40.227	-6.4052
-40.374	-6.4314
-40.522	-6.4575
-40.670	-6.4837
-40.818	-6.5099
-40.965	-6.5361
-41.113	-6.5622
-41.261	-6.5884
-41.409	-6.6146
-41.556	-6.6408
-41.704	-6.6669
-41.852	-6.6931
-42.000	-6.7193
-42.147	-6.7455
-42.295	-6.7716
-42.443	-6.7978
-42.591	-6.8240
-42.738	-6.8502
-42.886	-6.8763
-43.034	-6.9025
-43.181	-6.9287
-43.329	-6.9549
-43.477	-6.9810
-43.625	-7.0072
-43.772	-7.0334
-43.920	-7.0596
-44.068	-7.0857
-44.216	-7.1119
-44.363	-7.1381
-44.510	-7.1643
-44.656	-7.1904
-44.802	-7.2166
-44.948	-7.2428
-45.094	-7.2690
-45.240	-7.2951
-45.386	-7.3213
-45.532	-7.3475
-45.678	-7.3737
-45.824	-7.3998
-45.970	-7.4260
-46.116	-7.4522
-46.262	-7.4784
-46.408	-7.5045
-46.554	-7.5307
-46.700	-7.5569
-46.846	-7.5831
-46.992	-7.6092
-47.138	-7.6354
-47.284	-7.6616
-47.430	-7.6878
-47.576	-7.7139
-47.722	-7.7401
-47.868	-7.7663
-48.014	-7.7925
-48.159	-7.8186
-48.305	-7.8448
-48.451	-7.8710
-48.597	-7.8972
-48.743	-7.9233
-48.889	-7.9495
-49.035	-7.9757
-49.181	-8.0019
-49.327	-8.0280
-49.473	-8.0542
-49.619	-8.0804
-49.765	-8.1066
-49.911	-8.1327
-50.057	-8.1589
-50.203	-8.1851
-50.349	-8.2113
-50.495	-8.2374
-50.641	-8.2636
-50.787	-8.2898
-50.933	-8.3160
-51.079	-8.3421
-51.225	-8.3683
-51.371	-8.3945
-51.517	-8.4207
-51.663	-8.4468
-51.809	-8.4730
-51.954	-8.4992
-52.100	-8.5254
-52.246	-8.5515
-52.392	-8.5777
-52.538	-8.6039
-52.684	-8.6301
-52.830	-8.6562
-52.976	-8.6824
-53.122	-8.7086
-53.268	-8.7348
-53.414	-8.7609
-53.560	-8.7871
-53.706	-8.8133
-53.852	-8.8395
-53.998	-8.8656
-54.144	-8.8918
-54.290	-8.9180
-54.436	-8.9442
-54.582	-8.9703
-54.728	-8.9965
-54.874	-9.0227
-55.020	-9.0489
-55.166	-9.0750
-55.312	-9.1012
-55.458	-9.1274
-55.604	-9.1536
-55.749	-9.1797
-55.895	-9.2059
-56.041	-9.2321
-56.187	-9.2583
-56.333	-9.2844
-56.479	-9.3106
-56.625	-9.3368
-56.771	-9.3630
-56.917	-9.3891
-57.063	-9.4153
-57.209	-9.4415
-57.355	-9.4677
-57.502	-9.4938
-57.650	-9.5200
-57.799	-9.5462
-57.947	-9.5724
-58.096	-9.5985
-58.244	-9.6247
-58.393	-9.6509
-58.542	-9.6771
-58.690	-9.7032
-58.839	-9.7294
-58.987	-9.7556
-59.136	-9.7818
-59.284	-9.8079
-59.433	-9.8341
-59.581	-9.8603
-59.730	-9.8856
-59.879	-9.9109
-60.027	-9.9361
-60.176	-9.9613
-60.324	-9.9864
-60.473	-10.010
-60.621	-10.024
-60.770	-10.030
-58.768	-10.020
-57.405	-10.012
-57.344	-10.007
-57.282	-10.007
-57.221	-10.007
-57.160	-10.007
-57.098	-10.008
-57.037	-10.008
-56.976	-10.009
-56.915	-10.009
-56.853	-10.009
-56.792	-9.9984
-55.553	-9.9825
-50.188	-9.9588
-48.207	-9.9351
-48.000	-9.9114
-42.711	-9.8877
-39.723	-9.8640
-39.579	-9.8402
-39.434	-9.8165
-39.289	-9.7928
-39.144	-9.7691
-39.000	-9.7454
-38.855	-9.7215
-38.710	-9.6953
-38.565	-9.6691
-38.421	-9.6430
-38.276	-9.6168
-38.131	-9.5906
-37.987	-9.5645
-37.842	-9.5383
-37.697	-9.5121
-37.552	-9.4860
-37.408	-9.4598
-37.263	-9.4336
-37.118	-9.4075
-36.973	-9.3813
-36.829	-9.3551
-36.684	-9.3290
-36.539	-9.3028
-36.394	-9.2766
-36.250	-9.2505
-36.105	-9.2243
-35.960	-9.1981
-35.815	-9.1720
-35.671	-9.1458
-35.526	-9.1196
-35.381	-9.0935
-35.237	-9.0673
-35.092	-9.0411
-34.947	-9.0150
-34.802	-8.9888
-34.658	-8.9626
-34.513	-8.9365
-34.368	-8.9103
-34.223	-8.8841
-34.079	-8.8580
-33.934	-8.8318
-33.789	-8.8056
-33.644	-8.7795
-33.500	-8.7533
-33.355	-8.7271
-33.210	-8.7010
-33.065	-8.6748
-32.921	-8.6486
-32.776	-8.6225
-32.631	-8.5963
-32.487	-8.5701
-32.342	-8.5440
-32.197	-8.5178
-32.052	-8.4916
-31.908	-8.4655
-31.763	-8.4393
-31.618	-8.4131
-31.473	-8.3870
-31.329	-8.3608
-31.184	-8.3346
-31.039	-8.3085
-30.894	-8.2823
-30.750	-8.2561
-30.605	-8.2300
-30.460	-8.2038
-30.315	-8.1776
-30.171	-8.1515
-30.026	-8.1253
-29.881	-8.0991
-29.737	-8.0730
-29.592	-8.0468
-29.447	-8.0206
-29.271	-7.9945
-29.089	-7.9683
-28.907	-7.9421
-28.725	-7.9160
-28.543	-7.8898
-28.361	-7.8636
-28.179	-7.8375
-27.997	-7.8113
-27.815	-7.7851
-27.633	-7.7590
-27.451	-7.7328
-27.269	-7.7066
-27.087	-7.6805
-26.905	-7.6543
-26.723	-7.6281
-26.541	-7.6020
-26.359	-7.5758
-26.176	-7.5496
-25.994	-7.5235
-25.812	-7.4973
-25.630	-7.4711
-25.448	-7.4450
-25.266	-7.4188
-25.084	-7.3926
-24.988	-7.3665
-24.895	-7.3403
-24.803	-7.3141
-24.710	-7.2880
-24.618	-7.2618
-24.525	-7.2356
-24.433	-7.2095
-24.340	-7.1833
-24.248	-7.1571
-24.155	-7.1310
-24.063	-7.1048
-23.970	-7.0786
-23.878	-7.0525
-23.785	-7.0263
-23.693	-7.0001
-23.600	-6.9740
-23.508	-6.9478
-23.415	-6.9216
-23.323	-6.8955
-23.230	-6.8693
-23.138	-6.8431
-23.045	-6.8170
-22.953	-6.7908
-22.860	-6.7646
-22.768	-6.7385
-22.675	-6.7123
-22.583	-6.6861
-22.490	-6.6599
-22.398	-6.6338
-22.305	-6.6076
-22.213	-6.5814
-22.120	-6.5553
-22.028	-6.5291
-21.935	-6.5029
-21.843	-6.4768
-21.750	-6.4506
-21.658	-6.4244
-21.565	-6.3983
-21.473	-6.3721
-21.380	-6.3459
-21.288	-6.3198
-21.195	-6.2936
-21.103	-6.2674
-21.010	-6.2413
-20.918	-6.2151
-20.825	-6.1889
-20.733	-6.1628
-20.640	-6.1366
-20.548	-6.1104
-20.429	-6.0843
-20.295	-6.0581
-20.160	-6.0319
-20.026	-6.0058
-19.891	-5.9796
-19.757	-5.9534
-19.623	-5.9273
-19.488	-5.9011
-19.354	-5.8749
-19.219	-5.8488
-19.085	-5.8226
-18.950	-5.7964
-18.816	-5.7703
-18.682	-5.7441
-18.547	-5.7179
-18.413	-5.6918
-18.278	-5.6656
-18.144	-5.6394
-18.009	-5.6133
-17.875	-5.5871
-17.741	-5.5609
-17.606	-5.5348
-17.472	-5.5086
-17.337	-5.4824
-17.203	-5.4563
-17.068	-5.4301
-16.934	-5.4039
-16.800	-5.3778
-16.665	-5.3516
-16.531	-5.3254
-16.396	-5.2993
-16.262	-5.2731
-16.127	-5.2469
-15.993	-5.2208
-15.859	-5.1946
-15.724	-5.1684
-15.590	-5.1423
-15.455	-5.1161
-15.321	-5.0899
-15.186	-5.0638
-15.106	-5.0376
-15.038	-5.0114
-14.970	-4.9853
-14.901	-4.9591
-14.833	-4.9329
-14.764	-4.9068
-14.696	-4.8806
-14.627	-4.8544
-14.559	-4.8283
-14.490	-4.8021
-14.422	-4.7759
-14.354	-4.7498
-14.285	-4.7236
-14.217	-4.6974
-14.148	-4.6713
-14.080	-4.6451
-14.011	-4.6189
-13.943	-4.5928
-13.875	-4.5666
-13.806	-4.5404
-13.717	-4.5143
-13.498	-4.4881
-13.279	-4.4619
-13.060	-4.4358
-12.841	-4.4096
-12.622	-4.3834
-12.403	-4.3573
-12.184	-4.3311
-11.965	-4.3049
-11.746	-4.2788
-11.527	-4.2526
-11.308	-4.2264
-11.089	-4.2003
-10.870	-4.1741
-10.651	-4.1479
-10.432	-4.1218
-10.213	-4.0956
-9.9939	-4.0694
-9.7749	-4.0433
-9.5558	-4.0171
-9.3368	-3.9909
-9.1178	-3.9648
-8.8988	-3.9386
-8.6798	-3.9124
-8.4955	-3.8863
-8.4086	-3.8601
-8.3217	-3.8339
-8.2348	-3.8078
-8.1480	-3.7816
-8.0611	-3.7554
-7.9742	-3.7293
-7.8873	-3.7031
-7.8004	-3.6769
-7.7136	-3.6508
-7.6267	-3.6246
-7.5398	-3.5984
-7.4529	-3.5723
-7.3660	-3.5461
-7.2792	-3.5199
-7.1923	-3.4938
-7.1054	-3.4676
-7.0185	-3.4414
-6.9316	-3.4153
-6.8448	-3.3891
-6.7579	-3.3629
-6.6710	-3.3368
-6.5841	-3.3106
-6.4972	-3.2844
-6.4104	-3.2583
-6.3235	-3.2321
-6.2366	-3.2019
-6.1497	-3.1718
-6.0628	-3.1457
-5.9759	-3.1196
-5.8891	-3.0934
-5.8022	-3.0673
-5.7153	-3.0412
-5.6284	-3.0151
-5.5415	-2.9889
-5.4547	-2.9628
-5.3678	-2.9367
-5.2809	-2.9106
-5.1940	-2.8844
-5.1071	-2.8583
-5.0203	-2.8322
-4.9334	-2.8061
-4.8465	-2.7799
-4.7596	-2.7538
-4.6727	-2.7277
-4.5859	-2.7016
-4.4990	-2.6755
-4.4121	-2.6493
-4.3252	-2.6232
-4.2383	-2.5971
-4.1515	-2.5710
-4.0646	-2.5448
-3.9777	-2.5187
-3.8380	-2.4926
-3.6798	-2.4665
-3.5217	-2.4403
-3.3635	-2.4141
-3.2054	-2.3880
-3.0473	-2.3618
-2.8891	-2.3357
-2.7310	-2.3095
-2.5728	-2.2834
-2.4147	-2.2572
-2.2565	-2.2310
-2.0984	-2.2049
-1.9402	-2.1787
-1.7821	-2.1526
-1.6239	-2.1264
-1.4658	-2.1002
-1.3076	-2.0741
-1.1495	-2.0479
-0.99133	-2.0218
-0.83319	-1.9956
-0.67504	-1.9695
-0.51689	-1.9433
-0.35874	-1.9171
-0.20060	-1.8910
-0.042449	-1.8648
0.11570	-1.8387
0.27385	-1.8125
0.43199	-1.7863
0.59014	-1.7602
0.74829	-1.7340
0.90644	-1.7079
1.0646	-1.6817
1.2227	-1.6556
1.3809	-1.6294
1.5390	-1.6032
1.6972	-1.5771
1.8522	-1.5509
1.9876	-1.5248
2.1230	-1.4986
2.2583	-1.4724
2.3937	-1.4463
2.5291	-1.4201
2.6645	-1.3940
2.7998	-1.3678
2.9352	-1.3417
3.0706	-1.3155
3.2059	-1.2893
3.3413	-1.2632
3.4767	-1.2370
3.6120	-1.2109
3.7474	-1.1847
3.8828	-1.1585
4.0181	-1.1324
4.1535	-1.1062
4.2889	-1.0801
4.4243	-1.0539
4.5596	-1.0277
4.6950	-1.0016
4.8304	-0.97543
4.9657	-0.94927
5.1011	-0.92311
5.2365	-0.89696
5.3718	-0.87080
5.5072	-0.84464
5.6426	-0.81851
5.7780	-0.79237
5.9133	-0.76624
6.0487	-0.74011
6.1841	-0.71398
6.3194	-0.68784
6.4548	-0.66171
6.5902	-0.63558
6.7255	-0.60944
6.8609	-0.58331
6.9963	-0.55718
7.1316	-0.53105
7.2670	-0.50491
7.4024	-0.47878
7.5378	-0.45265
7.6705	-0.42651
7.7899	-0.40038
7.9093	-0.37425
8.0288	-0.34811
8.1482	-0.32198
8.2676	-0.29585
8.3870	-0.26972
8.5064	-0.24358
8.6258	-0.21745
8.7452	-0.19132
8.8647	-0.16518
8.9841	-0.13905
9.1035	-0.11292
9.2229	-0.086785
9.3423	-0.060652
9.4617	-0.034519
9.5811	-0.0083859
9.7005	0.017747
9.8200	0.043880
9.9394	0.070013
10.059	0.096146
10.178	0.12228
10.298	0.14841
10.417	0.17454
10.536	0.20068
10.656	0.22681
10.775	0.25294
10.895	0.27908
11.014	0.30521
11.134	0.33134
11.253	0.35748
11.372	0.38361
11.492	0.40993
11.611	0.43661
11.731	0.46330
11.850	0.48999
11.969	0.51668
12.089	0.54336
12.208	0.57005
12.328	0.59624
12.447	0.62242
12.566	0.64859
12.686	0.67476
12.805	0.70094
12.925	0.72711
13.044	0.75329
13.164	0.77946
13.283	0.80563
13.402	0.83181
13.522	0.85798
13.641	0.88416
13.761	0.91033
13.880	0.93650
13.999	0.96268
14.119	0.98885
14.238	1.0150
14.358	1.0412
14.477	1.0674
14.596	1.0935
14.716	1.1197
14.835	1.1459
14.955	1.1721
15.074	1.1982
15.194	1.2244
15.313	1.2506
15.432	1.2768
15.552	1.3029
15.671	1.3291
15.791	1.3553
15.910	1.3815
16.028	1.4076
16.133	1.4338
16.239	1.4600
16.345	1.4862
16.451	1.5123
16.557	1.5385
16.663	1.5647
16.769	1.5909
16.875	1.6170
16.980	1.6432
17.086	1.6694
17.192	1.6955
17.298	1.7217
17.404	1.7479
17.510	1.7741
17.616	1.8002
17.722	1.8264
17.827	1.8526
17.933	1.8788
18.039	1.9049
18.145	1.9311
18.251	1.9573
18.357	1.9835
18.463	2.0096
18.569	2.0358
18.674	2.0620
18.825	2.0882
18.998	2.1143
19.171	2.1405
19.344	2.1667
19.516	2.1929
19.689	2.2190
19.862	2.2452
20.035	2.2714
20.208	2.2975
20.381	2.3237
20.553	2.3499
20.726	2.3761
20.899	2.4022
21.072	2.4284
21.245	2.4546
21.418	2.4808
21.591	2.5069
21.763	2.5331
21.936	2.5593
22.109	2.5855
22.282	2.6116
22.433	2.6378
22.584	2.6640
22.735	2.6902
22.886	2.7163
23.037	2.7425
23.188	2.7687
23.339	2.7949
23.490	2.8210
23.641	2.8472
23.792	2.8734
23.942	2.8995
24.093	2.9257
24.244	2.9519
24.395	2.9781
24.546	3.0042
24.697	3.0304
24.848	3.0566
24.999	3.0828
25.150	3.1089
25.301	3.1351
25.452	3.1613
25.603	3.1875
25.754	3.2136
25.904	3.2398
26.055	3.2660
26.206	3.2922
26.357	3.3183
26.508	3.3445
26.659	3.3707
26.810	3.3969
26.961	3.4230
27.112	3.4492
27.263	3.4754
27.414	3.5015
27.565	3.5277
27.716	3.5539
27.866	3.5801
28.017	3.6062
28.168	3.6324
28.319	3.6586
28.470	3.6848
28.621	3.7109
28.772	3.7371
28.923	3.7633
29.074	3.7895
29.225	3.8157
29.376	3.8418
29.527	3.8680
29.678	3.8942
29.828	3.9204
29.979	3.9466
30.130	3.9728
30.281	3.9990
30.432	4.0252
30.583	4.0514
30.734	4.0775
30.885	4.1037
30.990	4.1299
31.075	4.1561
31.159	4.1823
31.244	4.2085
31.328	4.2347
31.413	4.2609
31.497	4.2871
31.582	4.3133
31.666	4.3394
31.751	4.3656
31.835	4.3918
31.920	4.4180
32.004	4.4442
32.089	4.4704
32.173	4.4966
32.258	4.5228
32.342	4.5490
32.427	4.5751
32.511	4.6013
32.595	4.6275
32.680	4.6537
32.764	4.6799
32.849	4.7061
32.933	4.7323
33.018	4.7585
33.102	4.7847
33.187	4.8109
33.271	4.8370
33.356	4.8632
33.440	4.8894
33.525	4.9156
33.609	4.9418
33.694	4.9680
33.808	4.9942
34.006	5.0204
34.204	5.0466
34.402	5.0727
34.600	5.0989
34.799	5.1251
34.997	5.1513
35.195	5.1775
35.393	5.2037
35.591	5.2299
35.789	5.2561
35.987	5.2823
36.186	5.3084
36.384	5.3346
36.582	5.3608
36.780	5.3870
36.978	5.4132
37.176	5.4394
37.375	5.4656
37.573	5.4918
37.771	5.5180
37.969	5.5442
38.167	5.5703
38.365	5.5965
38.563	5.6227
38.762	5.6489
38.960	5.6751
39.158	5.7013
39.356	5.7275
39.554	5.7537
39.752	5.7799
39.951	5.8060
40.149	5.8322
40.347	5.8584
40.545	5.8846
40.743	5.9108
40.941	5.9370
41.140	5.9632
41.338	5.9894
41.536	6.0156
41.690	6.0418
41.795	6.0679
41.901	6.0941
42.006	6.1203
42.111	6.1465
42.217	6.1727
42.322	6.1989
42.427	6.2251
42.532	6.2513
42.638	6.2775
42.743	6.3034
42.848	6.3292
42.953	6.3551
43.059	6.3810
43.164	6.4068
43.269	6.4327
43.374	6.4586
43.480	6.4845
43.585	6.5106
43.690	6.5368
43.795	6.5629
43.901	6.5891
44.006	6.6153
44.111	6.6414
44.217	6.6676
44.322	6.6937
44.427	6.7199
44.532	6.7461
44.638	6.7722
44.743	6.7984
44.848	6.8245
44.953	6.8507
45.059	6.8769
45.164	6.9030
45.269	6.9292
45.374	6.9553
45.480	6.9815
45.585	7.0077
45.690	7.0338
45.796	7.0600
45.901	7.0861
46.006	7.1123
46.111	7.1385
46.217	7.1646
46.322	7.1908
46.427	7.2169
46.532	7.2431
46.638	7.2693
46.743	7.2954
46.848	7.3216
46.953	7.3478
47.059	7.3739
47.164	7.4001
47.269	7.4262
47.381	7.4524
47.504	7.4786
47.627	7.5047
47.750	7.5309
47.873	7.5570
47.996	7.5832
48.119	7.6094
48.242	7.6355
48.365	7.6617
48.488	7.6878
48.611	7.7140
48.734	7.7402
48.857	7.7663
48.981	7.7925
49.104	7.8186
49.227	7.8448
49.350	7.8710
49.473	7.8971
49.682	7.9233
49.906	7.9494
50.130	7.9756
50.354	8.0018
50.578	8.0279
50.802	8.0541
51.026	8.0803
51.250	8.1064
51.475	8.1326
51.699	8.1587
51.923	8.1849
52.147	8.2111
52.371	8.2372
52.595	8.2634
52.775	8.2895
52.914	8.3157
53.053	8.3419
53.193	8.3680
53.332	8.3942
53.472	8.4203
53.611	8.4465
53.751	8.4727
53.890	8.4988
54.030	8.5250
54.169	8.5511
54.309	8.5773
54.448	8.6035
54.588	8.6296
54.727	8.6558
54.867	8.6819
55.006	8.7081
55.145	8.7343
55.285	8.7604
55.424	8.7866
55.564	8.8128
55.703	8.8389
55.843	8.8651
55.982	8.8912
56.122	8.9174
56.261	8.9436
56.401	8.9697
56.540	8.9959
56.680	9.0220
56.819	9.0482
56.958	9.0744
57.098	9.1005
57.237	9.1267
57.377	9.1528
57.516	9.1790
57.656	9.2052
57.795	9.2313
57.904	9.2575
58.010	9.2836
58.115	9.3098
58.221	9.3360
58.327	9.3621
58.433	9.3883
58.539	9.4144
58.644	9.4406
58.750	9.4668
58.856	9.4931
58.962	9.5193
59.068	9.5455
59.173	9.5717
59.279	9.5979
59.385	9.6242
59.491	9.6504
59.597	9.6766
59.702	9.7028
59.808	9.7291
59.914	9.7553
60.020	9.7815
60.126	9.8077
60.231	9.8340
60.337	9.8602
60.443	9.8864
60.549	9.9126
60.655	9.9388
60.760	9.9651
60.883	9.9882
61.052	10.003
61.221	9.9976
60.812	9.9803
54.553	9.9406
51.414	9.9059
51.414	9.8764
50.158	9.8532
49.147	9.8307
48.951	9.8082
48.754	9.7857
48.558	9.7627
48.361	9.7363
48.165	9.7099
47.969	9.6836
47.772	9.6606
47.576	9.6379
47.379	9.6152
47.183	9.5924
46.986	9.5691
46.790	9.5429
46.594	9.5167
46.397	9.4905
46.201	9.4644
46.004	9.4382
45.808	9.4120
45.611	9.3858
45.415	9.3596
45.219	9.3335
45.022	9.3073
44.826	9.2811
44.629	9.2549
44.433	9.2287
44.237	9.2025
44.040	9.1764
43.844	9.1502
43.647	9.1240
43.451	9.0978
43.254	9.0716
43.058	9.0455
42.862	9.0193
42.665	8.9931
42.469	8.9669
42.272	8.9407
42.076	8.9146
41.880	8.8884
41.683	8.8622
41.487	8.8360
41.290	8.8098
41.094	8.7837
40.897	8.7575
40.701	8.7313
40.505	8.7051
40.308	8.6789
40.112	8.6528
39.915	8.6266
39.719	8.6004
39.522	8.5742
39.326	8.5480
39.130	8.5218
38.933	8.4957
38.737	8.4695
38.540	8.4433
38.344	8.4171
38.148	8.3909
37.951	8.3648
37.755	8.3386
37.558	8.3124
37.362	8.2862
37.209	8.2600
37.065	8.2339
36.921	8.2077
36.777	8.1815
36.633	8.1553
36.489	8.1291
36.345	8.1030
36.201	8.0768
36.057	8.0506
35.913	8.0244
35.768	7.9982
35.624	7.9721
35.480	7.9459
35.336	7.9197
35.192	7.8935
35.048	7.8673
34.904	7.8412
34.760	7.8150
34.616	7.7888
34.472	7.7626
34.328	7.7364
34.184	7.7102
34.040	7.6841
33.896	7.6579
33.751	7.6317
33.607	7.6055
33.463	7.5793
33.319	7.5532
33.175	7.5270
33.031	7.5008
32.887	7.4746
32.743	7.4484
32.599	7.4223
32.455	7.3961
32.311	7.3699
32.167	7.3437
32.023	7.3175
31.879	7.2914
31.734	7.2652
31.590	7.2390
31.446	7.2128
31.302	7.1866
31.158	7.1605
31.014	7.1343
30.870	7.1081
30.726	7.0819
30.582	7.0557
30.438	7.0296
30.294	7.0034
30.150	6.9772
30.006	6.9510
29.861	6.9248
29.717	6.8986
29.573	6.8725
29.429	6.8463
29.285	6.8201
29.141	6.7939
28.997	6.7677
28.853	6.7416
28.709	6.7154
28.565	6.6892
28.421	6.6630
28.277	6.6368
28.133	6.6107
27.989	6.5845
27.844	6.5583
27.700	6.5321
27.556	6.5059
