Load (N)	Extension (mm)
-0.28863	-1.0447
-0.42370	-1.0720
-0.55877	-1.0993
-0.69384	-1.1266
-0.82891	-1.1539
-0.96398	-1.1812
-1.0990	-1.2085
-1.2341	-1.2358
-1.3692	-1.2630
-1.5043	-1.2903
-1.6393	-1.3176
-1.7744	-1.3449
-1.9095	-1.3722
-2.0445	-1.3995
-2.1796	-1.4268
-2.3147	-1.4541
-2.4497	-1.4814
-2.5848	-1.5087
-2.7199	-1.5359
-2.8549	-1.5632
-2.9900	-1.5905
-3.1251	-1.6178
-3.2601	-1.6451
-3.3952	-1.6724
-3.5303	-1.6997
-3.6654	-1.7270
-3.8004	-1.7543
-3.9355	-1.7816
-4.0706	-1.8089
-4.2056	-1.8361
-4.3407	-1.8634
-4.4758	-1.8907
-4.6108	-1.9180
-4.7459	-1.9453
-4.8810	-1.9726
-5.0160	-1.9999
-5.1511	-2.0272
-5.2862	-2.0545
-5.4212	-2.0818
-5.5563	-2.1091
-5.6914	-2.1364
-5.8265	-2.1637
-5.9615	-2.1910
-6.0966	-2.2183
-6.2317	-2.2456
-6.3667	-2.2728
-6.5018	-2.3001
-6.6369	-2.3274
-6.7719	-2.3547
-6.9070	-2.3820
-7.0421	-2.4093
-7.1771	-2.4366
-7.3122	-2.4639
-7.4473	-2.4912
-7.5823	-2.5185
-7.7174	-2.5458
-7.8525	-2.5731
-7.9876	-2.6004
-8.1226	-2.6277
-8.2577	-2.6549
-8.3928	-2.6822
-8.5278	-2.7094
-8.6629	-2.7367
-8.7980	-2.7639
-8.9330	-2.7912
-9.0681	-2.8184
-9.2032	-2.8457
-9.3382	-2.8729
-9.4733	-2.9002
-9.6084	-2.9274
-9.7434	-2.9547
-9.8785	-2.9819
-10.014	-3.0092
-10.149	-3.0364
-10.284	-3.0637
-10.419	-3.0909
-10.554	-3.1182
-10.689	-3.1454
-10.824	-3.1726
-10.959	-3.1999
-11.094	-3.2271
-11.229	-3.2544
-11.364	-3.2816
-11.499	-3.3089
-11.634	-3.3361
-11.769	-3.3634
-11.905	-3.3906
-12.040	-3.4179
-12.175	-3.4451
-12.310	-3.4724
-12.445	-3.4996
-12.580	-3.5269
-12.715	-3.5541
-12.850	-3.5814
-12.985	-3.6086
-13.120	-3.6359
-13.255	-3.6631
-13.390	-3.6904
-13.525	-3.7176
-13.660	-3.7449
-13.796	-3.7721
-13.931	-3.7994
-14.066	-3.8266
-14.201	-3.8539
-14.336	-3.8811
-14.471	-3.9083
-14.606	-3.9356
-14.741	-3.9628
-14.876	-3.9901
-15.011	-4.0173
-15.146	-4.0446
-15.281	-4.0718
-15.416	-4.0991
-15.551	-4.1263
-15.686	-4.1536
-15.822	-4.1808
-15.957	-4.2081
-16.092	-4.2353
-16.227	-4.2626
-16.362	-4.2898
-16.497	-4.3171
-16.632	-4.3443
-16.767	-4.3716
-16.902	-4.3988
-17.037	-4.4261
-17.172	-4.4533
-17.307	-4.4806
-17.442	-4.5078
-17.577	-4.5351
-17.713	-4.5623
-17.848	-4.5895
-17.983	-4.6168
-18.118	-4.6440
-18.253	-4.6713
-18.388	-4.6985
-18.523	-4.7258
-18.658	-4.7530
-18.793	-4.7803
-18.928	-4.8075
-19.063	-4.8348
-19.198	-4.8620
-19.333	-4.8893
-19.468	-4.9165
-19.603	-4.9438
-19.739	-4.9710
-19.874	-4.9983
-20.009	-5.0255
-20.144	-5.0528
-20.279	-5.0800
-20.414	-5.1073
-20.549	-5.1346
-20.684	-5.1618
-20.819	-5.1891
-20.954	-5.2163
-21.089	-5.2436
-21.224	-5.2708
-21.359	-5.2981
-21.494	-5.3253
-21.629	-5.3526
-21.765	-5.3798
-21.900	-5.4071
-22.035	-5.4343
-22.170	-5.4616
-22.305	-5.4889
-22.440	-5.5162
-22.575	-5.5435
-22.710	-5.5707
-22.845	-5.5980
-22.980	-5.6253
-23.115	-5.6526
-23.250	-5.6799
-23.385	-5.7071
-23.520	-5.7344
-23.656	-5.7617
-23.791	-5.7890
-23.926	-5.8163
-24.061	-5.8436
-24.196	-5.8708
-24.331	-5.8981
-24.466	-5.9254
-24.601	-5.9527
-24.736	-5.9800
-24.871	-6.0072
-25.006	-6.0345
-25.141	-6.0618
-25.276	-6.0891
-25.411	-6.1164
-25.546	-6.1436
-25.682	-6.1709
-25.817	-6.1982
-25.952	-6.2255
-26.087	-6.2528
-26.222	-6.2801
-26.357	-6.3073
-26.492	-6.3346
-26.627	-6.3619
-26.762	-6.3892
-26.897	-6.4165
-27.032	-6.4437
-27.167	-6.4710
-27.302	-6.4983
-27.437	-6.5256
-27.573	-6.5529
-27.708	-6.5802
-27.843	-6.6074
-27.978	-6.6347
-28.113	-6.6620
-28.248	-6.6893
-28.383	-6.7166
-28.518	-6.7438
-28.653	-6.7711
-28.788	-6.7984
-28.923	-6.8257
-29.058	-6.8530
-29.193	-6.8802
-29.328	-6.9075
-29.463	-6.9348
-29.599	-6.9621
-29.734	-6.9894
-29.869	-7.0167
-30.004	-7.0439
-30.139	-7.0712
-30.274	-7.0985
-30.409	-7.1258
-30.544	-7.1531
-30.679	-7.1803
-30.814	-7.2076
-30.949	-7.2349
-31.084	-7.2622
-31.219	-7.2895
-31.354	-7.3168
-31.490	-7.3440
-31.625	-7.3713
-31.760	-7.3986
-31.895	-7.4259
-32.030	-7.4532
-32.165	-7.4804
-32.300	-7.5077
-32.435	-7.5349
-32.570	-7.5621
-32.705	-7.5894
-32.840	-7.6166
-32.975	-7.6439
-33.110	-7.6711
-33.245	-7.6984
-33.380	-7.7256
-33.516	-7.7528
-33.651	-7.7801
-33.786	-7.8073
-33.921	-7.8346
-34.056	-7.8618
-34.191	-7.8891
-34.326	-7.9163
-34.461	-7.9435
-34.596	-7.9708
-34.731	-7.9980
-34.866	-8.0253
-35.001	-8.0525
-35.136	-8.0798
-35.271	-8.1070
-35.407	-8.1342
-35.542	-8.1615
-35.677	-8.1887
-35.812	-8.2160
-35.947	-8.2432
-36.082	-8.2705
-36.217	-8.2977
-36.352	-8.3249
-36.487	-8.3522
-36.622	-8.3794
-36.757	-8.4067
-36.892	-8.4339
-37.027	-8.4612
-37.162	-8.4884
-37.297	-8.5156
-37.433	-8.5429
-37.568	-8.5701
-37.703	-8.5974
-37.838	-8.6246
-37.973	-8.6519
-38.108	-8.6791
-38.243	-8.7063
-38.378	-8.7336
-38.513	-8.7608
-38.648	-8.7881
-38.783	-8.8153
-38.918	-8.8426
-39.053	-8.8698
-39.188	-8.8970
-39.324	-8.9243
-39.459	-8.9515
-39.594	-8.9788
-39.729	-9.0060
-39.864	-9.0333
-39.999	-9.0605
-40.134	-9.0877
-40.269	-9.1150
-40.404	-9.1422
-40.539	-9.1695
-40.674	-9.1967
-40.809	-9.2239
-40.944	-9.2512
-41.079	-9.2784
-41.214	-9.3057
-41.350	-9.3329
-41.485	-9.3602
-41.620	-9.3874
-41.755	-9.4146
-41.890	-9.4419
-42.025	-9.4691
-42.160	-9.4964
-42.295	-9.5236
-42.430	-9.5509
-42.565	-9.5781
-42.697	-9.6053
-42.826	-9.6326
-42.955	-9.6598
-43.085	-9.6871
-43.214	-9.7143
-43.343	-9.7416
-43.473	-9.7688
-43.602	-9.7960
-43.732	-9.8233
-43.861	-9.8505
-43.990	-9.8778
-44.120	-9.9050
-44.249	-9.9323
-44.378	-9.9595
-44.508	-9.9822
-44.637	-10.003
-44.767	-10.022
-44.794	-10.026
-43.975	-10.023
-41.286	-10.009
-40.767	-10.005
-40.865	-10.005
-40.963	-10.005
-41.062	-10.004
-41.160	-10.004
-41.259	-10.004
-41.357	-10.003
-41.455	-10.003
-41.554	-10.003
-41.652	-9.9944
-41.705	-9.9799
-41.232	-9.9542
-40.760	-9.9285
-40.288	-9.9027
-39.816	-9.8770
-39.344	-9.8512
-38.872	-9.8255
-38.400	-9.7998
-38.077	-9.7740
-37.944	-9.7483
-37.812	-9.7225
-37.679	-9.6968
-37.546	-9.6711
-37.414	-9.6453
-37.281	-9.6196
-37.148	-9.5939
-37.016	-9.5681
-36.883	-9.5420
-36.750	-9.5147
-36.618	-9.4875
-36.485	-9.4602
-36.352	-9.4330
-36.220	-9.4057
-36.087	-9.3785
-35.954	-9.3512
-35.822	-9.3240
-35.689	-9.2967
-35.556	-9.2695
-35.424	-9.2422
-35.291	-9.2150
-35.158	-9.1877
-35.026	-9.1605
-34.893	-9.1332
-34.761	-9.1060
-34.628	-9.0787
-34.495	-9.0515
-34.363	-9.0242
-34.230	-8.9970
-34.097	-8.9697
-33.965	-8.9425
-33.832	-8.9152
-33.699	-8.8880
-33.567	-8.8607
-33.434	-8.8335
-33.301	-8.8062
-33.169	-8.7790
-33.036	-8.7517
-32.903	-8.7245
-32.771	-8.6972
-32.638	-8.6700
-32.505	-8.6427
-32.373	-8.6155
-32.240	-8.5882
-32.107	-8.5610
-31.975	-8.5337
-31.842	-8.5065
-31.709	-8.4792
-31.577	-8.4520
-31.444	-8.4247
-31.311	-8.3975
-31.179	-8.3702
-31.046	-8.3430
-30.913	-8.3157
-30.781	-8.2885
-30.648	-8.2612
-30.515	-8.2340
-30.383	-8.2067
-30.250	-8.1795
-30.117	-8.1522
-29.985	-8.1250
-29.852	-8.0977
-29.719	-8.0705
-29.587	-8.0432
-29.454	-8.0160
-29.321	-7.9887
-29.189	-7.9615
-29.056	-7.9342
-28.924	-7.9070
-28.791	-7.8797
-28.658	-7.8525
-28.526	-7.8252
-28.393	-7.7980
-28.260	-7.7707
-28.128	-7.7435
-27.995	-7.7162
-27.862	-7.6890
-27.730	-7.6617
-27.597	-7.6345
-27.464	-7.6072
-27.332	-7.5800
-27.199	-7.5527
-27.066	-7.5255
-26.934	-7.4982
-26.801	-7.4710
-26.668	-7.4437
-26.536	-7.4165
-26.403	-7.3892
-26.270	-7.3620
-26.138	-7.3347
-26.005	-7.3075
-25.872	-7.2802
-25.740	-7.2530
-25.607	-7.2257
-25.474	-7.1985
-25.342	-7.1712
-25.209	-7.1440
-25.076	-7.1167
-24.944	-7.0895
-24.811	-7.0622
-24.678	-7.0350
-24.546	-7.0077
-24.413	-6.9805
-24.280	-6.9532
-24.148	-6.9260
-24.015	-6.8987
-23.882	-6.8715
-23.750	-6.8442
-23.617	-6.8170
-23.484	-6.7897
-23.352	-6.7625
-23.219	-6.7352
-23.087	-6.7080
-22.954	-6.6807
-22.821	-6.6535
-22.689	-6.6262
-22.556	-6.5990
-22.423	-6.5717
-22.291	-6.5445
-22.158	-6.5172
-22.025	-6.4900
-21.893	-6.4627
-21.760	-6.4355
-21.627	-6.4082
-21.495	-6.3810
-21.362	-6.3537
-21.229	-6.3265
-21.097	-6.2992
-20.964	-6.2720
-20.831	-6.2447
-20.699	-6.2175
-20.566	-6.1902
-20.433	-6.1630
-20.301	-6.1357
-20.168	-6.1085
-20.035	-6.0812
-19.903	-6.0540
-19.770	-6.0267
-19.637	-5.9995
-19.505	-5.9722
-19.372	-5.9450
-19.239	-5.9177
-19.107	-5.8905
-18.974	-5.8632
-18.841	-5.8360
-18.709	-5.8087
-18.576	-5.7815
-18.443	-5.7542
-18.311	-5.7270
-18.178	-5.6997
-18.045	-5.6725
-17.913	-5.6452
-17.780	-5.6180
-17.648	-5.5907
-17.515	-5.5635
-17.382	-5.5362
-17.250	-5.5090
-17.117	-5.4817
-16.984	-5.4545
-16.852	-5.4272
-16.719	-5.4000
-16.586	-5.3727
-16.454	-5.3455
-16.321	-5.3183
-16.188	-5.2910
-16.056	-5.2638
-15.923	-5.2365
-15.790	-5.2093
-15.658	-5.1820
-15.525	-5.1548
-15.392	-5.1275
-15.260	-5.1003
-15.127	-5.0730
-14.994	-5.0458
-14.862	-5.0185
-14.729	-4.9913
-14.596	-4.9640
-14.464	-4.9368
-14.331	-4.9095
-14.198	-4.8823
-14.066	-4.8550
-13.933	-4.8278
-13.800	-4.8005
-13.668	-4.7733
-13.535	-4.7460
-13.402	-4.7188
-13.270	-4.6915
-13.137	-4.6643
-13.004	-4.6370
-12.872	-4.6098
-12.739	-4.5825
-12.606	-4.5553
-12.474	-4.5280
-12.341	-4.5008
-12.208	-4.4735
-12.076	-4.4463
-11.943	-4.4190
-11.811	-4.3918
-11.678	-4.3645
-11.545	-4.3373
-11.413	-4.3100
-11.280	-4.2828
-11.147	-4.2555
-11.015	-4.2283
-10.882	-4.2010
-10.749	-4.1738
-10.617	-4.1465
-10.484	-4.1193
-10.351	-4.0920
-10.219	-4.0648
-10.086	-4.0375
-9.9533	-4.0103
-9.8206	-3.9830
-9.6880	-3.9558
-9.5553	-3.9285
-9.4226	-3.9013
-9.2900	-3.8740
-9.1573	-3.8468
-9.0247	-3.8195
-8.8920	-3.7923
-8.7594	-3.7650
-8.6267	-3.7378
-8.4940	-3.7105
-8.3614	-3.6833
-8.2287	-3.6560
-8.0961	-3.6288
-7.9634	-3.6015
-7.8307	-3.5743
-7.6981	-3.5470
-7.5654	-3.5198
-7.4328	-3.4925
-7.3001	-3.4653
-7.1674	-3.4380
-7.0348	-3.4108
-6.9021	-3.3835
-6.7695	-3.3563
-6.6368	-3.3290
-6.5041	-3.3018
-6.3715	-3.2745
-6.2388	-3.2473
-6.1062	-3.2200
-5.9735	-3.1928
-5.8409	-3.1655
-5.7082	-3.1383
-5.5755	-3.1110
-5.4429	-3.0838
-5.3102	-3.0565
-5.1776	-3.0293
-5.0449	-3.0020
-4.9122	-2.9748
-4.7796	-2.9475
-4.6469	-2.9203
-4.5143	-2.8930
-4.3816	-2.8658
-4.2489	-2.8385
-4.1163	-2.8113
-3.9836	-2.7840
-3.8510	-2.7568
-3.7183	-2.7295
-3.5857	-2.7023
-3.4530	-2.6750
-3.3203	-2.6478
-3.1877	-2.6205
-3.0550	-2.5933
-2.9224	-2.5660
-2.7897	-2.5388
-2.6570	-2.5115
-2.5244	-2.4843
-2.3917	-2.4570
-2.2591	-2.4298
-2.1264	-2.4025
-1.9937	-2.3753
-1.8611	-2.3480
-1.7284	-2.3208
-1.5958	-2.2935
-1.4631	-2.2663
-1.3304	-2.2390
-1.1978	-2.2118
-1.0651	-2.1845
-0.93247	-2.1573
-0.79981	-2.1300
-0.66715	-2.1028
-0.53449	-2.0755
-0.40184	-2.0483
-0.26918	-2.0210
-0.13652	-1.9938
-0.0038584	-1.9665
0.12880	-1.9393
0.26146	-1.9120
0.39412	-1.8848
0.52678	-1.8575
0.65944	-1.8303
0.79210	-1.8030
0.92475	-1.7758
1.0574	-1.7485
1.1901	-1.7213
1.3227	-1.6940
1.4554	-1.6668
1.5880	-1.6395
1.7207	-1.6123
1.8534	-1.5850
1.9860	-1.5578
2.1187	-1.5305
2.2513	-1.5033
2.3840	-1.4760
2.5167	-1.4488
2.6493	-1.4215
2.7820	-1.3943
2.9146	-1.3670
3.0473	-1.3398
3.1800	-1.3125
3.3126	-1.2853
3.4453	-1.2580
3.5779	-1.2308
3.7106	-1.2025
3.8433	-1.1735
3.9759	-1.1446
4.1086	-1.1165
4.2412	-1.0893
4.3739	-1.0621
4.5065	-1.0348
4.6392	-1.0076
4.7719	-0.98035
4.9045	-0.95311
5.0372	-0.92587
5.1698	-0.89863
5.3025	-0.87139
5.4352	-0.84415
5.5678	-0.81691
5.7005	-0.78967
5.8331	-0.76243
5.9658	-0.73519
6.0985	-0.70795
6.2311	-0.68071
6.3638	-0.65347
6.4964	-0.62623
6.6291	-0.59899
6.7617	-0.57175
6.8944	-0.54451
7.0271	-0.51727
7.1597	-0.49003
7.2924	-0.46279
7.4250	-0.43555
7.5577	-0.40831
7.6904	-0.38107
7.8230	-0.35383
7.9557	-0.32659
8.0883	-0.29935
8.2210	-0.27211
8.3537	-0.24487
8.4863	-0.21763
8.6190	-0.19039
8.7517	-0.16315
8.8844	-0.13591
9.0172	-0.10867
9.1500	-0.081428
9.2828	-0.054188
9.4155	-0.026948
9.5483	0.00029184
9.6811	0.027532
9.8138	0.054772
9.9466	0.082012
10.079	0.10925
10.212	0.13649
10.345	0.16373
10.478	0.19097
10.610	0.21821
10.743	0.24545
10.876	0.27269
11.009	0.29993
11.142	0.32717
11.274	0.35441
11.407	0.38165
11.540	0.40889
11.673	0.43613
11.805	0.46337
11.938	0.49061
12.071	0.51785
12.204	0.54509
12.336	0.57233
12.469	0.59957
12.602	0.62681
12.735	0.65405
12.868	0.68129
13.000	0.70853
13.133	0.73577
13.266	0.76301
13.399	0.79025
13.531	0.81749
13.680	0.84473
13.836	0.87197
13.991	0.89921
14.146	0.92645
14.301	0.95369
14.456	0.98093
14.611	1.0082
14.766	1.0354
14.921	1.0627
15.077	1.0899
15.232	1.1171
15.387	1.1444
15.542	1.1716
15.697	1.1989
15.852	1.2261
16.007	1.2533
16.162	1.2806
16.318	1.3078
16.473	1.3351
16.628	1.3623
16.783	1.3895
16.938	1.4168
17.093	1.4440
17.248	1.4713
17.403	1.4985
17.559	1.5257
17.714	1.5530
17.869	1.5802
18.024	1.6075
18.179	1.6347
18.334	1.6619
18.489	1.6892
18.644	1.7164
18.805	1.7437
19.010	1.7709
19.215	1.7981
19.421	1.8254
19.626	1.8526
19.831	1.8799
20.036	1.9071
20.242	1.9343
20.447	1.9616
20.652	1.9888
20.857	2.0161
21.063	2.0433
21.268	2.0705
21.473	2.0978
21.679	2.1250
21.884	2.1523
22.089	2.1795
22.294	2.2067
22.500	2.2340
22.705	2.2612
22.910	2.2885
23.115	2.3157
23.321	2.3429
23.507	2.3702
23.605	2.3978
23.704	2.4253
23.802	2.4529
23.901	2.4804
23.999	2.5079
24.098	2.5355
24.196	2.5627
24.295	2.5900
24.393	2.6172
24.491	2.6445
24.590	2.6717
24.688	2.6990
24.787	2.7262
24.885	2.7535
24.984	2.7807
25.082	2.8080
25.181	2.8352
25.279	2.8625
25.378	2.8897
25.476	2.9170
25.574	2.9443
25.673	2.9715
25.771	2.9988
25.870	3.0260
25.968	3.0533
26.067	3.0805
26.165	3.1078
26.264	3.1350
26.362	3.1623
26.461	3.1895
26.559	3.2168
26.658	3.2440
26.756	3.2713
26.854	3.2985
26.955	3.3258
27.118	3.3530
27.281	3.3803
27.445	3.4075
27.608	3.4348
27.772	3.4620
27.935	3.4893
28.098	3.5165
28.262	3.5438
28.425	3.5711
28.588	3.5983
28.752	3.6256
28.915	3.6528
29.079	3.6801
29.242	3.7073
29.405	3.7346
29.569	3.7618
29.732	3.7891
29.895	3.8163
30.059	3.8436
30.222	3.8708
30.386	3.8981
30.549	3.9253
30.712	3.9526
30.876	3.9798
31.039	4.0071
31.202	4.0343
31.366	4.0616
31.563	4.0888
31.792	4.1161
32.021	4.1434
32.249	4.1706
32.478	4.1979
32.707	4.2251
32.935	4.2524
33.164	4.2796
33.393	4.3069
33.622	4.3341
33.850	4.3614
34.079	4.3886
34.308	4.4159
34.537	4.4431
34.765	4.4704
34.994	4.4976
35.223	4.5249
35.451	4.5521
35.680	4.5794
35.909	4.6066
36.138	4.6339
36.351	4.6611
36.456	4.6884
36.561	4.7157
36.666	4.7429
36.771	4.7702
36.876	4.7974
36.981	4.8247
37.085	4.8519
37.190	4.8792
37.295	4.9064
37.400	4.9337
37.505	4.9609
37.610	4.9882
37.715	5.0154
37.820	5.0427
37.925	5.0699
38.030	5.0972
38.134	5.1244
38.239	5.1517
38.344	5.1789
38.449	5.2062
38.554	5.2334
38.659	5.2607
38.764	5.2880
38.869	5.3152
38.974	5.3425
39.079	5.3697
39.183	5.3970
39.288	5.4242
39.393	5.4515
39.498	5.4787
39.603	5.5060
39.708	5.5332
39.813	5.5605
39.918	5.5877
40.023	5.6150
40.128	5.6422
40.233	5.6695
40.337	5.6967
40.442	5.7240
40.547	5.7512
40.652	5.7785
40.757	5.8057
40.862	5.8330
40.967	5.8603
41.072	5.8875
41.194	5.9148
41.360	5.9420
41.526	5.9693
41.693	5.9965
41.859	6.0238
42.026	6.0510
42.192	6.0783
42.359	6.1055
42.525	6.1328
42.692	6.1600
42.858	6.1873
43.025	6.2146
43.191	6.2418
43.358	6.2691
43.524	6.2963
43.691	6.3236
43.948	6.3508
44.206	6.3781
44.464	6.4054
44.722	6.4326
44.981	6.4599
45.239	6.4871
45.497	6.5144
45.755	6.5417
46.013	6.5689
46.271	6.5962
46.529	6.6234
46.788	6.6507
47.046	6.6779
47.304	6.7052
47.562	6.7325
47.820	6.7597
48.078	6.7870
48.337	6.8142
48.595	6.8415
48.835	6.8688
48.950	6.8960
49.065	6.9233
49.180	6.9505
49.295	6.9778
49.410	7.0050
49.525	7.0323
49.640	7.0596
49.755	7.0868
49.869	7.1141
49.984	7.1413
50.099	7.1686
50.214	7.1959
50.329	7.2231
50.444	7.2504
50.559	7.2776
50.674	7.3049
50.789	7.3321
50.904	7.3594
51.019	7.3867
51.134	7.4139
51.249	7.4412
51.364	7.4684
51.478	7.4957
51.593	7.5229
51.708	7.5501
51.823	7.5774
51.938	7.6046
52.053	7.6319
52.168	7.6591
52.283	7.6864
52.398	7.7136
52.513	7.7408
52.628	7.7681
52.743	7.7953
52.858	7.8226
52.973	7.8498
53.088	7.8770
53.202	7.9043
53.317	7.9315
53.432	7.9588
53.547	7.9860
53.662	8.0132
53.777	8.0405
53.892	8.0677
54.007	8.0950
54.122	8.1222
54.237	8.1494
54.352	8.1767
54.467	8.2039
54.582	8.2312
54.697	8.2584
54.811	8.2857
54.926	8.3129
55.167	8.3401
55.481	8.3674
55.795	8.3946
56.109	8.4219
56.423	8.4491
56.736	8.4763
57.050	8.5036
57.364	8.5308
57.678	8.5581
57.992	8.5853
58.305	8.6125
58.619	8.6398
58.933	8.6670
59.247	8.6943
59.561	8.7215
59.794	8.7487
59.879	8.7760
59.965	8.8032
60.050	8.8305
60.135	8.8577
60.220	8.8850
60.305	8.9122
60.390	8.9394
60.476	8.9667
60.561	8.9939
60.646	9.0212
60.731	9.0484
60.816	9.0756
60.901	9.1029
60.987	9.1301
61.072	9.1574
61.157	9.1846
61.242	9.2118
61.327	9.2391
61.413	9.2663
61.498	9.2936
61.583	9.3208
61.668	9.3480
61.753	9.3753
61.838	9.4025
61.924	9.4298
62.009	9.4570
62.094	9.4843
62.179	9.5115
62.264	9.5387
62.349	9.5660
62.435	9.5932
62.520	9.6205
62.605	9.6477
62.690	9.6749
62.775	9.7022
62.861	9.7294
62.946	9.7567
63.031	9.7839
63.116	9.8111
63.201	9.8384
63.286	9.8654
63.372	9.8898
63.457	9.9142
63.542	9.9387
63.627	9.9631
63.681	9.9920
63.705	10.025
63.728	10.031
62.338	10.016
59.190	9.9761
58.930	9.9359
58.369	9.9029
56.926	9.8811
56.575	9.8592
56.400	9.8361
56.224	9.8103
56.049	9.7845
55.874	9.7587
55.699	9.7329
55.523	9.7071
55.348	9.6810
55.173	9.6538
54.998	9.6265
54.822	9.5993
54.647	9.5720
54.472	9.5448
54.297	9.5176
54.122	9.4903
53.946	9.4631
53.771	9.4358
53.596	9.4086
53.421	9.3813
53.245	9.3541
53.070	9.3268
52.895	9.2996
52.720	9.2724
52.544	9.2451
52.369	9.2179
52.194	9.1906
52.019	9.1634
51.843	9.1361
51.668	9.1089
51.493	9.0816
51.318	9.0544
51.143	9.0272
50.967	8.9999
50.792	8.9727
50.617	8.9454
50.442	8.9182
50.266	8.8909
50.091	8.8637
49.916	8.8364
49.741	8.8092
49.565	8.7820
49.390	8.7547
49.215	8.7275
49.040	8.7002
48.865	8.6730
48.689	8.6457
48.514	8.6185
48.339	8.5912
48.164	8.5640
47.988	8.5368
47.813	8.5095
47.638	8.4823
47.463	8.4550
47.287	8.4278
47.112	8.4005
46.937	8.3733
46.762	8.3460
46.587	8.3188
46.411	8.2916
46.236	8.2643
46.061	8.2371
45.886	8.2098
45.710	8.1826
45.535	8.1553
45.360	8.1281
45.185	8.1008
45.009	8.0736
44.834	8.0464
44.659	8.0191
44.484	7.9919
44.308	7.9646
44.133	7.9374
43.958	7.9101
43.783	7.8829
43.608	7.8556
43.432	7.8284
43.257	7.8012
43.082	7.7739
42.907	7.7467
42.731	7.7194
42.556	7.6922
42.381	7.6649
42.206	7.6377
42.030	7.6104
41.855	7.5832
41.680	7.5560
41.505	7.5287
41.330	7.5015
41.162	7.4742
41.021	7.4470
40.881	7.4197
40.740	7.3925
40.600	7.3652
40.459	7.3380
40.319	7.3108
40.178	7.2835
40.038	7.2563
39.897	7.2290
39.756	7.2018
39.616	7.1745
39.475	7.1473
39.335	7.1200
39.194	7.0928
39.054	7.0656
38.913	7.0383
38.773	7.0111
38.632	6.9838
38.492	6.9566
38.351	6.9293
38.210	6.9021
38.070	6.8748
37.929	6.8476
37.789	6.8204
37.648	6.7931
37.508	6.7659
