Load (N)	Extension (mm)
-10.890	-2.2285
-11.034	-2.2548
-11.178	-2.2812
-11.322	-2.3075
-11.466	-2.3338
-11.610	-2.3601
-11.754	-2.3864
-11.898	-2.4127
-12.042	-2.4391
-12.186	-2.4654
-12.330	-2.4917
-12.474	-2.5180
-12.618	-2.5443
-12.762	-2.5706
-12.906	-2.5970
-13.050	-2.6233
-13.194	-2.6496
-13.338	-2.6759
-13.482	-2.7022
-13.626	-2.7286
-13.770	-2.7549
-13.914	-2.7813
-14.058	-2.8077
-14.202	-2.8340
-14.346	-2.8604
-14.490	-2.8868
-14.634	-2.9131
-14.778	-2.9394
-14.922	-2.9657
-15.066	-2.9920
-15.210	-3.0184
-15.354	-3.0447
-15.498	-3.0710
-15.642	-3.0973
-15.786	-3.1236
-15.930	-3.1499
-16.073	-3.1762
-16.217	-3.2026
-16.361	-3.2289
-16.505	-3.2552
-16.649	-3.2815
-16.793	-3.3078
-16.937	-3.3341
-17.081	-3.3605
-17.225	-3.3868
-17.369	-3.4131
-17.513	-3.4394
-17.657	-3.4657
-17.801	-3.4920
-17.945	-3.5183
-18.089	-3.5447
-18.233	-3.5710
-18.377	-3.5973
-18.521	-3.6236
-18.665	-3.6499
-18.809	-3.6762
-18.953	-3.7025
-19.097	-3.7289
-19.241	-3.7552
-19.385	-3.7815
-19.529	-3.8077
-19.673	-3.8340
-19.817	-3.8603
-19.961	-3.8865
-20.105	-3.9128
-20.249	-3.9391
-20.393	-3.9653
-20.537	-3.9916
-20.681	-4.0179
-20.825	-4.0442
-20.969	-4.0704
-21.113	-4.0967
-21.257	-4.1230
-21.401	-4.1492
-21.545	-4.1755
-21.689	-4.2018
-21.833	-4.2280
-21.977	-4.2543
-22.121	-4.2806
-22.265	-4.3069
-22.409	-4.3331
-22.553	-4.3594
-22.697	-4.3857
-22.841	-4.4119
-22.985	-4.4382
-23.129	-4.4645
-23.273	-4.4907
-23.417	-4.5170
-23.561	-4.5433
-23.705	-4.5696
-23.849	-4.5958
-23.993	-4.6221
-24.137	-4.6484
-24.281	-4.6746
-24.425	-4.7009
-24.569	-4.7272
-24.713	-4.7534
-24.857	-4.7797
-25.001	-4.8060
-25.145	-4.8323
-25.289	-4.8585
-25.433	-4.8848
-25.577	-4.9111
-25.721	-4.9373
-25.865	-4.9636
-26.008	-4.9899
-26.152	-5.0161
-26.296	-5.0424
-26.440	-5.0687
-26.584	-5.0949
-26.728	-5.1212
-26.872	-5.1475
-27.016	-5.1738
-27.160	-5.2000
-27.304	-5.2263
-27.448	-5.2526
-27.592	-5.2788
-27.736	-5.3051
-27.880	-5.3314
-28.024	-5.3576
-28.168	-5.3839
-28.312	-5.4102
-28.456	-5.4365
-28.600	-5.4627
-28.744	-5.4890
-28.888	-5.5153
-29.032	-5.5415
-29.176	-5.5678
-29.320	-5.5941
-29.464	-5.6203
-29.608	-5.6466
-29.752	-5.6729
-29.896	-5.6992
-30.040	-5.7254
-30.184	-5.7517
-30.328	-5.7780
-30.472	-5.8042
-30.616	-5.8305
-30.760	-5.8568
-30.904	-5.8830
-31.048	-5.9093
-31.192	-5.9356
-31.336	-5.9619
-31.480	-5.9881
-31.624	-6.0144
-31.768	-6.0407
-31.912	-6.0669
-32.056	-6.0932
-32.200	-6.1195
-32.344	-6.1457
-32.488	-6.1720
-32.632	-6.1983
-32.776	-6.2246
-32.920	-6.2508
-33.064	-6.2771
-33.208	-6.3034
-33.352	-6.3296
-33.500	-6.3559
-33.652	-6.3822
-33.804	-6.4084
-33.956	-6.4347
-34.109	-6.4610
-34.261	-6.4872
-34.413	-6.5135
-34.565	-6.5398
-34.718	-6.5661
-34.870	-6.5923
-35.022	-6.6186
-35.175	-6.6449
-35.327	-6.6711
-35.479	-6.6974
-35.631	-6.7237
-35.784	-6.7499
-35.936	-6.7762
-36.088	-6.8025
-36.240	-6.8288
-36.393	-6.8550
-36.545	-6.8813
-36.697	-6.9076
-36.850	-6.9338
-37.002	-6.9601
-37.154	-6.9864
-37.306	-7.0126
-37.459	-7.0389
-37.611	-7.0652
-37.763	-7.0915
-37.915	-7.1177
-38.068	-7.1440
-38.220	-7.1703
-38.372	-7.1965
-38.524	-7.2228
-38.677	-7.2491
-38.829	-7.2753
-38.981	-7.3016
-39.134	-7.3279
-39.286	-7.3541
-39.438	-7.3804
-39.590	-7.4066
-39.743	-7.4329
-39.895	-7.4591
-40.047	-7.4854
-40.199	-7.5117
-40.352	-7.5379
-40.504	-7.5642
-40.656	-7.5904
-40.809	-7.6167
-40.961	-7.6429
-41.113	-7.6692
-41.265	-7.6955
-41.418	-7.7217
-41.570	-7.7480
-41.722	-7.7742
-41.874	-7.8005
-42.027	-7.8267
-42.179	-7.8530
-42.331	-7.8793
-42.484	-7.9055
-42.636	-7.9318
-42.788	-7.9580
-42.940	-7.9843
-43.093	-8.0106
-43.245	-8.0368
-43.397	-8.0631
-43.549	-8.0893
-43.702	-8.1156
-43.854	-8.1418
-44.006	-8.1681
-44.159	-8.1944
-44.311	-8.2206
-44.463	-8.2469
-44.615	-8.2731
-44.768	-8.2994
-44.920	-8.3256
-45.072	-8.3519
-45.224	-8.3782
-45.377	-8.4044
-45.529	-8.4307
-45.681	-8.4569
-45.833	-8.4832
-45.986	-8.5095
-46.138	-8.5357
-46.290	-8.5620
-46.443	-8.5882
-46.595	-8.6145
-46.747	-8.6407
-46.899	-8.6670
-47.052	-8.6933
-47.204	-8.7195
-47.356	-8.7458
-47.508	-8.7720
-47.661	-8.7983
-47.790	-8.8245
-47.917	-8.8508
-48.044	-8.8771
-48.171	-8.9033
-48.298	-8.9296
-48.426	-8.9558
-48.553	-8.9821
-48.680	-9.0083
-48.807	-9.0346
-48.934	-9.0609
-49.062	-9.0871
-49.189	-9.1134
-49.316	-9.1396
-49.443	-9.1659
-49.570	-9.1922
-49.698	-9.2184
-49.825	-9.2447
-49.952	-9.2709
-50.079	-9.2972
-50.206	-9.3234
-50.334	-9.3497
-50.461	-9.3760
-50.588	-9.4022
-50.715	-9.4285
-50.842	-9.4547
-50.969	-9.4810
-51.097	-9.5072
-51.224	-9.5335
-51.351	-9.5598
-51.478	-9.5860
-51.605	-9.6123
-51.733	-9.6385
-51.860	-9.6648
-51.987	-9.6910
-52.114	-9.7173
-52.241	-9.7436
-52.365	-9.7698
-52.484	-9.7961
-52.603	-9.8223
-52.722	-9.8486
-52.841	-9.8749
-52.960	-9.9011
-53.079	-9.9274
-53.198	-9.9536
-53.317	-9.9777
-53.435	-10.000
-53.554	-10.014
-53.673	-10.021
-53.792	-10.019
-46.834	-10.009
-39.788	-9.9999
-39.788	-10.001
-40.922	-10.002
-42.699	-10.003
-42.819	-10.004
-42.940	-10.005
-43.060	-10.006
-43.181	-10.007
-43.301	-10.008
-43.422	-10.009
-43.542	-10.002
-43.125	-9.9884
-38.223	-9.9632
-35.817	-9.9379
-35.696	-9.9127
-35.575	-9.8874
-35.455	-9.8621
-35.334	-9.8369
-35.214	-9.8116
-35.093	-9.7864
-34.973	-9.7611
-34.852	-9.7358
-34.732	-9.7106
-34.611	-9.6853
-34.490	-9.6600
-34.370	-9.6348
-34.249	-9.6095
-34.129	-9.5843
-34.008	-9.5590
-33.888	-9.5337
-33.767	-9.5085
-33.647	-9.4832
-33.526	-9.4580
-33.405	-9.4327
-33.285	-9.4074
-33.164	-9.3822
-33.044	-9.3569
-32.923	-9.3309
-32.803	-9.3046
-32.682	-9.2783
-32.562	-9.2520
-32.441	-9.2258
-32.320	-9.1995
-32.200	-9.1732
-32.079	-9.1469
-31.959	-9.1206
-31.838	-9.0943
-31.718	-9.0681
-31.597	-9.0418
-31.476	-9.0155
-31.356	-8.9892
-31.235	-8.9629
-31.115	-8.9366
-30.994	-8.9103
-30.874	-8.8841
-30.753	-8.8578
-30.633	-8.8315
-30.512	-8.8052
-30.391	-8.7789
-30.271	-8.7526
-30.150	-8.7264
-30.030	-8.7001
-29.909	-8.6738
-29.789	-8.6475
-29.668	-8.6212
-29.548	-8.5949
-29.427	-8.5687
-29.306	-8.5424
-29.186	-8.5161
-29.065	-8.4898
-28.945	-8.4635
-28.824	-8.4372
-28.704	-8.4110
-28.583	-8.3847
-28.463	-8.3584
-28.342	-8.3321
-28.221	-8.3058
-28.101	-8.2795
-27.980	-8.2533
-27.860	-8.2270
-27.739	-8.2007
-27.619	-8.1744
-27.498	-8.1481
-27.378	-8.1218
-27.257	-8.0956
-27.136	-8.0693
-27.016	-8.0430
-26.895	-8.0167
-26.775	-7.9904
-26.654	-7.9641
-26.534	-7.9379
-26.413	-7.9116
-26.293	-7.8853
-26.172	-7.8590
-26.036	-7.8327
-25.892	-7.8064
-25.749	-7.7802
-25.605	-7.7539
-25.462	-7.7276
-25.318	-7.7013
-25.175	-7.6750
-25.031	-7.6487
-24.888	-7.6225
-24.744	-7.5962
-24.601	-7.5699
-24.457	-7.5436
-24.314	-7.5173
-24.170	-7.4910
-24.027	-7.4648
-23.883	-7.4385
-23.740	-7.4122
-23.596	-7.3859
-23.453	-7.3596
-23.309	-7.3333
-23.166	-7.3071
-23.022	-7.2808
-22.879	-7.2545
-22.735	-7.2282
-22.592	-7.2019
-22.448	-7.1756
-22.305	-7.1494
-22.161	-7.1231
-22.018	-7.0968
-21.874	-7.0705
-21.731	-7.0442
-21.587	-7.0179
-21.444	-6.9917
-21.300	-6.9654
-21.157	-6.9391
-21.013	-6.9128
-20.870	-6.8865
-20.726	-6.8602
-20.583	-6.8340
-20.439	-6.8077
-20.296	-6.7814
-20.152	-6.7551
-20.009	-6.7288
-19.865	-6.7025
-19.722	-6.6763
-19.578	-6.6500
-19.435	-6.6237
-19.291	-6.5974
-19.148	-6.5711
-19.004	-6.5448
-18.861	-6.5186
-18.717	-6.4923
-18.574	-6.4660
-18.430	-6.4397
-18.287	-6.4134
-18.143	-6.3871
-18.000	-6.3609
-17.856	-6.3346
-17.713	-6.3083
-17.569	-6.2820
-17.426	-6.2557
-17.282	-6.2294
-17.139	-6.2032
-16.959	-6.1769
-16.678	-6.1506
-16.397	-6.1243
-16.115	-6.0980
-15.834	-6.0717
-15.553	-6.0454
-15.272	-6.0192
-14.991	-5.9929
-14.710	-5.9666
-14.428	-5.9403
-14.255	-5.9140
-14.117	-5.8877
-13.979	-5.8615
-13.842	-5.8352
-13.704	-5.8089
-13.566	-5.7826
-13.428	-5.7563
-13.290	-5.7300
-13.152	-5.7038
-13.014	-5.6775
-12.877	-5.6512
-12.739	-5.6249
-12.601	-5.5986
-12.463	-5.5723
-12.325	-5.5461
-12.187	-5.5198
-12.050	-5.4935
-11.912	-5.4672
-11.774	-5.4409
-11.636	-5.4146
-11.498	-5.3884
-11.360	-5.3621
-11.222	-5.3358
-11.085	-5.3095
-10.947	-5.2832
-10.809	-5.2569
-10.671	-5.2307
-10.533	-5.2044
-10.395	-5.1781
-10.258	-5.1518
-10.120	-5.1255
-9.9819	-5.0992
-9.8440	-5.0730
-9.7062	-5.0467
-9.5683	-5.0204
-9.4305	-4.9941
-9.2926	-4.9678
-9.1548	-4.9415
-9.0169	-4.9153
-8.8791	-4.8890
-8.7412	-4.8627
-8.6034	-4.8364
-8.4656	-4.8101
-8.3277	-4.7838
-8.1899	-4.7576
-8.0520	-4.7313
-7.9142	-4.7050
-7.7763	-4.6787
-7.6385	-4.6524
-7.5006	-4.6261
-7.3628	-4.5999
-7.2249	-4.5736
-7.0871	-4.5473
-6.9492	-4.5210
-6.8114	-4.4947
-6.6736	-4.4684
-6.5357	-4.4422
-6.3979	-4.4159
-6.2600	-4.3896
-6.1222	-4.3633
-5.9843	-4.3370
-5.8465	-4.3107
-5.7086	-4.2845
-5.5708	-4.2582
-5.4329	-4.2319
-5.2951	-4.2056
-5.1572	-4.1793
-5.0194	-4.1530
-4.8815	-4.1268
-4.7437	-4.1005
-4.6059	-4.0742
-4.4680	-4.0479
-4.3302	-4.0216
-4.1923	-3.9953
-4.0545	-3.9691
-3.9166	-3.9428
-3.7788	-3.9165
-3.6409	-3.8902
-3.5031	-3.8639
-3.3652	-3.8376
-3.2274	-3.8114
-3.0895	-3.7851
-2.9517	-3.7588
-2.8138	-3.7325
-2.6760	-3.7062
-2.5382	-3.6799
-2.4003	-3.6537
-2.2625	-3.6274
-2.1246	-3.6011
-1.9868	-3.5748
-1.8489	-3.5485
-1.7111	-3.5222
-1.5732	-3.4960
-1.4354	-3.4697
-1.2975	-3.4434
-1.1597	-3.4171
-1.0218	-3.3908
-0.88400	-3.3645
-0.74615	-3.3383
-0.60831	-3.3120
-0.47046	-3.2857
-0.33261	-3.2594
-0.19477	-3.2331
-0.056920	-3.2068
0.080926	-3.1805
0.21877	-3.1543
0.35662	-3.1280
0.49447	-3.1017
0.63231	-3.0754
0.77016	-3.0491
0.90801	-3.0228
1.0459	-2.9966
1.1837	-2.9703
1.3215	-2.9440
1.4594	-2.9177
1.5972	-2.8914
1.7351	-2.8651
1.8729	-2.8389
2.0108	-2.8126
2.1486	-2.7863
2.2865	-2.7600
2.4243	-2.7337
2.5622	-2.7074
2.7000	-2.6812
2.8379	-2.6549
2.9757	-2.6286
3.1135	-2.6023
3.2514	-2.5760
3.3892	-2.5497
3.5271	-2.5235
3.6649	-2.4972
3.8028	-2.4709
3.9406	-2.4446
4.0785	-2.4183
4.2163	-2.3920
4.3542	-2.3658
4.4920	-2.3395
4.6299	-2.3132
4.7677	-2.2869
4.9056	-2.2606
5.0434	-2.2343
5.1812	-2.2081
5.3191	-2.1818
5.4569	-2.1555
5.5948	-2.1292
5.7326	-2.1029
5.8705	-2.0766
6.0083	-2.0504
6.1462	-2.0241
6.3054	-1.9978
6.4722	-1.9715
6.6390	-1.9452
6.8058	-1.9189
6.9726	-1.8927
7.1394	-1.8664
7.3062	-1.8401
7.4730	-1.8138
7.6398	-1.7840
7.8066	-1.7543
7.9734	-1.7280
8.1402	-1.7018
8.3070	-1.6756
8.4738	-1.6493
8.6406	-1.6231
8.8074	-1.5968
8.9742	-1.5706
9.1410	-1.5444
9.3078	-1.5181
9.4746	-1.4919
9.6414	-1.4657
9.8082	-1.4394
9.9750	-1.4132
10.142	-1.3869
10.309	-1.3607
10.475	-1.3345
10.642	-1.3082
10.809	-1.2820
10.976	-1.2557
11.143	-1.2295
11.309	-1.2033
11.476	-1.1770
11.643	-1.1508
11.810	-1.1245
11.977	-1.0983
12.143	-1.0721
12.310	-1.0458
12.477	-1.0196
12.644	-0.99335
12.811	-0.96711
12.977	-0.94087
13.169	-0.91463
13.384	-0.88839
13.598	-0.86215
13.813	-0.83591
14.027	-0.80967
14.241	-0.78343
14.456	-0.75719
14.670	-0.73095
14.885	-0.70472
15.099	-0.67848
15.314	-0.65224
15.528	-0.62600
15.743	-0.59976
15.957	-0.57352
16.172	-0.54728
16.386	-0.52104
16.601	-0.49480
16.815	-0.46856
17.030	-0.44232
17.244	-0.41609
17.459	-0.38985
17.673	-0.36361
17.888	-0.33737
18.102	-0.31113
18.317	-0.28489
18.531	-0.25865
18.746	-0.23241
18.960	-0.20617
19.174	-0.17993
19.389	-0.15369
19.603	-0.12745
19.818	-0.10122
20.032	-0.074976
20.204	-0.048737
20.232	-0.022498
20.260	0.0037415
20.288	0.029981
20.316	0.056220
20.345	0.082459
20.373	0.10870
20.401	0.13494
20.429	0.16118
20.458	0.18742
20.486	0.21365
20.514	0.23989
20.542	0.26613
20.571	0.29237
20.599	0.31861
20.627	0.34485
20.655	0.37109
20.683	0.39733
20.712	0.42357
20.740	0.44981
20.768	0.47605
20.796	0.50229
20.825	0.52852
20.853	0.55476
20.967	0.58100
21.185	0.60724
21.402	0.63348
21.620	0.65972
21.837	0.68596
22.055	0.71220
22.273	0.73844
22.490	0.76468
22.708	0.79106
22.925	0.81756
23.143	0.84407
23.361	0.87057
23.578	0.89707
23.796	0.92340
24.014	0.94968
24.231	0.97596
24.449	1.0022
24.666	1.0285
24.884	1.0548
25.102	1.0811
25.319	1.1073
25.537	1.1336
25.754	1.1599
25.972	1.1862
26.190	1.2124
26.407	1.2387
26.625	1.2650
26.843	1.2913
27.060	1.3175
27.278	1.3438
27.495	1.3701
27.713	1.3964
27.931	1.4227
28.148	1.4489
28.366	1.4752
28.583	1.5015
28.801	1.5278
28.825	1.5540
28.847	1.5803
28.869	1.6066
28.892	1.6329
28.914	1.6591
28.936	1.6854
28.958	1.7117
28.981	1.7380
29.003	1.7642
29.025	1.7905
29.047	1.8168
29.070	1.8431
29.092	1.8693
29.114	1.8956
29.136	1.9219
29.159	1.9482
29.181	1.9745
29.203	2.0007
29.225	2.0270
29.248	2.0533
29.270	2.0796
29.292	2.1058
29.314	2.1321
29.337	2.1584
29.359	2.1847
29.381	2.2109
29.403	2.2372
29.426	2.2635
29.448	2.2898
29.470	2.3160
29.492	2.3423
29.515	2.3686
29.537	2.3949
29.559	2.4211
29.581	2.4474
29.604	2.4737
29.626	2.5000
29.648	2.5263
29.670	2.5525
29.795	2.5788
30.099	2.6051
30.404	2.6314
30.708	2.6576
31.013	2.6839
31.317	2.7102
31.622	2.7365
31.926	2.7627
32.231	2.7890
32.535	2.8153
32.840	2.8416
33.144	2.8678
33.449	2.8941
33.753	2.9204
34.058	2.9467
34.362	2.9729
34.667	2.9992
34.971	3.0255
35.275	3.0518
35.580	3.0781
35.884	3.1043
36.189	3.1306
36.493	3.1569
36.798	3.1832
36.975	3.2094
37.062	3.2357
37.149	3.2620
37.235	3.2883
37.322	3.3145
37.409	3.3408
37.495	3.3671
37.582	3.3934
37.668	3.4196
37.755	3.4459
37.842	3.4722
37.928	3.4985
38.015	3.5247
38.102	3.5510
38.188	3.5773
38.275	3.6036
38.361	3.6298
38.448	3.6561
38.535	3.6824
38.621	3.7087
38.708	3.7349
38.795	3.7612
38.881	3.7875
38.968	3.8137
39.054	3.8400
39.141	3.8663
39.228	3.8925
39.314	3.9188
39.401	3.9451
39.488	3.9714
39.574	3.9976
39.661	4.0239
39.747	4.0502
39.834	4.0764
39.921	4.1027
40.007	4.1290
40.094	4.1552
40.181	4.1815
40.267	4.2078
40.354	4.2341
40.440	4.2603
40.527	4.2866
40.614	4.3129
40.843	4.3391
41.113	4.3654
41.383	4.3917
41.653	4.4180
41.923	4.4442
42.193	4.4705
42.463	4.4968
42.732	4.5230
43.002	4.5493
43.272	4.5756
43.542	4.6018
43.812	4.6281
44.082	4.6544
44.351	4.6807
44.621	4.7069
44.891	4.7332
45.161	4.7595
45.431	4.7857
45.701	4.8120
45.971	4.8383
46.240	4.8645
46.510	4.8908
46.642	4.9171
46.676	4.9434
46.710	4.9696
46.744	4.9959
46.778	5.0222
46.812	5.0484
46.846	5.0747
46.880	5.1010
46.914	5.1273
46.948	5.1535
46.982	5.1798
47.016	5.2061
47.050	5.2323
47.084	5.2586
47.118	5.2849
47.152	5.3111
47.186	5.3374
47.220	5.3637
47.254	5.3900
47.288	5.4162
47.322	5.4425
47.356	5.4688
47.390	5.4950
47.424	5.5213
47.458	5.5476
47.492	5.5738
47.526	5.6001
47.560	5.6264
47.594	5.6527
47.628	5.6789
47.662	5.7052
47.696	5.7315
47.730	5.7577
47.764	5.7840
47.798	5.8103
47.832	5.8365
47.866	5.8628
47.900	5.8891
47.934	5.9153
47.968	5.9416
48.003	5.9678
48.037	5.9941
48.071	6.0203
48.105	6.0466
48.139	6.0728
48.173	6.0991
48.207	6.1254
48.250	6.1516
48.586	6.1779
48.922	6.2041
49.258	6.2304
49.594	6.2566
49.930	6.2829
50.266	6.3092
50.602	6.3354
50.938	6.3617
51.275	6.3879
51.611	6.4142
51.947	6.4404
52.283	6.4667
52.619	6.4930
52.955	6.5192
53.291	6.5455
53.627	6.5717
53.963	6.5980
54.299	6.6242
54.635	6.6505
54.971	6.6767
55.307	6.7030
55.644	6.7293
55.980	6.7555
56.244	6.7818
56.294	6.8080
56.343	6.8343
56.393	6.8605
56.443	6.8868
56.493	6.9131
56.543	6.9393
56.592	6.9656
56.642	6.9918
56.692	7.0181
56.742	7.0443
56.792	7.0706
56.842	7.0968
56.891	7.1231
56.941	7.1494
56.991	7.1756
57.041	7.2019
57.091	7.2281
57.140	7.2544
57.190	7.2806
57.240	7.3069
57.290	7.3332
57.340	7.3594
57.390	7.3857
57.439	7.4119
57.489	7.4382
57.539	7.4644
57.589	7.4907
57.639	7.5170
57.688	7.5432
57.738	7.5695
57.788	7.5957
57.838	7.6220
57.888	7.6482
57.938	7.6745
57.987	7.7007
58.037	7.7270
58.087	7.7533
58.137	7.7795
58.187	7.8058
58.236	7.8320
58.286	7.8583
58.336	7.8845
58.386	7.9108
58.436	7.9371
58.486	7.9633
58.535	7.9896
58.585	8.0158
58.635	8.0421
58.716	8.0683
59.049	8.0946
59.383	8.1208
59.717	8.1471
60.051	8.1734
60.385	8.1996
60.718	8.2259
61.052	8.2508
61.386	8.2754
61.720	8.3000
62.053	8.3246
62.387	8.3492
62.721	8.3790
63.055	8.4088
63.388	8.4386
63.722	8.4683
64.056	8.4972
64.390	8.5233
64.724	8.5494
65.057	8.5756
65.391	8.6017
65.725	8.6278
66.059	8.6539
66.392	8.6800
66.627	8.7062
66.660	8.7323
66.693	8.7584
66.726	8.7845
66.759	8.8107
66.792	8.8368
66.825	8.8629
66.858	8.8890
66.891	8.9152
66.924	8.9413
66.957	8.9674
66.990	8.9935
67.023	9.0196
67.056	9.0458
67.088	9.0719
67.121	9.0980
67.154	9.1241
67.187	9.1503
67.220	9.1764
67.253	9.2025
67.286	9.2286
67.319	9.2547
67.352	9.2809
67.385	9.3070
67.418	9.3331
67.451	9.3592
67.484	9.3854
67.517	9.4115
67.550	9.4376
67.583	9.4637
67.616	9.4899
67.649	9.5160
67.682	9.5421
67.715	9.5682
67.748	9.5943
67.781	9.6205
67.814	9.6466
67.847	9.6727
67.880	9.6988
67.913	9.7250
67.946	9.7511
67.979	9.7772
68.011	9.8033
68.221	9.8294
68.588	9.8555
68.955	9.8816
69.322	9.9077
69.689	9.9338
70.057	9.9599
70.424	9.9849
70.791	10.005
71.158	10.011
71.386	10.006
63.381	9.9754
58.830	9.9446
58.830	9.9138
57.225	9.8830
55.762	9.8538
55.527	9.8291
55.291	9.8045
55.056	9.7798
54.820	9.7551
54.585	9.7305
54.349	9.7058
54.114	9.6811
53.878	9.6565
53.643	9.6318
53.407	9.6071
53.172	9.5825
52.937	9.5578
52.701	9.5331
52.466	9.5085
52.230	9.4838
51.995	9.4591
51.759	9.4345
51.524	9.4098
51.288	9.3852
51.053	9.3605
50.817	9.3358
50.582	9.3112
50.346	9.2865
50.111	9.2610
49.875	9.2348
49.640	9.2085
49.404	9.1822
49.169	9.1559
48.934	9.1296
48.698	9.1033
48.463	9.0770
48.227	9.0508
47.992	9.0245
47.756	8.9982
47.521	8.9719
47.285	8.9456
47.050	8.9193
46.814	8.8930
46.579	8.8668
46.343	8.8405
46.108	8.8142
45.872	8.7879
45.637	8.7616
45.401	8.7353
45.166	8.7090
44.931	8.6828
44.695	8.6565
44.460	8.6302
44.224	8.6039
43.989	8.5776
43.753	8.5513
43.518	8.5250
43.282	8.4988
43.047	8.4725
42.811	8.4462
42.576	8.4199
42.357	8.3936
42.211	8.3673
42.065	8.3410
41.919	8.3148
41.773	8.2885
41.627	8.2622
41.481	8.2359
41.335	8.2096
41.189	8.1833
41.043	8.1570
40.897	8.1307
40.751	8.1045
40.604	8.0782
40.458	8.0519
40.312	8.0256
40.166	7.9993
40.020	7.9730
39.874	7.9467
39.728	7.9205
39.582	7.8942
39.436	7.8679
39.290	7.8416
39.144	7.8153
38.997	7.7890
38.851	7.7627
38.705	7.7365
38.559	7.7102
38.413	7.6839
38.267	7.6576
38.121	7.6313
37.975	7.6050
37.829	7.5787
37.683	7.5525
37.537	7.5262
37.390	7.4999
37.244	7.4736
37.098	7.4473
36.952	7.4210
36.806	7.3947
36.660	7.3685
36.514	7.3422
36.368	7.3159
36.222	7.2896
36.076	7.2633
35.930	7.2370
35.783	7.2107
35.637	7.1845
35.491	7.1582
35.345	7.1319
35.199	7.1056
35.053	7.0793
34.907	7.0530
34.761	7.0267
34.615	7.0005
34.469	6.9742
34.323	6.9479
34.176	6.9216
34.030	6.8953
33.884	6.8690
33.738	6.8427
33.592	6.8165
33.446	6.7902
33.300	6.7639
33.154	6.7376
33.008	6.7113
32.862	6.6850
32.716	6.6587
32.569	6.6325
32.423	6.6062
32.277	6.5799
32.131	6.5536
31.985	6.5273
31.839	6.5010
31.693	6.4747
31.547	6.4485
31.401	6.4222
31.255	6.3959
31.109	6.3696
30.963	6.3433
30.816	6.3170
30.670	6.2907
30.524	6.2645
