Load (N)	Extension (mm)
-35.202	-6.9867
-35.641	-7.0645
-36.079	-7.1423
-36.518	-7.2201
-36.957	-7.2979
-37.395	-7.3757
-37.834	-7.4535
-38.273	-7.5314
-38.711	-7.6092
-39.150	-7.6870
-39.589	-7.7648
-40.027	-7.8426
-40.466	-7.9204
-40.905	-7.9982
-41.343	-8.0761
-41.782	-8.1540
-42.221	-8.2320
-42.660	-8.3099
-43.098	-8.3878
-43.537	-8.4657
-43.976	-8.5436
-44.414	-8.6215
-44.853	-8.6994
-45.292	-8.7773
-45.730	-8.8552
-46.169	-8.9331
-46.608	-9.0110
-47.046	-9.0889
-47.485	-9.1668
-47.924	-9.2447
-48.362	-9.3227
-48.801	-9.4006
-47.668	-9.4785
-48.094	-9.5564
-48.521	-9.6343
-48.947	-9.7122
-49.373	-9.7901
-49.800	-9.8680
-50.226	-9.9459
-50.652	-10.024
-51.078	-10.102
-51.505	-10.180
-51.931	-10.258
-52.357	-10.335
-52.783	-10.413
-53.210	-10.491
-53.636	-10.569
-54.062	-10.647
-54.488	-10.725
-54.915	-10.803
-55.341	-10.881
-55.767	-10.959
-56.193	-11.037
-56.620	-11.115
-57.046	-11.192
-57.472	-11.270
-57.898	-11.348
-58.325	-11.426
-58.751	-11.504
-59.177	-11.582
-59.603	-11.660
-60.030	-11.738
-60.456	-11.816
-60.882	-11.894
-61.308	-11.971
-61.735	-12.049
-62.161	-12.127
-62.587	-12.205
-63.014	-12.283
-63.440	-12.361
-63.866	-12.439
-64.292	-12.517
-64.719	-12.595
-65.145	-12.673
-65.571	-12.750
-65.997	-12.828
-66.424	-12.906
-66.850	-12.984
-67.276	-13.062
-67.702	-13.140
-68.129	-13.218
-68.555	-13.296
-68.981	-13.374
-69.407	-13.452
-69.834	-13.529
-70.260	-13.607
-70.749	-13.685
-71.247	-13.763
-71.744	-13.841
-72.241	-13.919
-72.739	-13.997
-73.236	-14.075
-73.733	-14.152
-74.231	-14.230
-74.728	-14.308
-75.225	-14.386
-75.723	-14.464
-76.220	-14.542
-76.717	-14.619
-77.215	-14.697
-77.701	-14.775
-78.175	-14.853
-78.649	-14.931
-79.123	-15.008
-79.597	-15.086
-80.071	-15.164
-80.545	-15.242
-81.019	-15.320
-81.493	-15.397
-81.967	-15.475
-82.441	-15.553
-82.915	-15.631
-83.389	-15.709
-83.863	-15.786
-84.337	-15.864
-84.811	-15.942
-85.285	-16.020
-85.774	-16.098
-86.266	-16.175
-86.757	-16.253
-87.249	-16.331
-87.741	-16.409
-88.232	-16.487
-88.724	-16.564
-89.215	-16.642
-89.707	-16.720
-90.198	-16.798
-90.690	-16.876
-91.181	-16.954
-91.673	-17.031
-92.164	-17.109
-92.656	-17.187
-93.147	-17.265
-93.639	-17.343
-94.130	-17.420
-94.622	-17.498
-95.113	-17.576
-95.605	-17.654
-96.096	-17.732
-96.588	-17.810
-97.056	-17.887
-97.520	-17.965
-97.985	-18.043
-98.449	-18.121
-98.913	-18.199
-99.378	-18.276
-99.842	-18.354
-100.31	-18.432
-100.77	-18.510
-101.24	-18.588
-101.70	-18.665
-102.16	-18.743
-102.63	-18.821
-103.09	-18.899
-103.56	-18.977
-104.02	-19.055
-104.49	-19.132
-104.95	-19.210
-105.41	-19.288
-105.88	-19.366
-106.34	-19.444
-106.81	-19.523
-107.27	-19.602
-107.74	-19.679
-108.20	-19.757
-108.67	-19.835
-109.13	-19.913
-109.63	-19.991
-110.17	-20.069
-110.70	-20.146
-111.23	-20.224
-111.76	-20.302
-112.30	-20.380
-112.83	-20.458
-113.36	-20.536
-113.89	-20.614
-114.42	-20.691
-114.96	-20.769
-115.49	-20.847
-116.02	-20.925
-116.58	-21.003
-117.15	-21.081
-117.72	-21.158
-118.29	-21.236
-118.86	-21.314
-119.43	-21.392
-120.00	-21.470
-120.56	-21.548
-121.13	-21.625
-121.70	-21.703
-122.27	-21.781
-122.84	-21.859
-123.40	-21.937
-123.94	-22.015
-124.48	-22.092
-125.02	-22.170
-125.57	-22.248
-126.11	-22.326
-126.65	-22.404
-127.19	-22.481
-127.73	-22.559
-128.28	-22.637
-128.82	-22.714
-129.36	-22.792
-129.90	-22.870
-130.49	-22.948
-131.73	-23.025
-132.98	-23.103
-134.22	-23.181
-136.29	-23.259
-139.96	-23.337
-140.57	-23.415
-145.92	-23.493
-154.64	-23.571
-169.81	-23.648
-191.90	-23.725
-215.92	-23.801
-244.76	-23.878
-279.01	-23.955
-315.49	-24.032
-349.91	-24.109
-382.38	-24.185
-423.84	-24.262
-467.64	-24.339
-508.93	-24.413
-531.00	-24.448
-527.83	-24.450
-524.66	-24.452
-521.49	-24.450
-518.32	-24.449
-463.11	-24.390
-401.54	-24.316
-345.42	-24.241
-295.75	-24.166
-240.05	-24.091
-202.06	-24.016
-164.07	-23.941
-142.43	-23.865
-136.67	-23.789
-130.91	-23.711
-125.14	-23.633
-119.38	-23.555
-113.61	-23.478
-107.85	-23.400
-102.09	-23.322
-96.321	-23.244
-90.557	-23.166
-84.793	-23.088
-79.028	-23.011
-73.264	-22.933
-68.233	-22.855
-67.911	-22.777
-67.589	-22.699
-67.267	-22.621
-66.945	-22.543
-66.624	-22.466
-66.302	-22.388
-65.980	-22.310
-65.658	-22.232
-65.336	-22.154
-65.014	-22.076
-64.693	-21.999
-64.371	-21.921
-64.049	-21.843
-63.727	-21.765
-63.405	-21.687
-63.083	-21.609
-62.762	-21.531
-62.440	-21.454
-62.118	-21.376
-61.796	-21.298
-61.474	-21.220
-61.153	-21.142
-60.831	-21.064
-60.509	-20.987
-60.187	-20.909
-59.865	-20.831
-59.543	-20.753
-59.222	-20.675
-58.900	-20.597
-58.578	-20.519
-58.256	-20.442
-57.934	-20.364
-57.612	-20.286
-57.291	-20.208
-56.969	-20.130
-56.647	-20.052
-71.683	-19.975
-71.346	-19.897
-71.010	-19.819
-70.673	-19.741
-70.336	-19.663
-69.999	-19.585
-69.662	-19.507
-69.326	-19.430
-68.989	-19.352
-68.652	-19.276
-68.315	-19.199
-67.979	-19.121
-67.642	-19.044
-67.305	-18.966
-66.968	-18.888
-66.632	-18.810
-66.295	-18.732
-65.958	-18.654
-65.621	-18.576
-65.284	-18.498
-64.948	-18.420
-64.611	-18.343
-64.274	-18.265
-63.937	-18.187
-63.325	-18.109
-61.192	-18.031
-60.035	-17.953
-59.682	-17.875
-59.329	-17.797
-58.975	-17.719
-58.622	-17.641
-58.269	-17.564
-57.915	-17.486
-57.562	-17.408
-57.209	-17.330
-56.855	-17.252
-56.502	-17.174
-56.149	-17.096
-55.795	-17.018
-55.442	-16.940
-55.089	-16.863
-54.823	-16.785
-54.622	-16.707
-54.422	-16.629
-54.221	-16.551
-54.021	-16.473
-53.820	-16.395
-53.620	-16.317
-53.420	-16.239
-53.018	-16.161
-52.451	-16.084
-51.884	-16.006
-51.316	-15.928
-50.749	-15.850
-50.182	-15.772
-49.614	-15.695
-49.047	-15.617
-48.479	-15.539
-47.912	-15.461
-47.345	-15.383
-46.777	-15.305
-46.315	-15.228
-46.176	-15.150
-46.037	-15.072
-45.898	-14.994
-45.759	-14.916
-45.620	-14.838
-45.481	-14.761
-45.343	-14.683
-45.204	-14.605
-45.065	-14.527
-44.926	-14.449
-44.787	-14.372
-44.648	-14.294
-43.783	-14.216
-42.873	-14.138
-41.962	-14.060
-41.051	-13.982
-40.198	-13.905
-39.743	-13.827
-39.287	-13.749
-38.831	-13.671
-38.375	-13.593
-37.919	-13.515
-37.464	-13.438
-37.008	-13.360
-36.552	-13.282
-36.096	-13.204
-35.641	-13.126
-35.461	-13.048
-35.292	-12.971
-35.123	-12.893
-34.954	-12.815
-34.785	-12.737
-34.616	-12.659
-34.448	-12.581
-34.279	-12.503
-34.110	-12.425
-33.941	-12.348
-33.409	-12.270
-31.870	-12.192
-31.074	-12.114
-30.660	-12.036
-30.247	-11.958
-29.834	-11.880
-29.421	-11.802
-29.007	-11.724
-28.594	-11.647
-28.181	-11.569
-27.767	-11.491
-27.354	-11.413
-26.941	-11.335
-26.527	-11.257
-26.114	-11.179
-25.952	-11.101
-25.844	-11.023
-25.736	-10.946
-25.629	-10.868
-25.521	-10.790
-25.413	-10.712
-25.305	-10.634
-25.198	-10.556
-25.090	-10.478
-24.982	-10.400
-24.226	-10.323
-23.134	-10.245
-22.042	-10.167
-20.950	-10.089
-19.858	-10.011
-19.471	-9.9331
-19.213	-9.8552
-18.956	-9.7773
-18.699	-9.6995
-18.441	-9.6216
-18.184	-9.5437
-17.927	-9.4658
-17.670	-9.3879
-17.412	-9.3100
-17.155	-9.2322
-16.898	-9.1543
-16.640	-9.0764
-16.429	-8.9985
-16.256	-8.9206
-16.083	-8.8427
-15.911	-8.7648
-15.738	-8.6863
-15.565	-8.6077
-15.392	-8.5298
-15.166	-8.4519
-13.960	-8.3740
-12.755	-8.2961
-11.549	-8.2182
-10.344	-8.1404
-9.3728	-8.0625
-9.1554	-7.9846
-8.9379	-7.9067
-8.7205	-7.8288
-8.5030	-7.7509
-8.2855	-7.6730
-8.0681	-7.5952
-7.8506	-7.5173
-7.6332	-7.4394
-7.4157	-7.3615
-7.1982	-7.2836
-6.9808	-7.2057
-6.7633	-7.1278
-7.0171	-7.0500
-7.3040	-6.9721
-7.5909	-6.8942
-7.8777	-6.8163
-7.4769	-6.7384
-6.7139	-6.6605
-5.9509	-6.5826
-5.1879	-6.5048
-4.4249	-6.4269
-3.6619	-6.3490
-2.8989	-6.2711
-2.1359	-6.1932
-1.3729	-6.1153
-0.60993	-6.0375
0.15306	-5.9596
0.60127	-5.8809
0.61786	-5.8012
0.63444	-5.7231
0.65102	-5.6454
0.66760	-5.5677
0.68418	-5.4900
0.70077	-5.4123
0.71735	-5.3346
0.73393	-5.2569
0.75051	-5.1791
0.76710	-5.1014
0.78368	-5.0237
0.80026	-4.9460
0.85751	-4.8683
1.7091	-4.7906
2.5607	-4.7129
3.4122	-4.6352
4.2638	-4.5575
5.1154	-4.4798
5.9670	-4.4021
6.8185	-4.3244
7.6701	-4.2467
8.5217	-4.1690
9.3732	-4.0913
9.6077	-4.0136
9.7621	-3.9358
9.9166	-3.8581
10.071	-3.7804
10.225	-3.7026
10.380	-3.6248
10.534	-3.5470
10.689	-3.4691
10.843	-3.3913
10.793	-3.3134
10.688	-3.2356
10.583	-3.1577
10.479	-3.0799
10.872	-3.0021
11.740	-2.9242
12.608	-2.8464
13.475	-2.7685
14.343	-2.6907
15.211	-2.6128
16.079	-2.5350
16.946	-2.4572
17.814	-2.3793
18.388	-2.3015
18.552	-2.2236
18.716	-2.1458
18.880	-2.0679
19.044	-1.9901
19.209	-1.9123
19.373	-1.8344
19.537	-1.7566
19.701	-1.6787
19.865	-1.6009
20.030	-1.5231
20.194	-1.4452
20.365	-1.3674
20.593	-1.2895
20.820	-1.2117
21.048	-1.1338
21.276	-1.0560
21.503	-0.97816
21.731	-0.90031
22.277	-0.81753
22.963	-0.73742
23.649	-0.66020
24.335	-0.58297
25.021	-0.50575
25.707	-0.42853
26.393	-0.35130
26.690	-0.27408
26.852	-0.19686
27.014	-0.11963
27.177	-0.042409
27.339	0.034814
27.501	0.11229
27.664	0.19016
27.826	0.26803
27.988	0.34590
28.151	0.42377
28.420	0.50164
28.766	0.57951
29.112	0.65738
29.458	0.73525
29.804	0.81311
30.150	0.89098
30.496	0.96885
30.893	1.0467
31.802	1.1246
32.711	1.2025
33.619	1.2803
34.528	1.3582
35.230	1.4361
35.387	1.5139
35.545	1.5918
35.703	1.6697
35.861	1.7475
36.019	1.8254
36.176	1.9033
36.334	1.9812
36.492	2.0590
36.650	2.1369
36.807	2.2148
36.965	2.2926
37.123	2.3705
37.281	2.4484
37.439	2.5262
38.177	2.6041
39.033	2.6820
39.888	2.7598
40.743	2.8377
41.599	2.9156
42.454	2.9935
43.309	3.0713
44.165	3.1492
45.020	3.2271
45.363	3.3049
45.524	3.3828
45.686	3.4607
45.848	3.5385
46.009	3.6164
46.171	3.6943
46.333	3.7721
46.494	3.8500
46.656	3.9279
46.818	4.0058
46.979	4.0836
47.141	4.1615
47.303	4.2394
47.590	4.3173
48.095	4.3952
48.599	4.4731
49.104	4.5510
49.609	4.6289
50.113	4.7068
50.618	4.7847
51.123	4.8626
51.628	4.9405
52.132	5.0184
52.581	5.0963
53.009	5.1742
53.437	5.2521
53.866	5.3300
54.294	5.4079
54.723	5.4858
55.151	5.5637
55.579	5.6416
56.008	5.7195
56.475	5.7974
57.268	5.8753
58.060	5.9532
58.852	6.0311
59.644	6.1090
59.939	6.1869
60.132	6.2648
60.324	6.3427
60.516	6.4206
60.709	6.4985
60.901	6.5764
61.094	6.6543
61.286	6.7322
61.479	6.8101
61.671	6.8833
61.864	6.9549
62.056	7.0281
62.249	7.1272
62.441	7.2046
62.633	7.2817
63.234	7.3589
63.906	7.4360
64.578	7.5132
65.250	7.5903
65.922	7.6675
66.594	7.7447
67.266	7.8218
67.938	7.8992
68.610	7.9771
69.282	8.0550
69.954	8.1328
70.585	8.2107
70.762	8.2886
70.939	8.3664
71.116	8.4443
71.292	8.5222
71.469	8.6000
71.646	8.6779
71.823	8.7558
72.000	8.8336
72.177	8.9115
72.354	8.9893
72.531	9.0672
72.708	9.1451
73.022	9.2229
73.757	9.3008
74.492	9.3787
75.227	9.4565
75.962	9.5344
76.697	9.6123
77.433	9.6901
78.168	9.7680
78.903	9.8459
79.638	9.9237
80.322	10.002
80.433	10.079
80.544	10.157
80.654	10.235
80.765	10.313
80.876	10.391
80.987	10.469
81.097	10.547
81.208	10.625
81.319	10.702
81.430	10.780
81.540	10.858
81.651	10.936
82.333	11.014
83.178	11.092
84.022	11.170
84.867	11.247
85.712	11.325
86.556	11.403
87.401	11.481
88.245	11.559
89.090	11.637
89.934	11.715
90.779	11.793
91.233	11.870
91.360	11.948
91.488	12.026
91.616	12.104
91.744	12.182
91.871	12.260
91.999	12.338
92.127	12.416
92.255	12.493
92.382	12.571
92.510	12.649
92.638	12.727
92.766	12.805
92.894	12.883
93.092	12.961
93.910	13.039
94.728	13.117
95.546	13.194
96.363	13.272
97.181	13.350
97.999	13.428
98.817	13.506
99.635	13.584
100.45	13.662
101.27	13.740
102.09	13.818
102.91	13.895
103.05	13.973
103.03	14.051
103.01	14.129
102.99	14.207
102.97	14.285
102.95	14.363
102.93	14.441
102.91	14.519
102.89	14.596
102.87	14.674
103.36	14.752
104.13	14.830
104.90	14.908
105.67	14.986
106.44	15.064
107.28	15.142
108.29	15.220
109.30	15.297
110.31	15.375
111.00	15.453
111.42	15.531
111.84	15.609
112.25	15.687
112.67	15.765
113.08	15.843
113.50	15.921
113.92	15.998
114.33	16.076
114.75	16.154
115.12	16.232
115.42	16.310
115.72	16.388
116.02	16.466
116.32	16.544
116.62	16.622
116.91	16.700
117.21	16.778
117.51	16.855
117.81	16.933
118.11	17.011
118.73	17.089
119.51	17.167
120.28	17.245
121.05	17.323
121.83	17.401
122.60	17.479
123.37	17.557
124.15	17.635
124.92	17.712
125.69	17.790
126.21	17.868
126.48	17.946
126.75	18.024
127.03	18.102
127.30	18.180
127.57	18.258
127.84	18.336
128.12	18.414
128.39	18.491
128.66	18.569
128.94	18.647
129.21	18.725
129.66	18.803
130.75	18.881
131.84	18.959
132.94	19.037
134.03	19.115
135.12	19.193
136.22	19.270
137.11	19.348
137.44	19.426
137.77	19.504
138.10	19.582
138.43	19.660
138.76	19.738
139.09	19.816
139.42	19.894
139.75	19.972
140.09	20.049
140.42	20.127
140.75	20.205
141.08	20.283
141.41	20.361
141.74	20.439
142.07	20.517
142.40	20.595
143.13	20.673
144.04	20.751
144.96	20.828
145.88	20.906
147.27	20.984
149.40	21.062
150.15	21.140
150.54	21.218
150.92	21.296
151.31	21.374
151.70	21.452
152.08	21.530
152.47	21.608
152.86	21.685
153.24	21.763
153.63	21.841
154.01	21.919
154.40	21.997
154.79	22.075
155.17	22.152
155.56	22.230
155.95	22.308
156.33	22.386
156.72	22.463
157.17	22.541
158.45	22.619
159.72	22.697
161.00	22.774
162.27	22.852
163.55	22.930
164.83	23.007
166.10	23.085
167.38	23.163
168.66	23.241
168.87	23.318
169.06	23.396
169.25	23.474
169.44	23.552
169.63	23.630
169.82	23.708
170.01	23.786
170.20	23.864
170.40	23.942
170.59	24.020
170.78	24.098
170.97	24.175
171.16	24.253
172.02	24.331
173.32	24.409
174.61	24.487
175.91	24.565
177.21	24.643
178.51	24.721
179.81	24.799
181.11	24.877
182.41	24.955
183.71	25.033
185.01	25.110
185.90	25.188
186.10	25.266
186.30	25.344
186.50	25.422
186.70	25.500
186.91	25.578
187.11	25.656
187.31	25.733
187.51	25.811
187.71	25.889
187.91	25.967
188.11	26.045
188.32	26.123
188.52	26.201
188.72	26.279
188.92	26.357
190.19	26.434
191.63	26.512
193.07	26.590
194.51	26.668
195.95	26.746
197.39	26.824
198.83	26.902
200.27	26.980
201.72	27.057
203.16	27.135
204.60	27.213
205.95	27.291
206.34	27.369
206.73	27.447
207.13	27.525
207.52	27.603
207.91	27.680
208.31	27.758
208.70	27.836
209.09	27.914
209.48	27.992
209.88	28.070
210.27	28.148
210.66	28.226
211.06	28.304
211.45	28.381
211.97	28.459
213.53	28.537
215.08	28.615
216.63	28.693
218.18	28.771
219.73	28.849
221.28	28.927
222.83	29.004
224.38	29.082
225.94	29.160
227.49	29.238
229.04	29.316
229.56	29.394
229.94	29.472
230.32	29.550
230.70	29.627
231.08	29.705
231.46	29.783
231.84	29.861
232.22	29.939
232.60	30.017
232.98	30.095
233.37	30.173
233.83	30.250
234.28	30.328
234.74	30.406
235.19	30.484
236.03	30.562
237.54	30.639
239.05	30.715
240.55	30.792
242.06	30.870
243.56	30.948
245.07	31.026
246.58	31.104
248.08	31.182
249.59	31.260
251.09	31.337
252.51	31.415
253.35	31.493
254.19	31.571
255.04	31.649
255.88	31.727
256.72	31.805
257.56	31.883
258.40	31.961
259.24	32.039
260.08	32.117
260.92	32.195
261.76	32.273
263.57	32.351
265.49	32.429
267.40	32.507
269.32	32.585
271.24	32.663
273.15	32.740
275.07	32.818
276.99	32.896
278.92	32.974
280.84	33.052
282.77	33.130
284.69	33.208
286.61	33.285
288.54	33.363
290.46	33.441
292.39	33.519
294.31	33.597
296.22	33.675
298.10	33.753
299.98	33.830
301.86	33.908
303.74	33.986
305.62	34.064
307.50	34.142
309.38	34.220
311.27	34.298
313.15	34.375
315.03	34.453
316.91	34.531
318.79	34.609
320.93	34.687
323.08	34.765
325.24	34.843
327.40	34.921
329.55	34.998
331.71	35.076
333.86	35.154
336.02	35.232
338.18	35.310
340.33	35.387
341.99	35.464
343.50	35.541
345.01	35.619
346.52	35.696
348.03	35.773
349.54	35.851
351.05	35.929
352.56	36.007
354.07	36.084
355.58	36.162
358.89	36.240
363.33	36.318
367.76	36.395
372.19	36.473
376.63	36.551
379.94	36.629
382.97	36.707
386.00	36.784
389.04	36.862
392.07	36.940
395.11	37.018
398.14	37.095
401.17	37.173
406.09	37.251
411.53	37.329
416.98	37.407
422.43	37.484
427.88	37.562
433.32	37.640
438.77	37.718
444.22	37.795
450.04	37.873
457.19	37.951
464.34	38.029
471.49	38.106
478.64	38.184
485.79	38.262
492.94	38.272
442.58	38.180
409.54	38.106
392.34	38.035
375.14	37.964
357.94	37.893
340.74	37.820
333.05	37.742
326.23	37.664
319.41	37.586
312.59	37.508
305.77	37.431
298.95	37.353
292.13	37.275
285.31	37.197
278.49	37.119
271.67	37.041
264.85	36.963
258.03	36.885
251.64	36.808
250.24	36.730
248.85	36.652
247.45	36.574
246.06	36.496
244.67	36.418
243.27	36.340
241.88	36.262
240.48	36.185
239.09	36.107
237.70	36.029
236.30	35.951
234.91	35.873
233.52	35.795
232.12	35.717
230.73	35.639
229.33	35.562
227.94	35.484
226.55	35.406
225.15	35.328
223.76	35.250
222.37	35.172
220.97	35.094
219.58	35.016
218.18	34.939
216.79	34.861
215.40	34.783
214.00	34.705
212.61	34.627
211.22	34.549
209.82	34.471
208.43	34.394
207.03	34.316
205.64	34.238
204.25	34.160
202.85	34.082
201.46	34.004
200.06	33.926
198.67	33.848
199.51	33.771
202.08	33.693
201.49	33.615
200.77	33.537
200.04	33.459
199.31	33.381
198.59	33.303
197.86	33.225
197.14	33.148
196.41	33.070
195.69	32.992
194.96	32.914
194.23	32.836
193.51	32.758
192.78	32.680
192.06	32.602
191.33	32.525
190.60	32.447
189.88	32.369
189.15	32.291
188.43	32.213
187.70	32.135
186.98	32.057
186.25	31.979
185.52	31.902
184.80	31.824
184.07	31.746
183.35	31.668
182.62	31.590
181.90	31.512
181.17	31.434
180.44	31.356
179.72	31.279
178.99	31.201
178.27	31.123
177.54	31.045
176.81	30.967
176.09	30.889
175.36	30.811
174.64	30.733
173.91	30.656
173.19	30.578
172.46	30.500
171.73	30.422
171.01	30.344
170.28	30.266
169.56	30.188
168.89	30.110
168.27	30.033
167.66	29.955
167.05	29.877
166.43	29.799
165.82	29.721
165.21	29.643
164.59	29.565
163.98	29.487
163.37	29.410
162.75	29.332
162.14	29.254
161.53	29.176
160.91	29.098
160.30	29.020
159.69	28.942
159.07	28.864
158.46	28.787
157.85	28.709
157.23	28.631
156.62	28.553
156.01	28.475
155.39	28.397
154.78	28.319
154.17	28.241
153.55	28.164
152.94	28.086
152.33	28.008
151.71	27.930
151.10	27.852
150.49	27.774
149.87	27.696
149.26	27.618
148.65	27.541
148.03	27.463
147.42	27.385
146.81	27.307
146.19	27.229
145.58	27.151
145.06	27.073
144.54	26.995
144.02	26.918
143.49	26.840
142.97	26.762
142.45	26.684
141.93	26.606
141.41	26.528
140.89	26.450
140.37	26.372
139.85	26.295
139.33	26.217
138.81	26.139
138.29	26.061
137.77	25.983
137.25	25.905
136.73	25.827
136.21	25.749
135.69	25.672
135.17	25.594
134.65	25.516
134.13	25.438
133.61	25.360
133.09	25.282
132.57	25.204
132.05	25.126
131.52	25.049
131.00	24.971
130.48	24.893
129.96	24.815
129.44	24.737
128.92	24.659
128.40	24.581
127.88	24.503
127.36	24.426
126.84	24.348
126.32	24.270
125.80	24.192
125.28	24.115
124.76	24.037
124.24	23.960
123.72	23.882
123.20	23.804
122.68	23.726
122.16	23.648
121.64	23.570
121.12	23.493
120.60	23.415
120.08	23.337
119.56	23.259
119.03	23.181
118.51	23.103
117.99	23.025
117.47	22.947
116.95	22.869
116.43	22.792
115.91	22.714
115.39	22.636
114.87	22.558
114.35	22.480
113.83	22.402
113.31	22.326
112.79	22.248
112.27	22.167
111.78	22.089
111.30	22.011
110.81	21.933
110.33	21.855
109.85	21.777
109.36	21.700
108.88	21.622
108.40	21.544
107.91	21.466
107.43	21.388
106.95	21.311
106.47	21.233
105.98	21.155
105.50	21.077
105.02	20.999
104.53	20.922
104.05	20.844
103.57	20.766
103.09	20.688
102.60	20.610
102.12	20.533
101.64	20.455
101.15	20.377
100.67	20.299
100.19	20.221
99.705	20.144
99.222	20.066
98.739	19.988
98.256	19.910
97.773	19.832
97.290	19.755
96.807	19.677
96.324	19.599
95.842	19.521
95.359	19.443
94.876	19.366
94.393	19.288
93.910	19.210
93.427	19.132
92.944	19.054
92.461	18.977
91.978	18.899
91.495	18.821
91.012	18.743
90.529	18.665
90.046	18.588
89.563	18.510
89.081	18.432
88.598	18.354
88.115	18.276
87.632	18.198
87.149	18.120
86.666	18.042
86.183	17.964
85.700	17.887
85.217	17.809
84.734	17.731
84.251	17.653
83.768	17.575
83.285	17.497
82.802	17.419
82.320	17.341
81.837	17.263
81.354	17.185
80.889	17.108
80.437	17.030
79.985	16.952
79.533	16.874
79.081	16.796
78.629	16.718
78.177	16.640
77.725	16.562
77.273	16.484
76.821	16.406
76.368	16.328
75.916	16.251
75.464	16.173
75.012	16.095
74.560	16.017
74.108	15.939
73.656	15.861
73.204	15.783
72.752	15.705
72.300	15.627
71.848	15.549
71.396	15.472
70.944	15.394
70.492	15.316
70.039	15.238
69.587	15.160
69.135	15.082
68.683	15.004
68.231	14.927
67.779	14.849
67.327	14.771
66.877	14.694
66.428	14.616
65.979	14.538
65.530	14.461
65.081	14.383
64.632	14.306
64.183	14.228
63.734	14.150
63.285	14.073
62.836	13.995
62.387	13.917
61.938	13.838
61.489	13.759
61.040	13.681
60.591	13.603
60.142	13.525
59.693	13.447
59.244	13.369
58.795	13.292
58.346	13.214
57.897	13.136
57.448	13.058
56.999	12.980
56.550	12.902
56.101	12.824
55.652	12.746
55.203	12.668
54.754	12.590
54.305	12.512
53.856	12.434
53.407	12.356
52.958	12.279
52.509	12.201
52.060	12.123
51.611	12.045
51.162	11.967
50.713	11.889
50.264	11.811
