Load (N)	Extension (mm)
36.803	7.4414
36.650	7.4145
36.498	7.3876
36.345	7.3607
36.192	7.3339
36.040	7.3070
35.887	7.2801
35.735	7.2533
35.582	7.2264
35.430	7.1995
35.277	7.1727
35.125	7.1458
34.972	7.1189
34.819	7.0920
34.667	7.0652
34.514	7.0383
34.362	7.0114
34.209	6.9846
34.057	6.9577
33.904	6.9308
33.751	6.9039
33.599	6.8771
33.446	6.8502
33.294	6.8233
33.141	6.7965
32.989	6.7696
32.836	6.7427
32.683	6.7158
32.531	6.6890
32.378	6.6621
32.226	6.6352
32.073	6.6084
31.921	6.5815
31.768	6.5546
31.616	6.5278
31.463	6.5009
31.310	6.4740
31.158	6.4471
31.005	6.4203
30.853	6.3934
30.700	6.3665
30.548	6.3397
30.397	6.3128
30.253	6.2859
30.108	6.2590
29.964	6.2322
29.819	6.2053
29.674	6.1784
29.530	6.1516
29.385	6.1247
29.241	6.0978
29.096	6.0709
28.951	6.0441
28.807	6.0172
28.662	5.9903
28.517	5.9635
28.373	5.9366
28.228	5.9097
28.084	5.8829
27.939	5.8560
27.794	5.8291
27.650	5.8022
27.505	5.7754
27.361	5.7485
27.216	5.7216
27.071	5.6948
26.927	5.6679
26.782	5.6410
26.638	5.6141
26.493	5.5873
26.348	5.5604
26.204	5.5335
26.059	5.5067
25.914	5.4798
25.770	5.4529
25.625	5.4260
25.481	5.3992
25.336	5.3723
25.191	5.3454
25.047	5.3186
24.902	5.2917
24.758	5.2648
24.613	5.2380
24.468	5.2111
24.324	5.1842
24.179	5.1573
24.035	5.1305
23.890	5.1036
23.745	5.0767
23.601	5.0499
23.456	5.0230
23.312	4.9961
23.167	4.9692
23.022	4.9424
22.878	4.9155
22.733	4.8886
22.588	4.8618
22.444	4.8349
22.299	4.8080
22.155	4.7811
22.010	4.7543
21.865	4.7274
21.721	4.7005
21.576	4.6737
21.432	4.6468
21.287	4.6199
21.142	4.5931
20.998	4.5662
20.853	4.5393
20.709	4.5124
20.564	4.4856
20.419	4.4587
20.275	4.4318
20.130	4.4050
19.986	4.3781
19.841	4.3512
19.696	4.3243
19.552	4.2975
19.407	4.2706
19.262	4.2437
19.118	4.2169
18.973	4.1900
18.829	4.1631
18.684	4.1362
18.539	4.1094
18.395	4.0825
18.250	4.0556
18.106	4.0288
17.961	4.0019
17.816	3.9750
17.672	3.9482
17.527	3.9213
17.383	3.8944
17.238	3.8675
17.093	3.8407
16.949	3.8138
16.804	3.7869
16.659	3.7601
16.515	3.7332
16.370	3.7063
16.226	3.6794
16.081	3.6526
15.936	3.6257
15.792	3.5988
15.647	3.5720
15.503	3.5457
15.358	3.5195
15.213	3.4933
15.069	3.4670
14.924	3.4408
14.780	3.4146
14.635	3.3884
14.490	3.3619
14.346	3.3351
14.201	3.3082
14.057	3.2813
13.912	3.2544
13.767	3.2275
13.623	3.2006
13.478	3.1737
13.333	3.1469
13.189	3.1200
13.044	3.0931
12.900	3.0662
12.755	3.0393
12.610	3.0124
12.466	2.9855
12.321	2.9586
12.177	2.9318
12.033	2.9049
11.894	2.8780
11.754	2.8511
11.614	2.8242
11.475	2.7973
11.335	2.7704
11.195	2.7436
11.056	2.7167
10.916	2.6898
10.777	2.6629
10.637	2.6360
10.497	2.6091
10.358	2.5822
10.218	2.5553
10.079	2.5285
9.9390	2.5016
9.7994	2.4747
9.6598	2.4478
9.5201	2.4209
9.3805	2.3940
9.2409	2.3671
9.1013	2.3403
8.9617	2.3134
8.8221	2.2865
8.6825	2.2596
8.5429	2.2327
8.4033	2.2058
8.2637	2.1789
8.1240	2.1521
7.9844	2.1252
7.8448	2.0983
7.7052	2.0714
7.5656	2.0445
7.4260	2.0176
7.2864	1.9907
7.1468	1.9638
7.0072	1.9370
6.8675	1.9101
6.7279	1.8832
6.6355	1.8563
6.5927	1.8294
6.5500	1.8025
6.5073	1.7756
6.4645	1.7488
6.4218	1.7219
6.3328	1.6950
6.1296	1.6681
5.9265	1.6412
5.7233	1.6143
5.5202	1.5874
5.3170	1.5606
5.1139	1.5337
4.9107	1.5068
4.7076	1.4799
4.5044	1.4530
4.3012	1.4261
4.0981	1.3992
3.8949	1.3724
3.6918	1.3455
3.4886	1.3186
3.2855	1.2917
3.1344	1.2648
2.9969	1.2379
2.8595	1.2110
2.7220	1.1842
2.5845	1.1573
2.4471	1.1304
2.3096	1.1035
2.1722	1.0766
2.0347	1.0497
1.8972	1.0228
1.7598	0.99595
1.6223	0.96906
1.4849	0.94218
1.3474	0.91529
1.2099	0.88841
1.0725	0.86152
0.93502	0.83463
0.79756	0.80775
0.66010	0.78086
0.52264	0.75398
0.38518	0.72709
0.24772	0.70020
0.11026	0.67332
-0.027198	0.64643
-0.16466	0.61955
-0.30212	0.59266
-0.43958	0.56577
-0.57704	0.53889
-0.71450	0.51200
-0.85196	0.48512
-0.98941	0.45823
-1.1269	0.43134
-1.2643	0.40446
-1.4018	0.37757
-1.5393	0.35069
-1.6767	0.32380
-1.8142	0.29691
-1.9516	0.27003
-2.0891	0.24314
-2.2266	0.21626
-2.3640	0.18937
-2.5015	0.16248
-2.6389	0.13560
-2.7764	0.10871
-2.9138	0.081826
-3.0513	0.054940
-3.1888	0.028054
-3.3262	0.0011675
-3.4637	-0.025718
-3.6011	-0.052604
-3.7386	-0.079490
-3.8761	-0.10638
-4.0135	-0.13326
-4.1510	-0.16015
-4.2884	-0.18703
-4.4259	-0.21392
-4.5634	-0.24081
-4.7008	-0.26769
-4.8383	-0.29458
-4.9757	-0.32146
-5.1132	-0.34835
-5.2507	-0.37524
-5.3881	-0.40212
-5.5256	-0.42901
-5.6630	-0.45589
-5.8005	-0.48278
-5.9380	-0.50967
-6.0754	-0.53655
-6.2129	-0.56344
-6.3503	-0.59032
-6.4878	-0.61721
-6.6253	-0.64410
-6.7627	-0.67098
-6.9002	-0.69787
-7.0376	-0.72475
-7.1751	-0.75164
-7.3126	-0.77853
-7.4500	-0.80541
-7.5875	-0.83230
-7.7249	-0.85918
-7.8624	-0.88607
-7.9999	-0.91296
-8.1373	-0.93984
-8.2748	-0.96673
-8.4122	-0.99361
-8.5497	-1.0205
-8.6871	-1.0474
-8.8246	-1.0743
-8.9621	-1.1012
-9.0995	-1.1280
-9.2370	-1.1549
-9.3744	-1.1818
-9.5119	-1.2087
-9.6494	-1.2356
-9.7868	-1.2625
-9.9243	-1.2894
-10.062	-1.3162
-10.199	-1.3431
-10.337	-1.3700
-10.474	-1.3969
-10.612	-1.4238
-10.749	-1.4507
-10.887	-1.4776
-11.024	-1.5044
-11.161	-1.5313
-11.299	-1.5582
-11.436	-1.5851
-11.574	-1.6120
-11.711	-1.6389
-11.849	-1.6658
-11.986	-1.6927
-12.124	-1.7195
-12.261	-1.7464
-12.399	-1.7733
-12.536	-1.8002
-12.673	-1.8271
-12.811	-1.8540
-12.948	-1.8809
-13.086	-1.9077
-13.223	-1.9346
-13.361	-1.9615
-13.498	-1.9884
-13.636	-2.0153
-13.773	-2.0422
-13.911	-2.0691
-14.048	-2.0959
-14.186	-2.1228
-14.323	-2.1497
-14.460	-2.1766
-14.598	-2.2035
-14.735	-2.2304
-14.873	-2.2573
-15.010	-2.2841
-15.148	-2.3110
-15.285	-2.3379
-15.423	-2.3648
-15.560	-2.3917
-15.698	-2.4186
-15.835	-2.4455
-15.973	-2.4723
-16.110	-2.4992
-16.247	-2.5261
-16.385	-2.5530
-16.522	-2.5799
-16.660	-2.6068
-16.797	-2.6337
-16.935	-2.6605
-17.072	-2.6874
-17.210	-2.7143
-17.367	-2.7412
-17.524	-2.7681
-17.681	-2.7950
-17.838	-2.8219
-17.996	-2.8487
-18.153	-2.8756
-18.310	-2.9025
-18.467	-2.9294
-18.624	-2.9563
-18.781	-2.9832
-18.938	-3.0101
-19.095	-3.0370
-19.242	-3.0638
-19.383	-3.0907
-19.523	-3.1176
-19.664	-3.1445
-19.805	-3.1714
-19.946	-3.1983
-20.087	-3.2252
-20.228	-3.2520
-20.368	-3.2789
-20.509	-3.3058
-20.650	-3.3327
-20.791	-3.3596
-20.932	-3.3865
-21.073	-3.4134
-21.213	-3.4402
-21.354	-3.4671
-21.495	-3.4940
-21.636	-3.5209
-21.777	-3.5478
-21.918	-3.5747
-22.058	-3.6016
-22.199	-3.6284
-22.340	-3.6553
-22.481	-3.6823
-22.622	-3.7092
-22.763	-3.7361
-22.900	-3.7630
-23.031	-3.7899
-23.161	-3.8168
-23.292	-3.8437
-23.423	-3.8706
-23.553	-3.8975
-23.684	-3.9244
-23.814	-3.9513
-23.945	-3.9782
-24.075	-4.0051
-24.206	-4.0320
-24.336	-4.0590
-24.467	-4.0859
-24.597	-4.1128
-24.728	-4.1397
-24.858	-4.1666
-24.989	-4.1935
-25.119	-4.2204
-25.250	-4.2473
-25.380	-4.2742
-25.511	-4.3011
-25.642	-4.3280
-25.772	-4.3549
-25.903	-4.3818
-26.033	-4.4087
-26.164	-4.4356
-26.294	-4.4626
-26.425	-4.4895
-26.555	-4.5164
-26.686	-4.5433
-26.816	-4.5702
-26.947	-4.5971
-27.080	-4.6240
-27.213	-4.6509
-27.345	-4.6778
-27.478	-4.7047
-27.610	-4.7316
-27.743	-4.7585
-27.875	-4.7854
-28.008	-4.8123
-28.140	-4.8393
-28.273	-4.8662
-28.405	-4.8931
-28.538	-4.9200
-28.671	-4.9469
-28.803	-4.9738
-28.936	-5.0007
-29.068	-5.0276
-29.102	-5.0545
-28.841	-5.0814
-29.029	-5.1083
-29.406	-5.1352
-29.784	-5.1621
-30.161	-5.1890
-30.526	-5.2159
-30.663	-5.2429
-30.799	-5.2698
-30.936	-5.2967
-31.073	-5.3236
-31.209	-5.3505
-31.346	-5.3774
-31.482	-5.4043
-31.619	-5.4312
-31.755	-5.4581
-31.892	-5.4850
-32.028	-5.5119
-32.165	-5.5388
-32.302	-5.5657
-32.438	-5.5926
-32.575	-5.6196
-32.711	-5.6465
-32.848	-5.6734
-32.984	-5.7003
-33.121	-5.7272
-33.258	-5.7541
-33.394	-5.7810
-33.531	-5.8079
-33.667	-5.8348
-33.804	-5.8617
-33.940	-5.8886
-34.077	-5.9155
-34.213	-5.9424
-34.350	-5.9693
-34.487	-5.9963
-34.623	-6.0232
-34.760	-6.0500
-34.896	-6.0766
-35.033	-6.1032
-35.169	-6.1297
-35.306	-6.1563
-35.442	-6.1829
-35.579	-6.2094
-35.716	-6.2360
-35.852	-6.2626
-35.989	-6.2891
-36.125	-6.3157
-36.262	-6.3423
-36.398	-6.3692
-36.535	-6.3961
-36.671	-6.4230
-36.808	-6.4498
-36.945	-6.4767
-37.081	-6.5036
-37.218	-6.5305
-37.354	-6.5573
-37.491	-6.5842
-37.627	-6.6111
-37.764	-6.6380
-37.901	-6.6648
-38.037	-6.6917
-38.174	-6.7186
-38.310	-6.7455
-38.447	-6.7723
-38.583	-6.7992
-38.720	-6.8261
-38.856	-6.8530
-38.993	-6.8798
-39.130	-6.9067
-39.266	-6.9336
-39.403	-6.9605
-39.539	-6.9873
-39.676	-7.0142
-39.812	-7.0411
-39.949	-7.0680
-40.085	-7.0948
-40.222	-7.1217
-40.359	-7.1486
-40.495	-7.1755
-40.632	-7.2023
-40.768	-7.2292
-40.905	-7.2561
-41.041	-7.2830
-41.178	-7.3098
-41.314	-7.3367
-41.451	-7.3636
-41.588	-7.3905
-41.724	-7.4173
-41.861	-7.4442
-41.997	-7.4711
-42.134	-7.4980
-42.270	-7.5248
-42.407	-7.5517
-42.544	-7.5786
-42.680	-7.6055
-42.817	-7.6323
-42.953	-7.6592
-43.090	-7.6861
-43.226	-7.7130
-43.363	-7.7398
-43.503	-7.7667
-43.645	-7.7936
-43.788	-7.8205
-43.931	-7.8473
-44.074	-7.8742
-44.216	-7.9011
-44.359	-7.9280
-44.502	-7.9548
-44.645	-7.9817
-44.787	-8.0086
-44.930	-8.0355
-45.073	-8.0623
-45.216	-8.0892
-45.358	-8.1161
-45.501	-8.1430
-45.644	-8.1698
-45.787	-8.1967
-45.929	-8.2236
-46.072	-8.2505
-46.215	-8.2773
-46.358	-8.3042
-46.500	-8.3311
-46.643	-8.3580
-46.786	-8.3849
-46.929	-8.4118
-47.071	-8.4387
-47.214	-8.4656
-47.357	-8.4925
-47.500	-8.5195
-47.642	-8.5464
-47.785	-8.5733
-47.928	-8.6002
-48.071	-8.6271
-48.213	-8.6540
-48.356	-8.6809
-48.499	-8.7078
-48.642	-8.7348
-48.784	-8.7617
-48.927	-8.7886
-49.070	-8.8155
-49.213	-8.8424
-49.355	-8.8693
-49.498	-8.8962
-49.641	-8.9231
-49.784	-8.9501
-49.926	-8.9770
-50.069	-9.0039
-50.212	-9.0308
-50.355	-9.0577
-50.497	-9.0846
-50.640	-9.1115
-50.783	-9.1384
-50.925	-9.1654
-51.068	-9.1923
-51.211	-9.2192
-51.354	-9.2461
-51.496	-9.2730
-51.639	-9.2999
-51.782	-9.3268
-51.925	-9.3537
-52.067	-9.3806
-52.210	-9.4076
-52.353	-9.4345
-52.496	-9.4614
-52.638	-9.4883
-52.781	-9.5152
-52.924	-9.5421
-53.067	-9.5690
-53.209	-9.5959
-53.352	-9.6229
-53.495	-9.6498
-53.638	-9.6767
-53.780	-9.7036
-53.923	-9.7305
-54.066	-9.7574
-54.209	-9.7843
-54.351	-9.8112
-54.494	-9.8382
-54.637	-9.8651
-54.780	-9.8920
-54.922	-9.9189
-55.065	-9.9458
-55.208	-9.9727
-55.351	-9.9996
-55.493	-10.006
-55.022	-9.9994
-53.101	-9.9697
-50.536	-9.9359
-48.201	-9.9032
-47.666	-9.8800
-47.131	-9.8569
-46.596	-9.8337
-46.061	-9.8105
-45.813	-9.7860
-45.801	-9.7604
