Load (N)	Extension (mm)
-11.196	-2.2802
-11.334	-2.3064
-11.471	-2.3327
-11.609	-2.3589
-11.746	-2.3851
-11.884	-2.4114
-12.021	-2.4376
-12.159	-2.4639
-12.296	-2.4901
-12.434	-2.5163
-12.571	-2.5426
-12.709	-2.5688
-12.846	-2.5951
-12.983	-2.6213
-13.121	-2.6475
-13.258	-2.6738
-13.396	-2.7000
-13.533	-2.7263
-13.671	-2.7525
-13.808	-2.7787
-13.946	-2.8050
-14.083	-2.8312
-14.221	-2.8574
-14.358	-2.8837
-14.496	-2.9099
-14.633	-2.9362
-14.771	-2.9624
-14.908	-2.9886
-15.045	-3.0149
-15.183	-3.0411
-15.320	-3.0674
-15.458	-3.0936
-15.595	-3.1198
-15.733	-3.1461
-15.870	-3.1723
-16.008	-3.1986
-16.145	-3.2248
-16.283	-3.2510
-16.420	-3.2773
-16.558	-3.3035
-16.695	-3.3297
-16.833	-3.3560
-16.970	-3.3822
-17.107	-3.4085
-17.245	-3.4347
-17.382	-3.4609
-17.520	-3.4872
-17.657	-3.5134
-17.795	-3.5397
-17.932	-3.5659
-18.070	-3.5921
-18.207	-3.6184
-18.345	-3.6446
-18.482	-3.6709
-18.620	-3.6971
-18.757	-3.7233
-18.894	-3.7496
-19.032	-3.7758
-19.169	-3.8021
-19.307	-3.8283
-19.444	-3.8545
-19.582	-3.8808
-19.719	-3.9070
-19.857	-3.9332
-19.994	-3.9595
-20.132	-3.9857
-20.269	-4.0120
-20.407	-4.0382
-20.544	-4.0644
-20.682	-4.0907
-20.819	-4.1168
-20.956	-4.1430
-21.094	-4.1692
-21.231	-4.1953
-21.369	-4.2215
-21.506	-4.2477
-21.644	-4.2738
-21.781	-4.3000
-21.919	-4.3261
-22.056	-4.3523
-22.194	-4.3785
-22.331	-4.4046
-22.469	-4.4308
-22.606	-4.4570
-22.744	-4.4831
-22.881	-4.5093
-23.018	-4.5354
-23.156	-4.5616
-23.293	-4.5878
-23.431	-4.6139
-23.568	-4.6401
-23.706	-4.6663
-23.843	-4.6924
-23.981	-4.7186
-24.118	-4.7447
-24.256	-4.7709
-24.393	-4.7971
-24.531	-4.8232
-24.668	-4.8494
-24.805	-4.8756
-24.943	-4.9017
-25.080	-4.9279
-25.218	-4.9541
-25.355	-4.9802
-25.493	-5.0064
-25.630	-5.0325
-25.768	-5.0587
-25.905	-5.0849
-26.043	-5.1110
-26.180	-5.1372
-26.318	-5.1634
-26.455	-5.1895
-26.593	-5.2157
-26.730	-5.2418
-26.867	-5.2680
-27.005	-5.2942
-27.142	-5.3203
-27.280	-5.3465
-27.417	-5.3727
-27.555	-5.3988
-27.692	-5.4250
-27.830	-5.4512
-27.967	-5.4773
-28.105	-5.5035
-28.242	-5.5296
-28.380	-5.5558
-28.517	-5.5820
-28.654	-5.6081
-28.792	-5.6343
-28.929	-5.6605
-29.067	-5.6866
-29.204	-5.7128
-29.342	-5.7389
-29.479	-5.7651
-29.617	-5.7913
-29.754	-5.8174
-29.892	-5.8436
-30.029	-5.8698
-30.167	-5.8959
-30.304	-5.9221
-30.442	-5.9483
-30.579	-5.9744
-30.716	-6.0006
-30.854	-6.0267
-30.991	-6.0529
-31.129	-6.0791
-31.266	-6.1052
-31.404	-6.1314
-31.541	-6.1576
-31.679	-6.1837
-31.816	-6.2099
-31.954	-6.2360
-32.091	-6.2622
-32.229	-6.2884
-32.366	-6.3145
-32.504	-6.3407
-32.641	-6.3669
-32.778	-6.3930
-32.916	-6.4192
-33.053	-6.4453
-33.191	-6.4715
-33.328	-6.4977
-33.466	-6.5238
-33.603	-6.5500
-33.741	-6.5762
-33.878	-6.6023
-34.016	-6.6285
-34.153	-6.6547
-34.291	-6.6808
-34.428	-6.7070
-34.565	-6.7331
-34.703	-6.7593
-34.840	-6.7855
-34.978	-6.8116
-35.115	-6.8378
-35.253	-6.8640
-35.390	-6.8901
-35.528	-6.9163
-35.665	-6.9424
-35.803	-6.9686
-35.940	-6.9948
-36.078	-7.0209
-36.215	-7.0471
-36.353	-7.0733
-36.490	-7.0994
-36.627	-7.1256
-36.765	-7.1518
-36.902	-7.1779
-37.040	-7.2041
-37.177	-7.2302
-37.315	-7.2564
-37.452	-7.2826
-37.590	-7.3087
-37.727	-7.3349
-37.865	-7.3611
-38.002	-7.3872
-38.140	-7.4134
-38.277	-7.4395
-38.415	-7.4657
-38.552	-7.4919
-38.689	-7.5180
-38.827	-7.5442
-38.964	-7.5704
-39.102	-7.5965
-39.239	-7.6227
-39.377	-7.6488
-39.514	-7.6750
-39.652	-7.7012
-39.789	-7.7273
-39.927	-7.7535
-40.064	-7.7797
-40.202	-7.8058
-40.339	-7.8320
-40.476	-7.8581
-40.614	-7.8843
-40.751	-7.9105
-40.889	-7.9366
-41.026	-7.9628
-41.164	-7.9890
-41.301	-8.0151
-41.439	-8.0413
-41.576	-8.0674
-41.714	-8.0936
-41.851	-8.1198
-41.989	-8.1459
-42.126	-8.1721
-42.264	-8.1983
-42.401	-8.2244
-42.538	-8.2506
-42.676	-8.2767
-42.813	-8.3029
-42.951	-8.3291
-43.088	-8.3552
-43.226	-8.3814
-43.363	-8.4075
-43.501	-8.4337
-43.638	-8.4599
-43.776	-8.4860
-43.913	-8.5122
-44.051	-8.5384
-44.188	-8.5645
-44.326	-8.5907
-44.463	-8.6168
-44.600	-8.6430
-44.738	-8.6692
-44.875	-8.6953
-45.013	-8.7215
-45.150	-8.7477
-45.288	-8.7738
-45.425	-8.8000
-45.563	-8.8261
-45.700	-8.8523
-45.838	-8.8785
-45.975	-8.9046
-46.113	-8.9308
-46.250	-8.9570
-46.387	-8.9831
-46.525	-9.0093
-46.662	-9.0354
-46.800	-9.0616
-46.937	-9.0878
-47.075	-9.1139
-47.212	-9.1401
-47.350	-9.1662
-47.487	-9.1924
-47.625	-9.2186
-47.762	-9.2447
-47.900	-9.2708
-48.037	-9.2969
-48.175	-9.3230
-48.312	-9.3491
-48.449	-9.3752
-48.587	-9.4013
-48.724	-9.4274
-48.862	-9.4535
-48.999	-9.4796
-49.137	-9.5057
-49.274	-9.5318
-49.412	-9.5579
-49.549	-9.5840
-49.687	-9.6101
-49.824	-9.6362
-49.962	-9.6622
-50.099	-9.6883
-50.236	-9.7144
-50.374	-9.7405
-50.511	-9.7666
-50.649	-9.7927
-50.786	-9.8188
-50.924	-9.8449
-51.061	-9.8710
-51.199	-9.8971
-51.336	-9.9232
-51.474	-9.9493
-51.611	-9.9713
-51.749	-9.9918
-51.886	-10.012
-51.937	-10.024
-51.916	-10.029
-49.691	-10.015
-47.841	-10.004
-46.833	-10.001
-47.084	-10.001
-47.706	-10.002
-48.329	-10.002
-48.525	-10.003
-48.422	-10.004
-48.320	-10.004
-48.217	-10.003
-48.115	-9.9998
-48.012	-9.9896
-47.537	-9.9753
-45.757	-9.9523
-44.958	-9.9292
-44.733	-9.9062
-44.508	-9.8831
-44.282	-9.8600
-44.057	-9.8370
-43.832	-9.8139
-43.607	-9.7900
-43.382	-9.7639
-43.157	-9.7377
-42.931	-9.7115
-42.706	-9.6853
-42.481	-9.6592
-42.256	-9.6330
-42.031	-9.6068
-41.806	-9.5806
-41.580	-9.5545
-41.355	-9.5283
-41.130	-9.5021
-40.905	-9.4759
-40.680	-9.4498
-40.455	-9.4236
-40.229	-9.3974
-40.004	-9.3712
-39.779	-9.3450
-39.554	-9.3189
-39.329	-9.2927
-39.104	-9.2665
-38.878	-9.2403
-38.653	-9.2142
-38.428	-9.1880
-38.203	-9.1618
-37.978	-9.1356
-37.753	-9.1095
-37.548	-9.0833
-37.420	-9.0571
-37.292	-9.0309
-37.163	-9.0048
-37.035	-8.9786
-36.907	-8.9524
-36.779	-8.9262
-36.651	-8.9000
-36.523	-8.8739
-36.395	-8.8477
-36.267	-8.8215
-36.139	-8.7953
-36.011	-8.7692
-35.883	-8.7430
-35.755	-8.7168
-35.627	-8.6906
-35.499	-8.6645
-35.371	-8.6383
-35.243	-8.6121
-35.115	-8.5859
-34.987	-8.5598
-34.859	-8.5336
-34.731	-8.5074
-34.603	-8.4812
-34.475	-8.4550
-34.347	-8.4289
-34.219	-8.4027
-34.091	-8.3765
-33.963	-8.3503
-33.835	-8.3242
-33.707	-8.2980
-33.579	-8.2718
-33.451	-8.2456
-33.323	-8.2195
-33.195	-8.1933
-33.067	-8.1671
-32.939	-8.1409
-32.811	-8.1148
-32.683	-8.0886
-32.555	-8.0624
-32.427	-8.0362
-32.299	-8.0100
-32.171	-7.9839
-32.043	-7.9577
-31.915	-7.9315
-31.787	-7.9053
-31.659	-7.8792
-31.531	-7.8530
-31.403	-7.8268
-31.275	-7.8006
-31.147	-7.7745
-31.019	-7.7483
-30.891	-7.7221
-30.763	-7.6959
-30.635	-7.6698
-30.507	-7.6436
-30.379	-7.6174
-30.251	-7.5912
-30.123	-7.5650
-29.995	-7.5389
-29.867	-7.5127
-29.739	-7.4865
-29.611	-7.4603
-29.483	-7.4342
-29.355	-7.4080
-29.227	-7.3818
-29.099	-7.3556
-28.971	-7.3295
-28.843	-7.3033
-28.715	-7.2771
-28.587	-7.2509
-28.459	-7.2248
-28.331	-7.1986
-28.203	-7.1724
-28.075	-7.1462
-27.947	-7.1200
-27.819	-7.0939
-27.691	-7.0677
-27.563	-7.0415
-27.435	-7.0153
-27.307	-6.9892
-27.179	-6.9630
-27.051	-6.9368
-26.923	-6.9106
-26.795	-6.8845
-26.667	-6.8583
-26.539	-6.8321
-26.411	-6.8059
-26.283	-6.7798
-26.155	-6.7536
-26.027	-6.7274
-25.899	-6.7012
-25.771	-6.6750
-25.643	-6.6489
-25.515	-6.6227
-25.387	-6.5965
-25.259	-6.5703
-25.131	-6.5442
-25.003	-6.5180
-24.875	-6.4918
-24.747	-6.4656
-24.619	-6.4395
-24.491	-6.4133
-24.363	-6.3871
-24.235	-6.3609
-24.107	-6.3348
-23.979	-6.3086
-23.850	-6.2824
-23.722	-6.2562
-23.594	-6.2300
-23.466	-6.2039
-23.338	-6.1777
-23.210	-6.1515
-23.082	-6.1253
-22.954	-6.0992
-22.826	-6.0730
-22.698	-6.0468
-22.570	-6.0206
-22.442	-5.9945
-22.314	-5.9683
-22.186	-5.9421
-22.058	-5.9159
-21.930	-5.8898
-21.802	-5.8636
-21.674	-5.8374
-21.546	-5.8112
-21.418	-5.7850
-21.290	-5.7589
-21.162	-5.7327
-21.034	-5.7065
-20.906	-5.6803
-20.778	-5.6542
-20.650	-5.6280
-20.522	-5.6018
-20.394	-5.5756
-20.266	-5.5495
-20.151	-5.5233
-20.036	-5.4971
-19.921	-5.4709
-19.807	-5.4448
-19.692	-5.4186
-19.578	-5.3924
-19.463	-5.3662
-19.348	-5.3400
-19.234	-5.3139
-19.119	-5.2877
-19.005	-5.2615
-18.890	-5.2353
-18.775	-5.2092
-18.661	-5.1830
-18.546	-5.1568
-18.432	-5.1306
-18.317	-5.1045
-18.203	-5.0783
-18.088	-5.0521
-17.973	-5.0259
-17.859	-4.9998
-17.744	-4.9736
-17.630	-4.9474
-17.515	-4.9212
-17.400	-4.8950
-17.286	-4.8689
-17.171	-4.8427
-17.057	-4.8165
-16.938	-4.7903
-16.807	-4.7642
-16.677	-4.7380
-16.547	-4.7118
-16.417	-4.6856
-16.286	-4.6595
-16.156	-4.6333
-16.026	-4.6071
-15.895	-4.5809
-15.765	-4.5548
-15.635	-4.5286
-15.505	-4.5024
-15.374	-4.4762
-15.244	-4.4500
-15.114	-4.4239
-14.984	-4.3977
-14.853	-4.3715
-14.723	-4.3453
-14.593	-4.3192
-14.462	-4.2930
-14.332	-4.2668
-14.202	-4.2406
-14.072	-4.2145
-13.941	-4.1883
-13.811	-4.1621
-13.681	-4.1359
-13.551	-4.1098
-13.420	-4.0836
-13.290	-4.0574
-13.160	-4.0312
-13.029	-4.0050
-12.899	-3.9789
-12.769	-3.9527
-12.639	-3.9265
-12.508	-3.9003
-12.378	-3.8742
-12.248	-3.8480
-12.117	-3.8218
-11.987	-3.7956
-11.857	-3.7695
-11.727	-3.7433
-11.596	-3.7171
-11.466	-3.6909
-11.336	-3.6648
-11.206	-3.6386
-11.075	-3.6124
-10.945	-3.5862
-10.815	-3.5600
-10.684	-3.5339
-10.554	-3.5077
-10.424	-3.4815
-10.294	-3.4553
-10.163	-3.4292
-10.033	-3.4030
-9.9028	-3.3768
-9.7725	-3.3506
-9.6423	-3.3245
-9.5120	-3.2983
-9.3817	-3.2721
-9.2514	-3.2459
-9.1212	-3.2198
-8.9909	-3.1936
-8.8606	-3.1674
-8.7303	-3.1412
-8.6001	-3.1150
-8.4698	-3.0889
-8.3395	-3.0627
-8.2093	-3.0365
-8.0790	-3.0103
-7.9487	-2.9842
-7.8184	-2.9580
-7.6882	-2.9321
-7.5579	-2.9061
-7.4276	-2.8802
-7.2973	-2.8542
-7.1671	-2.8282
-7.0368	-2.8023
-6.9065	-2.7763
-6.7762	-2.7503
-6.6460	-2.7244
-6.5157	-2.6982
-6.3854	-2.6721
-6.2551	-2.6459
-6.1249	-2.6197
-5.9946	-2.5935
-5.8679	-2.5673
-5.7414	-2.5411
-5.6150	-2.5149
-5.4886	-2.4887
-5.3622	-2.4625
-5.2357	-2.4364
-5.1093	-2.4102
-4.9829	-2.3840
-4.8565	-2.3578
-4.7300	-2.3316
-4.6036	-2.3054
-4.4772	-2.2792
-4.3508	-2.2530
-4.2243	-2.2268
-4.0979	-2.2006
-3.9715	-2.1745
-3.8451	-2.1483
-3.7186	-2.1221
-3.5922	-2.0959
-3.4658	-2.0697
-3.3394	-2.0435
-3.2129	-2.0173
-3.0865	-1.9911
-2.9601	-1.9649
-2.8337	-1.9388
-2.7072	-1.9126
-2.5808	-1.8864
-2.4544	-1.8602
-2.3279	-1.8340
-2.2015	-1.8078
-2.0751	-1.7816
-1.9487	-1.7554
-1.8222	-1.7292
-1.6958	-1.7031
-1.5694	-1.6769
-1.4430	-1.6507
-1.3165	-1.6245
-1.1901	-1.5983
-1.0637	-1.5721
-0.93726	-1.5459
-0.81084	-1.5197
-0.68441	-1.4935
-0.55799	-1.4674
-0.43156	-1.4412
-0.30514	-1.4150
-0.17871	-1.3888
-0.052284	-1.3626
0.074141	-1.3364
0.20057	-1.3102
0.32699	-1.2840
0.45342	-1.2578
0.57984	-1.2316
0.70627	-1.2055
0.83270	-1.1793
0.95912	-1.1531
1.0855	-1.1270
1.2120	-1.1008
1.3384	-1.0746
1.4648	-1.0485
1.5913	-1.0223
1.7177	-0.99613
1.8441	-0.96997
1.9705	-0.94380
2.0970	-0.91763
2.2234	-0.89146
2.3498	-0.86530
2.4762	-0.83913
2.6027	-0.81296
2.7291	-0.78680
2.8555	-0.76063
2.9819	-0.73446
3.1084	-0.70830
3.2348	-0.68213
3.3280	-0.65596
3.4078	-0.62980
3.4876	-0.60363
3.5674	-0.57746
3.6472	-0.55130
3.7270	-0.52513
3.8414	-0.49896
4.0211	-0.47280
4.2008	-0.44663
4.3805	-0.42046
4.5602	-0.39430
4.7399	-0.36813
4.9196	-0.34196
5.0993	-0.31579
5.2790	-0.28963
5.4587	-0.26346
5.6384	-0.23729
5.8181	-0.21113
5.9978	-0.18496
6.1775	-0.15879
6.3571	-0.13263
6.5368	-0.10646
6.6838	-0.080293
6.7875	-0.054126
6.8912	-0.027959
6.9949	-0.0017926
7.0986	0.024374
7.2023	0.050541
7.3060	0.076708
7.4097	0.10287
7.5134	0.12904
7.6171	0.15521
7.7208	0.18138
7.8245	0.20754
7.9282	0.23371
8.0319	0.25988
8.1356	0.28604
8.2393	0.31221
8.3430	0.33838
8.4467	0.36454
8.5504	0.39071
8.6541	0.41688
8.7578	0.44304
8.8615	0.46921
8.9652	0.49538
9.0689	0.52154
9.1726	0.54771
9.2763	0.57388
9.3799	0.60004
9.4836	0.62621
9.5873	0.65238
9.6910	0.67854
9.7947	0.70471
9.8984	0.73088
10.002	0.75705
10.106	0.78321
10.262	0.80938
10.417	0.83555
10.573	0.86171
10.728	0.88788
10.884	0.91405
11.039	0.94021
11.195	0.96638
11.351	0.99255
11.506	1.0187
11.662	1.0449
11.817	1.0710
11.973	1.0972
12.128	1.1234
12.284	1.1495
12.439	1.1757
12.595	1.2019
12.750	1.2280
12.918	1.2542
13.098	1.2804
13.279	1.3065
13.459	1.3327
13.639	1.3589
13.819	1.3850
13.992	1.4112
14.119	1.4374
14.245	1.4635
14.371	1.4897
14.498	1.5159
14.624	1.5421
14.751	1.5682
14.877	1.5944
15.004	1.6206
15.130	1.6467
15.257	1.6729
15.383	1.6991
15.510	1.7252
15.636	1.7514
15.762	1.7776
15.889	1.8037
16.015	1.8299
16.142	1.8561
16.268	1.8822
16.395	1.9084
16.521	1.9346
16.648	1.9607
16.774	1.9869
16.900	2.0131
17.027	2.0392
17.153	2.0654
17.280	2.0916
17.406	2.1177
17.533	2.1439
17.659	2.1701
17.786	2.1962
17.912	2.2224
18.039	2.2486
18.165	2.2747
18.291	2.3009
18.418	2.3271
18.544	2.3532
18.671	2.3794
18.797	2.4056
18.924	2.4318
19.050	2.4579
19.177	2.4841
19.303	2.5103
19.429	2.5364
19.556	2.5626
19.682	2.5888
19.809	2.6150
19.935	2.6411
20.062	2.6673
20.188	2.6935
20.315	2.7197
20.441	2.7458
20.568	2.7720
20.721	2.7982
20.893	2.8243
21.064	2.8505
21.235	2.8767
21.406	2.9029
21.577	2.9290
21.749	2.9552
21.920	2.9814
22.091	3.0076
22.262	3.0337
22.433	3.0599
22.605	3.0861
22.776	3.1122
22.947	3.1384
23.118	3.1646
23.290	3.1908
23.461	3.2169
23.632	3.2431
23.803	3.2693
23.974	3.2954
24.146	3.3216
24.240	3.3478
24.327	3.3740
24.415	3.4001
24.502	3.4263
24.590	3.4525
24.677	3.4787
24.765	3.5048
24.852	3.5310
24.940	3.5572
25.028	3.5833
25.115	3.6095
25.203	3.6357
25.290	3.6619
25.378	3.6880
25.465	3.7142
25.553	3.7404
25.641	3.7666
25.728	3.7927
25.816	3.8189
25.903	3.8451
25.991	3.8712
26.078	3.8974
26.166	3.9236
26.253	3.9498
26.341	3.9759
26.429	4.0021
26.516	4.0283
26.604	4.0545
26.691	4.0806
26.779	4.1068
26.912	4.1330
27.067	4.1591
27.222	4.1853
27.377	4.2115
27.532	4.2377
27.687	4.2638
27.842	4.2900
27.996	4.3162
28.151	4.3424
28.306	4.3685
28.461	4.3947
28.616	4.4209
28.771	4.4470
28.926	4.4732
29.080	4.4994
29.235	4.5256
29.390	4.5517
29.545	4.5779
29.700	4.6041
29.855	4.6302
30.010	4.6564
30.164	4.6826
30.319	4.7088
30.474	4.7349
30.629	4.7611
30.784	4.7873
30.939	4.8135
31.094	4.8396
31.248	4.8658
31.403	4.8920
31.558	4.9181
31.713	4.9443
31.868	4.9705
32.023	4.9967
32.178	5.0228
32.333	5.0490
32.487	5.0752
32.642	5.1014
32.797	5.1275
32.952	5.1537
33.107	5.1799
33.262	5.2060
33.417	5.2322
33.571	5.2584
33.726	5.2846
33.881	5.3107
34.036	5.3369
34.191	5.3631
34.346	5.3893
34.501	5.4156
34.655	5.4418
34.810	5.4681
34.959	5.4943
35.077	5.5206
35.196	5.5469
35.314	5.5731
35.432	5.5994
35.550	5.6256
35.668	5.6519
35.786	5.6781
35.905	5.7044
36.023	5.7306
36.141	5.7569
36.259	5.7831
36.377	5.8094
36.496	5.8356
36.614	5.8618
36.732	5.8879
36.850	5.9141
36.968	5.9403
37.086	5.9664
37.205	5.9926
37.323	6.0188
37.441	6.0449
37.559	6.0711
37.677	6.0972
37.795	6.1234
37.914	6.1496
38.032	6.1757
38.150	6.2019
38.268	6.2281
38.386	6.2542
38.505	6.2804
38.623	6.3066
38.741	6.3327
38.859	6.3589
38.977	6.3851
39.095	6.4112
39.214	6.4374
39.332	6.4635
39.450	6.4897
39.568	6.5159
39.714	6.5420
39.906	6.5682
40.098	6.5944
40.290	6.6205
40.482	6.6467
40.674	6.6729
40.866	6.6990
41.058	6.7252
41.250	6.7514
41.442	6.7775
41.634	6.8037
41.826	6.8298
42.018	6.8560
42.210	6.8822
42.402	6.9083
42.594	6.9345
42.786	6.9607
42.978	6.9868
43.099	7.0130
43.208	7.0392
43.317	7.0653
43.426	7.0915
43.535	7.1176
43.644	7.1438
43.753	7.1700
43.862	7.1961
43.971	7.2223
44.080	7.2485
44.189	7.2746
44.298	7.3008
44.407	7.3270
44.516	7.3531
44.625	7.3793
44.734	7.4055
44.843	7.4316
44.952	7.4578
45.061	7.4839
45.170	7.5101
45.279	7.5363
45.388	7.5624
45.497	7.5886
45.606	7.6148
45.715	7.6409
45.824	7.6671
45.933	7.6933
46.042	7.7194
46.151	7.7456
46.260	7.7718
46.369	7.7979
46.478	7.8241
46.587	7.8502
46.696	7.8764
46.805	7.9026
46.914	7.9287
47.023	7.9549
47.132	7.9811
47.241	8.0072
47.350	8.0334
47.459	8.0596
47.568	8.0851
47.677	8.1100
47.786	8.1349
47.895	8.1599
48.004	8.1848
48.113	8.2097
48.229	8.2352
48.396	8.2650
48.562	8.2948
48.729	8.3247
48.895	8.3510
49.062	8.3771
49.228	8.4032
49.395	8.4293
49.561	8.4554
49.728	8.4815
49.894	8.5076
50.061	8.5337
50.227	8.5598
50.394	8.5859
50.560	8.6120
50.727	8.6381
50.893	8.6642
51.060	8.6903
51.226	8.7164
51.393	8.7424
51.559	8.7685
51.726	8.7946
51.892	8.8207
52.059	8.8468
52.225	8.8729
52.392	8.8990
52.541	8.9251
52.681	8.9512
52.821	8.9773
52.962	9.0034
53.102	9.0295
53.242	9.0556
53.382	9.0817
53.523	9.1078
53.663	9.1339
53.803	9.1600
53.943	9.1861
54.084	9.2122
54.224	9.2383
54.364	9.2644
54.504	9.2905
54.645	9.3166
54.785	9.3427
54.925	9.3688
55.065	9.3949
55.206	9.4209
55.346	9.4470
55.459	9.4731
55.571	9.4992
55.684	9.5253
55.796	9.5514
55.908	9.5775
56.021	9.6036
56.133	9.6297
56.245	9.6558
56.357	9.6819
56.470	9.7080
56.582	9.7341
56.694	9.7602
56.807	9.7863
56.919	9.8124
57.031	9.8385
57.143	9.8646
57.256	9.8907
57.368	9.9168
57.480	9.9429
57.593	9.9690
57.705	9.9915
57.817	10.004
57.156	9.9968
56.032	9.9775
53.891	9.9382
52.655	9.9066
52.331	9.8827
52.007	9.8588
51.682	9.8350
51.358	9.8111
51.034	9.7872
50.709	9.7633
50.385	9.7394
50.060	9.7155
49.736	9.6916
49.412	9.6677
49.087	9.6439
48.763	9.6200
48.439	9.5961
48.114	9.5722
47.790	9.5483
47.573	9.5244
47.433	9.5005
47.293	9.4744
47.153	9.4482
47.012	9.4220
46.872	9.3959
46.732	9.3697
46.592	9.3435
46.452	9.3174
46.312	9.2912
46.172	9.2650
46.031	9.2389
45.891	9.2127
45.751	9.1865
45.611	9.1603
45.471	9.1342
45.331	9.1080
45.191	9.0818
45.050	9.0557
44.910	9.0295
44.770	9.0033
44.630	8.9772
44.490	8.9510
44.350	8.9248
44.210	8.8986
44.069	8.8725
43.929	8.8463
43.789	8.8201
43.649	8.7940
43.509	8.7678
43.369	8.7416
43.228	8.7155
43.088	8.6893
42.948	8.6631
42.808	8.6369
42.668	8.6108
42.528	8.5846
42.388	8.5584
42.247	8.5323
42.107	8.5061
41.967	8.4799
41.827	8.4538
41.687	8.4276
41.547	8.4014
41.407	8.3752
41.266	8.3491
41.126	8.3229
40.986	8.2967
40.846	8.2706
40.706	8.2444
40.566	8.2182
40.426	8.1921
40.285	8.1659
40.145	8.1397
40.005	8.1136
39.865	8.0874
39.725	8.0612
39.585	8.0350
39.445	8.0089
39.304	7.9827
39.164	7.9565
39.024	7.9304
38.884	7.9042
38.744	7.8780
38.604	7.8519
38.463	7.8257
38.323	7.7995
38.183	7.7733
38.043	7.7472
37.903	7.7210
37.763	7.6948
37.623	7.6687
37.482	7.6425
37.342	7.6163
37.202	7.5902
37.062	7.5640
36.922	7.5378
36.782	7.5116
36.642	7.4855
36.501	7.4593
36.361	7.4331
36.221	7.4070
36.081	7.3808
35.941	7.3546
35.801	7.3285
35.661	7.3023
35.520	7.2761
35.380	7.2499
35.240	7.2238
35.100	7.1976
34.960	7.1714
34.820	7.1453
34.680	7.1191
34.539	7.0929
34.399	7.0668
34.259	7.0406
34.119	7.0144
33.979	6.9883
33.839	6.9621
33.698	6.9359
33.558	6.9097
33.418	6.8836
33.278	6.8574
33.138	6.8312
32.998	6.8051
32.858	6.7789
32.717	6.7527
32.577	6.7266
32.437	6.7004
32.297	6.6742
32.157	6.6480
32.017	6.6219
31.877	6.5957
31.736	6.5695
31.596	6.5434
